Risk,Expected Return
209119.20050008030375465751,148.87893017124341099588
211481.84499576361849904060,580.29009222663512446161
211683.29663639864884316921,693.91903557309171901579
213472.57052955796825699508,917.97899077730903627526
213835.43020536500262096524,1151.98533860343923151959
217396.47400700909201987088,1312.81992621869540016633
217869.75261146778939291835,1313.38920948614850203739
219970.43995031580561771989,1837.06022397884612473717
220808.77854146005120128393,2013.65291172589741108823
222940.36678805574774742126,2363.78849934122899867361
226277.97970872942823916674,2841.08751515152835054323
230223.07622547194478102028,3013.28682213432603020919
230600.10772801309940405190,3298.61603162051778781461
233106.49134902699734084308,3565.37404611332067361218
234084.61926695503643713892,3801.36225032934908085736
236446.77353505900828167796,4064.48396837945165316341
239609.29912713798694312572,4300.29849275363176275278
241414.55349941522581502795,4572.90093544134288094938
245251.31434713781345635653,5066.96579578390446840785
248475.36323835002258419991,5495.20231884054555848707
252838.75968448986532166600,5706.03924769433615438174
254907.69286516460124403238,6059.17554808956447232049
258442.27810474947909824550,6322.66896837944477738347
259567.48668183828704059124,6638.02540579710603196872
261680.14802149141905829310,6744.29018708824332861695
262420.65709412138676270843,6906.81697760209135594778
265816.82830306573305279016,7041.63429249008277110988
267412.56619456532644107938,7466.10933596837094228249
268044.59840466856257990003,7599.89814229252260702197
272211.96061904530506581068,7738.07435309617994789733
272890.33118294534506276250,7994.95855862972257455112
275884.41948480898281559348,8249.54866403159758192487
281144.02161990583408623934,8805.20349143605744757224
281935.84314255748176947236,8975.49198945979878772050
285155.79891114612109959126,9177.51146772068022983149
288026.38545008655637502670,9419.90097760211756394710
289865.81122351140948012471,9689.65151515151956118643
293251.71498166472883895040,9952.80549670617256197147
297225.41576179699040949345,10001.56998945982013538014
299452.64714430976891890168,10363.39922266136090911459
301270.97892377886455506086,10611.18316205533665197436
301424.31285840988857671618,10721.53165612644079374149
304411.96840188978239893913,10980.86579446640644164290
308068.80766809766646474600,11114.63072595523590280209
311174.55911100411321967840,11500.18861133068276103586
313339.96401160146342590451,11790.83620553358923643827
315256.08165523665957152843,11999.66879841898480663076
317602.55055284540867432952,12127.90539393933795508929
320595.61349220958072692156,12293.46578787876933347434
324710.29438234935514628887,12594.08801581025909399614
328256.06503814808093011379,13186.42711725957997259684
331298.26267725147772580385,13405.05303030301001854241
335841.91411511512706056237,13584.62734650856873486191
338045.53829686681274324656,13891.92900527006167976651
340549.81088361021829769015,14074.05860210800892673433
342083.01066389447078108788,14292.89417654809949453920
345146.12457660370273515582,14539.00453754937370831612
350851.43743629433447495103,14878.36559683792074793018
352724.50036223436472937465,14981.47517523050919407979
353551.37368428841000422835,15246.59413965744170127437
356280.32609038840746507049,15464.66102239786050631665
357931.46760552562773227692,15553.27663636360011878423
360710.89644405141007155180,15926.69134914359892718494
364104.45794483885401859879,16131.30782476939202751964
368195.24158949608681723475,16543.64219762841457850300
372317.81920348835410550237,16788.06466403160811751150
374056.84691968292463570833,16968.64391040842019720003
375427.27439485146896913648,17070.46992885370127623901
376892.74825951847014948726,17254.72989723317004973069
382924.65944408345967531204,17368.51550988140297704376
384779.40326093859039247036,17461.63539920946277561598
387317.33311000268440693617,17871.54856653491515317000
388604.16774711932521313429,17964.98502503291820175946
391275.63257882575271651149,18312.16859552041205461137
394573.90827753883786499500,18560.74369696963913156651
398837.62150815944187343121,19025.00847430824433104135
404231.52544889529235661030,19140.10218972328584641218
406217.44955834496067836881,19388.61783399207706679590
408609.04006738209864124656,19637.67007773377554258332
411009.59930962132057175040,19993.94764426871188334189
417550.23801718268077820539,20011.45992226612361264415
419729.34074585064081475139,20214.83372859020892065018
421176.03403738548513501883,20418.71764822127079241909
422492.61301547422772273421,20659.02810803691318142228
426086.09626762382686138153,21013.90271409750130260363
427881.00375646579777821898,21084.28662977603016770445
430371.23256666684756055474,21319.02498023713269503787
432699.86497263633646070957,21583.44928853753299335949
438004.66756006784271448851,21966.69784189718120614998
440590.57945318950805813074,22230.29115942023054230958
444226.27979312336537986994,22600.13206587616150500253
451237.08142019988736137748,23057.29377338600170332938
453939.80417519877664744854,23353.31333333328802837059
