Risk,Expected Return
32321.93822782119605108164,34831.09379815543798031285
32741.55077244112908374518,35349.34353227935207542032
33067.79474185963772470132,36322.73441370223008561879
33873.23615303596307057887,37352.20888801058754324913
34018.32836396754282759503,38455.89769723324570804834
34042.14571738215454388410,38761.55070250327116809785
34481.45577081769442884251,39878.03331146245909621939
34908.45253565946040907875,40804.24203689067508094013
35426.58966274697013432160,41888.08655599476333009079
36692.63792979369463864714,42786.37390382083685835823
36734.67862757532566320151,43972.11109249012224609032
36970.08316428875696146861,44250.13868985509907361120
38299.32331923475430812687,45699.10205270093138096854
39617.27181125132483430207,48132.93319104085094295442
40381.78859076578373787925,48752.75868247697508195415
42948.07709287333273096010,48982.79768906462413724512
43146.07978784819715656340,50526.44422397894959431142
43907.25461491988971829414,50709.39105138337617972866
45233.38391117934224894270,52381.87810830042872112244
47030.38344489019800676033,54044.11338076418178388849
48502.76773554141982458532,54754.82020553362235659733
49452.52466948254732415080,55331.45957312254904536530
49848.22672007677465444431,55844.03990513835742603987
51344.32385447262640809640,56501.69953623187757330015
52327.38924930740904528648,57760.89346508565358817577
52422.63232999743195250630,57787.47533069831115426496
54485.89287001098273321986,58040.23815283270232612267
55320.40378674152452731505,58727.09304874840745469555
55394.61840261705219745636,59122.29769960474368417636
56659.42278911178436828777,59488.03198945979238487780
57151.69549912468937691301,59760.01793148881552042440
57908.02750840251246700063,60466.29884584982937667519
59296.81666467009927146137,61183.96218708834203425795
60519.54630790225201053545,61363.37951251646154560149
60841.87133284135779831558,61949.99205006591364508495
62362.49446346738113788888,62473.06040052702155662701
64145.57194928683020407334,63484.58270355732383904979
64191.78920926214777864516,63609.01757839268975658342
65457.79505906983831664547,64342.50537022405478637666
66299.89574360613187309355,64791.91980500662612030283
67094.51910484972177073359,65519.03269828720658551902
68055.59864150907378643751,65875.59727009221387561411
69807.54730568584636785090,66483.40122793156479019672
69971.57606410702283028513,66584.22066139658272732049
72206.31117121239367406815,66797.81859815548523329198
73427.36963516248215455562,68258.25124637683620676398
74810.50460304913576692343,68720.60900131755624897778
75807.21847721474478021264,69550.86524110673053655773
77043.97117797053942922503,69632.34648748354811687022
77863.20198333389998879284,70466.39876416335755493492
79272.71898916603822726756,70811.93277733863214962184
79588.58196437984588555992,70946.07591304348898120224
80044.41818007394613232464,71597.89834519110445398837
81593.21864415841992013156,71906.12084584984404500574
81775.91277346691640559584,72057.46072990777611266822
83464.31131957721663638949,72625.52995783930236939341
85290.27111803350271657109,73172.48627667983237188309
85581.91572050195827614516,73312.37767588932183571160
87682.05334748960740398616,74396.15476416340970899910
89017.88391871671774424613,74667.72894598160928580910
90570.54180372231348883361,74920.58411857709870673716
91238.17494416852423455566,75089.50086166014079935849
91689.03182134902453981340,75661.45027140977617818862
96509.67384344294259790331,76662.79549407116428483278
96866.92687604260572697967,76991.24520948618010152131
98829.79123354681360069662,77603.96997891967475879937
98979.21619982896663714200,77704.90460606060514692217
100884.86160529966582544148,78227.89115678530652076006
103279.21193640009732916951,78391.64231884061882738024
103937.99092848744476214051,79025.64913043477281462401
105688.57176264574809465557,79536.23942028988676611334
107532.44110589269257616252,80095.79125691704393830150
108164.32211711512354668230,80473.79722002641938161105
111297.58128787198802456260,80708.64689328061649575830
111465.69666342251002788544,80905.29733596835285425186
113276.00380846409825608134,81389.62370803687372244895
114058.09573917428497225046,81953.27973122532421257347
116121.84224674777942709625,82419.46556521738239098340
120543.71831860703241545707,82474.98020026351150590926
121756.17795506892434787005,83083.29371805008850060403
124290.77145069735706783831,83251.47347562582581304014
126069.83512619923567399383,83884.95495125166780781001
127439.20133274240652099252,84486.04411330696893855929
130098.91753058228641748428,84611.80087483531679026783
130882.73938926830305717885,84750.77496442687697708607
137730.67221274477196857333,84837.15553359687328338623
138340.77563178015407174826,85076.03091963109909556806
139339.81486706930445507169,85481.47198418980406131595
140059.89939161052461713552,85850.93114888011768925935
145719.02422098224633373320,86008.75229249012772925198
146071.30675348185468465090,86173.66238998685730621219
147979.82685438115731813014,86535.50749670623918063939
148731.81174628459848463535,86881.68273517787747550756
150229.76936235852190293372,87479.70938866931828670204
152676.42418914410518482327,88196.97784980245342012495
