Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,319862.564394887129310518503189086914,3583.887104597481993550900369882584,0.011204459363281366740539013449,6,9433.T 4519.T 3382.T WMT PG VZ 
2,329503.732246451778337359428405761719,4891.131581164900126168504357337952,0.014843933778287483199465057737,6,9433.T 4519.T JNJ WMT PG VZ 
3,329566.581336718227248638868331909180,5012.967081244262772088404744863510,0.015210787030989995211038845468,5,4519.T 3382.T WMT PG VZ 
4,330585.337632372335065156221389770508,5791.882686339735300862230360507965,0.017520083400615314023207602645,5,9433.T 4519.T WMT PG VZ 
5,342436.468299827480223029851913452148,6580.863874757910707558039575815201,0.019217765874737079145884166564,5,4519.T JNJ WMT PG VZ 
6,344723.065725485270377248525619506836,8132.761008215420588385313749313354,0.023592157928566972330264306379,4,4519.T WMT PG VZ 
7,374784.376822418009396642446517944336,8960.350766997355094645172357559204,0.023908015704835496734181887746,4,4519.T JNJ WMT PG 
8,385498.059311245044227689504623413086,9461.652301170202918001450598239899,0.024543968698765909058900902551,4,4519.T WMT PG MCD 
9,386279.223158379842061549425125122070,9892.392779059005988528952002525330,0.025609435315145045314322302943,5,4519.T MSFT WMT PG VZ 
10,409366.711869919789023697376251220703,11819.968508802137876045890152454376,0.028873790091066435514743915292,3,4519.T WMT PG 
11,444435.419562618073541671037673950195,12346.550559226607219898141920566559,0.027780302864648387384249872412,5,4063.T 4519.T MSFT WMT PG 
12,446352.845199272502213716506958007812,13099.625546044590009842067956924438,0.029348139452760321072011251431,4,4519.T MSFT WMT PG 
13,479430.715046178898774087429046630859,13118.077736540624755434691905975342,0.027361779971225012875191140438,5,4519.T MSFT WMT VZ CRM 
14,485082.004670720780268311500549316406,13705.198038846796407597139477729797,0.028253363156916202342250343804,4,4519.T WMT PG CRM 
15,493713.806355531385634094476699829102,14248.300310761744185583665966987610,0.028859432584920078485035688232,4,4519.T MSFT WMT NKE 
16,503933.911105613980907946825027465820,14626.304891975900318357162177562714,0.029024252128391759414371975367,4,4063.T 4519.T MSFT WMT 
17,522154.719237174838781356811523437500,14690.658502574182421085424721240997,0.028134684914915695369552750549,4,6758.T 4519.T WMT CRM 
18,523014.724903809605166316032409667969,15231.877384778093983186408877372742,0.029123228581335772191529542852,4,4063.T 4519.T WMT CRM 
19,530818.195064350613392889499664306641,15572.235516708238719729706645011902,0.029336288133115766968428417272,5,4063.T 4519.T MSFT WMT CRM 
20,541274.419531689723953604698181152344,17196.056264829188876319676637649536,0.031769571301202829960441675894,3,4519.T WMT CRM 
21,586948.114879085100255906581878662109,19339.033141713218356017023324966431,0.032948454303660515418705756474,3,4519.T AAPL WMT 
22,663768.276778072817251086235046386719,19344.543847092398209497332572937012,0.029143519694840941403057854586,4,4519.T AAPL WMT CRM 
23,742660.641747954068705439567565917969,19708.847103092659381218254566192627,0.026538160224440027201708858229,3,4063.T 4519.T AAPL 
24,750226.180974109563976526260375976562,20099.868965075234882533550262451172,0.026791745575950362545647465140,3,4519.T MSFT CRM 
25,750425.247783489641733467578887939453,20319.782185466734517831355333328247,0.027077689943781495934826963889,5,4568.T 4519.T AAPL MSFT CRM 
26,754047.540745879407040774822235107422,20559.479433159878681180998682975769,0.027265494975055693666066147784,4,4568.T 4519.T AAPL MSFT 
27,784668.882173291407525539398193359375,21522.211167883044254267588257789612,0.027428398980565076720194994664,4,4519.T AAPL MSFT CRM 
28,790768.351039843168109655380249023438,22242.845841959271638188511133193970,0.028128143738568207876671323220,3,4519.T AAPL MSFT 
29,836857.790906108915805816650390625000,23050.113659801379981217905879020691,0.027543644703174524623889851682,3,4519.T AAPL CRM 
30,883543.059894586680456995964050292969,24894.648098664591088891029357910156,0.028175930782179094136186137121,2,4519.T AAPL 
31,1539337.158701658714562654495239257812,25790.543415474479843396693468093872,0.016754317447405284169370531799,1,AAPL 

fitness_time:,113675
execution time:,1.677878369000000091659785539377 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
