Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,128034.641488711902638897299766540527,1603.877504012721146864350885152817,0.012526902761344679490540521272,12,9432.T 9433.T 9983.T 8316.T 3382.T 8411.T 7733.T 9022.T JNJ CSCO VZ WBA 
2,129595.226579600537661463022232055664,2483.273766278715811495203524827957,0.019161768776671944669587333010,13,9432.T 9433.T 9983.T 8316.T 4502.T 3382.T 8411.T 7733.T 9022.T JNJ HD CSCO VZ 
3,130456.296066304814303293824195861816,3198.318697264831371285254135727882,0.024516399696334133934128018950,12,9432.T 9433.T 9983.T 8316.T 2914.T 3382.T 8411.T 7733.T 9022.T JNJ CSCO VZ 
4,132906.974040751141728833317756652832,3797.278748416377766261575743556023,0.028570951794087785791109723732,14,9432.T 9433.T 9983.T 8316.T 4502.T 2914.T 3382.T 8411.T 7733.T 9022.T UNH JNJ CSCO VZ 
5,133679.774386653210967779159545898438,4701.106499421130138216540217399597,0.035166924248568265376491126517,11,9432.T 9433.T 9983.T 4568.T 8316.T 3382.T 8411.T 9022.T JNJ CSCO VZ 
6,135761.337838391249533742666244506836,5391.936659799811422999482601881027,0.039716289966281202727937937880,12,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T JNJ CSCO VZ 
7,138495.889612284314353018999099731445,5429.825102030373273009900003671646,0.039205676913813318484880454662,13,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 2914.T 3382.T 8411.T 9022.T MSFT JNJ VZ 
8,139570.864250883285421878099441528320,5499.019965787413639191072434186935,0.039399483519015413013342197246,13,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T JNJ CSCO VZ AMGN 
9,139639.715875426220009103417396545410,6104.067606047337903873994946479797,0.043712976410613932354287669568,12,9432.T 9433.T 9983.T 4568.T 8316.T 2914.T 3382.T 8411.T 9022.T UNH JNJ VZ 
10,140418.320812371646752581000328063965,6149.295313797518247156403958797455,0.043792685158329645866981394420,13,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 2914.T 3382.T 8411.T 9022.T UNH JNJ VZ 
11,142471.651495101628825068473815917969,6466.247448677044303622096776962280,0.045386204068107983966573470980,11,9432.T 9433.T 9983.T 4568.T 8316.T 2914.T 3382.T 8411.T 9022.T JNJ VZ 
12,142790.826818585570435971021652221680,6626.511154722185892751440405845642,0.046407120837959059400645855931,13,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 2914.T 3382.T 8411.T 9022.T UNH JNJ VZ 
13,144620.395087454293388873338699340820,6637.650718018296174705028533935547,0.045897058392105768986901637163,12,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 2914.T 3382.T 8411.T 9022.T UNH VZ 
14,145744.039739619009196758270263671875,7325.104696140859232400543987751007,0.050260063528001726329552667494,12,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 3382.T 8411.T 9022.T JNJ CSCO 
15,146760.287739911320386454463005065918,7431.021522842724152724258601665497,0.050633735033362603505935339854,11,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 3382.T 9022.T JNJ CSCO 
16,148358.370596645283512771129608154297,7438.252199221045884769409894943237,0.050137057783170624336577247959,13,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 3382.T 8411.T 9022.T MSFT JNJ AMGN 
17,148644.502928870846517384052276611328,7447.573079158285509038250893354416,0.050103252608823936609105942352,11,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 8411.T 9022.T JNJ CSCO 
18,149349.126878187904367223381996154785,8037.235642388386622769758105278015,0.053815082889260644483098161572,12,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 2914.T 3382.T 8411.T 9022.T UNH JNJ 
19,149968.086118785809958353638648986816,8412.500806391837613773532211780548,0.056095273495245616401927435390,13,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 2914.T 3382.T 8411.T 9022.T UNH JNJ 
20,151221.217632803891319781541824340820,8651.347620641970934229902923107147,0.057209879381140922582904551064,11,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 4502.T 2914.T 8411.T 9022.T JNJ 
21,151324.043017778225475922226905822754,8811.787713579949922859668731689453,0.058231246917878752566988254102,12,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T UNH JNJ MRK 
22,153079.803606025030603632330894470215,8838.275413612533156992867588996887,0.057736391120276231436747593762,11,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T JNJ AMGN 
23,153682.324967192107578739523887634277,9122.736524429828932625241577625275,0.059361000208562296476255681910,10,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8766.T 8411.T 9022.T JNJ 
24,155791.690273490094114094972610473633,9345.370825550911831669509410858154,0.059986324104612041840933756021,12,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8766.T 3382.T 8411.T 9022.T UNH MRK 
25,155924.000431750580901280045509338379,9418.226202519123035017400979995728,0.060402671663375970267928494195,11,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T JNJ MRK 
26,156413.609678362205158919095993041992,9576.600535261879485915414988994598,0.061226133422497684699603581748,11,9432.T 9433.T 9983.T 4568.T 8316.T 8766.T 3382.T 8411.T 9022.T UNH MRK 
27,158448.153571065253345295786857604980,9636.641683176774677122011780738831,0.060818895430388618394967892300,11,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8766.T 3382.T 9022.T UNH MRK 
28,160020.352386895305244252085685729980,9653.193239492344218888320028781891,0.060324784288394571463154392177,11,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8766.T 8411.T 9022.T UNH MRK 
29,160062.771406565094366669654846191406,9860.272417062844397150911390781403,0.061602534620729537673256004382,12,9432.T 9433.T 9983.T 4568.T 8316.T 4502.T 8766.T 3382.T 8411.T 9022.T UNH MRK 
30,160401.200804603984579443931579589844,10155.238846669926715549081563949585,0.063311488914853816800665242681,9,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8411.T 9022.T MRK 
31,162685.037059340917039662599563598633,10393.009832090741838328540325164795,0.063884239263502715089337868903,10,9432.T 9433.T 9983.T 4568.T 8316.T 8001.T 8766.T 3382.T 9022.T MRK 
