DailyRisk,ExpectedReturn
12826.3992524551904352847486734,13471.031114982577491900883615
12828.3013555897177866427227855,13515.1083275261189555749297142
12829.4326905291636649053543806,13553.0394808362525509437546134
12832.3831251505089312558993697,13555.6880452961722767213359475
12832.6464404181297140894457698,13573.5554634146319585852324963
12833.3977164532134338514879346,13582.8136062717367167351767421
12836.8923747932221886003389955,13600.6885574912794254487380385
12840.0965114122991508338600397,13612.0989128920027724234387279
12840.0985429457268764963373542,13632.8777351916542102117091417
12842.6353683942561474395915866,13636.0821533101152454037219286
12842.679726634079997893422842,13641.4558989547222154214978218
12844.6203333257381018484011292,13644.0418083624044811585918069
12845.1028579276335221948102117,13648.3568850174287945264950395
12845.4955902763067570049315691,13657.8779337979249248746782541
12847.0174369116084562847390771,13670.4534668989872443489730358
12847.0569386153911182191222906,13677.0803693379057222045958042
12848.174026685650460422039032,13685.2913867595598276238888502
12848.5618411783725605346262455,13687.6707073170437070075422525
12852.2714213351173384580761194,13691.6341428571704454952850938
12853.4186309976485063089057803,13708.0107595818753907224163413
12855.1376499059078923892229795,13714.9832055748811399098485708
12856.5100353422167245298624039,13716.3303763066596729913726449
12859.1570604548451228765770793,13729.0650209059676853939890862
12866.3219814000785845564678311,13746.4576306619692331878468394
12869.9600204160433349898084998,13755.04200696866610087454319
12880.9475712012535950634628534,13775.9811567944907437777146697
12890.9487705154242576099932194,13831.0990034842816385207697749
12892.0401819716644240543246269,13876.4825156795068323845043778
12908.1896535778978432063013315,13915.5950592334338580258190632
12914.0808181919528578873723745,13927.3674076655061071505770087
12921.3496277887916221516206861,13940.4550243902449437882751226
12926.0128948181773012038320303,13957.3247212543719797395169735
12937.6914889732161100255325437,13958.5621707317222899291664362
12963.9017123421272117411717772,14005.6578292682788742240518332
12965.8168351631338737206533551,14020.6217108013479446526616812
12966.7958788970336172496899962,14031.7467770034709246829152107
12968.8544332742258120561018586,14038.6547351916469779098406434
12994.1611789150047115981578827,14072.1864634146932075964286923
13016.8306514259602408856153488,14086.0218919860562891699373722
13062.1295458266558853210881352,14278.305609756091143935918808
13241.7171571104936447227373719,14372.5309895470345509238541126
13278.8215716203485499136149883,14404.7058432055891898926347494
13396.008367090853425906971097,14466.7515679442421969724819064
13700.7679420869444584241136909,14522.1097491289056051755324006
13717.1156072612429852597415447,14707.7766167247227713232859969
14150.921526389276550617069006,14954.1951080139187979511916637
14180.1815533749577298294752836,14992.1534947735162859316915274
14249.2084214760307077085599303,15025.4521463414912432199344039
14281.1587087237658124649897218,15070.4840731707372469827532768
14365.213116036065912339836359,15264.2014773519240407040342689
14417.3996695364803599659353495,15571.0144041812327486695721745
14529.9638142051862814696505666,17244.8308641115036152768880129
14531.4153260612201847834512591,17309.1019860627311572898179293
14543.0359331471499899635091424,17583.9133693379699252545833588
14558.3411465151748416246846318,17602.2573066202749032527208328
14563.1817264226174302166327834,17610.6788641115272184833884239
14572.7414846595765993697568774,17628.808916376343404408544302
14581.342716205470424029044807,17636.9295435540443577338010073
14595.0259434935251192655414343,17648.0899268292887427378445864
