DailyRisk,ExpectedReturn
0,0
53011.3107740322957397438585758,916.062968891577497743128333241
56327.4207596030828426592051983,2574.13687707646704438957385719
60268.4882931577303679659962654,24712.2787043189346150029450655
74949.6363907321792794391512871,29043.2224192087196570355445147
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
76671.3763412340922513976693153,34491.5084566595905926078557968
Runtime,1676
