DailyRisk,ExpectedReturn
30372.6355368222939432598650455,19779.243626271996618015691638
30481.1809853912091057281941175,20890.5256868640062748454511166
30547.2498840944172115996479988,21196.3445282145876262802630663
30625.7687841453698638360947371,21424.1156891767132037784904242
30708.7530281103245215490460396,21667.1639292321960965637117624
30823.2572548048738099168986082,22017.385860314552701311185956
30959.4515937830219627358019352,22431.3428237742518831510096788
31006.9108896375219046603888273,22511.7245929694690858013927937
31122.2545909290784038603305817,22705.8727428306992806028574705
31208.9173973823635606095194817,22935.0383556892120395787060261
31347.2031735714263049885630608,23209.1399791859657852910459042
31469.2135654320081812329590321,23312.9249976873252307996153831
31558.5082372854813002049922943,23616.4478515263726876582950354
31685.7447405034363328013569117,23928.2039500462051364593207836
31782.4020682724221842363476753,24050.9337950971566897351294756
31904.4472668010166671592742205,24310.7631244218282517977058887
32166.3978693126809957902878523,24508.1897409805133065674453974
32225.8604938762910023797303438,24664.6237465309968683868646622
32304.8990551684364618267863989,24750.4761262719330261461436749
32466.5735150249929574783891439,24874.0974421831197105348110199
32600.2683259488258045166730881,25099.5681174838173319585621357
32673.1321882822303450666368008,25307.5652012026293959934264421
32774.2560805062021245248615742,25449.2151803885171830188483
32891.8345754907568334601819515,25813.2655157261651766020804644
32948.6118017004628200083971024,25892.5446484736494312528520823
33053.9368968570925062522292137,26103.2018987049341376405209303
33196.2812411839404376223683357,26296.4750786309159593656659126
33292.1954600222597946412861347,26511.0044703977910103276371956
33333.5181754837321932427585125,26568.7165587419076473452150822
33536.3582318011176539584994316,26711.2089986124192364513874054
33637.9753325283090816810727119,26991.3255897316776099614799023
33813.5536356264055939391255379,27307.3719449583259120117872953
34033.0524944989665527828037739,27506.3026919519033981487154961
34089.871696859794610645622015,27923.2203122108949173707515001
34204.2349353686149697750806808,28220.4020605920377420261502266
34232.7977481431516935117542744,28295.0817414430857752449810505
34429.5228631713980576023459435,28744.1657053654053015634417534
34462.2113297835385310463607311,28819.316887141503684688359499
34671.1574053791046026162803173,29080.0750115633672976400703192
34709.7913067110930569469928741,29118.8652405180364439729601145
34974.551820158274495042860508,29280.9064361701894085854291916
35106.9275693648160086013376713,29475.4609296947746770456433296
35171.0450321155803976580500603,29581.3338876040797913447022438
35314.6837834082616609521210194,29718.7214801109839754644781351
35541.5797860981474514119327068,30030.7068200739740859717130661
35604.8095155979317496530711651,30111.8226480111006821971386671
35758.6356703938727150671184063,30248.4172941720535163767635822
35840.2073949489276856184005737,30360.4721184088448353577405214
35940.324349343878566287457943,30538.448339500479050911962986
36002.9702735099781421013176441,30661.748970860233384883031249
36155.8528122220304794609546661,30821.2328399629805062431842089
36291.2741525692836148664355278,30972.9842738205588830169290304
36670.6955783281809999607503414,31331.3540818685723934322595596
36801.0743009520665509626269341,31530.9955111008130188565701246
37011.1107692971199867315590382,31658.6987696577161841560155153
37090.4996040352198178879916668,31684.9671461609286780003458261
37460.2469016161776380613446236,31956.6808048103375767823308706
37506.938198118128639180213213,32073.4897826086926215793937445
37661.1751925769713125191628933,32237.2095074004973866976797581
37856.2539579693329869769513607,32387.639602220137021504342556
38044.8734124281763797625899315,32509.3671184088307199999690056
38154.8672620165598345920443535,32589.7716975022776750847697258
38477.6694580338880768977105618,32724.6093524513999000191688538
38760.4090257883290178142488003,33424.9024283071339596062898636
38802.9056350044265855103731155,33521.9841049953902256675064564
38969.5316351695437333546578884,33998.9482284921105019748210907
39191.2432051483920076861977577,34305.171815448622510302811861
39614.1389822098935837857425213,34623.5599629972202819772064686
39684.802501240512356162071228,34746.8732030526953167282044888
39807.2175812784407753497362137,34825.3286170212377328425645828
40061.0113069824219564907252789,35013.3419657724080025218427181
40401.1844367332159890793263912,35458.4466674375216825865209103
40768.6764199264871422201395035,35650.2095559667286579497158527
41203.6963645836367504671216011,35720.0353006475488655269145966
41368.9577385816955938935279846,35806.9614777983370004221796989
41498.9752611567819258198142052,35979.4988506012814468704164028
41607.1011989954713499173521996,36099.8893663274502614513039589
41698.4511726920973160304129124,36655.4105735429984633810818195
41962.5843072095231036655604839,36779.1137303422510740347206593
42544.3572477463749237358570099,36906.3983672525209840387105942
42755.0365246383080375380814075,37055.7991535614855820313096046
42876.7587458397174486890435219,37259.6266975022517726756632328
42928.7423114354169229045510292,37564.9422409805556526407599449
43284.952345208046608604490757,37665.6416188713774317875504494
43387.7984229620851692743599415,38089.9871831637210561893880367
43685.6373022819025209173560143,38230.9786424607154913246631622
43921.5739379847072996199131012,38368.296903330228815320879221
44187.1080473557522054761648178,38573.9310453283906099386513233
44788.5828099728314555250108242,38766.4214592969656223431229591
45025.9267976768896915018558502,39108.9582863089526654221117496
45055.1799728447003872133791447,39131.9758024976981687359511852
45476.4671046983567066490650177,39262.5770351526007289066910744
45796.2768398381522274576127529,39356.9797941720462404191493988
46099.8693138582166284322738647,39521.5789222941966727375984192
46295.3293124072006321512162685,39595.6810545790722244419157505
46604.0220628102906630374491215,39714.9034065679807099513709545
46680.1049387586099328473210335,39737.8272340425683069042861462
47068.0089424202524241991341114,39806.5572086031679646112024784
47555.4836311801700503565371037,39980.4515240517866914160549641
48931.5247045035066548734903336,40627.7565564292526687495410442
Runtime,2415
