Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
11,9432.T 6501.T 8316.T 4502.T 2914.T 9022.T MSFT UNH JNJ WMT PG ,0.98923783535840947856,17274.07637382715984131210,17088.16991986062203068286,210822
12,9432.T 6501.T 4502.T 2914.T 8411.T 9022.T MSFT UNH JNJ WMT PG MCD ,0.97824136958457841295,17667.62803542999245109968,17283.20464668993008672260,187384
12,6501.T 4502.T 4519.T 8766.T 8411.T 9022.T MSFT UNH JNJ WMT PG KO ,1.01313022777582428802,17674.94403072861678083427,17907.02007177702762419358,182034
11,6501.T 4502.T 4519.T 8766.T 2914.T 8411.T MSFT UNH JNJ WMT PG ,0.99729442970148207692,18451.88621816062368452549,18401.96334285713601275347,182062
14,6501.T 4502.T 4519.T 8766.T 2914.T 8411.T 9022.T MSFT UNH JNJ WMT PG MRK KO ,1.03590847153240650513,18696.79198694555452675559,19368.16520975611638277769,148149
13,6501.T 4502.T 4519.T 8766.T 2914.T 8411.T 9022.T MSFT UNH JNJ WMT PG MRK ,1.03608835122881970392,19126.72033796107643865980,19816.97213937282504048198,147447
13,6501.T 8316.T 4502.T 4519.T 8766.T 2914.T 9022.T MSFT UNH JNJ WMT PG MRK ,1.00597605666395106816,19870.83125683263642713428,19989.58047038327640620992,149687
13,6501.T 4502.T 4519.T 8766.T 2914.T 8411.T 9022.T MSFT UNH JNJ PG MRK KO ,0.97862924892846059333,20539.36393700131520745344,20100.42230313590698642656,153153
13,9432.T 6501.T 4502.T 8766.T 2914.T 4503.T 9022.T MSFT UNH JNJ WMT PG MRK ,0.99244415919713491192,20594.00714400276774540544,20438.40210452961764531210,136234
9,6501.T 4502.T 8766.T 9022.T MSFT JNJ WMT PG MRK ,0.99934767289198100926,20937.63763669191030203365,20923.97944808361717150547,44451
9,6501.T 4502.T 8766.T 9022.T MSFT JNJ PG MRK KO ,1.01878992307246774018,20939.96440443903702544048,21333.42472473865927895531,55104
8,6501.T 4502.T 8766.T 9022.T MSFT JNJ PG MRK ,1.06228307531849619494,21003.25298652300625690259,22311.40017421604716219008,46045
10,6501.T 4502.T 8766.T 4503.T 9022.T MSFT JNJ WMT PG MRK ,1.00840932655826343023,22815.63214672853791853413,23007.49624808359294547699,44673
9,6501.T 8766.T 4503.T 9022.T MSFT JNJ WMT PG MRK ,0.96847063521763965266,23913.27166476105776382610,23159.30139930312361684628,44915
9,6501.T 4502.T 8766.T 4503.T 9022.T MSFT JNJ PG MRK ,1.00995458410115346304,24244.56628998186715762131,24485.91086411147989565507,45576
9,6501.T 4502.T 8766.T 2914.T 4503.T MSFT JNJ PG MRK ,0.97348635928405713447,25278.86601871336461044848,24608.63124738674014224671,54025
8,6501.T 8766.T 4503.T 9022.T MSFT JNJ PG MRK ,0.96549183958956086293,25713.25384804456916754134,24825.93675958190578967333,45587
10,4502.T 4519.T 8766.T 8411.T 4503.T 9022.T MSFT JNJ PG MRK ,0.89729721817164553865,27668.82629448012085049413,24827.16086411149080959149,143374
9,4502.T 8766.T 4503.T 9022.T MSFT JNJ PG MRK GS ,0.89171697565406904396,27996.27033441144158132374,24964.74951219510330702178,78067
9,8316.T 4502.T 8766.T 4503.T 9022.T MSFT JNJ PG MRK ,0.89882427362921224478,28093.06142026116867782548,25250.72552508709122776054,79721
8,6501.T 4502.T 8766.T 4503.T MSFT JNJ PG MRK ,0.90056004919360599370,28292.88083135082342778333,25479.43815331012956448831,46417
7,6501.T 8766.T 4503.T MSFT JNJ PG MRK ,0.86014499925594456453,30245.72015563776949420571,26015.70494076655813842081,54559
8,9432.T 4502.T 8766.T 2914.T 4503.T JNJ PG MRK ,0.85386050675009994571,30517.71913904231041669846,26057.87512891989172203466,168996
9,4502.T 4519.T 8766.T 2914.T 4503.T 9022.T JNJ PG MRK ,0.82695053030913889813,31583.23950199129103566520,26117.77665505224285880104,106480
9,4502.T 4519.T 8766.T 2914.T 4503.T JNJ PG MRK MCD ,0.82173535643900375014,32468.94165606981914606877,26680.87734494774849736132,155821
9,9983.T 4502.T 4503.T 9022.T MSFT JNJ PG MRK TRV ,0.81161168295367425163,33080.00398615447920747101,26848.11770731709111714736,41195
8,4502.T 4519.T 8766.T 2914.T 4503.T JNJ PG MRK ,0.80959653410304244225,33742.72173940862558083609,27317.99057142860692692921,154732
9,9983.T 4502.T 8766.T 4503.T 9022.T MSFT JNJ PG MRK ,0.78673561583369111538,34841.75353627511503873393,27411.24842508708752575330,50102
8,9983.T 4503.T 9022.T MSFT JNJ PG MRK TRV ,0.75263224677962814457,36588.42952079813403543085,27537.63191637637282838114,6032
7,4519.T 8766.T 2914.T 4503.T JNJ PG MRK ,0.76142239980508519270,36930.11258262620685854927,28119.41494773521844763309,156914
7,4519.T 8766.T 4503.T JNJ PG MRK TRV ,0.71633585853556491774,39345.14245151844079373404,28184.33639721256258781068,42858
7,4502.T 4519.T 8766.T 2914.T 4503.T JNJ MRK ,0.71287566652235878628,39789.23426763517636572942,28364.77689895470393821597,155521
9,9983.T 4502.T 4519.T 4503.T 9022.T JNJ PG MRK TRV ,0.70936124253982413279,40374.04495672917255433276,28639.78269686412750161253,60247
9,9983.T 4502.T 4519.T 2914.T 4503.T JNJ PG MRK TRV ,0.70607969314656426896,40735.49113409925485029817,28762.50308013939138618298,55705
4,2914.T 4503.T PG MRK ,0.70128746623099780244,42143.78613574219343718141,29554.90899651569634443149,110952
8,9983.T 4519.T 4503.T 9022.T JNJ PG MRK TRV ,0.67349848238751930385,43884.60607078855537110940,29556.21558885020931484178,4841
8,9983.T 4502.T 4519.T 4503.T JNJ PG MRK TRV ,0.68565231133621906690,44059.81936195163143565878,30209.71698257843308965676,46005
7,9983.T 4503.T 9022.T JNJ PG MRK TRV ,0.65497630891584035506,46472.78415998019045218825,30438.57263414635963272303,5235
4,8766.T 4503.T PG MRK ,0.64584806579901721246,47894.59219012200628640130,30932.62972822301526321098,43161
7,9983.T 4519.T 4503.T JNJ PG MRK TRV ,0.65387281047610146256,48049.53391638305038213730,31418.28378397214328288101,42056
7,9983.T 4502.T 4519.T 4503.T JNJ MRK TRV ,0.58777302208974624431,53870.53257840224978281185,31663.64573519161785952747,54055
3,4503.T 9022.T MRK ,0.58848603598118909286,54996.19104125155718065798,32364.49045993031541001983,6584
3,2914.T 4503.T MRK ,0.58453294590985438450,55997.29409824895992642269,32732.26328222996744443662,5982
6,9983.T 4503.T JNJ PG MRK TRV ,0.56607688567764158361,57865.16627643386891577393,32756.13311498257462517358,7564
6,9983.T 4519.T 4503.T JNJ MRK TRV ,0.55576133369072633350,59947.45939738745801150799,33316.47998606271721655503,42147
3,4503.T PG MRK ,0.51789166386566554134,64738.53956610902241664007,33527.54997212542366469279,5153
6,9983.T 4519.T 4503.T JNJ PG MRK ,0.51053284298774070926,65886.76430143868492450565,33637.35709407667309278622,44056
3,4519.T 4503.T MRK ,0.48996942829500328420,70730.04802000020572450012,34655.56119163762923562899,5468
5,9983.T 4503.T JNJ MRK TRV ,0.46476694096275450452,75887.97902564740797970444,35270.22386759582150261849,15305
5,9983.T 4503.T JNJ PG MRK ,0.44088473413793205502,80872.22932261235837358981,35655.33132404182106256485,92858
4,9983.T 4503.T PG MRK ,0.44666552420209987284,81929.37161789200035855174,36595.02572125437291106209,37728
4,9983.T 4502.T 4503.T MRK ,0.38047584370906872842,97310.99791752887540496886,37024.48403484322625445202,3007
2,4503.T MRK ,0.41180814054600350937,97793.84682059007172938436,40272.30221602789242751896,5028
1,4503.T ,0.36455490396073847448,114923.44341789693862665445,41895.90487804877921007574,12146
3,9983.T 4503.T MRK ,0.34516982652459854419,122024.23950541898375377059,42119.08558188153256196529,4354
2,9983.T MRK ,0.28599207881266924813,147678.29201272284262813628,42234.82172822301799897105,4368
2,9983.T 4503.T ,0.25805063553935947418,169930.03550207582884468138,43850.55365853658440755680,5907
1,9983.T ,0.16801252143025433017,273488.07821958715794607997,45949.42160278745723189786,15000

Duration,15378
