Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
0,,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10046
15,7203.T 9432.T 4063.T 4502.T 2914.T 8411.T 4503.T 7733.T 9022.T JNJ PG CVX MRK VZ MMM ,0.12740315558794063078,29288.62006608752926695161,3731.46261923582915187581,222982
14,7203.T 9432.T 4063.T 4502.T 8411.T 4503.T 7733.T 9022.T JNJ CVX MRK KO VZ MMM ,0.16069841001550699833,29306.28412398493310320191,4709.47326218707439693389,221431
13,7203.T 4063.T 4502.T 2914.T 8411.T 4503.T 7733.T 9022.T JNJ CVX MRK VZ MMM ,0.19774993779922950266,29329.30720039091829676181,5799.86867457179778284626,280405
13,7203.T 9432.T 4063.T 4502.T 8411.T 4503.T 7733.T 9022.T JNJ CVX MRK VZ MMM ,0.24532811812355853620,29381.94307357642537681386,7208.21680105402992921881,218096
13,7203.T 9432.T 4063.T 4502.T 8411.T 4503.T 7733.T 9022.T JNJ V PG MRK AMGN ,0.24231121654416942768,29825.49780071398345171474,7227.05265612645507644629,129738
11,7203.T 9432.T 4063.T 4502.T 8411.T 7733.T 9022.T JNJ CVX MRK MMM ,0.28391448455243167848,29894.22222116222837939858,8487.40269301712396554649,286382
15,7203.T 9432.T 4063.T 8001.T 4502.T 8411.T 4503.T 7733.T 9022.T JNJ V CVX MRK VZ MMM ,0.31597505105121370672,29939.89910724554283660837,9460.26114888009760761634,215904
12,7203.T 9432.T 4063.T 4502.T 8411.T 4503.T 7733.T 9022.T CVX MRK VZ MMM ,0.33315720958444133837,29941.24131629772455198690,9975.14040843213479092810,219604
11,7203.T 9432.T 4063.T 4502.T 8411.T 7733.T 9022.T JNJ V MRK AMGN ,0.43386992736418111827,30776.62086578254456981085,13353.05025955201381293591,166405
14,7203.T 9433.T 4063.T 4502.T 4519.T 3382.T 6954.T 9022.T JNJ V CVX MRK VZ MMM ,0.45195633445825317276,31969.74183269014611141756,14448.92733227931603323668,22401
