Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
7,4568.T 8058.T 8316.T 4502.T 7267.T 5108.T AAPL ,0.50703541759591319593,67298.69699151293025352061,34122.82293275258416542783,110185
7,9983.T 4568.T 6367.T 8058.T 8316.T 7267.T 5108.T ,0.51467035237284686211,67521.27212400533608160913,34751.19691672470798948780,208611
6,4568.T 8058.T 8316.T 7267.T 5108.T AAPL ,0.51291262100861334527,68990.98134087631478905678,35386.34506550520745804533,14058
5,4568.T 8058.T 7267.T 5108.T AAPL ,0.53009877807210770140,70683.83400309956050477922,37469.41403449477365938947,204391
4,4568.T 6367.T 8058.T 7267.T ,0.48669266846427233775,77767.62901912267261650413,37848.93488745639479020610,119486
4,8058.T 7267.T 5108.T AAPL ,0.47838112463585591438,81039.30145487315894570202,38767.67216968637512763962,34728
3,6367.T 8058.T 7267.T ,0.47840317001383003692,83005.25245243942481465638,39709.97590104526170762256,72408
4,9983.T 8058.T 7267.T 5108.T ,0.42858486008633861486,93342.64335689894505776465,40005.24374320553761208430,43482
5,4568.T 8058.T 4519.T 7267.T 5108.T ,0.42185825207344329613,96359.77048756806470919400,40650.16434808362828334793,5954
3,4568.T 8058.T 7267.T ,0.41251435585153251040,100657.44408747799752745777,41522.64070940763485850766,57742
4,8058.T 4519.T 7267.T 5108.T ,0.41914825585955894915,101969.09088199597317725420,42740.16659477346547646448,5782
2,8058.T 7267.T ,0.39171726886839031145,117783.50130100634123664349,46137.83144738669943762943,5122
1,8058.T ,0.24128095477742358965,207423.04168282615137286484,50047.22954006962390849367,5799

Duration,15164
