DailyRisk,ExpectedReturn
42429.7322006202084594406187534,21174.113730342280177865177393
42443.7028093419794458895921707,21274.2028260869628866203129292
42444.6086521283723413944244385,21331.4456822386491694487631321
42445.9171220023417845368385315,21376.0591951896058162674307823
42446.0013615319112432189285755,21380.2980457909034157637506723
42446.1697631904753507114946842,21413.6515032377501484006643295
42447.2134037511132191866636276,21438.1478492136629938613623381
42451.5763643143582157790660858,21493.8708233117140480317175388
42462.4408998229046119377017021,21535.6684135059804248157888651
42465.5286062039303942583501339,21615.9192645698130945675075054
42495.2144922931547625921666622,21661.6793061979406047612428665
42501.5068095019378233700990677,21723.3993778908443346153944731
42501.6996540809996076859533787,21771.6120860314294986892491579
42506.9095426353451330214738846,21828.4049861239145684521645308
42511.6495324524512398056685925,21888.0267761331742804031819105
42522.3326939434045925736427307,21946.2206891766727494541555643
42525.1099395460623782128095627,21948.3321345976073644123971462
42536.663513681101903785020113,21988.1062280295700475107878447
42538.9009375657042255625128746,22031.4780897317068593110889196
42550.7293866862310096621513367,22056.1127266419680381659418344
42555.293739776141592301428318,22056.6063367252281750552356243
42557.7197975518720340915024281,22115.1077266419488296378403902
42559.908757799981685820966959,22122.2568223866292100865393877
42567.6445766061224276199936867,22130.2234828862165159080177546
42571.9689892059031990356743336,22130.6213529139204183593392372
42572.5540406108266324736177921,22159.4848913043388165533542633
42587.3757932866064948029816151,22202.3778168362186988815665245
42598.1197692422720137983560562,22225.4574976872972911223769188
42632.4642756385510438121855259,22351.8412812210845004301518202
42655.7076433521215221844613552,22457.9042923219021758995950222
42714.8057976889831479638814926,22587.5762789084001269657164812
42716.0590785793610848486423492,22589.3446762257044611033052206
42716.9588091688419808633625507,22629.2600832562275172676891088
42723.9137357835934381000697613,22653.4372964847025286871939898
42729.3789935736640472896397114,22675.46126734503195621073246
42762.0734049553357181139290333,22696.5740448658216337207704782
42789.6934248358011245727539062,22803.5285106382689264137297869
42811.0854106225669966079294682,22894.3836817761184647679328918
42878.7993333146150689572095871,23023.4791003700011060573160648
42993.1871101423021173104643822,23134.0276572617731289938092232
43023.2257817239878932014107704,23142.2190286771692626643925905
43103.8141641598849673755466938,23288.2364592969097429886460304
43166.5472284728821250610053539,23505.5269565217204217333346605
43238.0684840076210093684494495,23572.7792761332166264764964581
43268.7273603409121278673410416,23665.870763182247173972427845
43271.9332624710659729316830635,23669.2276364477220340631902218
43277.8985689551627729088068008,23671.4126248843713256064802408
43285.7142457804511650465428829,23698.0391928769458900205790997
43317.2930219446134287863969803,23719.5224375578181934542953968
43323.2885622362373396754264832,23757.8632007399974099826067686
43427.1238968678371747955679893,23878.1750485661286802496761084
43473.6111931101404479704797268,23888.1749676225736038759350777
43499.6570034074175055138766766,23910.1970513413034495897591114
43541.0130976169239147566258907,24024.0878145235728879924863577
43555.1628535654745064675807953,24232.6146160961834539193660021
43591.7114638501298031769692898,24378.3302798334843828342854977
43837.3796463519756798632442951,24496.1623820536260609515011311
43858.4853252194734523072838783,24641.4147155411301355343312025
43890.6773375299526378512382507,24691.0037488436246349010616541
43901.4473075616697315126657486,24724.4748774282852536998689175
43910.8217758691316703334450722,24815.5479463459487305954098701
43934.2650682082603452727198601,24955.1593200740026077255606651
43946.0158948094249353744089603,24991.1081729879297199659049511
43952.8518832977424608543515205,24991.3217876965863979421555996
43963.512381961110804695636034,25025.6243316373729612678289413
43964.6600043884536717087030411,25026.6548681775930162984877825
43977.2299575327924685552716255,25045.6549814985919510945677757
43982.783606734665227122604847,25046.0777983348343695979565382
43985.0152743500220822170376778,25046.1399213691001932602375746
44001.7195785803633043542504311,25097.6754093431736691854894161
44005.500677672163874376565218,25097.7554833487447467632591724
44016.4942363181617110967636108,25100.2017900092032505199313164
44026.317881244955060537904501,25131.2167691951726737897843122
44033.5861500163155142217874527,25135.6774236817545897793024778
44055.1506111507842433638870716,25153.9565703052576282061636448
44063.8977160959911998361349106,25158.0015864939487073570489883
44081.9285391232624533586204052,25189.7355920444242656230926514
44112.1934857031083083711564541,25208.2814893617069174069911242
44119.1465018329035956412553787,25210.4600023126731684897094965
44131.6223459779139375314116478,25281.8233024976652814075350761
44156.3393171007191995158791542,25318.3349283071220270358026028
