DailyRisk,ExpectedReturn
72135.6512412622832925990223885,-7636.8245533596827954170294106
72141.9089367205306189134716988,-7615.7010039525921456515789032
72148.2320018002064898610115051,-7595.38318050063116970704868436
72162.9052803731028689071536064,-7554.20375230564786761533468962
72176.0997199630946852266788483,-7499.23727536231217527529224753
72198.4598661492636892944574356,-7474.70606851123466185526922345
72209.514883415307849645614624,-7473.6568827403953036991879344
72369.0987341677537187933921814,-6732.86767588934617378981783986
72369.6354586691013537347316742,-6711.18183135705567110562697053
72371.218378266057698056101799,-6704.5072384716677333926782012
72373.7227815883961739018559456,-6698.06690118576170789310708642
72375.0550811477151000872254372,-6693.38583662715700484113767743
72375.4118730989721370860934258,-6691.46653491437882621539756656
72377.9469834174669813364744186,-6686.9852779973980432259850204
72379.4388742759474553167819977,-6680.44613438733631483046337962
72383.5864789143088273704051971,-6669.38595520419585227500647306
72384.4992216251848731189966202,-6669.08902766797928052255883813
72395.366023406168096698820591,-6639.88719367593330389354377985
72396.338479653713875450193882,-6633.42852173913524893578141928
72397.8518920187634648755192757,-6627.14507773389050271362066269
72399.2392603409825824201107025,-6620.62518313569216843461617827
72406.7896774913533590734004974,-6603.4630329381107003428041935
72420.0911683300946606323122978,-6596.39863768118357256753370166
72428.9063335820683278143405914,-6570.89161264824087993474677205
72431.5862353846314363181591034,-6556.5462740448201657272875309
72444.0307538650376955047249794,-6552.40020816863943764474242926
72447.3778408576617948710918427,-6528.73377338601767405634745955
72447.9933549766865326091647148,-6517.97085902508024446433410048
72463.7345022550143767148256302,-6483.6891725955365473055280745
72473.5154909904667874798178673,-6473.9996495388604671461507678
72474.4909707128826994448900223,-6468.42221080370927666081115603
72503.0850499054067768156528473,-6424.67952305668495682766661048
72521.8524350585648790001869202,-6397.30909881422030593967065215
72550.4166475738311419263482094,-6322.74217391304591728840023279
72557.3480114639969542622566223,-6300.2111646903795190155506134
72569.4722824470372870564460754,-6262.55952569168493937468156219
72594.3034681740246014669537544,-6235.01464822132038534618914127
72609.9605241514509543776512146,-6206.9811357048656645929440856
72614.0719428466109093278646469,-6164.28521212122268480015918612
72662.1073924236552556976675987,-6067.59058761530195624800398946
72866.8761570421047508716583252,-5881.12365744400358380516991019
72896.1622549144522054120898247,-5734.31479578389371454250067472
72980.6868981270963558927178383,-5614.830664031649575917981565
73170.219659476148081012070179,-5325.2682977601971288095228374
73241.7558661894145188853144646,-5095.4453359683802773361094296
73244.1643785017949994653463364,-5094.05491436100965074729174376
73258.4499204205785645171999931,-5067.57106192359788110479712486
73260.4966096291173016652464867,-5066.26111198943999625043943524
73290.932474670931696891784668,-4999.36659815546499885385856032
73292.3773891786549938842654228,-4998.04473254279400862287729979
73310.0637058502907166257500648,-4961.93001581028056534705683589
73338.5365969986596610397100449,-4901.79279578392925031948834658
73391.6802060936897760257124901,-4856.89471409747784491628408432
73422.8964175687287934124469757,-4752.35580237152589688776060939
73518.6850946943741291761398315,-4599.60964163376229407731443644
73528.3156206248968373984098434,-4595.22555994731010287068784237
73548.6474815877736546099185944,-4548.41965217391134501667693257
73560.9989305115304887294769287,-4524.77498814228329138131812215
73570.1104278586280997842550278,-4521.09927799736306042177602649
73570.1772862633806653320789337,-4520.51917786561352841090410948
73572.8722240123315714299678802,-4511.70720685114520165370777249
73575.9836677460989449173212051,-4501.79714097495889291167259216
73576.8824926663073711097240448,-4501.58929117259322083555161953
73577.8105372004210948944091797,-4501.12226613966231525409966707
73584.6607421273074578493833542,-4490.98730961793989990837872028
73603.6416886498191161081194878,-4484.03348616599032538942992687
73610.1255024687125114724040031,-4463.51860606064838066231459379
73610.2419031197641743347048759,-4457.02096442688889510463923216
73652.0866293632279848679900169,-4415.5293754940803410136140883
73652.3871563647699076682329178,-4414.21577338603674434125423431
73659.8580887368443654850125313,-4376.0579446640149399172514677
73671.8292798286274774000048637,-4371.74465349144702486228197813
73683.8126031333813443779945374,-4350.34431357047560595674440265
73725.1317232327855890616774559,-4349.65130434783168311696499586
73734.5642793156584957614541054,-4304.78995256915459322044625878
73770.4099249719147337600588799,-4263.79069565216650516958907247
73783.4711620277230395004153252,-4259.72782345187988539692014456
73808.2649753403966315090656281,-4229.63351778656215174123644829
73817.7715891626430675387382507,-4221.35330961793351889355108142
73847.5231683157471707090735435,-4187.84888537551978515693917871
73857.6149843212624546140432358,-4182.72714624502168589970096946
73888.5302029347221832722425461,-4165.14046376810347283026203513
73889.2376739875180646777153015,-4162.32091963111815857701003551
73903.0191678998671704903244972,-4143.90431093544975738041102886
73951.7778596141870366409420967,-4104.47623451911022129934281111
73979.6638206594507209956645966,-4085.60459025033469515619799495
73983.8511704457923769950866699,-4082.14276152831416766275651753
73987.0901924398785922676324844,-4081.93981554674201106536202133
73990.0357320966868428513407707,-4080.43903293806033616419881582
73994.1785988935007480904459953,-4075.30649802370862744282931089
74001.5505636450834572315216064,-4071.89742292491246189456433058
74006.4603577664529439061880112,-4070.89568115939482595422305167
74008.653182203925098292529583,-4065.20507773384861138765700161
74011.5199094510462600737810135,-4063.38609222661261810571886599
74014.1414710909011773765087128,-4061.7025559947423971607349813
74026.2847709188645239919424057,-4059.5989565217555536946747452
74026.987769624058273620903492,-4053.74521475623851074487902224
74047.3891917149157961830496788,-4042.40155204216580386855639517
74064.7173115128825884312391281,-4032.8251330697812591097317636
74070.2296623079455457627773285,-4025.03624769435964481090195477
74120.290138105294317938387394,-3995.67015019762402516789734364
74138.0462850982585223391652107,-3986.01434255601134282187558711
74138.0803414984111441299319267,-3985.35350197630486945854499936
74179.8880947637517238035798073,-3965.46671936760458265780471265
74191.1065231722750468179583549,-3957.45366798420991472085006535
74373.1544975206925300881266594,-3873.3100395256715273717418313
74404.1556169122341088950634003,-3838.34202898549438032205216587
74431.0655499840504489839076996,-3825.95328590247936517698690295
74486.6561458374053472653031349,-3812.25244532279521081363782287
74547.7197152885637478902935982,-3811.21233992094903442193754017
