Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,564.631380887652539968257769942284,167.113333333339625141888973303139,0.295968908193912416670912080008,1,KO{1%}Cash{99%},100
2,615.667308131104732638050336390734,347.134047430851865101431030780077,0.563833815514093505960602215055,1,V{1%}Cash{99%},100
3,717.891159110629587303264997899532,381.450640316187786993396002799273,0.531348847907186505601373482932,1,IBM{1%}Cash{99%},100
4,858.694269309270907797326799482107,396.939754940719581099983770400286,0.462259699555251257763188732497,1,MCD{1%}Cash{99%},100
5,869.293548077634454784856643527746,744.846218708823130327800754457712,0.856840845484226232287028324208,2,MSFT{1%}TRV{1%}Cash{98%},100
6,917.252495095575341110816225409508,827.843330698270847278763540089130,0.902525024597520153513130480860,2,MSFT{1%}VZ{1%}Cash{98%},100
7,1081.032351424762055103201419115067,894.237952569156504978309385478497,0.827207392443512712354447558027,3,JPM{1%}PG{1%}TRV{1%}Cash{97%},100
8,1156.277081631516693960293196141720,1017.818542819511435482127126306295,0.880254879205389806351433890086,3,MSFT{1%}HON{1%}TRV{1%}Cash{97%},100
9,1161.260099305048015594366006553173,1091.980266139664081492810510098934,0.940340813219325943883575291693,3,MSFT{1%}V{1%}TRV{1%}Cash{97%},100
10,1228.370250554569565792917273938656,1126.296859025021603883942589163780,0.916903399863790991020096043940,3,MSFT{1%}IBM{1%}TRV{1%}Cash{97%},100
11,1240.827203570632946139085106551647,1460.220189723330349806929007172585,1.176811876400974288259249078692,3,MSFT{1%}AXP{1%}TRV{1%}Cash{97%},100
12,1457.155421798706356639740988612175,1627.333523056658123095985502004623,1.116787885981225469933519889310,4,MSFT{1%}KO{1%}AXP{1%}TRV{1%}Cash{96%},100
13,1569.405164388955654430901631712914,1641.875517786563250410836189985275,1.046176956111791511716546665411,4,MSFT{1%}JPM{1%}VZ{1%}TRV{1%}Cash{96%},100
14,1601.415458759420971546205691993237,1707.539288537550874025328084826469,1.066268768168593616962880332721,5,MSFT{1%}PG{1%}KO{1%}AXP{1%}TRV{1%}Cash{95%},100
15,1618.081378050550711122923530638218,1722.081283267458729824284091591835,1.064273593793042760324851769838,5,MSFT{1%}JPM{1%}PG{1%}VZ{1%}TRV{1%}Cash{95%},100
16,1716.382976822499585978221148252487,1902.792727272714046193868853151798,1.108606151987891808019526251883,4,AAPL{1%}MSFT{1%}MMM{1%}TRV{2%}Cash{95%},100
17,1802.229551613405419629998505115509,1947.851870882756657010759226977825,1.080801204895894818136525827867,4,MSFT{1%}JPM{1%}MMM{1%}TRV{2%}Cash{95%},100
18,1845.203664645127901167143136262894,2207.287752305667254404397681355476,1.196229876732970653918641801283,3,MSFT{2%}AXP{1%}TRV{2%}Cash{95%},100
19,2013.162901919469504719018004834652,2287.493517786542270187055692076683,1.136268463722190480424956149363,4,MSFT{2%}PG{1%}AXP{1%}TRV{2%}Cash{94%},100
20,2032.868921032987827857141382992268,2289.936853754955336626153439283371,1.126455734583880818888701469405,4,MSFT{2%}VZ{1%}AXP{1%}TRV{1%}Cash{95%},100
21,2067.498894920418024412356317043304,2374.401085638985023251734673976898,1.148441284042563070855180740182,4,MSFT{2%}KO{1%}AXP{1%}TRV{2%}Cash{94%},100
22,2173.985670727928663836792111396790,2454.606851119875045696971938014030,1.129081430558824372667459101649,5,MSFT{2%}PG{1%}KO{1%}AXP{1%}TRV{2%}Cash{93%},100
23,2236.975225748209140874678269028664,2457.050187088280381431104615330696,1.098380598411170083750221238006,5,MSFT{2%}KO{1%}VZ{1%}AXP{1%}TRV{1%}Cash{94%},100
24,2243.161551128936480381526052951813,2595.913206851121231011347845196724,1.157256464896454728474850526254,4,MSFT{2%}AXP{1%}MMM{1%}TRV{2%}Cash{94%},100
25,2367.756358070730129838921129703522,2618.166698287227973196422681212425,1.105758491308850066658919786278,5,AAPL{1%}MSFT{1%}AXP{1%}MMM{1%}TRV{2%}Cash{94%},100
26,2375.320365149631015810882672667503,2694.919433465084694034885615110397,1.134549879251896653542530657433,4,MSFT{2%}JPM{1%}MMM{1%}TRV{3%}Cash{93%},100
27,2380.165312256995093775913119316101,2777.568534914365955046378076076508,1.166964546794664769890914612915,5,MSFT{2%}JPM{1%}VZ{1%}MMM{1%}TRV{2%}Cash{93%},100
28,2415.022672213488931447500362992287,2823.840927536236904416000470519066,1.169281332231985048863975862332,5,AAPL{1%}MSFT{1%}AXP{1%}MMM{1%}TRV{3%}Cash{93%},100
29,2484.509768719286512350663542747498,2923.710658761533068172866478562355,1.176775674449710651359168878116,3,MSFT{2%}AXP{2%}TRV{2%}Cash{94%},100
30,2552.989665263586175569798797369003,2956.991504874853035289561375975609,1.158246562885931307818054847303,5,MSFT{2%}WMT{1%}JPM{2%}VZ{1%}TRV{3%}Cash{91%},100
31,2612.036954740143755770986899733543,3025.150740711452726827701553702354,1.158157711062095973630903245066,5,MSFT{1%}WMT{1%}JPM{3%}VZ{1%}TRV{3%}Cash{91%},100
32,2618.414748906862769217696040868759,3062.812906719392685772618278861046,1.169720308059698066216469669598,6,MSFT{2%}WMT{1%}JPM{1%}VZ{1%}AXP{1%}TRV{3%}Cash{91%},100
33,2649.686254416129941091639921069145,3090.823992094875393377151340246201,1.166486781951454831940395706624,4,MSFT{2%}KO{1%}AXP{2%}TRV{2%}Cash{93%},100
34,2698.780847603672555123921483755112,3101.873715415013975871261209249496,1.149361096944666593699935219774,5,MSFT{2%}JPM{1%}PG{1%}AXP{1%}TRV{3%}Cash{92%},100
35,2712.263719399471938231727108359337,3129.384888010538816160988062620163,1.153790785766003024193082637794,3,MSFT{2%}AXP{2%}TRV{3%}Cash{93%},100
36,2771.301543916290938796009868383408,3209.590653491428383858874440193176,1.158152803882815717884113837499,4,MSFT{2%}PG{1%}AXP{2%}TRV{3%}Cash{92%},100
37,2780.604265601081351633183658123016,3342.980769433451314398553222417831,1.202249745060648411509873767500,4,MSFT{3%}AXP{1%}MMM{1%}TRV{3%}Cash{92%},100
38,2824.473618258196438546292483806610,3365.234260869543504668399691581726,1.191455370344306707863779593026,5,AAPL{1%}MSFT{2%}AXP{1%}MMM{1%}TRV{3%}Cash{92%},100
39,2883.282126764340318914037197828293,3410.293404479570199328009039163589,1.182781723933012951732735018595,5,MSFT{2%}JPM{1%}AXP{1%}MMM{1%}TRV{3%}Cash{92%},100
40,2921.266822822046833607601001858711,3589.368363899885935097699984908104,1.228702676475279753631753010268,5,MSFT{2%}WMT{1%}JPM{2%}AXP{1%}TRV{4%}Cash{90%},100
41,3024.363581897885978833073750138283,3670.778221343873156001791357994080,1.213735756942404764302523290098,3,MSFT{3%}AXP{2%}TRV{3%}Cash{92%},100
42,3027.716702821331182349240407347679,3696.238701185777244972996413707733,1.220800710232068375660219317069,5,MSFT{2%}WMT{1%}JPM{1%}AXP{2%}TRV{4%}Cash{90%},100
43,3116.202571124564201454631984233856,3756.481697233215527376160025596619,1.205467748483882939325440020184,6,MSFT{2%}WMT{1%}JPM{2%}KO{1%}AXP{1%}TRV{4%}Cash{89%},100
44,3148.163825839931632799562066793442,3771.870292753628291393397375941277,1.198117538164422457569457947102,5,MSFT{2%}WMT{1%}JPM{3%}VZ{1%}TRV{4%}Cash{89%},100
45,3192.193342699183631339110434055328,3809.532458761522775603225454688072,1.193390264870467731839198677335,6,MSFT{3%}WMT{1%}JPM{1%}VZ{1%}AXP{1%}TRV{4%}Cash{89%},100
46,3206.391877767161531664896756410599,3837.891554677207750501111149787903,1.196950248436196906354211932921,4,MSFT{3%}KO{1%}AXP{2%}TRV{3%}Cash{91%},100
47,3222.882263078307460091309621930122,3877.691694598148387740366160869598,1.203175101685038050902676332043,6,MSFT{2%}WMT{1%}JPM{2%}VZ{1%}AXP{1%}TRV{4%}Cash{89%},100
48,3300.175498375578172272071242332458,3887.666271409769251476973295211792,1.178018039744664235968230059370,6,MSFT{3%}PG{1%}KO{1%}AXP{1%}BA{1%}TRV{2%}Cash{91%},100
49,3300.697090157864749926375225186348,3892.631668247718152997549623250961,1.179336231687210911900365317706,6,MSFT{3%}WMT{1%}JPM{1%}VZ{2%}AXP{1%}TRV{3%}Cash{89%},100
50,3309.303225047636715316912159323692,3918.097320158108232135418802499771,1.183964434114890718063861640985,5,MSFT{3%}PG{1%}KO{1%}AXP{2%}TRV{3%}Cash{90%},100
51,3348.263989350674819434061646461487,4028.972627140984968718839809298515,1.203301961839131850595663308923,5,MSFT{3%}AXP{1%}BA{1%}MMM{1%}TRV{2%}Cash{92%},100
52,3393.377407831235359481070190668106,4059.403675889339865534566342830658,1.196272382353064989146673724463,4,MSFT{3%}AXP{2%}MMM{1%}TRV{3%}Cash{91%},100
53,3437.112702906617414555512368679047,4157.012956521739397430792450904846,1.209449126589981604595891440113,5,MSFT{3%}JPM{1%}AXP{1%}MMM{1%}TRV{4%}Cash{90%},100
54,3461.779739370728748326655477285385,4196.085960474311832513194531202316,1.212118123158541171946467329690,6,MSFT{3%}KO{1%}AXP{1%}BA{1%}MMM{1%}TRV{2%}Cash{91%},100
55,3486.528086333773444493999704718590,4237.632034519121589255519211292267,1.215430344912312055072334260331,5,MSFT{3%}WMT{1%}JPM{1%}AXP{2%}TRV{4%}Cash{89%},100
56,3531.228663863768815645016729831696,4336.435926482236936863046139478683,1.228024673354750628817555480055,5,MSFT{3%}WMT{1%}JPM{2%}AXP{1%}TRV{5%}Cash{88%},100
57,3554.240891950496006757020950317383,4443.306263768096869171131402254105,1.250142125659271075122092042875,5,MSFT{3%}WMT{1%}JPM{1%}AXP{2%}TRV{5%}Cash{88%},100
58,3633.386237702146445371909067034721,4465.559755204202701861504465341568,1.229035247854174173198771313764,6,AAPL{1%}MSFT{2%}WMT{1%}JPM{1%}AXP{2%}TRV{5%}Cash{88%},100
59,3642.123596391887531353859230875969,4525.955365217366306751500815153122,1.242669350842749320662505851942,6,MSFT{3%}WMT{1%}JPM{1%}VZ{1%}AXP{2%}TRV{4%}Cash{88%},100
60,3742.058104922652091772761195898056,4551.023201844534014526288956403732,1.216181864161246961586471115879,4,MSFT{3%}WMT{1%}AXP{3%}TRV{5%}Cash{88%},100
61,3752.323579239870923629496246576309,4573.276693280642575700767338275909,1.218785266436717140692280736403,5,AAPL{1%}MSFT{2%}WMT{1%}AXP{3%}TRV{5%}Cash{88%},100
62,3780.697321269628446316346526145935,4586.198361264807317638769745826721,1.213056209356816905753362334508,7,MSFT{3%}WMT{1%}JPM{2%}KO{1%}VZ{1%}AXP{1%}TRV{4%}Cash{87%},100
63,3791.848242768362524657277390360832,4610.419597101468752953223884105682,1.215876612650373722601671033772,6,MSFT{3%}WMT{1%}JPM{1%}KO{1%}AXP{2%}TRV{5%}Cash{87%},100
64,3811.364082339416654576780274510384,4624.759257180493477790150791406631,1.213413139565983067669208139705,6,MSFT{3%}WMT{1%}JPM{2%}VZ{1%}AXP{1%}TRV{5%}Cash{87%},100
65,3843.405738397775166959036141633987,4776.040189723342336947098374366760,1.242658338672918860723370926280,5,MSFT{4%}AXP{1%}BA{1%}MMM{1%}TRV{3%}Cash{90%},100
66,3914.527868972933447366813197731972,4806.123227931498149700928479433060,1.227765745653637496914711846330,4,MSFT{4%}AXP{2%}MMM{1%}TRV{4%}Cash{89%},100
67,3978.811409680293763813097029924393,4943.153523056671474478207528591156,1.242369394797192549972919550783,6,MSFT{4%}KO{1%}AXP{1%}BA{1%}MMM{1%}TRV{3%}Cash{89%},100
68,4023.622894268037271103821694850922,5052.858832938079103769268840551376,1.255798310556456076625408968539,5,MSFT{3%}WMT{1%}JPM{2%}AXP{2%}TRV{5%}Cash{87%},100
69,4044.824703312285691936267539858818,5083.705167588933363731484860181808,1.256841900571343373371746565681,6,MSFT{3%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}TRV{5%}Cash{87%},100
70,4064.608674133256954519310966134071,5092.416535177849254978355020284653,1.252867605087164548649525386281,4,MSFT{4%}WMT{1%}AXP{3%}TRV{5%}Cash{87%},100
71,4113.323524397856999712530523538589,5159.729170223967230413109064102173,1.254394199634294881917639941094,5,MSFT{3%}WMT{1%}JPM{1%}AXP{3%}TRV{5%}Cash{87%},100
72,4197.308055346288711007218807935715,5190.373826350463787093758583068848,1.236595874762936420054870723106,5,MSFT{4%}WMT{1%}JPM{1%}AXP{2%}TRV{6%}Cash{86%},100
73,4198.911584121306077577173709869385,5219.972166271402784332167357206345,1.243172679799060542649158378481,6,MSFT{3%}WMT{1%}JPM{2%}KO{1%}AXP{2%}TRV{5%}Cash{86%},100
74,4208.298620892509461555164307355881,5273.022927799725039221812039613724,1.253005882619947053413511639519,6,MSFT{4%}WMT{1%}JPM{1%}VZ{1%}AXP{2%}TRV{5%}Cash{86%},100
75,4222.919111964060903119388967752457,5389.681520685115174273960292339325,1.276292862303582742455887455435,6,MSFT{3%}WMT{1%}DIS{1%}AXP{2%}MMM{1%}TRV{6%}Cash{86%},100
76,4313.846207835104905825573951005936,5472.330622134416444168891757726669,1.268550235331800335458751760598,7,MSFT{3%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}MMM{1%}TRV{5%}Cash{86%},100
77,4395.198377018487917666789144277573,5556.794854018457044730894267559052,1.264287610560128172210170305334,7,MSFT{3%}WMT{1%}KO{1%}DIS{1%}AXP{2%}MMM{1%}TRV{6%}Cash{85%},100
78,4424.553696402322202629875391721725,5570.287913307001872453838586807251,1.258949104366457349968300150067,8,MSFT{3%}WMT{1%}JPM{1%}DIS{1%}VZ{1%}AXP{1%}MMM{1%}TRV{6%}Cash{85%},100
79,4433.002914643494477786589413881302,5678.004851383406275999732315540314,1.280848436311040838830876964494,7,MSFT{3%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}MMM{1%}TRV{6%}Cash{85%},100
80,4464.987277706936765753198415040970,5717.478972595532468403689563274384,1.280514056813132128809229470789,5,MSFT{3%}WMT{1%}DIS{1%}AXP{3%}TRV{6%}Cash{86%},100
81,4527.125632323934041778557002544403,5760.756050329394383879844099283218,1.272497500223380040296206061612,7,MSFT{3%}WMT{1%}DIS{1%}VZ{2%}AXP{2%}MMM{1%}TRV{5%}Cash{85%},100
82,4597.853758190091866708826273679733,5800.128074044821005372796207666397,1.261485984349357547529280054732,6,MSFT{3%}WMT{1%}DIS{1%}VZ{1%}AXP{3%}TRV{5%}Cash{86%},100
83,4621.132472267333469062577933073044,5830.772730171293005696497857570648,1.261762731357159328382522289758,6,MSFT{4%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}TRV{6%}Cash{85%},100
84,4625.675211937349558866117149591446,5876.365684057986982224974781274796,1.270380088271873431082781280566,6,MSFT{4%}WMT{1%}JPM{1%}AXP{2%}BA{1%}TRV{5%}Cash{86%},100
85,4635.537070205102281761355698108673,5884.592305928841597051359713077545,1.269452108095960873868079943350,6,MSFT{3%}WMT{1%}KO{1%}DIS{1%}AXP{3%}TRV{6%}Cash{85%},100
86,4636.146262962954097019974142313004,5906.796732806319596420507878065109,1.274074715889419451286812545732,5,MSFT{4%}WMT{1%}JPM{1%}AXP{3%}TRV{6%}Cash{85%},100
87,4699.964786166182420856785029172897,5913.523929117267471156083047389984,1.258206007526494696335817025101,6,MSFT{4%}WMT{1%}DIS{1%}VZ{2%}AXP{2%}TRV{5%}Cash{85%},100
88,4700.526959845543387928046286106110,5923.153201844516843266319483518600,1.260104080338930288007759372704,5,MSFT{3%}WMT{1%}DIS{1%}AXP{3%}TRV{7%}Cash{85%},100
89,4702.316985129261411202605813741684,6005.802303293828117602970451116562,1.277200648592331289066237332008,6,MSFT{3%}WMT{1%}DIS{1%}VZ{1%}AXP{3%}TRV{6%}Cash{85%},100
90,4762.668693987803635536693036556244,6136.749083267478454217780381441116,1.288510597223413212120135540317,6,MSFT{4%}WMT{1%}DIS{1%}AXP{2%}MMM{1%}TRV{7%}Cash{84%},100
91,4787.398329479872700176201760768890,6219.398184716733339882921427488327,1.299118593583258540746783182840,7,MSFT{4%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}MMM{1%}TRV{6%}Cash{84%},100
92,4912.617688281112350523471832275391,6311.778656389992647746112197637558,1.284809658900698314809574185347,6,MSFT{3%}WMT{1%}DIS{1%}AXP{3%}MMM{1%}TRV{7%}Cash{84%},100
93,4969.080201467169899842701852321625,6386.511518050082486297469586133957,1.285250239302718755496357516677,8,MSFT{4%}WMT{1%}KO{1%}DIS{1%}VZ{1%}AXP{2%}MMM{1%}TRV{6%}Cash{83%},100
94,4970.435812264777268865145742893219,6425.072413965734085650183260440826,1.292657758120842270699313303339,7,MSFT{4%}WMT{1%}DIS{1%}VZ{1%}AXP{2%}MMM{1%}TRV{7%}Cash{83%},100
95,5000.860162078390203532762825489044,6507.823612911728559993207454681396,1.301340849772338881251698694541,7,MSFT{4%}WMT{1%}DIS{1%}VZ{2%}AXP{2%}MMM{1%}TRV{6%}Cash{83%},100
96,5071.900313411304523469880223274231,6547.195636627171552390791475772858,1.290876245993013204937938098738,6,MSFT{4%}WMT{1%}DIS{1%}VZ{1%}AXP{3%}TRV{6%}Cash{84%},100
97,5154.166402954079785558860749006271,6590.574811857710301410406827926636,1.278688792057695700066233257530,7,MSFT{4%}WMT{1%}DIS{1%}VZ{3%}AXP{2%}MMM{1%}TRV{5%}Cash{83%},100
98,5179.500705985748936654999852180481,6592.788590513812778226565569639206,1.272861799766680457324241615424,6,MSFT{4%}WMT{1%}JPM{1%}AXP{3%}BA{1%}TRV{5%}Cash{85%},100
99,5186.356763788476200716104358434677,6631.659868511213971942197531461716,1.278674061686992047270905459300,6,MSFT{4%}WMT{1%}KO{1%}DIS{1%}AXP{3%}TRV{7%}Cash{83%},100
