Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
12,6758.T  4568.T  3382.T  8411.T  AAPL  V  WMT  PG  HD  KO  CSCO  DIS ,1.47603722372306811472,33460.02867113094544038177,49388.24782543037872528657
11,6758.T  4568.T  3382.T  8411.T  AAPL  V  WMT  HD  KO  CSCO  DIS ,1.50981237318255701041,33581.32829739185399375856,50701.50497130775329424068
11,6758.T  4568.T  3382.T  8411.T  V  WMT  PG  HD  KO  CSCO  DIS ,1.46553208601989437554,35319.57187079488357994705,51761.96584113560675177723
10,6758.T  3382.T  5108.T  AAPL  V  WMT  PG  HD  CSCO  DIS ,1.47483347541745080100,36146.25645680800516856834,53309.70903352461755275726
12,6758.T  4568.T  3382.T  8411.T  AAPL  V  WMT  PG  CVX  HD  CSCO  DIS ,1.45941426178148558890,36639.08381951962655875832,53471.60146481420815689489
11,6758.T  4568.T  3382.T  8411.T  AAPL  V  WMT  PG  HD  CSCO  DIS ,1.50401988685951359948,36724.91171108348498819396,55234.99755662940879119560
9,6758.T  9983.T  2914.T  3382.T  AAPL  V  WMT  HD  DIS ,1.42914441326053975878,39383.62133023016940569505,56284.88239806707133539021
10,6758.T  4568.T  3382.T  8411.T  MSFT  V  WMT  PG  HD  DIS ,1.40988233218885139486,40045.95831650404579704627,56460.08910601025127107278
9,6758.T  4568.T  3382.T  8411.T  AAPL  WMT  HD  CSCO  DIS ,1.43194659097989607233,40673.39811144655686803162,58242.13376925404008943588
6,6758.T  AAPL  V  WMT  HD  DIS ,1.43610330042235623260,41487.96399676481814822182,59581.00202355784131214023
5,6758.T  AAPL  WMT  CSCO  DIS ,1.42366253473912207639,42709.47672852114192210138,60803.88189670795691199601
8,6758.T  9983.T  3382.T  AAPL  V  WMT  HD  DIS ,1.41352402538930066456,43406.27401430503232404590,61355.81117185144830727950
8,6758.T  3382.T  AAPL  V  WMT  PG  CSCO  DIS ,1.35989945873640061258,45411.37059347642934881151,61754.89829054669826291502
8,6758.T  3382.T  AAPL  V  WMT  HD  CSCO  DIS ,1.35984212761696054983,45988.71116783716570353135,62537.38684083356201881543
8,6758.T  3382.T  V  WMT  PG  HD  CSCO  DIS ,1.33140619346553612523,48066.32028210192947881296,63995.79652068862196756527
8,6758.T  3382.T  AAPL  V  WMT  HD  DIS  AXP ,1.33832436931084397536,48814.38038453890476375818,65329.47484143765905173495
7,6758.T  3382.T  AAPL  V  WMT  HD  DIS ,1.31498168350396427151,50401.02879253237915690988,66276.42969193600583821535
7,6758.T  9983.T  3382.T  V  WMT  HD  DIS ,1.30171810997995751613,51347.52176353276445297524,66839.99898218060843646526
7,6758.T  3382.T  V  WMT  PG  CSCO  DIS ,1.25584805195816695544,53539.52515531911922153085,67237.50836907279153820127
8,6758.T  3382.T  AAPL  WMT  PG  HD  DIS  GS ,1.26296720578197763096,54710.70740211287193233147,69097.82925400185922626406
3,WMT  CSCO  DIS ,1.21705186857708014259,57125.59542187135230051354,69524.81265176682791206986
7,6758.T  3382.T  V  WMT  HD  DIS  AXP ,1.24435051466939938791,57318.15658563524630153552,71323.87764723644067998976
7,6758.T  8316.T  3382.T  WMT  HD  DIS  IBM ,1.20437689089247990104,60325.94088072507292963564,72655.16911809121666010469
6,6758.T  3382.T  V  WMT  HD  DIS ,1.19456966777506745636,61449.67296215023816330358,73405.91541528236120939255
7,6758.T  3382.T  WMT  PG  HD  DIS  GS ,1.17743905452005548362,64233.89610491964413085952,75631.49789791606599465013
7,6758.T  8316.T  3382.T  WMT  HD  DIS  AXP ,1.08597178303327179805,69881.47934626732603646815,75889.31472666868648957461
6,3382.T  WMT  PG  HD  DIS  GS ,1.08829068074186374737,70049.46685773938952479511,76234.18197221381706185639
6,6758.T  3382.T  WMT  JPM  HD  DIS ,1.06817221330117329003,72062.46116719637939240783,76975.11864089401206001639
6,6758.T  8316.T  3382.T  WMT  DIS  IBM ,1.05574999052290330326,73734.93274950332124717534,77845.65455149504123255610
6,6758.T  8316.T  3382.T  WMT  HD  DIS ,1.04684654782975727905,75196.31028507962764706463,78718.99783147088601253927
6,6758.T  3382.T  WMT  PG  DIS  GS ,1.05343273715181218186,77208.51616397306497674435,81333.97851404407992959023
5,6758.T  3382.T  WMT  DIS  AXP ,1.02985617702587650690,79507.09139800572302192450,81880.86919359712919685990
6,6758.T  3382.T  WMT  HD  DIS  GS ,0.99988778593244020954,82388.55494949522835668176,82379.30979462397226598114
5,3382.T  WMT  PG  DIS  GS ,0.99425040401213993224,83691.87212661426747217774,83210.67767441859177779406
5,3382.T  WMT  HD  DIS  GS ,0.99973573297249362923,84487.28634023581980727613,84464.95913621260842774063
7,6758.T  3382.T  8411.T  WMT  PG  DIS  GS ,0.86170977814448390664,98508.36072107889049220830,84885.61766233768139500171
5,6758.T  8316.T  3382.T  WMT  DIS ,0.85892631444638867233,100346.49082771743997000158,86190.24153427968849427998
5,6758.T  3382.T  PG  DIS  GS ,0.81856781788813404166,106634.64093295848579145968,87287.68533977652259636670
5,6758.T  3382.T  WMT  DIS  GS ,0.84593140964429913708,107069.14729716844158247113,90573.15470250679936725646
4,3382.T  WMT  DIS  GS ,0.83786133697648756957,113643.86380612532957457006,95217.79966777403024025261
3,3382.T  DIS  AXP ,0.68605513789272509761,138882.27830292083672247827,95280.90059196617221459746
5,3382.T  8411.T  WMT  DIS  GS ,0.69077965228987969759,141028.22143893831525929272,97419.42576864996226504445
4,6758.T  3382.T  DIS  GS ,0.63922564465011588730,156937.63059221531148068607,100318.55808517058903817087
5,6758.T  3382.T  8411.T  DIS  GS ,0.57744820654184780828,175767.16367661347612738609,101496.43343400786397978663
3,3382.T  DIS  GS ,0.61394502447683152457,178803.73340130553697235882,109775.66247961338376626372
2,DIS  GS ,0.47936533770080386185,232414.05405209938180632889,111411.24150709749665111303
2,3382.T  DIS ,0.46171062170901916444,245871.27776978965266607702,113521.38051948051725048572
1,DIS ,0.42064255070757666788,286508.24297662492608651519,120517.55812443364993669093

Runtime,1.86000000000000009770
