Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,18061.77710595017924788408,1197.48139199817251210334,0.06629920106829800819,12,4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK KO MCD 
2,18419.22892878412676509470,2539.04306498615915188566,0.13784741341796027947,12,8316.T 4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK KO 
3,19316.47940212337925913744,3304.68376803889532311587,0.17108105981650181815,12,8316.T 4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK MCD 
4,19554.36928037597681395710,4092.23469264575351189706,0.20927469630803000045,9,4519.T 8766.T 2914.T MSFT JNJ WMT MRK KO MCD 
5,19602.60565223180674365722,4949.46989454204140201909,0.25249040777283254799,10,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH JNJ WMT MRK 
6,20671.34029221309174317867,5360.35829579094206565060,0.25931353361785608458,9,4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK KO 
7,20727.25793360218449379317,5452.44882030529061012203,0.26305692908206651515,11,4502.T 4519.T 8766.T 2914.T MSFT JNJ WMT PG MRK KO CRM 
8,20863.74713186133521958254,5780.96837488435357954586,0.27708198044905135715,8,4519.T 8766.T 8411.T MSFT JNJ WMT MRK KO 
9,21402.72959320958761963993,5880.82433487516209424939,0.27476982827185569835,9,8316.T 4519.T 8766.T 2914.T MSFT JNJ WMT MRK KO 
10,21422.89588192135124700144,6774.23840263645706727402,0.31621487776324369579,8,4519.T 8766.T 8411.T MSFT WMT MRK KO MCD 
11,21928.56956108125814353116,6901.83840055505334021291,0.31474184311613329079,9,8316.T 4519.T 8766.T 2914.T MSFT JNJ WMT MRK MCD 
12,22049.89721296889911172912,7747.91207654948993877042,0.35138087047373928185,7,8316.T 4519.T 7267.T MSFT JNJ WMT MRK 
13,22678.69449605526824598201,8169.96200370027963799657,0.36024833815373996648,9,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK 
14,23767.96102670611435314640,8893.36189384825411252677,0.37417437212453819040,7,8316.T 4519.T 7267.T MSFT UNH WMT MRK 
15,24661.44780170718877343461,8975.78260499533644178882,0.36396008365632076531,10,8316.T 4502.T 4519.T 7267.T 8411.T AAPL MSFT UNH WMT MRK 
16,24719.13449309989664470777,9073.06846831640359596349,0.36704636527015382930,11,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT WMT MRK KO MCD 
17,24764.56628257094416767359,10033.95504740980686619878,0.40517386547050510126,6,8316.T 4519.T 6902.T MSFT WMT MRK 
18,25107.81191391277752700262,10034.32612627196976973210,0.39964956566811521421,7,9433.T 4502.T 4519.T MSFT JNJ MRK CRM 
19,25649.81158918924120371230,10061.76570282144894008525,0.39227444879408912559,7,4519.T 8766.T 8411.T MSFT WMT MRK KO 
20,25768.94452153417660156265,10393.61808071233463124372,0.40333891331974280892,9,9433.T 4502.T 4519.T 8766.T AAPL MSFT WMT MRK MCD 
21,26279.45204354168163263239,13045.80168015727758756839,0.49642593987660232902,6,8316.T 4519.T 7267.T MSFT WMT MRK 
22,28994.88682472491200314835,13500.05153538388003653381,0.46560111156812428179,7,8316.T 4519.T 7267.T AAPL MSFT WMT MRK 
23,30591.02194068316748598590,14131.46321947272190300282,0.46194805936441146743,9,7203.T 9433.T 4502.T 4519.T 8766.T AAPL MSFT WMT MRK 
24,31317.85782734532403992489,14472.53548658648833225016,0.46211766993685404747,8,8316.T 4519.T 7267.T 2914.T AAPL MSFT WMT MRK 
25,31380.60311502679905970581,15710.47724560592359921429,0.50064293500091661127,6,9433.T 4502.T 4519.T MSFT MRK CRM 
26,32220.55652203078716411255,16166.76382261792059580330,0.50175309081219332530,7,9433.T 4519.T 8766.T AAPL MSFT WMT MRK 
27,34112.94008770075015490875,18324.62039777983227395453,0.53717505294674627869,4,4519.T 2914.T MRK CRM 
28,40500.36046128917951136827,19024.87960869566813926212,0.46974593292521232835,4,4519.T 7267.T AAPL MRK 
29,41472.51820107828098116443,19042.73255157262610737234,0.45916508998186461588,8,7203.T 6367.T 4519.T 8766.T AAPL MSFT WMT MRK 
30,42121.85317225711332866922,19540.39246530990931205451,0.46390153788817339864,5,9433.T 4519.T MSFT MRK CRM 
31,42832.14417097419209312648,20302.61742599443095969036,0.47400422787502632938,7,7203.T 9433.T 4519.T 8766.T AAPL MSFT MRK 
32,44301.94597664678440196440,20466.21592761331339715980,0.46197103708270109701,8,7203.T 6367.T 8316.T 4519.T 8766.T AAPL MSFT MRK 
33,44655.49952266422769753262,20854.15548265496181556955,0.46700083316884066775,6,8058.T 4519.T 5108.T WMT MRK CRM 
34,45213.92734369790559867397,21437.06306359850714216009,0.47412521590178757780,6,8058.T 4519.T 7267.T AAPL WMT MRK 
35,47042.11021232120401691645,21455.58567530061554862186,0.45609318073662857840,5,8058.T 4519.T 8411.T AAPL MRK 
36,47065.72012208829983137548,22114.87897386676922906190,0.46987231718755939625,8,9433.T 8058.T 4519.T 8766.T AAPL MSFT WMT MRK 
37,47386.28387012486928142607,22132.77592368176556192338,0.46707135728015136689,9,6367.T 8058.T 8316.T 4519.T 8766.T AAPL MSFT WMT MRK 
38,47692.29949764638877240941,22859.27039685475392616354,0.47930736487098629661,7,6367.T 8058.T 8316.T 4519.T AAPL MSFT MRK 
39,51272.38838540011784061790,23046.99757169287477154285,0.44950115056968048544,6,9433.T 8058.T 4519.T AAPL MSFT MRK 
