Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
567,45099.10785,36420.44712,0.807565,9,MSFT{10.996564%} JPM{9.621993%} MRK{21.134021%} VZ{2.749141%} IBM{8.247423%} BA{2.749141%} MMM{11.683849%} TRV{21.821306%} WBA{10.996564%} ,
568,45099.55383,36429.79478,0.807764,9,MSFT{10.851419%} JPM{11.018364%} MRK{21.202003%} VZ{2.671119%} IBM{8.347245%} BA{3.338898%} MMM{10.684474%} TRV{21.202003%} WBA{10.684474%} ,
569,45101.12465,36432.49639,0.807796,9,MSFT{10.869565%} JPM{11.036789%} MRK{21.237458%} VZ{2.842809%} IBM{8.026756%} BA{3.344482%} MMM{10.702341%} TRV{21.237458%} WBA{10.702341%} ,
570,45117.44667,36447.3482,0.807833,9,MSFT{10.463122%} JPM{11.492281%} MRK{20.926244%} VZ{2.744425%} IBM{8.404803%} BA{2.229846%} MMM{10.977702%} TRV{21.783877%} WBA{10.977702%} ,
571,45126.58214,36451.72965,0.807766,9,MSFT{10.774411%} JPM{10.774411%} MRK{20.707071%} VZ{2.693603%} IBM{8.585859%} BA{3.030303%} MMM{11.279461%} TRV{21.380471%} WBA{10.774411%} ,
572,45132.36921,36455.41517,0.807744,9,MSFT{10.884354%} JPM{10.884354%} MRK{21.088435%} VZ{3.061224%} IBM{7.482993%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
573,45143.08429,36456.54227,0.807578,10,MSFT{9.773124%} JPM{10.820244%} MRK{21.116928%} MCD{0.174520%} VZ{2.966841%} IBM{8.726003%} BA{1.919721%} MMM{11.169284%} TRV{22.164049%} WBA{11.169284%} ,
574,45148.10456,36460.99499,0.807586,9,MSFT{11.015491%} JPM{11.015491%} MRK{20.654045%} VZ{2.753873%} IBM{7.917384%} BA{2.237522%} MMM{11.531842%} TRV{21.858864%} WBA{11.015491%} ,
575,45148.62303,36464.02733,0.807644,9,MSFT{10.756303%} JPM{10.756303%} MRK{20.840336%} VZ{2.689076%} IBM{8.739496%} BA{2.689076%} MMM{11.260504%} TRV{21.344538%} WBA{10.924370%} ,
576,45152.87332,36467.84107,0.807653,9,MSFT{11.034483%} JPM{9.655172%} MRK{20.862069%} VZ{2.758621%} IBM{8.275862%} BA{2.758621%} MMM{11.724138%} TRV{21.896552%} WBA{11.034483%} ,
577,45154.52607,36477.31311,0.807833,9,MSFT{10.869565%} JPM{11.036789%} MRK{21.237458%} VZ{2.675585%} IBM{8.193980%} BA{3.344482%} MMM{10.702341%} TRV{21.237458%} WBA{10.702341%} ,
578,45169.9577,36486.17546,0.807753,9,MSFT{10.996564%} JPM{9.965636%} MRK{20.790378%} VZ{2.749141%} IBM{8.247423%} BA{2.749141%} MMM{11.683849%} TRV{21.821306%} WBA{10.996564%} ,
579,45172.96788,36486.79713,0.807713,10,MSFT{10.869565%} JPM{11.036789%} MRK{21.237458%} MCD{0.167224%} VZ{2.675585%} IBM{8.026756%} BA{3.344482%} MMM{10.702341%} TRV{21.237458%} WBA{10.702341%} ,
580,45178.04669,36499.00347,0.807892,9,MSFT{10.865874%} JPM{10.865874%} MRK{21.052632%} VZ{2.716469%} IBM{7.979626%} BA{2.716469%} MMM{11.375212%} TRV{21.561969%} WBA{10.865874%} ,
581,45187.75209,36503.32337,0.807815,9,MSFT{10.958904%} JPM{10.273973%} MRK{20.719178%} VZ{2.739726%} IBM{8.219178%} BA{2.739726%} MMM{11.643836%} TRV{21.746575%} WBA{10.958904%} ,
582,45197.08728,36510.19579,0.8078,9,MSFT{11.224490%} JPM{10.884354%} MRK{21.088435%} VZ{2.721088%} IBM{7.482993%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
583,45205.17913,36522.36494,0.807924,9,MSFT{10.884354%} JPM{10.884354%} MRK{20.918367%} VZ{2.721088%} IBM{7.993197%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
584,45208.1155,36523.37587,0.807894,9,MSFT{10.887772%} JPM{11.055276%} MRK{21.273032%} VZ{2.680067%} IBM{8.040201%} BA{3.350084%} MMM{10.720268%} TRV{21.273032%} WBA{10.720268%} ,
585,45217.15261,36527.03257,0.807814,9,MSFT{10.921502%} JPM{10.921502%} MRK{20.989761%} VZ{3.071672%} IBM{7.337884%} BA{2.730375%} MMM{11.433447%} TRV{21.672355%} WBA{10.921502%} ,
586,45221.0034,36528.86115,0.807785,9,MSFT{11.015491%} JPM{9.638554%} MRK{20.826162%} VZ{2.753873%} IBM{8.261618%} BA{2.925990%} MMM{11.703959%} TRV{21.858864%} WBA{11.015491%} ,
587,45223.59253,36533.01583,0.807831,9,MSFT{10.869565%} JPM{11.204013%} MRK{21.237458%} VZ{2.675585%} IBM{8.026756%} BA{3.344482%} MMM{10.702341%} TRV{21.237458%} WBA{10.702341%} ,
588,45228.55048,36539.72648,0.807891,9,MSFT{10.869565%} JPM{11.036789%} MRK{21.237458%} VZ{2.675585%} IBM{8.026756%} BA{3.344482%} MMM{10.869565%} TRV{21.237458%} WBA{10.702341%} ,
589,45233.45895,36546.65532,0.807956,9,MSFT{10.884354%} JPM{10.884354%} MRK{21.088435%} VZ{2.721088%} IBM{7.823129%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
590,45238.84378,36548.87556,0.807909,9,MSFT{10.902896%} JPM{10.902896%} MRK{21.124361%} VZ{2.896082%} IBM{7.495741%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
591,45248.06316,36554.6215,0.807872,9,MSFT{10.851419%} JPM{11.018364%} MRK{21.202003%} VZ{2.671119%} IBM{8.013356%} BA{3.338898%} MMM{11.018364%} TRV{21.202003%} WBA{10.684474%} ,
592,45263.18955,36558.86334,0.807695,9,MSFT{11.053541%} JPM{11.053541%} MRK{20.725389%} VZ{2.763385%} IBM{7.599309%} BA{2.245250%} MMM{11.571675%} TRV{21.934370%} WBA{11.053541%} ,
593,45268.20298,36567.48162,0.807796,9,MSFT{11.092150%} JPM{10.921502%} MRK{20.307167%} VZ{2.730375%} IBM{8.020478%} BA{2.730375%} MMM{11.604096%} TRV{21.672355%} WBA{10.921502%} ,
594,45271.28867,36576.34271,0.807937,9,MSFT{11.073254%} JPM{10.902896%} MRK{21.124361%} VZ{2.725724%} IBM{7.495741%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
595,45281.82371,36582.02543,0.807874,9,MSFT{11.262799%} JPM{10.921502%} MRK{20.989761%} VZ{2.730375%} IBM{7.337884%} BA{2.730375%} MMM{11.433447%} TRV{21.672355%} WBA{10.921502%} ,
596,45282.54253,36582.08904,0.807863,9,MSFT{10.869565%} JPM{11.036789%} MRK{21.237458%} VZ{2.675585%} IBM{8.026756%} BA{3.511706%} MMM{10.702341%} TRV{21.237458%} WBA{10.702341%} ,
597,45289.51867,36594.53101,0.808013,9,MSFT{10.902896%} JPM{10.902896%} MRK{21.124361%} VZ{2.725724%} IBM{7.666099%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
598,45291.62056,36594.76642,0.807981,9,MSFT{10.884354%} JPM{10.884354%} MRK{21.428571%} VZ{2.721088%} IBM{7.482993%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
599,45309.20692,36604.15032,0.807874,10,MSFT{10.902896%} JPM{10.902896%} MRK{21.124361%} MCD{0.170358%} VZ{2.725724%} IBM{7.495741%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
600,45318.86876,36618.82139,0.808026,9,MSFT{10.902896%} JPM{10.902896%} MRK{21.294719%} VZ{2.725724%} IBM{7.495741%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
601,45322.10959,36619.0568,0.807973,9,MSFT{10.884354%} JPM{10.884354%} MRK{21.598639%} VZ{2.721088%} IBM{7.312925%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
602,45324.25016,36621.12186,0.807981,9,MSFT{10.940171%} JPM{10.940171%} MRK{21.025641%} VZ{2.905983%} IBM{7.350427%} BA{2.735043%} MMM{11.452991%} TRV{21.709402%} WBA{10.940171%} ,
603,45325.94169,36622.70995,0.807986,9,MSFT{8.435852%} JPM{9.841828%} MRK{21.265378%} VZ{4.393673%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
604,45335.15619,36634.39545,0.808079,9,MSFT{10.481100%} JPM{11.168385%} MRK{20.962199%} VZ{2.749141%} IBM{8.419244%} BA{2.233677%} MMM{10.996564%} TRV{21.821306%} WBA{11.168385%} ,
605,45346.34025,36642.77534,0.808065,9,MSFT{10.921502%} JPM{10.921502%} MRK{21.160410%} VZ{2.730375%} IBM{7.508532%} BA{2.730375%} MMM{11.433447%} TRV{21.672355%} WBA{10.921502%} ,
606,45346.52159,36642.89387,0.808064,9,MSFT{10.463122%} JPM{11.320755%} MRK{20.926244%} VZ{2.744425%} IBM{8.404803%} BA{2.229846%} MMM{10.977702%} TRV{21.783877%} WBA{11.149228%} ,
607,45356.61088,36649.86668,0.808038,9,MSFT{10.445205%} JPM{11.472603%} MRK{20.890411%} VZ{2.739726%} IBM{8.390411%} BA{2.226027%} MMM{10.958904%} TRV{21.746575%} WBA{11.130137%} ,
608,45358.41991,36651.26725,0.808037,9,MSFT{10.902896%} JPM{11.073254%} MRK{21.124361%} VZ{2.725724%} IBM{7.495741%} BA{2.725724%} MMM{11.413969%} TRV{21.635434%} WBA{10.902896%} ,
609,45358.56731,36656.85183,0.808157,9,MSFT{8.376963%} JPM{10.471204%} MRK{21.116928%} VZ{4.363002%} IBM{8.376963%} BA{2.792321%} MMM{11.169284%} TRV{22.164049%} WBA{11.169284%} ,
610,45360.14373,36658.88312,0.808174,9,MSFT{10.977702%} JPM{10.977702%} MRK{21.269297%} VZ{2.744425%} IBM{7.375643%} BA{2.744425%} MMM{11.149228%} TRV{21.783877%} WBA{10.977702%} ,
611,45368.75461,36667.41288,0.808208,9,MSFT{11.015491%} JPM{11.015491%} MRK{21.170396%} VZ{2.753873%} IBM{7.401033%} BA{2.753873%} MMM{11.015491%} TRV{21.858864%} WBA{11.015491%} ,
612,45381.79212,36675.20909,0.808148,9,MSFT{10.958904%} JPM{10.958904%} MRK{21.232877%} VZ{2.739726%} IBM{7.363014%} BA{2.739726%} MMM{11.301370%} TRV{21.746575%} WBA{10.958904%} ,
613,45388.82914,36682.7234,0.808188,9,MSFT{8.391608%} JPM{10.489510%} MRK{20.979021%} VZ{4.370629%} IBM{8.391608%} BA{2.797203%} MMM{11.188811%} TRV{22.202797%} WBA{11.188811%} ,
614,45403.51881,36689.47063,0.808075,9,MSFT{10.902896%} JPM{10.902896%} MRK{20.954003%} VZ{2.044293%} IBM{8.688245%} BA{2.725724%} MMM{11.243612%} TRV{21.635434%} WBA{10.902896%} ,
615,45403.81499,36691.20918,0.808109,9,MSFT{10.940171%} JPM{10.940171%} MRK{21.196581%} VZ{2.735043%} IBM{7.350427%} BA{2.735043%} MMM{11.452991%} TRV{21.709402%} WBA{10.940171%} ,
616,45407.93857,36695.91007,0.808139,9,MSFT{11.111111%} JPM{11.111111%} MRK{20.833333%} VZ{2.083333%} IBM{8.333333%} BA{2.256944%} MMM{11.111111%} TRV{22.048611%} WBA{11.111111%} ,
617,45409.63652,36699.02666,0.808177,9,MSFT{10.977702%} JPM{10.977702%} MRK{21.097770%} VZ{2.744425%} IBM{7.375643%} BA{2.744425%} MMM{11.320755%} TRV{21.783877%} WBA{10.977702%} ,
618,45412.87837,36704.39989,0.808238,9,MSFT{9.929078%} JPM{10.815603%} MRK{20.212766%} VZ{2.836879%} IBM{9.042553%} BA{1.950355%} MMM{11.347518%} TRV{22.517730%} WBA{11.347518%} ,
619,45425.71956,36704.98675,0.808022,9,MSFT{10.884354%} JPM{10.884354%} MRK{20.918367%} VZ{2.040816%} IBM{8.673469%} BA{2.721088%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
620,45431.45799,36714.89398,0.808138,9,MSFT{10.958904%} JPM{10.958904%} MRK{21.061644%} VZ{2.739726%} IBM{7.363014%} BA{2.739726%} MMM{11.472603%} TRV{21.746575%} WBA{10.958904%} ,
621,45432.83237,36717.8184,0.808178,9,MSFT{10.291595%} JPM{11.492281%} MRK{20.926244%} VZ{2.744425%} IBM{8.404803%} BA{2.229846%} MMM{10.977702%} TRV{21.783877%} WBA{11.149228%} ,
622,45444.15802,36723.65504,0.808105,9,MSFT{10.940171%} JPM{11.111111%} MRK{21.025641%} VZ{2.735043%} IBM{7.350427%} BA{2.735043%} MMM{11.452991%} TRV{21.709402%} WBA{10.940171%} ,
623,45454.96642,36728.60652,0.808022,10,MSFT{9.138840%} JPM{10.896309%} MRK{21.265378%} MCD{0.175747%} VZ{2.987698%} IBM{8.787346%} BA{1.933216%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
624,45456.76316,36731.95744,0.808064,9,MSFT{10.921502%} JPM{11.262799%} MRK{20.989761%} VZ{2.730375%} IBM{7.337884%} BA{2.730375%} MMM{11.433447%} TRV{21.672355%} WBA{10.921502%} ,
625,45460.02813,36733.34041,0.808036,9,MSFT{10.958904%} JPM{11.301370%} MRK{21.746575%} VZ{2.739726%} IBM{6.849315%} BA{2.739726%} MMM{10.958904%} TRV{21.746575%} WBA{10.958904%} ,
626,45467.80298,36734.4197,0.807922,9,MSFT{8.406305%} JPM{10.507881%} MRK{21.190893%} VZ{4.378284%} IBM{8.406305%} BA{2.802102%} MMM{11.208406%} TRV{21.891419%} WBA{11.208406%} ,
627,45469.06828,36754.4575,0.80834,9,MSFT{8.391608%} JPM{10.489510%} MRK{21.153846%} VZ{4.195804%} IBM{8.391608%} BA{2.797203%} MMM{11.188811%} TRV{22.202797%} WBA{11.188811%} ,
628,45482.38062,36760.68812,0.80824,9,MSFT{10.884354%} JPM{10.884354%} MRK{21.088435%} VZ{2.721088%} IBM{7.482993%} BA{3.061224%} MMM{11.394558%} TRV{21.598639%} WBA{10.884354%} ,
629,45492.72359,36762.38737,0.808094,9,MSFT{11.169284%} JPM{9.773124%} MRK{21.116928%} VZ{2.966841%} IBM{6.980803%} BA{2.792321%} MMM{11.867365%} TRV{22.164049%} WBA{11.169284%} ,
630,45499.45043,36764.16136,0.808013,9,MSFT{8.540925%} JPM{11.387900%} MRK{19.928826%} VZ{3.202847%} IBM{9.964413%} BA{1.601423%} MMM{11.387900%} TRV{22.597865%} WBA{11.387900%} ,
631,45500.08403,36774.77294,0.808235,9,MSFT{10.940171%} JPM{10.940171%} MRK{21.025641%} VZ{2.735043%} IBM{7.350427%} BA{2.905983%} MMM{11.452991%} TRV{21.709402%} WBA{10.940171%} ,
632,45518.46551,36781.60646,0.808059,9,MSFT{11.149826%} JPM{11.149826%} MRK{20.905923%} VZ{2.787456%} IBM{6.968641%} BA{2.439024%} MMM{11.324042%} TRV{22.125436%} WBA{11.149826%} ,
633,45519.90316,36784.88103,0.808105,9,MSFT{10.090090%} JPM{10.270270%} MRK{20.360360%} VZ{2.882883%} IBM{8.648649%} BA{1.801802%} MMM{11.531532%} TRV{22.882883%} WBA{11.531532%} ,
634,45524.61099,36790.62054,0.808148,9,MSFT{11.343805%} JPM{9.773124%} MRK{21.116928%} VZ{2.792321%} IBM{6.980803%} BA{2.792321%} MMM{11.867365%} TRV{22.164049%} WBA{11.169284%} ,
635,45537.75198,36792.0016,0.807945,9,MSFT{9.042553%} JPM{8.687943%} MRK{21.276596%} VZ{3.723404%} IBM{8.865248%} BA{3.191489%} MMM{11.347518%} TRV{22.517730%} WBA{11.347518%} ,
636,45538.57182,36814.3562,0.808421,9,MSFT{9.911504%} JPM{9.203540%} MRK{21.415929%} VZ{3.008850%} IBM{8.495575%} BA{2.831858%} MMM{11.327434%} TRV{22.477876%} WBA{11.327434%} ,
637,45550.88263,36818.95729,0.808304,9,MSFT{10.017889%} JPM{10.912343%} MRK{20.214669%} VZ{2.862254%} IBM{8.586762%} BA{1.788909%} MMM{11.449016%} TRV{22.719141%} WBA{11.449016%} ,
638,45563.4829,36821.51086,0.808136,9,MSFT{8.896797%} JPM{11.387900%} MRK{19.928826%} VZ{2.846975%} IBM{9.964413%} BA{1.601423%} MMM{11.387900%} TRV{22.597865%} WBA{11.387900%} ,
639,45565.48427,36849.40976,0.808713,9,MSFT{9.841828%} JPM{9.841828%} MRK{21.265378%} VZ{2.987698%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
640,45598.08364,36881.8781,0.808847,9,MSFT{9.773124%} JPM{10.471204%} MRK{21.116928%} VZ{2.966841%} IBM{8.376963%} BA{2.792321%} MMM{11.169284%} TRV{22.164049%} WBA{11.169284%} ,
641,45629.51842,36908.16196,0.808866,9,MSFT{9.790210%} JPM{10.489510%} MRK{20.979021%} VZ{2.972028%} IBM{8.391608%} BA{2.797203%} MMM{11.188811%} TRV{22.202797%} WBA{11.188811%} ,
642,45653.69094,36922.00931,0.808741,9,MSFT{9.790210%} JPM{10.489510%} MRK{21.153846%} VZ{2.972028%} IBM{8.391608%} BA{2.797203%} MMM{11.188811%} TRV{22.027972%} WBA{11.188811%} ,
643,45682.68043,36924.52464,0.808283,9,MSFT{8.495575%} JPM{11.150442%} MRK{20.176991%} VZ{2.831858%} IBM{10.265487%} BA{1.946903%} MMM{11.327434%} TRV{22.477876%} WBA{11.327434%} ,
644,45682.93036,36933.76984,0.808481,9,MSFT{11.250000%} JPM{9.285714%} MRK{21.607143%} VZ{3.035714%} IBM{6.428571%} BA{2.857143%} MMM{11.428571%} TRV{22.678571%} WBA{11.428571%} ,
645,45686.20793,36941.93759,0.808602,9,MSFT{8.657244%} JPM{9.893993%} MRK{21.378092%} VZ{3.710247%} IBM{8.480565%} BA{2.826855%} MMM{11.307420%} TRV{22.438163%} WBA{11.307420%} ,
646,45707.11161,36947.96486,0.808364,10,MSFT{8.347826%} JPM{10.782609%} MRK{21.043478%} MCD{0.173913%} VZ{2.956522%} IBM{9.739130%} BA{2.608696%} MMM{11.130435%} TRV{22.086957%} WBA{11.130435%} ,
647,45707.40829,36960.28273,0.808628,9,MSFT{9.807356%} JPM{10.507881%} MRK{21.190893%} VZ{2.977233%} IBM{8.406305%} BA{2.802102%} MMM{11.208406%} TRV{21.891419%} WBA{11.208406%} ,
648,45712.81676,36979.89606,0.808961,9,MSFT{9.790210%} JPM{10.489510%} MRK{21.153846%} VZ{2.797203%} IBM{8.391608%} BA{2.797203%} MMM{11.188811%} TRV{22.202797%} WBA{11.188811%} ,
649,45733.57861,36983.22761,0.808667,9,MSFT{9.285714%} JPM{10.892857%} MRK{20.357143%} VZ{2.857143%} IBM{9.107143%} BA{1.964286%} MMM{11.428571%} TRV{22.678571%} WBA{11.428571%} ,
650,45747.08449,37000.39902,0.808803,9,MSFT{8.611599%} JPM{10.544815%} MRK{21.089631%} VZ{3.690685%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
651,45765.72747,37000.6559,0.80848,9,MSFT{11.091549%} JPM{10.563380%} MRK{21.302817%} VZ{2.992958%} IBM{6.338028%} BA{2.816901%} MMM{11.267606%} TRV{22.359155%} WBA{11.267606%} ,
652,45769.03519,37010.38192,0.808634,9,MSFT{8.495575%} JPM{9.911504%} MRK{21.415929%} VZ{3.716814%} IBM{8.495575%} BA{2.831858%} MMM{11.327434%} TRV{22.477876%} WBA{11.327434%} ,
653,45772.48017,37014.21204,0.808656,9,MSFT{8.611599%} JPM{10.544815%} MRK{21.265378%} VZ{3.690685%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.144112%} WBA{11.247803%} ,
654,45778.36801,37018.43661,0.808645,9,MSFT{8.994709%} JPM{9.876543%} MRK{21.164021%} VZ{2.998236%} IBM{9.171076%} BA{2.821869%} MMM{11.287478%} TRV{22.398589%} WBA{11.287478%} ,
655,45796.14826,37025.73707,0.80849,9,MSFT{11.111111%} JPM{10.582011%} MRK{21.164021%} VZ{2.998236%} IBM{6.349206%} BA{2.821869%} MMM{11.287478%} TRV{22.398589%} WBA{11.287478%} ,
656,45800.33826,37044.2177,0.80882,9,MSFT{8.435852%} JPM{10.544815%} MRK{21.265378%} VZ{3.690685%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
657,45806.59697,37051.31289,0.808864,9,MSFT{8.931699%} JPM{10.507881%} MRK{21.015762%} VZ{2.977233%} IBM{9.106830%} BA{2.802102%} MMM{11.208406%} TRV{22.241681%} WBA{11.208406%} ,
658,45828.42646,37053.57301,0.808528,9,MSFT{8.626761%} JPM{10.563380%} MRK{21.302817%} VZ{3.697183%} IBM{8.450704%} BA{2.816901%} MMM{11.267606%} TRV{22.007042%} WBA{11.267606%} ,
659,45829.74205,37072.58018,0.80892,9,MSFT{8.611599%} JPM{10.544815%} MRK{21.265378%} VZ{3.514938%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
660,45850.25127,37082.24559,0.808769,9,MSFT{9.911504%} JPM{10.619469%} MRK{20.000000%} VZ{3.008850%} IBM{8.495575%} BA{2.831858%} MMM{11.327434%} TRV{22.477876%} WBA{11.327434%} ,
661,45855.83519,37083.30951,0.808693,9,MSFT{8.450704%} JPM{10.563380%} MRK{21.302817%} VZ{3.697183%} IBM{8.450704%} BA{2.816901%} MMM{11.267606%} TRV{22.183099%} WBA{11.267606%} ,
662,45861.44566,37084.06331,0.808611,9,MSFT{8.540925%} JPM{11.387900%} MRK{19.928826%} VZ{2.846975%} IBM{9.964413%} BA{1.957295%} MMM{11.387900%} TRV{22.597865%} WBA{11.387900%} ,
663,45862.0372,37090.22831,0.808735,9,MSFT{8.947368%} JPM{10.526316%} MRK{21.052632%} VZ{2.982456%} IBM{9.122807%} BA{2.807018%} MMM{11.228070%} TRV{22.105263%} WBA{11.228070%} ,
664,45870.31677,37092.97958,0.808649,9,MSFT{9.269162%} JPM{9.269162%} MRK{21.568627%} VZ{3.030303%} IBM{8.556150%} BA{2.852050%} MMM{11.408200%} TRV{22.638146%} WBA{11.408200%} ,
665,45871.08419,37094.51933,0.808669,9,MSFT{11.034483%} JPM{11.034483%} MRK{21.206897%} VZ{2.068966%} IBM{7.413793%} BA{2.758621%} MMM{11.551724%} TRV{21.896552%} WBA{11.034483%} ,
666,45876.17972,37097.98898,0.808655,9,MSFT{11.111111%} JPM{10.582011%} MRK{21.340388%} VZ{2.821869%} IBM{6.349206%} BA{2.821869%} MMM{11.287478%} TRV{22.398589%} WBA{11.287478%} ,
667,45882.65909,37101.32544,0.808613,9,MSFT{10.592460%} JPM{8.976661%} MRK{21.543986%} VZ{3.590664%} IBM{6.283662%} BA{3.231598%} MMM{11.490126%} TRV{22.800718%} WBA{11.490126%} ,
668,45885.51941,37110.94181,0.808772,9,MSFT{10.071942%} JPM{10.971223%} MRK{20.503597%} VZ{2.877698%} IBM{7.733813%} BA{1.978417%} MMM{11.510791%} TRV{22.841727%} WBA{11.510791%} ,
669,45888.79214,37119.96482,0.808911,9,MSFT{8.771930%} JPM{10.526316%} MRK{21.052632%} VZ{2.982456%} IBM{9.122807%} BA{2.807018%} MMM{11.228070%} TRV{22.280702%} WBA{11.228070%} ,
670,45891.1468,37124.59788,0.808971,9,MSFT{9.203540%} JPM{9.911504%} MRK{21.415929%} VZ{3.008850%} IBM{8.495575%} BA{2.831858%} MMM{11.327434%} TRV{22.477876%} WBA{11.327434%} ,
671,45907.58661,37128.77277,0.808772,9,MSFT{10.251799%} JPM{10.431655%} MRK{21.223022%} VZ{2.877698%} IBM{7.194245%} BA{2.158273%} MMM{11.510791%} TRV{22.841727%} WBA{11.510791%} ,
672,45913.06538,37141.74841,0.808958,9,MSFT{8.450704%} JPM{10.563380%} MRK{21.302817%} VZ{3.521127%} IBM{8.450704%} BA{2.816901%} MMM{11.267606%} TRV{22.359155%} WBA{11.267606%} ,
673,45921.52676,37148.25656,0.808951,9,MSFT{8.947368%} JPM{10.526316%} MRK{21.052632%} VZ{2.807018%} IBM{9.122807%} BA{2.807018%} MMM{11.228070%} TRV{22.280702%} WBA{11.228070%} ,
674,45922.37997,37157.52614,0.809138,9,MSFT{9.138840%} JPM{10.544815%} MRK{21.265378%} VZ{2.987698%} IBM{8.435852%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
675,45946.57147,37161.09943,0.808789,9,MSFT{8.571429%} JPM{10.892857%} MRK{21.071429%} VZ{2.857143%} IBM{9.107143%} BA{1.964286%} MMM{11.428571%} TRV{22.678571%} WBA{11.428571%} ,
676,45946.61766,37162.06233,0.80881,9,MSFT{10.178571%} JPM{11.071429%} MRK{21.071429%} VZ{2.857143%} IBM{7.142857%} BA{2.142857%} MMM{11.428571%} TRV{22.678571%} WBA{11.428571%} ,
677,45950.14305,37166.09894,0.808835,9,MSFT{8.617594%} JPM{10.951526%} MRK{20.466786%} VZ{3.052065%} IBM{9.156194%} BA{1.974865%} MMM{11.490126%} TRV{22.800718%} WBA{11.490126%} ,
678,45951.84611,37171.55815,0.808924,9,MSFT{9.010601%} JPM{10.777385%} MRK{21.201413%} VZ{3.710247%} IBM{7.420495%} BA{2.826855%} MMM{11.307420%} TRV{22.438163%} WBA{11.307420%} ,
679,45952.87318,37183.08792,0.809157,9,MSFT{9.154930%} JPM{10.563380%} MRK{21.126761%} VZ{2.992958%} IBM{8.450704%} BA{2.816901%} MMM{11.267606%} TRV{22.359155%} WBA{11.267606%} ,
680,45971.8285,37189.03343,0.808953,9,MSFT{8.611599%} JPM{10.544815%} MRK{21.089631%} VZ{2.987698%} IBM{9.138840%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
681,45974.24522,37191.30867,0.80896,9,MSFT{9.201389%} JPM{11.631944%} MRK{21.180556%} VZ{2.777778%} IBM{8.506944%} BA{2.256944%} MMM{11.111111%} TRV{22.048611%} WBA{11.284722%} ,
682,45977.95329,37196.90094,0.809016,9,MSFT{9.154930%} JPM{10.563380%} MRK{21.302817%} VZ{2.992958%} IBM{8.450704%} BA{2.816901%} MMM{11.267606%} TRV{22.183099%} WBA{11.267606%} ,
683,45998.3969,37200.88246,0.808743,9,MSFT{10.196780%} JPM{11.091234%} MRK{21.109123%} VZ{2.862254%} IBM{7.155635%} BA{2.146691%} MMM{11.449016%} TRV{22.540250%} WBA{11.449016%} ,
684,45998.62921,37208.09875,0.808896,9,MSFT{8.525755%} JPM{9.946714%} MRK{21.492007%} VZ{3.374778%} IBM{8.525755%} BA{2.841918%} MMM{11.367673%} TRV{22.557726%} WBA{11.367673%} ,
685,46006.3122,37213.0936,0.808869,9,MSFT{10.215054%} JPM{11.111111%} MRK{20.788530%} VZ{2.867384%} IBM{7.168459%} BA{2.150538%} MMM{11.469534%} TRV{22.759857%} WBA{11.469534%} ,
686,46008.91164,37222.41754,0.809026,9,MSFT{10.053860%} JPM{9.335727%} MRK{21.723519%} VZ{3.052065%} IBM{7.181329%} BA{2.872531%} MMM{11.490126%} TRV{22.800718%} WBA{11.490126%} ,
687,46025.31886,37232.85212,0.808965,9,MSFT{8.435852%} JPM{10.544815%} MRK{21.265378%} VZ{2.987698%} IBM{9.138840%} BA{2.811951%} MMM{11.247803%} TRV{22.319859%} WBA{11.247803%} ,
688,46026.30513,37239.29569,0.809087,9,MSFT{8.465608%} JPM{10.582011%} MRK{21.340388%} VZ{3.350970%} IBM{8.465608%} BA{2.821869%} MMM{11.287478%} TRV{22.398589%} WBA{11.287478%} ,
