Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,17435.76968774278066121042,1019.27345050879034715763,0.05845875856144923388,11,7203.T 9432.T 6902.T 7733.T MSFT WMT CVX VZ AMGN CRM BA 
2,17905.03298047142379800789,1284.20059898243857787747,0.07172288374911592324,12,7203.T 9432.T 6902.T 5108.T 7733.T MSFT WMT CVX DIS VZ AMGN CRM 
3,17937.38518188349553383887,2107.47691026827806126676,0.11749075402566477866,11,7203.T 9432.T 6902.T 7733.T MSFT WMT CVX DIS VZ AMGN CRM 
4,18193.36455515064517385326,3258.77066605000118215685,0.17911863724664520148,10,7203.T 9432.T 6902.T 7733.T WMT PG CVX AMGN CRM BA 
5,18955.71560666784353088588,3605.94627197041836552671,0.19023002596124591324,12,7203.T 9432.T 6902.T 4503.T 7733.T MSFT WMT PG CVX DIS VZ CRM 
6,19097.44219897200673585758,4036.87415124886229023105,0.21138297522723553667,11,7203.T 9432.T 6902.T 7733.T MSFT WMT CVX CSCO VZ AMGN CRM 
7,19443.56490459524138714187,4321.46551803885267872829,0.22225685152096408270,11,7203.T 9432.T 6902.T 7733.T V WMT PG CVX AMGN CRM BA 
8,19834.58177822162178927101,5592.57399167440598830581,0.28196077205999142690,12,7203.T 9432.T 6902.T 5108.T 7733.T MSFT V WMT CVX DIS AMGN CRM 
9,19840.32393288920502527617,5690.42148936171906825621,0.28681091642504563666,10,7203.T 9432.T 6902.T 7733.T WMT CVX DIS AMGN CRM BA 
10,19917.63406817175564356148,5719.45302960221852117684,0.28715524193417457655,11,7203.T 9432.T 6902.T 7733.T MSFT V WMT CVX AMGN CRM BA 
11,20018.00927316823799628764,6190.70878353378066094592,0.30925696451902884299,9,7203.T 9432.T 6902.T 7733.T WMT DIS AMGN CRM BA 
12,20178.73811067703718435951,10159.90483117484291142318,0.50349554939706575585,8,7203.T 6902.T 7733.T AAPL V WMT CVX CRM 
13,21218.86572129523119656369,11443.02040471784130204469,0.53928520756100728484,7,7203.T 6902.T 7733.T AAPL V WMT CRM 
14,23633.77506610887940041721,13753.56670675301211304031,0.58194540094763758109,6,7203.T 6902.T 7733.T WMT CSCO CRM 
15,25827.18102512728728470393,13924.13370259019393415656,0.53912711917895306257,7,7203.T 6902.T 7733.T V WMT CSCO CRM 
16,26460.82917336115133366548,13974.11544865864925668575,0.52810572779506004260,11,7203.T 9432.T 6902.T 4503.T 7733.T MSFT V WMT JPM DIS CRM 
17,27292.95561327446921495721,14188.54430619795493839774,0.51986104060115334580,11,7203.T 6902.T 4503.T 7733.T MSFT V WMT JPM CVX DIS CRM 
18,27496.82369962399388896301,15486.69223172987403813750,0.56321749744286453421,10,7203.T 6902.T 4503.T 7733.T MSFT V WMT JPM DIS CRM 
19,28505.24641986377537250519,18913.36398473638837458566,0.66350466528704277192,4,6902.T WMT CSCO CRM 
20,33622.74949406173254828900,19227.76218547640746692196,0.57186763351617964091,9,7203.T 6902.T 4503.T V WMT JPM CVX CSCO CRM 
21,33785.10796149664383847266,19687.60699121184006799012,0.58273032643994848723,8,7203.T 6902.T 4503.T JNJ WMT JPM CSCO CRM 
22,34409.68305077399418223649,20893.26425300648406846449,0.60719141824633926507,8,7203.T 6902.T 4503.T WMT JPM CSCO DIS CRM 
23,35192.67745624086819589138,20910.29161887142254272476,0.59416597798992731860,6,7203.T 6902.T WMT JPM CSCO CRM 
24,35473.93511707174184266478,21481.36888297873156261630,0.60555359342248094023,8,7203.T 6902.T 4503.T V WMT JPM CSCO CRM 
25,36227.30222536553628742695,22419.27136679001705488190,0.61885014863437859400,7,7203.T 6902.T 4503.T WMT JPM CSCO CRM 
26,41010.57178275912156095728,23249.00248381127312313765,0.56690266614583439964,5,7203.T 4503.T WMT CSCO CRM 
27,41358.38000748251943150535,24271.61640610548056429252,0.58686090706923921267,6,7203.T 4503.T V WMT JPM CRM 
28,47168.12997758710844209418,24802.10691258098449907266,0.52582340924616277622,4,7203.T WMT JPM CRM 
29,47289.39575710799545049667,25299.03992830710558337159,0.53498336198352558490,7,7203.T 4503.T V WMT JPM CSCO CRM 
30,48171.46967918515292694792,27024.63551341351558221504,0.56100915528202854876,6,7203.T 4503.T WMT JPM CSCO CRM 
31,56356.13009703295392682776,28186.78286771508646779694,0.50015469158694181306,4,7203.T 4503.T JPM CSCO 
32,61594.46067587275319965556,28460.22105226640633190982,0.46205812568165882670,7,7203.T 4503.T WMT JPM CSCO CRM GS 
