DailyRisk,ExpectedReturn
23240.2576492618682095780968666,17940.9045726366821327246725559
23900.2493402487198181916028261,19636.8298187858927121851593256
24111.9759177920786896720528603,20133.4611446692906611133366823
24868.2516116426959342788904905,20623.4436152219968789722770452
25077.5007644411962246522307396,22091.4775505889519990887492895
25215.3148177760085673071444035,22302.7168227122019743546843529
25625.2132072535605402663350105,22907.4949622469976020511239767
25848.4565861381379363592714071,23215.3985321654945437330752611
26345.5064971602805599104613066,23635.8282059800440038088709116
26762.4134941710108250845223665,24403.6973270915113971568644047
27048.6699469594495894853025675,25089.7289519782825664151459932
27425.61576473555760458111763,25413.7056297190938494168221951
27627.0329419175468501634895802,25953.818196919353795237839222
27848.2147820256104751024395227,26406.8614436725874838884919882
27910.466269177424692315980792,26686.6044367260583385359495878
28145.8095745145765249617397785,26989.0845212926578824408352375
28376.394004940149898175150156,27565.3492691029969137161970139
28504.5830905426810204517096281,27821.4079975837994425091892481
28791.7554105230701679829508066,28222.0796345515263965353369713
29158.9314508908719290047883987,28773.0942736333199718501418829
29908.3816083289384550880640745,29629.5591603744978783652186394
30404.0426612807677884120494127,30210.575363938387454254552722
31087.3289569786793435923755169,31545.3045545152344857342541218
31880.7498355578791233710944653,32320.4183207489913911558687687
32023.2849519337250967510044575,32509.9392660827652434818446636
32655.0296348260380909778177738,32844.710462096103583462536335
33150.6290115737792802974581718,33280.699918453639838844537735
33616.8256094785028835758566856,33534.6348837209443445317447186
34206.8210286303074099123477936,33702.4571519178934977389872074
34858.6548902857903158292174339,34104.6906584114112774841487408
35811.4561045655573252588510513,34496.2051404408994130790233612
36519.0373457275272812694311142,34715.3991573542443802580237389
37108.3632738071828498505055904,35087.9386771367717301473021507
38121.2778612720503588207066059,35512.8196164300825330428779125
38655.7983980294739012606441975,35638.3218181817501317709684372
39467.6451781678988481871783733,36022.9243823618307942524552345
39778.2496375139962765388190746,36160.1923195409399340860545635
40738.1390045071239001117646694,36332.6870643310394370928406715
41592.3653185686489450745284557,36517.3291029900137800723314285
42421.1629427517545991577208042,36781.6367774086538702249526978
42844.7286825530682108364999294,36933.5516581093470449559390545
44087.8593736487018759362399578,37093.099039565102430060505867
44967.9461621205191477201879025,37322.7391180912236450240015984
45306.5935967324185185134410858,37457.0122470552960294298827648
46108.9057773271269979886710644,37902.738927816346404142677784
46466.3640541505083092488348484,38039.138320748992555309087038
46868.914366177617921493947506,38173.9163062518709921278059483
47220.1107495884061791002750397,38506.227804288784682285040617
48262.7723606760482653044164181,38936.3552370884863194078207016
48666.2520388124758028425276279,39085.8406704923108918592333794
49714.3672681407697382383048534,39292.2225823014523484744131565
49858.2966644432162865996360779,39372.2128782845102250576019287
52003.5050558055445435456931591,39519.9414074297965271398425102
52778.6617737980195670388638973,39636.3563092721306020393967628
53343.4165093192568747326731682,39943.7986257927914266474545002
54071.1562704650859814137220383,40407.1000755058703362010419369
55439.067485453168046660721302,40950.4225460586239933036267757
55977.6121029607456875964999199,41149.8014255512025556527078152
56997.2812188367170165292918682,41350.2111960132824606262147427
57337.816250369964109268039465,41501.6328994261348270811140537
58908.3116340330161619931459427,41798.5190848686033859848976135
60176.1549098466421128250658512,41913.1540440954850055277347565
60907.1175082243498764000833035,42125.2988855330331716686487198
62683.349375912985124159604311,42512.7233464210730744525790215
65023.04984073534433264285326,42687.0120900030306074768304825
66039.4195800310262711718678474,42952.4998218061446095816791058
66535.8656642462301533669233322,43449.9540833584906067699193954
66885.4339759692811639979481697,43603.2809211718704318627715111
68139.6236543663835618644952774,43909.0392509815792436711490154
69082.6697457102127373218536377,44128.0807037148115341551601887
70501.1904596750391647219657898,44362.6798822107884916476905346
71146.8294379773142281919717789,44496.5057656296776258386671543
73328.4235093984170816838741302,44775.537456961646967101842165
73752.0470091580355074256658554,44916.7528631833192775957286358
75500.6760929094743914902210236,45188.0593506493823952041566372
75957.6193548508308595046401024,45372.1355300513823749497532845
76922.4728526009421329945325851,45671.477345212922955397516489
77501.1462722219002898782491684,45779.5211205073719611391425133
78848.5530803543806541711091995,46189.4229990939493291079998016
79804.4101230125233996659517288,46423.3617124736047117039561272
80206.5233995802409481257200241,46526.110492298394092358648777
81242.7033551288477610796689987,46613.0778284505795454606413841
83174.7192411823780275881290436,46842.4619691935949958860874176
84111.5330891394842183217406273,47048.6152733312992495484650135
84702.6229364056343911215662956,47221.4795348837433266453444958
87416.0780070177279412746429443,47534.2134913922855048440396786
88060.4309294100239640101790428,47572.3145031712556374259293079
92691.2179801309393951669335365,47955.7769707037441548891365528
93231.0592110480210976675152779,48038.0398006644682027399539948
95998.151438233486260287463665,48447.069667774085246492177248
96555.7608936365722911432385445,48619.9474569616722874343395233
97296.6460078420786885544657707,48876.3656206584273604676127434
98567.1038006510789273306727409,49135.120196315321663860231638
99102.3124122783046914264559746,49310.7934007853036746382713318
99649.3064394573448225855827332,49723.5947085472580511122941971
102478.178345253676525317132473,50143.7451948051530052907764912
104214.026245669607305899262428,50415.4922923588019330054521561
113261.551867020069039426743984,51025.6905285412212833762168884
116244.763090430991724133491516,51337.0072938689700094982981682
118264.554604709584964439272881,51921.9487405617401236668229103
Runtime,2164
