Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,4780.690093797427834942936897277832,252.155691699626743229600833728909,0.052744621958821187590604750994,1,BA{1%}Cash{99%}
2,9561.380187595006646006368100643158,504.311383399214207656768849119544,0.052744621958816247098145169048,1,BA{2%}Cash{98%}
3,14348.319549489226119476370513439178,756.796690382097722249454818665981,0.052744621958815955664601204944,1,BA{3%}Cash{97%}
4,19129.009643286724895006045699119568,1008.952382081685186676622834056616,0.052744621958815018913924177468,1,BA{4%}Cash{96%}
5,23915.949005180820677196606993675232,1261.437689064569667607429437339306,0.052744621958815400553088892366,1,BA{5%}Cash{95%}
6,28696.639098978492256719619035720825,1513.593380764157245721435174345970,0.052744621958814554008032615684,1,BA{6%}Cash{94%}
7,33477.329192775883711874485015869141,1765.749072463780066755134612321854,0.052744621958815442186452315809,1,BA{7%}Cash{93%}
8,38264.268554670103185344487428665161,2018.234379446629191079409793019295,0.052744621958814533191350903962,1,BA{8%}Cash{92%}
9,43044.958648467822058591991662979126,2270.390071146234276966424658894539,0.052744621958814415230154537539,1,BA{9%}Cash{91%}
10,47831.898010361903288867324590682983,2522.875378129101136437384411692619,0.052744621958814311146745978931,1,BA{10%}Cash{90%}
11,52612.588104159614886157214641571045,2775.031069828722138481680303812027,0.052744621958814547069138711777,1,BA{11%}Cash{89%}
12,62180.217559851051191799342632293701,3279.672068511199086060514673590660,0.052744621958814762174849732901,1,BA{13%}Cash{87%}
13,66960.907653648551786318421363830566,3531.827760210825545073021203279495,0.052744621958815157691802255613,1,BA{14%}Cash{86%}
14,71747.847015542574808932840824127197,3784.313067193673759902594611048698,0.052744621958814824624894868066,1,BA{15%}Cash{85%}
15,81309.227203137983451597392559051514,4288.624450592879838950466364622116,0.052744621958814630335865558663,1,BA{17%}Cash{83%}
16,90876.856658829681691713631153106689,4793.265449275356331781949847936630,0.052744621958814616458077750849,1,BA{19%}Cash{81%}
17,95663.796020723515539430081844329834,5045.750756258215005800593644380569,0.052744621958814609519183846942,1,BA{20%}Cash{80%}
18,100444.486114521263516508042812347412,5297.906447957812815729994326829910,0.052744621958814463802411864890,1,BA{21%}Cash{79%}
19,110012.115570212947204709053039550781,5802.547446640300222497899085283279,0.052744621958814567885820423498,1,BA{23%}Cash{77%}
20,119579.745025904907379299402236938477,6307.188445322771258361171931028366,0.052744621958814401352366729725,1,BA{25%}Cash{75%}
21,169873.241747202671831473708152770996,8788.736661396587805938906967639923,0.051737027980401827098599909505,2,IBM{2%}BA{35%}Cash{63%}
22,172192.333130064100259914994239807129,9082.219515151500672800466418266296,0.052744621958814616458077750849,1,BA{36%}Cash{64%}
23,176973.023223861702717840671539306641,9334.375206851111215655691921710968,0.052744621958814651152547270385,1,BA{37%}Cash{63%}
24,282204.448700277425814419984817504883,14884.766961791781795909628272056580,0.052744621958814463802411864890,1,BA{59%}Cash{41%}
25,339603.976166330976411700248718261719,17912.283338603403535671532154083252,0.052744621958814581763608231313,1,BA{71%}Cash{29%}
26,411351.823181873827707022428512573242,21696.596405797110492130741477012634,0.052744621958814665030335078200,1,BA{86%}Cash{14%}
27,430487.082093256933148950338363647461,22705.878403162034373963251709938049,0.052744621958814623396971654756,1,BA{90%}Cash{10%}
28,449883.942545737139880657196044921875,23013.659805006533133564516901969910,0.051154659298974343439869727490,3,UNH{1%}IBM{7%}BA{92%}
29,459183.721192235243506729602813720703,24219.471783926150237675756216049194,0.052744621958814554008032615684,1,BA{96%}Cash{4%}
30,468751.350647927029058337211608886719,24724.112782608724955935031175613403,0.052744621958814748297061925086,1,BA{98%}Cash{2%}
31,473532.040741724718827754259109497070,24976.268474308315489906817674636841,0.052744621958814706663698501643,1,BA{99%}Cash{1%}
32,478318.980103618465363979339599609375,25228.753781291194172808900475502014,0.052744621958814755235955828994,1,BA{100%}
