Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,861.719926279640844768437091261148,52.632266419981910132719349348918,0.061078158708960807177223983899,1,V{1%}Cash{99%}
2,900.057885605735236822511069476604,217.194583718784684833735809661448,0.241311794710418692222475556264,1,MRK{1%}Cash{99%}
3,1138.147233982399711749167181551456,269.826850138768350007012486457825,0.237075522465260368765171961059,2,V{1%}MRK{1%}Cash{98%}
4,1157.771494814396419315016828477383,309.952530064747577398520661517978,0.267714770533745427538718786309,1,CSCO{1%}Cash{99%}
5,1429.373314543958713329629972577095,527.147113783525355756864883005619,0.368795967029587057339767852682,2,MRK{1%}CSCO{1%}Cash{98%}
6,2053.925650199059418810065835714340,745.115923913031224401493091136217,0.362776483092665580354463372714,3,WMT{1%}MRK{2%}CSCO{1%}Cash{96%}
7,2441.259987634557091951137408614159,837.262948658658501699392218142748,0.342963450390189272809493559180,2,MRK{1%}CSCO{2%}Cash{97%}
8,2756.258503717805979249533265829086,962.539374421819388771837111562490,0.349219557281542636317794858769,3,WMT{1%}MRK{3%}CSCO{1%}Cash{95%}
9,2826.700533022814852301962673664093,1055.231758788169372564880177378654,0.373308649593569241709190009715,3,WMT{1%}MRK{2%}CSCO{2%}Cash{95%}
10,2864.188395901105650409590452909470,1155.460448658657242049230262637138,0.403416357077704179623367508611,4,JNJ{1%}V{1%}MRK{1%}CSCO{3%}Cash{94%}
11,3337.530411363310122396796941757202,1176.747777520821955477003939449787,0.352580391032345841217932047584,3,PG{1%}MRK{3%}CSCO{2%}Cash{94%}
12,3349.471445645083804265595972537994,1195.749433395017831571749411523342,0.356996455351099473141118778585,2,JNJ{1%}CSCO{4%}Cash{95%}
13,3355.739179469495411467505618929863,1272.655209296957536935224197804928,0.379247355421153453658433818418,3,WMT{1%}MRK{3%}CSCO{2%}Cash{94%}
14,3429.004812570563899498665705323219,2115.984824236822532839141786098480,0.617084238692149344984727576957,4,MRK{2%}CSCO{3%}AMGN{1%}IBM{1%}Cash{93%}
15,3468.240703904947622504550963640213,2208.677208603133294673170894384384,0.636829273734186962485637195641,4,MRK{1%}CSCO{4%}AMGN{1%}IBM{1%}Cash{93%}
16,4228.168298847527694306336343288422,2643.524109620709623413858935236931,0.625217333553457432770983359660,4,MRK{3%}CSCO{4%}AMGN{1%}IBM{1%}Cash{91%}
17,4832.873350954056149930693209171295,2924.325323774256958131445571780205,0.605090411317517062883553080610,3,MRK{3%}CSCO{5%}AMGN{1%}Cash{91%}
18,5968.602166894096626492682844400406,3481.179229879737249575555324554443,0.583248662339854284653029026231,4,MRK{4%}CSCO{6%}AMGN{1%}IBM{1%}Cash{88%}
19,6173.456383219867348088882863521576,3616.062240980583737837150692939758,0.585743547295391686624554949958,2,CSCO{7%}AMGN{2%}Cash{91%}
20,6410.570647932760039111599326133728,4079.994895929694848746294155716896,0.636448004398077360477259389882,4,MRK{2%}CSCO{7%}AMGN{2%}IBM{1%}Cash{88%}
21,6611.483076120022815302945673465729,4103.312541628114558989182114601135,0.620634204819920820561662822001,4,V{1%}MRK{2%}CSCO{7%}AMGN{2%}Cash{88%}
22,6827.178184244743533781729638576508,4350.050612858462045551277697086334,0.637166702767065107337884910521,5,V{1%}MRK{3%}CSCO{7%}AMGN{2%}IBM{1%}Cash{86%}
23,7514.616309559209184953942894935608,4824.957631822388066211715340614319,0.642076379293596843922387051862,4,MRK{4%}CSCO{8%}AMGN{2%}IBM{1%}Cash{85%}
24,7627.237524266580294352024793624878,4825.502991443110659020021557807922,0.632667197801358827113915594964,5,WMT{1%}MRK{4%}CSCO{8%}AMGN{2%}IBM{1%}Cash{84%}
25,7631.514320497354674444068223237991,4917.650016188717927434481680393219,0.644387183154526144157614453434,4,MRK{3%}CSCO{9%}AMGN{2%}IBM{1%}Cash{85%}
26,8004.174722833607120264787226915359,5135.073466697505864431150257587433,0.641549396972634689007009001216,4,MRK{4%}CSCO{9%}AMGN{2%}IBM{1%}Cash{84%}
27,8481.771092654531457810662686824799,5381.853596207239206705708056688309,0.634520023874269201158426767506,4,MRK{5%}CSCO{9%}AMGN{2%}IBM{2%}Cash{82%}
28,9038.290167894976548268459737300873,5662.612752081406142679043114185333,0.626513715193128373215358806192,4,MRK{5%}CSCO{10%}AMGN{2%}IBM{1%}Cash{82%}
29,9571.915624072125865495763719081879,5879.878721091590705327689647674561,0.614284428741145416275060142652,5,MRK{3%}KO{1%}CSCO{10%}AMGN{3%}IBM{3%}Cash{80%}
30,9758.864523199144969112239778041840,6289.456938020353845786303281784058,0.644486550978222605401413147774,5,MRK{3%}CSCO{11%}VZ{1%}AMGN{3%}IBM{1%}Cash{81%}
31,10063.652960565683315508067607879639,6472.901362164662714349105954170227,0.643196003233483692973493361933,5,MRK{5%}CSCO{10%}VZ{1%}AMGN{3%}IBM{3%}Cash{78%}
32,10529.285277051165394368581473827362,6788.967703515261746360920369625092,0.644770041354277179124210306327,4,MRK{4%}CSCO{12%}AMGN{3%}IBM{1%}Cash{80%}
33,10837.660408463561907410621643066406,7035.747833024995998130179941654205,0.649194343414792651714151361375,4,MRK{5%}CSCO{12%}AMGN{3%}IBM{2%}Cash{78%}
34,11275.449062028805201407521963119507,7062.448193802030800725333392620087,0.626356267936638233528867658606,5,MRK{5%}CSCO{12%}VZ{2%}AMGN{3%}IBM{1%}Cash{77%}
35,11703.896170647538383491337299346924,7499.722546253472501120995730161667,0.640788540576957110772582382197,4,MRK{7%}CSCO{12%}AMGN{3%}IBM{3%}Cash{75%}
36,11784.846071370960999047383666038513,7533.930439407970879983622580766678,0.639289677080315921209319185436,4,MRK{6%}CSCO{13%}AMGN{3%}IBM{1%}Cash{77%}
37,12321.727529618770859087817370891571,7844.708283996304089669138193130493,0.636656529300726692355283375946,5,MRK{5%}CSCO{12%}VZ{2%}AMGN{4%}IBM{3%}Cash{74%}
38,12971.323836995226884027943015098572,7882.906808510636437858920544385910,0.607717986812415511543861157406,6,HD{1%}MRK{7%}CSCO{14%}MCD{1%}AMGN{3%}IBM{3%}Cash{71%}
39,13792.761027231781554291956126689911,8964.450719241451224661432206630707,0.649938812217688677286275833467,5,MRK{6%}CSCO{15%}VZ{1%}AMGN{4%}IBM{3%}Cash{71%}
40,14150.246052804162900429219007492065,9181.645302960223489208146929740906,0.648868243611968265049938509037,5,MRK{7%}CSCO{15%}VZ{1%}AMGN{4%}IBM{3%}Cash{70%}
41,14231.511527344740898115560412406921,9246.538034227591197122819721698761,0.649722836289110206031693905970,4,MRK{6%}CSCO{16%}AMGN{4%}IBM{3%}Cash{71%}
42,14555.135389398352344869635999202728,9399.068753469011426204815506935120,0.645756188589979740477531322540,5,MRK{8%}CSCO{15%}VZ{1%}AMGN{4%}IBM{3%}Cash{69%}
43,14746.589546355586207937449216842651,9451.701019889005692675709724426270,0.640941486177382779843014759535,6,V{1%}MRK{8%}CSCO{15%}VZ{1%}AMGN{4%}IBM{3%}Cash{68%}
44,15583.258493470522807911038398742676,9872.529465772431649384088814258575,0.633534345201876680775399108825,5,MRK{7%}CSCO{18%}MCD{1%}AMGN{4%}IBM{1%}Cash{69%}
45,16221.057981130914413370192050933838,10183.190660268264764454215764999390,0.627775985519182788685554896801,6,WMT{1%}MRK{7%}CSCO{19%}MCD{1%}AMGN{4%}IBM{1%}Cash{67%}
46,16572.633200901211239397525787353516,10527.592916281220823293551802635193,0.635239601858124447453235461580,5,MRK{3%}CSCO{20%}VZ{1%}AMGN{5%}IBM{1%}Cash{70%}
47,17009.221400656722835265100002288818,10963.767976410732444492168724536896,0.644577886203975380929875882430,4,MRK{5%}CSCO{20%}AMGN{5%}IBM{2%}Cash{68%}
48,17277.683995023504394339397549629211,11086.942016651259109494276344776154,0.641691445441682661865456793748,5,MRK{7%}CSCO{19%}VZ{1%}AMGN{5%}IBM{1%}Cash{67%}
49,17300.991095176108501618728041648865,11181.191426919520381488837301731110,0.646274618916894194597944078851,4,MRK{6%}CSCO{20%}AMGN{5%}IBM{2%}Cash{67%}
50,17407.693510037628584541380405426025,11233.823693339534656843170523643494,0.645336712003912738033761797851,5,V{1%}MRK{6%}CSCO{20%}AMGN{5%}IBM{2%}Cash{66%}
51,17633.646746227666881168261170387268,11398.386010638321749866008758544922,0.646399815913107023135353301768,4,MRK{7%}CSCO{20%}AMGN{5%}IBM{2%}Cash{66%}
52,17654.907733070605900138616561889648,11457.057310360791234415955841541290,0.648944615490671727897620257863,4,MRK{7%}CSCO{20%}AMGN{5%}IBM{4%}Cash{64%}
53,18182.643227555203338852152228355408,11484.334081868648354429751634597778,0.631609713623182966735214449727,6,MRK{8%}KO{1%}CSCO{20%}VZ{1%}AMGN{5%}IBM{1%}Cash{64%}
54,18297.593794691987568512558937072754,11536.966348288628068985417485237122,0.630518224294356444126208316447,7,V{1%}MRK{8%}KO{1%}CSCO{20%}VZ{1%}AMGN{5%}IBM{1%}Cash{63%}
55,18641.817862477550079347565770149231,11950.617569380225177155807614326477,0.641065032259249600876671593142,4,MRK{9%}CSCO{20%}AMGN{5%}IBM{6%}Cash{60%}
56,19639.329670655126392375677824020386,11997.066207215571921551600098609924,0.610869434364730845565816252929,4,MRK{5%}CSCO{25%}MCD{3%}AMGN{5%}Cash{62%}
57,19757.403201629407703876495361328125,12827.185469472709883120842278003693,0.649234382604230164659497859247,5,MRK{7%}CSCO{22%}VZ{1%}AMGN{6%}IBM{4%}Cash{60%}
58,20233.087202392001927364617586135864,13137.301304347854966181330382823944,0.649297913508460222686835550121,5,MRK{7%}CSCO{23%}VZ{1%}AMGN{6%}IBM{4%}Cash{59%}
59,20850.735856127608712995424866676331,13572.148205365430840174667537212372,0.650919387162868456897513169679,5,MRK{9%}CSCO{23%}VZ{1%}AMGN{6%}IBM{4%}Cash{57%}
60,20937.901946713493089191615581512451,13601.504884366335318190976977348328,0.649611642989917026369539598818,5,MRK{9%}CSCO{23%}VZ{1%}AMGN{6%}IBM{5%}Cash{56%}
