7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
2687.000,2441.000,175.000,1288.000,6250.000,4508.000,32470.000,4054.000,20180.000,4362.000,1859.600,23650,2375.333,2466.667,5378.000,4576.000,4534.000,2695.500,2404.500,3392.000,1688.500,3449.000,1925.000,2567.000,3953,2074.000,1756.000,5840.000,1950.500,3568.000,173.750,321.800,514.570,155.150,231.270,53.367,143.770,145.190,166.540,299.830,102.550,55.480,54.390,257.750,94.560,81.670,31.760,266.310,182.610,140.800,203.710,318.500,271.720,35.460,149.480,187.830,90.220,162.270,73.320,22.420
2605.000,2452.000,175.000,1275.000,6203.000,4460.000,31980.000,4057.000,19975.000,4309.000,1815.000,23110,2306.667,2447.667,5305.000,4494.000,4501.000,2618.000,2358.500,3306.000,1645.000,3429.000,1904.000,2536.500,3937,2030.000,1742.000,5767.000,1895.500,3425.000,172.400,313.390,509.470,155.340,228.810,53.030,142.710,145.490,166.930,291.940,101.770,54.880,53.650,254.490,95.090,79.540,31.980,261.010,181.140,140.390,199.830,306.120,268.970,35.690,145.050,188.920,88.790,160.920,73.490,22.550
2477.500,2422.000,171.300,1206.500,6074.000,4428.000,31360.000,3945.000,19360.000,4217.000,1735.400,23090,2228.000,2357.000,5080.000,4352.000,4391.000,2530.000,2245.000,3272.000,1554.500,3272.000,1891.667,2423.500,3911,2017.500,1719.000,5652.000,1905.500,3342.000,173.660,318.955,510.620,155.520,231.220,53.667,143.350,145.970,163.040,292.390,102.170,55.040,53.450,255.810,95.890,79.320,31.540,265.440,182.500,141.070,201.870,308.600,265.030,35.930,146.630,186.730,88.020,162.500,73.680,22.290
2590.000,2464.000,174.000,1255.000,6082.000,4502.000,31750.000,4030.000,19755.000,4288.000,1776.000,23305,2259.667,2439.333,5171.000,4419.000,4426.000,2533.500,2292.000,3362.000,1601.500,3239.000,1919.333,2503.000,3948,2027.000,1748.500,5821.000,1929.000,3394.000,174.910,319.360,516.230,157.140,233.480,53.027,142.900,143.800,163.900,291.700,103.600,52.380,53.070,252.230,95.790,80.810,31.820,265.080,180.020,141.520,202.010,310.500,260.800,35.890,147.090,186.290,87.830,163.880,73.650,22.180
2572.000,2452.000,173.100,1239.000,6079.000,4492.000,31550.000,3963.000,19440.000,4279.000,1754.400,23025,2288.333,2428.000,5178.000,4484.000,4434.000,2546.500,2303.500,3349.000,1618.500,3303.000,1929.667,2490.500,3920,2030.000,1749.000,5855.000,1939.000,3403.000,177.490,327.260,524.810,157.640,235.040,52.137,145.100,144.090,162.230,292.820,103.880,53.140,53.450,248.220,97.110,82.940,30.850,267.470,184.660,142.030,207.360,312.480,266.040,36.190,149.320,187.380,88.400,162.950,75.300,21.810
2572.000,2452.000,173.100,1239.000,6079.000,4492.000,31550.000,3963.000,19440.000,4279.000,1754.400,23025,2288.333,2428.000,5178.000,4484.000,4434.000,2546.500,2303.500,3349.000,1618.500,3303.000,1929.667,2490.500,3920,2030.000,1749.000,5855.000,1939.000,3403.000,178.990,329.820,526.510,158.540,234.440,51.947,144.770,143.360,166.720,295.360,104.500,52.880,53.920,249.920,96.880,84.700,31.450,271.540,186.520,142.200,207.220,312.610,271.300,36.060,148.820,188.490,89.050,163.260,75.270,22.270
2624.500,2521.000,176.500,1260.000,6290.000,4570.000,32680.000,4046.000,20100.000,4368.000,1780.000,23315,2376.333,2488.000,5547.000,4578.000,4549.000,2681.000,2376.000,3442.000,1659.000,3365.000,1956.000,2552.000,3950,2059.500,1773.000,5917.000,1969.500,3396.000,178.390,328.390,524.240,158.360,236.600,52.533,145.650,144.780,166.540,299.220,103.610,54.030,53.870,251.520,97.620,84.990,31.760,271.250,186.340,142.110,206.880,314.770,273.210,36.430,150.930,193.530,90.640,162.230,76.230,22.380
2651.000,2541.000,176.300,1253.500,6456.000,4605.000,33340.000,4031.000,20560.000,4367.000,1782.400,23675,2349.667,2460.333,5430.000,4562.000,4585.000,2661.500,2375.500,3438.000,1675.000,3386.000,1934.000,2545.500,3950,2039.500,1744.500,6001.000,1988.000,3384.000,179.800,332.420,524.130,156.180,235.680,52.743,146.150,143.000,161.100,298.050,103.460,53.710,53.660,250.920,98.650,84.850,31.460,283.600,187.400,143.230,206.850,313.020,272.830,36.880,151.510,196.070,90.390,162.410,76.420,22.600
2740.000,2621.000,175.900,1263.000,6527.000,4552.000,33750.000,4171.000,21165.000,4508.000,1866.600,23760,2413.333,2468.333,5482.000,4613.000,4741.000,2715.000,2449.000,3495.000,1717.500,3420.000,1919.333,2582.000,4056,2041.000,1739.000,6063.000,1970.000,3374.000,180.710,331.160,525.540,156.330,236.780,52.983,145.810,143.320,161.230,293.020,103.590,52.810,53.850,246.190,99.250,84.350,30.910,285.040,183.940,141.240,205.680,309.850,269.610,36.840,151.280,191.300,89.020,160.730,75.870,24.190
2687.500,2570.000,175.900,1237.500,6508.000,4544.000,35690.000,4098.000,21210.000,4488.000,1820.000,23125,2387.333,2430.667,5431.000,4546.000,4695.000,2699.000,2408.000,3426.000,1682.500,3406.000,1833.333,2526.500,4057,1975.000,1721.500,5943.000,1952.500,3328.000,178.850,327.730,539.400,156.850,237.670,53.277,148.000,144.690,164.060,291.920,104.010,52.890,53.770,248.310,99.910,84.350,30.670,284.100,183.560,138.460,204.590,309.300,267.940,35.970,151.100,184.910,88.680,164.210,75.390,23.250
2660.000,2522.000,172.200,1236.500,6375.000,4453.000,35010.000,4037.000,20395.000,4398.000,1806.400,22330,2367.667,2419.333,5418.000,4489.000,4624.000,2715.000,2377.500,3373.000,1663.000,3388.000,1775.667,2514.000,3968,1905.500,1705.500,5798.000,1934.500,3245.000,178.720,332.640,538.030,157.530,240.070,53.737,147.850,146.070,165.400,297.330,104.140,53.430,54.160,249.940,102.040,85.710,31.250,286.880,186.230,139.210,208.530,314.390,270.790,36.560,152.790,184.930,89.940,167.650,75.290,22.780
2681.000,2561.000,173.400,1240.000,6544.000,4485.000,35300.000,4035.000,20880.000,4438.000,1812.000,23005,2380.333,2435.667,5457.000,4474.000,4711.000,2733.500,2406.500,3420.000,1683.000,3399.000,1766.333,2526.500,3966,1925.500,1726.000,5824.000,1953.000,3255.000,177.150,332.060,536.650,156.090,241.200,53.807,147.530,146.260,167.590,295.940,104.170,54.070,53.940,251.140,103.010,86.200,31.510,284.420,186.320,140.320,209.840,309.360,272.650,36.060,154.390,185.600,90.550,169.360,75.670,22.850
2669.000,2554.000,172.300,1256.500,6450.000,4491.000,35310.000,3849.000,21175.000,4423.000,1799.200,22865,2378.000,2465.667,5425.000,4413.000,4661.000,2801.000,2389.000,3443.000,1675.000,3450.000,1780.333,2579.500,3958,1925.000,1730.000,5809.000,1964.500,3354.000,175.840,330.110,536.060,152.730,237.470,53.847,145.910,150.030,168.920,290.240,101.990,54.050,53.770,256.030,103.770,84.680,31.050,283.580,183.470,139.970,204.830,301.960,259.220,35.640,151.530,185.690,88.400,168.110,74.220,21.250
2645.000,2528.000,173.300,1238.500,6385.000,4498.000,34360.000,3579.000,20180.000,4366.000,1767.200,22400,2313.000,2422.333,5296.000,4363.000,4613.000,2731.000,2335.000,3390.000,1649.500,3431.000,1786.333,2546.000,3859,1888.500,1716.000,5752.000,1943.500,3357.000,175.460,331.320,531.630,152.320,233.810,53.590,145.290,148.250,169.100,286.770,100.430,54.350,53.320,258.380,103.050,83.250,31.580,280.600,182.270,138.010,208.320,299.190,252.890,35.670,149.620,182.790,87.060,163.940,73.980,20.960
2617.000,2511.000,173.600,1235.000,6255.000,4452.000,33840.000,4095.000,20085.000,4297.000,1750.000,22015,2315.667,2396.667,5312.000,4352.000,4548.000,2759.000,2312.500,3353.000,1632.000,3423.000,1742.333,2546.000,3823,1882.000,1702.000,5808.000,1965.500,3335.000,172.880,326.670,527.030,153.000,233.380,52.920,142.950,148.050,166.830,286.410,102.670,54.570,52.930,258.110,102.670,82.650,31.570,278.810,181.320,137.160,203.730,300.050,249.200,34.920,141.570,180.040,86.550,161.590,73.010,21.260
2610.000,2488.000,173.300,1223.500,6130.000,4465.000,33310.000,4215.000,20065.000,4255.000,1742.200,21595,2284.000,2384.000,5239.000,4356.000,4519.000,2695.500,2295.500,3307.000,1612.500,3429.000,1743.000,2522.500,3777,1933.500,1693.000,5752.000,1914.000,3307.000,173.000,329.320,521.570,151.390,231.530,53.670,141.000,148.150,160.680,285.070,103.350,54.080,52.200,254.750,102.810,83.100,31.390,273.060,180.520,136.380,202.000,299.220,247.320,33.850,144.590,181.030,85.600,159.190,72.280,21.960
2597.500,2512.000,173.500,1215.500,6233.000,4454.000,33890.000,4130.000,20020.000,4266.000,1763.200,21400,2286.333,2365.333,5318.000,4350.000,4399.000,2674.500,2286.000,3293.000,1607.000,3429.000,1758.667,2502.500,3790,1956.500,1693.500,5713.000,1915.000,3345.000,173.440,330.530,525.000,151.230,234.650,54.417,141.170,149.900,156.650,283.310,103.030,55.640,53.010,257.270,105.180,82.560,34.300,276.120,181.460,137.790,204.220,299.180,249.550,34.590,144.420,182.360,90.120,157.920,72.800,21.370
2640.000,2520.000,174.800,1238.500,6307.000,4497.000,34010.000,4086.000,20365.000,4313.000,1755.800,21660,2338.667,2401.667,5382.000,4352.000,4408.000,2714.000,2307.500,3326.000,1620.500,3468.000,1799.000,2531.500,3752,1954.500,1704.500,5739.000,1926.500,3334.000,171.100,340.670,530.210,151.570,236.850,54.253,140.400,150.600,155.870,280.930,103.630,56.120,52.400,258.030,103.540,80.590,33.690,272.160,178.090,137.080,197.060,296.760,244.940,32.830,143.520,177.730,89.390,164.730,71.640,21.670
2594.500,2449.000,173.500,1226.500,6044.000,4456.000,33140.000,4025.000,19340.000,4215.000,1741.000,21185,2302.667,2372.333,5343.000,4347.000,4325.000,2664.000,2272.500,3336.000,1594.000,3455.000,1804.667,2502.000,3645,1924.000,1676.000,5678.000,1931.500,3337.000,166.890,327.890,528.360,149.000,231.280,53.923,140.760,149.800,154.750,278.000,105.550,55.780,51.370,255.830,100.020,79.780,34.470,269.710,176.060,143.760,196.250,296.990,242.430,32.520,143.340,179.090,88.650,164.460,72.220,21.700
2638.500,2424.000,175.400,1254.500,6140.000,4473.000,33360.000,4021.000,19610.000,4302.000,1776.800,21450,2351.333,2436.667,5419.000,4070.000,4468.000,2740.500,2332.000,3351.000,1595.000,3485.000,1819.333,2553.000,3681,1928.500,1877.000,5710.000,1983.500,3392.000,168.220,329.810,524.660,145.600,229.270,53.723,135.690,147.160,144.350,276.460,102.820,55.240,51.560,255.760,97.980,79.330,33.440,261.570,177.000,142.520,196.570,289.910,238.560,35.540,141.310,179.690,87.520,160.680,72.150,21.140
2574.000,2444.000,173.700,1230.000,6116.000,4421.000,32900.000,3875.000,19800.000,4491.000,1879.000,21300,2308.000,2374.000,5363.000,3988.000,4352.000,2687.500,2264.000,3282.000,1527.500,3455.000,1782.000,2512.000,3653,1893.500,1903.000,5580.000,1948.500,3346.000,170.290,337.310,529.990,147.030,233.080,54.340,137.420,149.260,146.090,281.480,102.680,56.150,51.570,260.150,101.800,80.680,34.620,263.190,179.750,142.630,199.270,300.830,242.160,35.690,143.270,182.350,89.520,165.510,72.890,21.100
