Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,14030.30150742009573150426,10121.63453035337079199962,0.72141247463573188181,18,9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T AAPL JNJ WMT PG CVX MRK KO HON 
2,14490.32418035445880377665,12141.55849592269260028843,0.83790799603944321472,19,9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T JNJ V WMT PG CVX MRK KO VZ HON 
3,14807.17343682446153252386,12718.92177891879509843420,0.85897027094230404831,20,9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T AAPL JNJ V WMT PG CVX MRK KO VZ HON 
4,15000.20321878638242196757,14228.91225913624293752946,0.94858129930638757088,17,9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T AAPL V WMT PG CVX KO MCD VZ 
5,15177.81299462459537608083,15235.68035336756838660222,1.00381262825964889807,16,9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T AAPL V WMT PG CVX KO VZ 
6,15250.17535471332121232990,15688.13248263366585888434,1.02871816997074638778,19,6758.T 9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T 5108.T AAPL MSFT JNJ V WMT PG CVX KO VZ 
7,15561.25283341123576974496,16236.45396858955064089969,1.04338989555703420820,18,6758.T 9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T 9022.T AAPL JNJ V WMT PG CVX KO VZ 
8,15742.14685131159239972476,16710.97327393534942530096,1.06154347509107616077,18,6758.T 9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T AAPL MSFT JNJ V WMT PG CVX KO VZ 
9,15987.90943671326931507792,17192.66909996984395547770,1.07535442129100800024,16,9432.T 8001.T 4502.T 7267.T 3382.T 6702.T 5108.T AAPL JNJ V WMT PG CVX MRK KO HON 
10,16003.49887512098212027922,17571.00528843247957411222,1.09794773165187908859,18,6758.T 9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T AAPL MSFT JNJ V WMT PG CVX KO VZ 
11,16094.42759201879016472958,17767.41203261855116579682,1.10394805475588286825,17,9433.T 4568.T 8001.T 7267.T 3382.T 4503.T 5108.T 9022.T AAPL V WMT PG CVX MRK KO DIS HON 
12,16130.37493344343602075242,18421.77750830566219519824,1.14205513413773251941,16,9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T AAPL V WMT PG CVX KO VZ TRV 
13,16159.29210133493506873492,19243.17872244032696471550,1.19084292812867897915,18,6758.T 9432.T 9433.T 8001.T 4502.T 7267.T 3382.T 4503.T 6702.T 5108.T AAPL V WMT PG CVX HD KO VZ 
14,16306.31732575926798745058,20169.19454847478846204467,1.23689452042082437266,16,6758.T 9432.T 9433.T 8001.T 7267.T 3382.T 4503.T 6702.T 5108.T AAPL V WMT PG CVX KO VZ 
15,16447.70751516406744485721,23093.28644216247994336300,1.40404286864120608769,16,9433.T 4568.T 8001.T 7267.T 3382.T 5108.T 9022.T AAPL V WMT PG CVX MRK KO DIS HON 
16,17311.88392551531069329940,25118.94771670189220458269,1.45096558091404803648,15,9433.T 4568.T 8001.T 7267.T 3382.T 5108.T AAPL V WMT PG CVX MRK KO DIS HON 
17,17950.46915278296000906266,25160.23766535790491616353,1.40164791522772946841,16,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T 7733.T AAPL V WMT PG CVX MRK KO DIS HON 
18,18003.51042105081796762533,26602.00976140140846837312,1.47760126437878991368,15,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL MSFT JNJ V WMT CVX HD KO DIS 
19,18582.98327964576310478151,28429.11083660527947358787,1.52984644116556545157,16,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T 5108.T AAPL MSFT V WMT PG CVX HD KO DIS 
20,19235.88942740072889137082,29116.03266988826362648979,1.51363069432150498805,14,9433.T 4568.T 8001.T 7267.T 3382.T AAPL V WMT PG CVX KO CSCO DIS TRV 
21,19251.07839382419479079545,29399.07957414680276997387,1.52713936189559729151,15,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T 5108.T AAPL V WMT PG CVX HD MRK DIS 
22,19517.02279017440741881728,29756.69310480217973235995,1.52465329495761015011,15,6758.T 9433.T 4568.T 4502.T 3382.T 5108.T 7733.T AAPL V WMT PG CVX HD KO DIS 
23,19713.76209071726771071553,29918.45115372998043312691,1.51764290428450765447,14,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL MSFT V WMT PG CVX MRK DIS 
24,19806.79576247135992161930,30506.18838115375547204167,1.54018796109136002492,15,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL MSFT V WMT PG CVX HD KO DIS 
25,19978.64747215803072322160,30901.74481123526493320242,1.54673857949090454156,16,6758.T 9433.T 4568.T 8001.T 3382.T 5108.T 7733.T AAPL V WMT PG CVX HD KO DIS VZ 
26,20067.96352866160304984078,31127.30485653880896279588,1.55109435055938571502,14,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL V WMT PG CVX KO CSCO DIS 
27,20628.07912819805642357096,31317.86969797643178026192,1.51821551116534680936,14,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL V WMT PG CVX MRK CSCO DIS 
28,20687.39045816462021321058,31812.31235578377163619734,1.53776342260840914733,15,6758.T 9433.T 4568.T 8001.T 7267.T 3382.T AAPL V WMT PG CVX HD KO CSCO DIS 
29,20801.86018108174903318286,32502.33641498038196004927,1.56247259293376217215,15,6758.T 9433.T 4568.T 4502.T 3382.T 5108.T 9022.T AAPL V WMT PG CVX HD KO DIS 
