Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
18,6758.T 4063.T 6902.T 2914.T 6954.T 5108.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS MMM TRV ,0.69124038778634944169,20339.79985515320367994718,14059.69113937283509585541,125084
15,6758.T 4519.T 6902.T 6954.T MSFT PG CVX KO MCD DIS VZ CAT AXP MMM TRV ,0.83207393136898577524,20916.73199814396502915770,17404.26742508710958645679,16537
17,6758.T 4519.T 6902.T 6954.T MSFT JNJ V PG CVX KO MCD DIS VZ CAT AXP MMM TRV ,0.87117981315559644973,21348.87738397487555630505,18598.71101045297109521925,89401
15,6758.T 4519.T 6902.T 6954.T MSFT V PG CVX KO MCD DIS VZ AXP MMM TRV ,0.93711928817934531111,21575.48103757123681134544,20218.79943205571908038110,27812
15,6758.T 4519.T 6902.T 6954.T MSFT JNJ V PG CVX KO MCD DIS AXP MMM TRV ,0.93508216307032232528,21635.30554756510173319839,20230.78831010451904148795,86149
15,6758.T 4519.T 6902.T 6954.T MSFT V PG CVX KO MCD DIS VZ CAT MMM TRV ,0.94657064018074688061,21645.40852247249131323770,20488.90820209058074397035,4809
14,6758.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD VZ GS MMM TRV ,0.97218696371287405267,22173.60418463285895995796,21556.88892682929872535169,142845
13,6758.T 4519.T 6902.T 6954.T MSFT V PG CVX KO MCD DIS MMM TRV ,1.01315687959834566101,22329.43163866060422151349,22623.21728222995443502441,20249
14,6758.T 6902.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV ,1.05633151799793956194,23370.67668875846720766276,24687.18238327529252273962,138235
12,6758.T 6902.T 6954.T 9022.T JNJ CVX KO MCD VZ GS MMM TRV ,1.05145528620531636399,24459.28178433063658303581,25717.84112891984841553494,137884
15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX KO CSCO MCD MMM TRV ,1.03994011969888666691,24881.33786141425662208349,25875.10147386758035281673,96251
14,6758.T 4502.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV ,1.06987745615112794795,25040.36883614266116637737,26790.12611149828808265738,139683
12,6758.T 6954.T 9022.T JNJ PG CVX KO MCD VZ GS MMM TRV ,1.05867161437731049922,25423.88909062065795296803,26915.54970731706271180883,135936
13,6758.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV ,1.06647279830572783155,25762.70076979980149189942,27475.21958188152348157018,137116
10,6758.T 4519.T 6902.T MSFT PG CVX KO MCD MMM TRV ,1.08023648589117149399,26113.63637764316081302240,28208.90279442510654916987,33504
15,6758.T 4519.T 6902.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV ,1.03410528527004341726,27555.35270968401891877875,28495.13587456445384304971,138462
11,6758.T 6954.T 9022.T JNJ CVX KO MCD VZ GS MMM TRV ,1.04509668667728039537,27849.09976561193980160169,29105.00189198606676654890,135953
13,6758.T 4519.T 6954.T JNJ V PG CVX KO CSCO MCD DIS MMM TRV ,1.06289437431504873999,28184.02529378167673712596,29956.64193031358445296064,68634
10,6758.T 4519.T JNJ PG CVX KO MCD AXP MMM TRV ,1.07324436196478734118,29109.75705842100069276057,31241.88264111501484876499,151973
12,6758.T 4519.T 6902.T JNJ V PG CVX KO CSCO MCD MMM TRV ,1.08067860186053077420,29395.67353477256619953550,31767.27537630662118317559,96087
9,6758.T 4519.T MSFT PG CVX KO MCD MMM TRV ,1.09773664980324103801,29710.79498246159346308559,32614.62854703832999803126,22051
11,6758.T 4519.T 6902.T JNJ PG CVX KO CSCO MCD MMM TRV ,1.07857056505759540954,30802.20890539269748842344,33222.35586411150143248960,80769
10,6758.T 4519.T MSFT JNJ PG CVX KO MCD MMM TRV ,1.06907792579864246996,31205.51873939845245331526,33361.13124738676560809836,18260
11,6758.T 4519.T MSFT JNJ PG CVX KO CSCO MCD MMM TRV ,1.06053848970879482927,31504.71292624141642590985,33411.96066550521936733276,85904
11,6758.T 4519.T JNJ V PG CVX KO CSCO MCD MMM TRV ,1.12438161235041955699,31743.59734737802500603721,35691.91716724740399513394,80487
10,6758.T 4519.T JNJ V PG CVX KO MCD MMM TRV ,1.07224748348438447820,33452.26958377949631540105,35869.11187804878136375919,12716
10,6758.T 4519.T JNJ PG CVX KO CSCO MCD MMM TRV ,1.12497352092537084012,33550.64635524495679419488,37743.58875958187854848802,77916
8,6758.T 4519.T PG CVX KO MCD MMM TRV ,1.11368965541586995016,34039.62994028162938775495,37909.58373867598129436374,13351
9,6758.T 4519.T JNJ V CVX KO MCD MMM TRV ,1.08974245275810677214,36274.20774688838719157502,39529.54412195126496953890,10817
10,6758.T 4519.T JNJ V CVX KO MCD VZ MMM TRV ,1.03134465828848487234,38363.89430916270066518337,39566.39746689895400777459,10210
8,6758.T 4519.T 6954.T JNJ CVX KO MMM TRV ,1.01986951346797716234,38901.61099310161807807162,39674.56707665506110060960,22367
9,6758.T 4502.T 4519.T JNJ CVX KO MCD MMM TRV ,1.00693022380860797149,39506.54940140448888996616,39780.33863066204503411427,12021
8,6758.T 4519.T JNJ CVX KO MCD MMM TRV ,1.06690822125051876235,39885.21267903590342029929,42553.86131358883721986786,11118
7,6758.T 4519.T CVX KO MCD MMM TRV ,0.99739893055102890607,43082.46927510549721773714,42970.40878048778540687636,11679
6,6758.T JNJ CVX KO MCD TRV ,0.94102456041363768957,46639.44971078017260879278,43888.86766202087164856493,137969
8,6758.T 4519.T JNJ V CVX KO MCD TRV ,0.92787596966104890495,48584.10308067916048457846,45080.02175609752885065973,76025
8,6758.T 4519.T JNJ CVX KO MCD AMGN MMM ,0.90859803510137060467,50565.59713281838048715144,45943.80219860628130845726,4095
8,6758.T 4519.T JNJ CVX KO MCD VZ MMM ,0.86235957826060083420,54407.47698778273479547352,46918.80890940766403218731,10992
8,6758.T 4519.T JNJ CVX KO CSCO MCD TRV ,0.84516701700506824402,56110.90753341481467941776,47423.08834146340814186260,20110
7,6758.T 4519.T JNJ KO MCD AMGN MMM ,0.83751236074609936022,56814.53141613479965599254,47582.87233101048332173377,108573
7,6758.T 4519.T CVX KO MCD AMGN TRV ,0.84744375303920704834,56872.29222024414048064500,48196.06876306619233218953,30705
7,6758.T 4519.T JNJ CVX KO MCD TRV ,0.85558713743281122888,57663.98382483034947654232,49336.56285365852818358690,11460
6,6758.T 4519.T CVX KO MCD TRV ,0.79737597821302974577,63841.77315092496428405866,50905.89631707312946673483,39245
6,6758.T 4519.T V CVX KO AMGN ,0.75087089049948652075,68294.45122987475770059973,51280.31541114981519058347,11955
8,6758.T 4519.T JNJ CVX KO MCD VZ AMGN ,0.73503849347976601969,70052.63775140041252598166,51491.38531707314541563392,4047
5,6758.T 4519.T CVX KO TRV ,0.74388752681404290978,71274.37098062936274800450,53020.11555400696670403704,79205
7,6758.T 4519.T JNJ CVX KO MCD AMGN ,0.74187338669915559031,71724.70454914106812793761,53210.64947386761195957661,4032
7,6758.T 4519.T JNJ CVX KO MCD VZ ,0.69812780969612486803,77815.50064811306947376579,54325.16502787456556688994,166696
6,6758.T 4519.T JNJ CVX KO AMGN ,0.70434268539671418541,78568.73822508292505517602,55339.31606968637061072513,4129
6,6758.T 4519.T CVX KO MCD AMGN ,0.68745408461437773617,80624.36543535794771742076,55425.54933797907142434269,5505
6,6758.T 4519.T JNJ KO MCD AMGN ,0.67473156024867497749,83420.96689397640875540674,56286.75914982576068723574,162388
6,6758.T 4519.T JNJ CVX KO MCD ,0.67652792649516924062,83893.77404938443214632571,56756.48100348428852157667,29604
5,6758.T 4519.T CVX KO AMGN ,0.66932219005265469747,87317.94297407339035999030,58443.83682229961414122954,4156
5,6758.T 4519.T JNJ CVX KO ,0.65876329383653442484,91141.82938992073468398303,60040.89173519163887249306,62305
5,6758.T 4519.T JNJ KO MCD ,0.61246239135712776669,99887.91162172672920860350,61177.58921951219235779718,71356
3,4519.T CVX KO ,0.56168072756356079989,112060.98375147594197187573,62942.49488501736777834594,10255
4,6758.T 4519.T CVX KO ,0.56885230902251371354,114477.47683974247775040567,65120.77703135884075891227,6183
4,6758.T 4519.T JNJ KO ,0.54828639105211962601,121127.55821221131191123277,66412.59174912887101527303,63895
4,6758.T 4519.T KO MCD ,0.52667648857530025008,126343.10263510888034943491,66541.94165156790404580534,163496
8,6758.T 4519.T JNJ CVX KO VZ AMGN INTC ,0.47932533525549347875,138874.95060605980688706040,66566.28225783971720375121,178866
8,6758.T 4519.T JNJ KO MCD VZ AMGN INTC ,0.48283362608569030394,139336.35812346619786694646,67276.27903832751326262951,104074
9,6758.T 4519.T 5108.T JNJ KO MCD AMGN INTC WBA ,0.47806995015803277482,141327.62533092705416493118,67564.49079790942778345197,119041
8,6758.T 4519.T JNJ KO MCD AMGN INTC WBA ,0.48443402686795145051,143235.24375131190754473209,69388.02591986060724593699,118988
8,6758.T 4519.T JNJ CVX KO MCD INTC WBA ,0.46114351400050440644,151232.93510175929986871779,69740.08712543551519047469,3205
7,6758.T 4519.T JNJ CVX KO AMGN INTC ,0.45570191675565763223,154571.56110721887671388686,70438.55667247390374541283,4147
7,6758.T 4519.T JNJ KO MCD AMGN INTC ,0.45798649278118364059,155574.13724505357095040381,71250.85348432059981860220,106288
8,6758.T 4519.T 5108.T JNJ KO MCD INTC WBA ,0.43127613057896124760,167088.60643723959219641984,72061.32764808360661845654,202501
7,6758.T 4519.T KO MCD AMGN INTC WBA ,0.43996288820102297246,167373.66584067378425970674,73638.20143205573549494147,119185
2,4519.T KO ,0.45152684904671874788,170747.58787271499750204384,77097.12033449472801294178,42253
5,6758.T 4519.T JNJ AMGN INTC ,0.40708306342158095958,189809.47541349806124344468,77268.22271777004061732441,227071
6,6758.T 4519.T JNJ KO MCD INTC ,0.39790506955535170919,195531.83888348643085919321,77803.10995121949235908687,129541
6,6758.T 4519.T JNJ KO INTC WBA ,0.39484826794838306929,203880.65472604084061458707,80501.92338675954670179635,2461
6,6758.T 4519.T KO MCD INTC WBA ,0.38909907352263145563,207114.74824512764462269843,80588.15665505222568754107,202942
1,4519.T ,0.38191186173014757266,215176.68461699274484999478,82178.52822299650870263577,7190
5,4519.T JNJ KO INTC WBA ,0.37903035879555335708,217119.98467586937476880848,82295.06569337981636635959,103015
5,6758.T 4519.T KO AMGN INTC ,0.38168272157768740049,219291.70281862842966802418,83699.85395121952751651406,7995
5,6758.T 4519.T JNJ KO INTC ,0.37269399308471717891,228865.79995058485656045377,85296.90886411153769586235,3554
5,6758.T 4519.T KO MCD INTC ,0.34972346851400942791,244193.03021059374441392720,85400.03351219513569958508,212671
4,6758.T 4519.T AMGN INTC ,0.35273738478153021658,245663.52363751173834316432,86654.70886411152605433017,4428
4,4519.T KO AMGN INTC ,0.35196876733240245461,246495.20945264631882309914,86758.61502439028117805719,25914
5,6758.T 4519.T KO INTC WBA ,0.35314726839719234874,250997.01464451622450724244,88638.91009756099083460867,2946
4,6758.T 4519.T JNJ INTC ,0.34627634985732558270,256011.26392130923341028392,88650.64599303138675168157,45581
4,4519.T JNJ KO INTC ,0.34306856316177036792,258707.91347168362699449062,88754.55215331011277157813,18753
4,6758.T 4519.T MCD INTC ,0.32503353176699517624,273141.03690419730264693499,88779.99589547041978221387,4082
4,4519.T KO INTC WBA ,0.33323498597927991849,278878.81323450495256111026,92932.17741811848827637732,103224
3,4519.T JNJ INTC ,0.31779943980266328607,296778.41347235726425424218,94316.01354703832475934178,5607
4,6758.T 4519.T KO INTC ,0.32564956125297522815,296915.99798826454207301140,96690.56447386762010864913,3368
3,4519.T INTC WBA ,0.29373468660314200340,340055.91415826283628121018,99886.21737282229878474027,5054
3,6758.T 4519.T INTC ,0.29391139496377732820,356956.25645338196773082018,104913.51127526133495848626,3654
3,4519.T KO INTC ,0.29278036224952436184,358752.72498969803564250469,105035.75278048777545336634,4781
2,4519.T INTC ,0.25953034238384375954,468436.71404201869154348969,121573.54078048783412668854,4607
1,INTC ,0.18379633156792130055,875800.20734353864099830389,160968.86529616726329550147,4508

Duration,15214
