DailyRisk,ExpectedReturn
31274.2884620551158150192350149,13307.0386318332675728015601635
31708.0073381422989768907427788,13707.5463726970483548939228058
32100.1429303798868204466998577,14177.513325279363925801590085
32598.6738374657034000847488642,14438.9463273935580218676477671
32780.6539313021639827638864517,14638.7544820295770477969199419
33037.4132387726276647299528122,14885.0372183630042854929342866
33665.792598190571879968047142,15308.7187435820233076810836792
33777.9152448474851553328335285,15479.8492842041650874307379127
34164.5905638927506515756249428,15811.0051011779232794651761651
34437.1786318259255494922399521,16188.8497523407149856211617589
34844.4285651025566039606928825,16408.3285442464657535310834646
35004.7187078261486021801829338,16644.4434068257141916546970606
35229.6787484092419617809355259,16939.5630051343505328986793756
35372.9951496062203659676015377,17057.3368680157072958536446095
36056.9654433803952997550368309,17409.1903594080504262819886208
36338.6936430140267475508153439,17671.0146753246590378694236279
36633.5204374586173798888921738,17813.6132920567979454062879086
36867.5707739289209712296724319,18092.8457565690187038853764534
37295.234704234106175135821104,18314.6855995167534274514764547
37620.6830578239023452624678612,18366.9387103594344807788729668
38229.8679449386181659065186977,18655.767121715518442215397954
38454.3732241703037288971245289,18917.7901661129653803072869778
38948.4328329693671548739075661,19127.4616913319623563438653946
39130.5094811471353750675916672,19512.8985925701636006124317646
39828.5075771258634631521999836,19988.7099848988000303506851196
40103.0585835347665124572813511,20281.4881485956284450367093086
40595.8320423412733362056314945,20468.5699879190578940324485302
40807.2195274128534947521984577,20765.6901842343831958714872599
41215.5109540960183949209749699,20920.1048202959827904123812914
41601.5938871953621855936944485,21129.2087435819885286036878824
41918.3797688452032161876559258,21263.0394382361591851804405451
42127.5899101472095935605466366,21427.549685895544826053082943
42335.8919369439245201647281647,21558.8934038054976554121822119
42582.0950196399862761609256268,21749.8746118997260055039077997
42937.2423898781198658980429173,21960.197656297212233766913414
43172.7668026089959312230348587,22106.5974327997828368097543716
43419.1595547488541342318058014,22228.0916339474497362971305847
43653.7672798897910979576408863,22356.9073874962305126246064901
44115.5490277529024751856923103,22742.1753216551041987258940935
44495.9767253821773920208215714,23017.035545152488339226692915
44654.6430550203585880808532238,23081.174895801912498427554965
45108.8607757073768880218267441,23314.0929175475612282752990723
45300.3591552327634417451918125,23491.6170401691379083786159754
46100.8979623440827708691358566,23729.8999124132278666365891695
46476.543072385786217637360096,23911.8776532769516052212566137
46917.2930545064446050673723221,24240.6469254002004163339734077
47374.2927937061249394901096821,24526.0830172153546300251036882
47951.5951700943915056996047497,24795.1266143159155035391449928
48192.0756950357317691668868065,24947.6076532769548066426068544
48464.3649464302070555277168751,25038.1498520084569463506340981
48814.6717463762324769049882889,25225.7745514949783682823181152
49274.5815004261676222085952759,25446.7449833887076238170266151
49868.3036223846575012430548668,25664.5162669888377422466874123
50205.5120456864606239832937717,26017.5238508003712922800332308
50541.2519736074100364930927753,26100.9957324070965114515274763
50962.5679039295064285397529602,26229.3179764422238804399967194
51237.3007237750061904080212116,26369.4265629719011485576629639
51979.8063763245299924165010452,26751.8960646330560848582535982
52619.2402115122968098148703575,27012.0438024765608133748173714
52889.3037044998709461651742458,27145.0666958622750826179981232
53489.7293876021867617964744568,27507.0827333131564955692738295
53593.7851333611033624038100243,27583.8892207792159751988947392
54193.3832523275486892089247704,27936.1656538810166239272803068
54339.7229046424108673818409443,28115.4187919057658291421830654
54632.4109906364756170660257339,28210.7665388100140262395143509
54949.8904590570236905477941036,28423.9808970099220459815114737
55586.0449212839739629998803139,28777.8387375415513815823942423
56315.7789769797454937361180782,29026.5586952582088997587561607
56535.3772268762113526463508606,29155.6429477499477798119187355
56874.5918091401254059746861458,29349.3708215040824143216013908
57103.6520491940973442979156971,29468.5929809725457744207233191
57922.8129251733116689138114452,29699.0356387798201467376202345
58200.3291286362873506732285023,29805.1427967381350754294544458
58907.4834041981739574111998081,30203.0585744488598720636218786
59302.6654573390114819630980492,30279.3971156750121735967695713
60067.5640370440669357776641846,30636.4735095137475582305341959
60457.0243111679519643075764179,30818.1316188462587888352572918
60768.5564507572198635898530483,30899.7829658713490061927586794
62022.3496990789863048121333122,31069.4334611899757874198257923
62905.077484878129325807094574,31204.4281576562789268791675568
63184.5722257476008962839841843,31423.5584808215207885950803757
63390.653309730172622948884964,31493.6531833283261221367865801
64741.3193099594063824042677879,31937.2164965267438674345612526
64866.706141947470314335078001,32007.8535095137413009069859982
65264.5557979288714705035090446,32145.7514074298051127698272467
66028.1878960038739023730158806,32558.3525823014133493416011333
66188.2330659762083087116479874,32655.7006342495005810633301735
66521.2300529716449091210961342,32754.3923195409115578513592482
67668.6875630457798251882195473,33292.5460676532893558032810688
72890.855516411524149589240551,33446.7546904258560971356928349
73238.6791539234982337802648544,33627.9555511929575004614889622
73872.4691708272730465978384018,33942.1400634249803260900080204
76645.4592091970698675140738487,34169.1515705225247074849903584
77062.9301550829841289669275284,34363.0801691332017071545124054
77698.8121468780882423743605614,34878.7734672304577543400228024
78028.8648859594832174479961395,34917.6083298097000806592404842
79066.2701629923249129205942154,35151.8438598610664485022425652
81359.5085678519535576924681664,35282.8532739353977376595139503
81807.3889634018269134685397148,35762.4960887949127936735749245
84054.6408551373315276578068733,36070.4611144669543136842548847
Runtime,2291
