Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,27401.17279944484107545577,15512.70091813137150893454,0.56613273569245414762,8,9433.T 6367.T 2914.T JNJ KO AMGN CRM BA 
2,28751.08100802487751934677,15755.87592506940745806787,0.54800986163517451111,10,9432.T 9433.T 6367.T 2914.T JNJ WMT KO IBM CRM BA 
3,29062.17279048318596323952,18883.29593894542267662473,0.64975513273147356141,7,9433.T 6367.T 2914.T JNJ KO IBM CRM 
4,30343.14539129668992245570,20383.46815217390394536778,0.67176516769485883351,7,9433.T 2914.T 4503.T WMT KO IBM CRM 
5,33035.34964732260414166376,20786.59981406103906920180,0.62922293954729546783,10,9433.T 8316.T 4502.T 2914.T 4503.T JNJ KO AMGN IBM CRM 
6,33211.86179969825752777979,21531.58382516188794397749,0.64831005124071394707,8,9433.T 6367.T 2914.T JNJ KO AMGN IBM CRM 
7,33275.41149587836844148114,22841.22777289549048873596,0.68642961111764766446,8,9433.T 2914.T 4503.T WMT KO AMGN IBM CRM 
8,35229.76179995663551380858,22926.69404486586063285358,0.65077630030680710949,12,9432.T 9433.T 4519.T 2914.T 3382.T UNH JNJ PG KO AMGN IBM CRM 
9,35954.75996749416663078591,23828.50598658649687422439,0.66273578263710497538,10,9433.T 8316.T 4519.T 2914.T UNH JNJ MRK KO IBM CRM 
10,36127.25935630995809333399,24019.37397317300928989425,0.66485458352317017283,11,9433.T 4519.T 2914.T 3382.T UNH JNJ PG KO AMGN IBM CRM 
11,36712.29579765983362449333,24476.18580712303446489386,0.66670267482109435431,12,9432.T 9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN CRM BA 
12,36880.56660984834161354229,24777.70773820540489396080,0.67183641727426524071,11,9433.T 4519.T 2914.T 3382.T UNH JNJ WMT KO AMGN IBM CRM 
13,36987.35049780078406911343,25704.28643617024135892279,0.69494803196835042147,11,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN CRM BA 
14,37040.33265062863210914657,25927.81294634602090809494,0.69998866346320420817,11,9432.T 9433.T 4519.T 2914.T UNH WMT KO AMGN IBM CRM BA 
15,37791.07319753155024955049,27430.11066604999723494984,0.72583571582300776548,11,9432.T 9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
16,38319.74037788416171679273,29077.06530296023993287235,0.75880120836470399404,10,9432.T 9433.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
17,38667.86252722319477470592,29122.69532146160781849176,0.75314986187711985277,10,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
18,38727.02085699216695502400,29686.48673589270401862450,0.76655745985513379370,10,9433.T 8316.T 4519.T 2914.T UNH JNJ KO AMGN IBM CRM 
19,39394.23910423291090410203,29836.87476642001274740323,0.75739182796435944311,9,9433.T 4502.T 4519.T 2914.T UNH JNJ KO AMGN CRM 
20,39557.50016812166722957045,30081.45195652177062584087,0.76044876012573736634,11,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN IBM CRM 
21,39771.69862729421583935618,30105.19082793714187573642,0.75695008930990903551,9,9432.T 9433.T 4519.T 2914.T UNH KO AMGN IBM CRM 
22,40103.77246129632112570107,30158.60093432007488445379,0.75201406459768305179,9,9433.T 4502.T 4519.T 2914.T UNH KO AMGN IBM CRM 
