Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,20584.32105970409611472860,16184.20533977657032664865,0.78623945345755419378,9,9432.T 8001.T WMT PG CVX KO DIS IBM DD 
2,21470.94115715967200230807,16731.93366052555211354047,0.77928273092705779845,8,9432.T 8001.T WMT PG CVX DIS IBM DD 
3,22041.18289620512223336846,17093.44995167621891596355,0.77552325717596737320,10,9432.T 8001.T WMT PG CVX CSCO DIS IBM TRV DD 
4,22418.96750855799837154336,18448.37230141951295081526,0.82289125466537260678,7,8001.T WMT PG CVX DIS IBM DD 
5,22727.82922646457154769450,19331.78820598006859654561,0.85057785384403938878,7,8001.T WMT CVX CSCO DIS IBM DD 
6,22871.12325285346378223039,19574.07530957417475292459,0.85584232541495575131,8,9432.T 2914.T WMT PG CVX DIS IBM DD 
7,24292.73748387167142936960,20930.48657807307245093398,0.86159440005347898150,10,9432.T 8058.T WMT PG CVX KO CSCO DIS IBM DD 
8,24933.30408404877380235121,21945.65233464213815750554,0.88017425450973407752,9,9432.T 8058.T WMT PG CVX CSCO DIS IBM DD 
9,25741.50230092768470058218,22125.77505889465464861132,0.85953705421836534839,9,9432.T 2914.T WMT JPM CVX CSCO DIS IBM DD 
10,25910.79843030118718161248,24206.16700090608355822042,0.93421154373222115019,7,9432.T WMT JPM CVX DIS IBM DD 
11,28462.78217242605023784563,24261.67542736335235531442,0.85239999661267784603,7,9432.T WMT CVX DIS IBM CAT DD 
12,28636.12310279923622147180,24903.87472666873873095028,0.86966642227607748872,9,9432.T WMT JPM CVX CSCO DIS IBM CAT DD 
13,30123.35489498022070620209,24924.89985200848605018109,0.82742775294799553176,12,9432.T 2914.T 8411.T 9022.T WMT CVX CSCO DIS VZ INTC MMM DD 
14,30254.48968947887624381110,25111.56772878284391481429,0.83001128052460571016,7,8766.T WMT CVX CSCO DIS IBM DD 
15,30402.86761096553527750075,25325.08591664151390432380,0.83298346197802097812,14,9432.T 2914.T 8411.T 9022.T WMT JPM CVX CSCO DIS VZ INTC MMM TRV DD 
