Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,120536.59554474412288982421,534.45568906459391200769,0.00443397033613911716,7,MSFT{2.1621621622%} UNH{7.0270270270%} JNJ{68.6486486486%} WMT{6.4864864865%} HD{2.1621621622%} MCD{1.0810810811%} WBA{12.4324324324%} 
2,121299.45157187503355089575,750.03909881421816407965,0.00618336760055166780,8,MSFT{2.2222222222%} UNH{7.2222222222%} JNJ{70.5555555556%} WMT{6.6666666667%} HD{2.2222222222%} MCD{1.1111111111%} CRM{1.1111111111%} WBA{8.8888888889%} 
3,121480.23528643058671150357,1096.72513043478784311446,0.00902801289319936535,7,MSFT{3.3333333333%} UNH{7.2222222222%} JNJ{70.5555555556%} WMT{6.6666666667%} HD{2.2222222222%} MCD{1.1111111111%} WBA{8.8888888889%} 
4,121872.47857435779587831348,1142.38219235838346321543,0.00937358627412655972,7,MSFT{2.2471910112%} UNH{7.3033707865%} JNJ{71.3483146067%} WMT{6.7415730337%} HD{2.2471910112%} MCD{1.1235955056%} WBA{8.9887640449%} 
5,125727.80656120854837354273,2552.29694334649639131385,0.02030017872063927253,7,MSFT{3.6363636364%} UNH{7.8787878788%} JNJ{76.9696969697%} WMT{7.2727272727%} HD{2.4242424242%} MCD{1.2121212121%} WBA{0.6060606061%} 
6,126107.82662885882018599659,2659.70099341241393631208,0.02109068932922012266,6,MSFT{3.6585365854%} UNH{7.9268292683%} JNJ{77.4390243902%} WMT{7.3170731707%} HD{2.4390243902%} MCD{1.2195121951%} 
7,126909.15861058917653281242,2729.79806060607734252699,0.02150985863031563625,6,MSFT{2.4691358025%} UNH{8.0246913580%} JNJ{78.3950617284%} WMT{7.4074074074%} HD{2.4691358025%} MCD{1.2345679012%} 
8,128039.05320823851798195392,3246.56517523056436402840,0.02535605421847705529,7,UNH{6.7484662577%} JNJ{77.9141104294%} WMT{7.9754601227%} JPM{0.6134969325%} HD{2.4539877301%} MCD{1.2269938650%} WBA{3.0674846626%} 
9,128297.96034143128781579435,3946.97787351780061726458,0.03076415137866538724,5,MSFT{5.1282051282%} UNH{5.9829059829%} JNJ{81.1965811966%} WMT{6.8376068376%} CAT{0.8547008547%} 
10,128795.91588491955189965665,4174.48805797103341319598,0.03241164930804933675,5,MSFT{3.6363636364%} UNH{7.8787878788%} JNJ{76.9696969697%} WMT{10.3030303030%} MCD{1.2121212121%} 
11,129741.84303475715569220483,4706.95525164692480757367,0.03627939253480434029,6,MSFT{3.3149171271%} UNH{7.1823204420%} JNJ{70.1657458564%} WMT{13.8121546961%} MCD{1.1049723757%} WBA{4.4198895028%} 
12,130821.46219701427617110312,5210.57895388671749969944,0.03982969511562024084,5,MSFT{3.4285714286%} UNH{7.4285714286%} JNJ{72.5714285714%} WMT{14.2857142857%} WBA{2.2857142857%} 
13,131313.31637229165062308311,5229.97276943348060740391,0.03982819803747682935,5,MSFT{7.7348066298%} UNH{7.1823204420%} JNJ{70.1657458564%} WMT{13.8121546961%} MCD{1.1049723757%} 
14,131630.90505635042791254818,5510.36367588934717787197,0.04186223344381315853,4,MSFT{3.5294117647%} UNH{7.6470588235%} JNJ{74.7058823529%} WMT{14.1176470588%} 
15,131949.90406309356330893934,5613.48636100135172455339,0.04254255735053198706,5,MSFT{3.4682080925%} UNH{7.5144508671%} JNJ{73.4104046243%} WMT{14.4508670520%} MCD{1.1560693642%} 
16,132072.98877175699453800917,5682.63779973651890031761,0.04302649506597458484,4,MSFT{3.5087719298%} UNH{7.6023391813%} JNJ{74.2690058480%} WMT{14.6198830409%} 
17,132398.22461808391381055117,5714.92042424242208653595,0.04316463034702835988,5,MSFT{2.3391812865%} UNH{7.6023391813%} JNJ{74.2690058480%} WMT{14.6198830409%} MCD{1.1695906433%} 
18,132676.63566556631121784449,6468.79204479578493192093,0.04875607534322364683,5,MSFT{6.2992125984%} UNH{5.5118110236%} JNJ{73.2283464567%} WMT{13.3858267717%} MCD{1.5748031496%} 
19,135476.86463118577376008034,7246.50350461132347845705,0.05348886338888028669,3,UNH{5.8823529412%} JNJ{79.8319327731%} WMT{14.2857142857%} 
20,137442.66711229487555101514,7386.26939393938118882943,0.05374073094714156007,4,UNH{5.2238805970%} JNJ{70.8955223881%} WMT{17.9104477612%} WBA{5.9701492537%} 
