DailyRisk,ExpectedReturn
19702.9817325531221285928040743,5658.05068257325638114707544446
19711.0280761033391172531992197,5854.62233766232111520366743207
19723.0442742314116912893950939,6142.76781334942552348366007209
19725.832182091169670457020402,6214.56328601633686048444360495
19729.1560183222281921189278364,6288.61785261249042378040030599
19733.5451457079252577386796474,6315.20364844456435093889012933
19738.9427197638506186194717884,6359.90829960735300119267776608
19739.5097453890339238569140434,6363.23366354574773140484467149
19740.5383291476573504041880369,6369.35418906673203309765085578
19743.3828568303251813631504774,6381.0397795227963797515258193
19745.48484863239718833938241,6398.62810933255695999832823873
19754.4574677367672848049551249,6471.91619450316284201107919216
19757.2040653642725374083966017,6481.77487768045557459117844701
19759.1092966567193798255175352,6499.18500755054265027865767479
19763.8801507131829566787928343,6552.63230141953044949332252145
19772.3495969518371566664427519,6558.22155542135442374274134636
19780.4797616369069146458059549,6610.85969193594701209804043174
19784.0042767397862917277961969,6644.41718816063803387805819511
19784.3655599019548390060663223,6646.28597100572915223892778158
19791.2123928950277331750839949,6669.67981576562669943086802959
19798.7461918040935415774583817,6705.98288432491972343996167183
19809.3156136811921896878629923,6761.7169767441582735045813024
19809.4862934241427865345031023,6778.11626094835992262233048677
19817.0684089440255775116384029,6844.47232860162057477282360196
19822.2519736477952392306178808,6870.08664753852826834190636873
19834.2186211115986225195229053,6944.93864693441537383478134871
19836.8991725828091148287057877,6950.57961643004728102823719382
19848.1404596006432257127016783,6971.62407127753249369561672211
19850.5262133974829339422285557,7001.8694623981045879190787673
19853.0930868547693535219877958,7008.8534249471586008439771831
19855.019043998694542096927762,7032.18833282998457434587180614
19857.8552790268040553200989962,7044.62895801873764867195859551
19860.2039475929668697062879801,7050.53624282694272551452741027
19865.8176796408915834035724401,7053.75598610690030909609049559
19870.9086814753936778288334608,7056.37253397763379325624555349
19874.1343394862778950482606888,7069.82214134704554453492164612
19874.7281236018825438804924488,7072.47554515252977580530568957
19877.5555079487785405945032835,7193.58519480518316413508728147
19883.2220761415701417718082666,7232.52589549986441852524876595
19906.6824282150882936548441648,7487.53778012679777020821347833
19910.4614370257331756874918938,7533.49372999095248815137892962
19916.0290096633543726056814194,7542.15511325885017868131399155
19918.911995338945416733622551,7570.21853518572515895357355475
19921.7123509996854409109801054,7580.03059498640322999563068151
19939.8034108058236597571521997,7622.6400392630976057262159884
19949.0554042523835960309952497,7634.57551797038831864483654499
19996.9978891114442376419901848,7683.63789187557449622545391321
20099.7527476815776026342064142,7775.40879492604108236264437437
20121.2671436957207333762198687,8195.66281787981461093295365572
20131.4202869500295491889119148,8273.98770764121945830993354321
20187.4482213376650179270654917,8294.33292358806465927045792341
20439.585108492377912625670433,8335.26916943516334868036210537
20549.6274443158545182086527348,8569.33943823616573354229331017
20941.7939163070877839345484972,8622.15820598004938801750540733
21003.7155000649254361633211374,8649.05116581092806882224977016
21149.8850339401287783402949572,8734.46651162793932599015533924
21154.9306747597474895883351564,8861.89252491694787750020623207
21162.679706383481970988214016,8883.31141347024095011875033379
21190.5895996367653424385935068,9181.75739655693178065121173859
21246.8081287128698022570461035,9401.33899426158131973352283239
21400.8670541843312093988060951,9451.12564180006847891490906477
21462.4060709966361173428595066,9650.97309272123675327748060226
21854.223895101706148125231266,9717.87161280578948208130896091
21973.5718441686731239315122366,9843.23676834789876011200249195
22021.5803437602844496723264456,9977.38898218059694045223295689
22127.1420553268289950210601091,11006.0469042585518764099106193
22452.0337166789540788158774376,12010.2473331319852150045335293
22536.7506279411863943096250296,12133.8045212926772364880889654
22725.8741846567900211084634066,12509.7364028993997635552659631
22752.028289135341765359044075,12572.1390365448241936974227428
22823.0505171718978090211749077,12760.790872848099752445705235
22829.8936389479022182058542967,12804.9250739957533369306474924
22840.9732244203150912653654814,12879.482247055248080869205296
22901.7413842629139253403991461,12902.0943279975908808410167694
22920.5201550304918782785534859,12916.8147598912364628631621599
22921.81328985900472616776824,12986.5642011476284096715971828
22961.6253413862214074470102787,13235.6469495620331144891679287
23011.0296502401361067313700914,13311.183026276026794221252203
23038.3569170483206107746809721,13518.9696707943348883418366313
23086.9951259393637883476912975,13538.513575958921137498691678
23099.3569354015708086080849171,13578.7089338568239327287301421
23113.8550597369721799623221159,13590.0446028390379069605842233
23114.2413611440388194750994444,13608.2676562971773819299414754
23123.6486074958775134291499853,13610.7482663847840740345418453
23123.7522069160586397629231215,13627.6819752340743434615433216
23144.26961634984400006942451,13650.6899214738568844040855765
23178.8135249653132632374763489,13687.7326940501352510182186961
23212.4763306607856065966188908,13695.5049501661087560933083296
23218.4263766985786787699908018,13850.1707037148589733988046646
23247.8032184983894694596529007,13891.9069918453351419884711504
23252.5450321578973671421408653,14007.5131199033476150361821055
23270.8583870562251831870526075,14024.0973059498701331904157996
23281.5375437133770901709794998,14150.8925520990305813029408455
23405.2687515086545317899435759,14160.5802929628771380521357059
23551.2020095691768801771104336,14229.2205496828846662538126111
23715.1402612394158495590090752,14351.0826698882647178834304214
23804.8668182137043913826346397,16740.990598006665095454081893
23897.1151888612657785415649414,19355.0965992147612269036471844
24694.4194735002856759820133448,20729.4701328903865942265838385
24802.2251966260373592376708984,22106.5435034732545318547636271
24846.3697770481740008108317852,22119.8281093325058463960886002
24865.9790908228787884581834078,22246.133165206854755524545908
24873.9494513763820577878504992,22350.9156991845338779967278242
24891.725455171665089437738061,22395.2979915433461428619921207
24950.6503543933868058957159519,22421.4070311084615241270512342
24968.1076685753723722882568836,22509.3937088492893963120877743
25015.9431896618552855215966702,22660.128927816349460044875741
25246.8654537872862420044839382,22937.869861069168109679594636
25501.6729645233463088516145945,23261.627746904261584859341383
25715.2029400158353382721543312,23510.872887345201888820156455
25794.7680529752906295470893383,23621.2435125339725345838814974
25911.9142267930219531990587711,23780.7473331319488352164626122
26258.9438375233621627558022738,24249.7929417094928794540464878
26550.1680007505237881559878588,25212.283512533966131741181016
26699.8051622415550809819251299,25456.3614527333083970006555319
26827.0370031606871634721755981,25687.3042555119427561294287443
27074.5333789556752890348434448,25742.451848384182085283100605
27267.1204272877621406223624945,25934.3219993959501152858138084
27272.7185255815784330479800701,26526.4144095439223747234791517
27455.1751025396988552529364824,26591.4817698580372962169349194
27532.4485277087223948910832405,26908.1093174267844005953520536
27541.2072969471337273716926575,26937.8227272727235686033964157
27592.6092130384022311773151159,27019.4186197523631562944501638
27596.3941749059231369756162167,27093.2687798248371109366416931
27637.5655496599574689753353596,27201.2194140743267780635505915
27644.2787433908415550831705332,27222.4718997281706833746284246
