Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,22635.18158214564755326137,5773.00273633345204871148,0.25504556768774172548,11,MSFT{16.3755458515%} UNH{2.8384279476%} CVX{3.2751091703%} HD{0.8733624454%} MRK{11.3537117904%} NKE{3.4934497817%} VZ{27.7292576419%} IBM{20.9606986900%} BA{5.2401746725%} TRV{6.9868995633%} WBA{0.8733624454%} 
2,22636.89673689486880903132,5838.20147689520763378823,0.25790644118545558161,11,MSFT{16.4113785558%} UNH{2.6258205689%} CVX{3.2822757112%} HD{0.8752735230%} MRK{11.3785557987%} NKE{3.5010940919%} VZ{27.7899343545%} IBM{21.0065645514%} BA{5.2516411379%} TRV{7.0021881838%} WBA{0.8752735230%} 
3,22638.54664856808449258097,5856.70081848385780176613,0.25870480598427908481,11,MSFT{16.2280701754%} UNH{2.6315789474%} CVX{3.2894736842%} HD{0.8771929825%} MRK{11.4035087719%} NKE{3.5087719298%} VZ{27.8508771930%} IBM{21.0526315789%} BA{5.2631578947%} TRV{7.0175438596%} WBA{0.8771929825%} 
4,22639.45663212876024772413,5857.09986710961220524041,0.25871203369773088099,12,MSFT{16.3755458515%} UNH{2.6200873362%} CVX{3.2751091703%} HD{0.8733624454%} MRK{11.3537117904%} MCD{0.2183406114%} NKE{3.4934497817%} VZ{27.7292576419%} IBM{20.9606986900%} BA{5.2401746725%} TRV{6.9868995633%} WBA{0.8733624454%} 
5,22639.65213545805090689100,5875.63599516761314589530,0.25952854575734568554,11,MSFT{16.3755458515%} UNH{2.6200873362%} CVX{3.2751091703%} HD{0.8733624454%} MRK{11.5720524017%} NKE{3.4934497817%} VZ{27.7292576419%} IBM{20.9606986900%} BA{5.2401746725%} TRV{6.9868995633%} WBA{0.8733624454%} 
6,22640.71181156556849600747,5892.64331923891677433858,0.26026758205670785795,11,MSFT{16.1925601751%} UNH{2.6258205689%} CVX{3.2822757112%} HD{0.8752735230%} MRK{11.5973741794%} NKE{3.5010940919%} VZ{27.7899343545%} IBM{21.0065645514%} BA{5.2516411379%} TRV{7.0021881838%} WBA{0.8752735230%} 
7,22642.12804111635705339722,5892.86792811839313799283,0.26026122268266477233,12,MSFT{16.3398692810%} UNH{2.6143790850%} CVX{3.2679738562%} HD{0.8714596950%} MRK{11.5468409586%} MCD{0.2178649237%} NKE{3.4858387800%} VZ{27.6688453159%} IBM{20.9150326797%} BA{5.2287581699%} TRV{6.9716775599%} WBA{0.8714596950%} 
8,22645.91752911559160565957,5929.99490788279126718407,0.26185712723976256600,11,MSFT{16.1572052402%} UNH{2.6200873362%} CVX{3.2751091703%} HD{0.8733624454%} MRK{11.7903930131%} NKE{3.4934497817%} VZ{27.7292576419%} IBM{20.9606986900%} BA{5.2401746725%} TRV{6.9868995633%} WBA{0.8733624454%} 
9,22648.40050858871109085158,5946.66836907280867308145,0.26256460657421337723,11,MSFT{16.2280701754%} UNH{2.6315789474%} CVX{3.2894736842%} HD{0.8771929825%} MRK{11.6228070175%} NKE{3.5087719298%} VZ{27.6315789474%} IBM{21.0526315789%} BA{5.2631578947%} TRV{7.0175438596%} WBA{0.8771929825%} 
10,22651.47763451273203827441,5981.90736333431868843036,0.26408464206414666853,11,MSFT{16.3755458515%} UNH{2.6200873362%} CVX{3.2751091703%} HD{0.8733624454%} MRK{11.3537117904%} NKE{3.4934497817%} VZ{27.7292576419%} IBM{20.9606986900%} BA{5.4585152838%} TRV{6.9868995633%} WBA{0.8733624454%} 
