Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,53443.98032023211271734908,1172.88870731707311279024,0.02194613313396974810,14,AAPL{6.0869565217%} MSFT{0.1449275362%} V{0.1449275362%} JPM{18.1159420290%} PG{9.2753623188%} CVX{0.1449275362%} MRK{14.9275362319%} KO{10.4347826087%} CSCO{8.4057971014%} NKE{0.1449275362%} HON{0.1449275362%} CRM{5.6521739130%} AXP{8.2608695652%} TRV{18.1159420290%} 
2,53876.11247828417981509119,2223.28925087109018932097,0.04126669777384606858,7,AAPL{7.5000000000%} JPM{21.9642857143%} PG{7.1428571429%} MRK{12.6785714286%} KO{14.8214285714%} CSCO{13.2142857143%} TRV{22.6785714286%} 
3,54182.87034192187275039032,2549.64016376306472011493,0.04705620332908758141,6,AAPL{5.9701492537%} JPM{23.6940298507%} PG{18.6567164179%} MRK{14.5522388060%} CSCO{13.4328358209%} TRV{23.6940298507%} 
4,55123.51729471463477239013,2804.79036236934052794822,0.05088191936979808566,7,AAPL{5.9701492537%} JPM{23.6940298507%} PG{6.7164179104%} MRK{14.5522388060%} KO{11.9402985075%} CSCO{13.4328358209%} TRV{23.6940298507%} 
5,55959.56033720338018611073,3259.94323693377464223886,0.05825534041529056156,13,AAPL{7.2164948454%} MSFT{0.1718213058%} V{0.1718213058%} JPM{21.4776632302%} PG{16.4948453608%} CVX{0.1718213058%} MRK{17.6975945017%} KO{0.1718213058%} CSCO{12.7147766323%} VZ{0.1718213058%} CAT{0.3436426117%} AXP{1.3745704467%} TRV{21.8213058419%} 
6,55960.94874669645651010796,3827.70077003483174848952,0.06839949743097935297,7,AAPL{7.9847908745%} JPM{23.3840304183%} PG{12.1673003802%} MRK{15.0190114068%} KO{3.2319391635%} CSCO{14.0684410646%} TRV{24.1444866920%} 
7,56804.35143091786449076608,4438.34305226479318662314,0.07813385665819011505,6,AAPL{7.8895463511%} JPM{25.0493096647%} PG{13.0177514793%} MRK{15.5818540434%} CSCO{14.2011834320%} TRV{24.2603550296%} 
8,57309.14756004178343573585,4596.49803832755151233869,0.08020531161298258271,7,AAPL{8.4000000000%} JPM{24.6000000000%} PG{8.8000000000%} MRK{14.2000000000%} KO{3.8000000000%} CSCO{14.8000000000%} TRV{25.4000000000%} 
9,57492.31110979271034011617,4627.75613588849500956712,0.08049347898105710386,9,AAPL{8.4168336673%} JPM{24.6492985972%} PG{8.0160320641%} MRK{14.2284569138%} KO{3.8076152305%} CSCO{14.8296593186%} CRM{0.4008016032%} TRV{25.4509018036%} WBA{0.2004008016%} 
10,57651.39494664740050211549,4821.03494076652987132547,0.08362390789031354243,7,AAPL{6.5573770492%} JPM{26.0245901639%} PG{7.3770491803%} MRK{15.9836065574%} KO{3.2786885246%} CSCO{14.7540983607%} TRV{26.0245901639%} 
11,57943.49140412543056299910,4869.19304878050661500311,0.08403347694084295494,7,AAPL{8.3333333333%} JPM{24.4047619048%} PG{7.9365079365%} MRK{15.6746031746%} KO{3.7698412698%} CSCO{14.6825396825%} TRV{25.1984126984%} 
12,58159.22511326378298690543,4903.31139721257204655558,0.08430840314092018228,9,AAPL{6.6115702479%} UNH{0.4132231405%} JPM{26.2396694215%} PG{7.4380165289%} MRK{16.1157024793%} CSCO{14.8760330579%} CRM{1.6528925620%} TRV{26.2396694215%} WBA{0.4132231405%} 
13,58320.45758237984409788623,5238.39372473869389068568,0.08982086118476120817,7,AAPL{6.9565217391%} JNJ{0.8695652174%} JPM{27.6086956522%} PG{7.8260869565%} MRK{15.2173913043%} CSCO{13.9130434783%} TRV{27.6086956522%} 
14,58503.24342066531971795484,5328.25123693376554001588,0.09107616818132936720,7,AAPL{6.7226890756%} JPM{26.6806722689%} PG{7.5630252101%} MRK{16.3865546218%} CSCO{15.1260504202%} CRM{0.8403361345%} TRV{26.6806722689%} 
15,58778.76708036152558634058,5477.40245296167177002644,0.09318675305783535867,6,AAPL{6.7510548523%} JPM{26.7932489451%} PG{8.0168776371%} MRK{16.4556962025%} CSCO{15.1898734177%} TRV{26.7932489451%} 
16,58982.64548854503664188087,5513.94458188154021627270,0.09348418566529706486,7,AAPL{6.7653276956%} JPM{26.8498942918%} PG{7.6109936575%} CVX{0.2114164905%} MRK{16.4904862579%} CSCO{15.2219873150%} TRV{26.8498942918%} 
17,59012.78823756147903623059,5584.27573170733921870124,0.09462823056635312480,6,AAPL{6.7796610169%} JPM{26.9067796610%} PG{7.6271186441%} MRK{16.5254237288%} CSCO{15.2542372881%} TRV{26.9067796610%} 
18,59047.62410553888184949756,5592.50139024389955011429,0.09471170897999438287,6,AAPL{6.7653276956%} JPM{26.8498942918%} PG{7.6109936575%} MRK{16.7019027484%} CSCO{15.2219873150%} TRV{26.8498942918%} 
