Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,207204.42197622990352101624,79.52203162049430318348,0.00038378539831363694,3,VZ{8.8888888889%} IBM{80.0000000000%} BA{11.1111111111%} 
2,210633.62747331286664120853,113.73191436099794771053,0.00053995136353718115,4,WMT{4.7904191617%} VZ{7.1856287425%} IBM{74.2514970060%} BA{13.7724550898%} 
3,210648.08924139349255710840,157.22785507241590607919,0.00074640057566456098,5,UNH{1.1695906433%} CSCO{2.3391812865%} VZ{8.7719298246%} IBM{74.2690058480%} BA{13.4502923977%} 
4,211560.31462219753302633762,371.32492490114645988797,0.00175517287145396383,4,CVX{0.6134969325%} VZ{9.2024539877%} IBM{76.0736196319%} BA{14.1104294479%} 
5,211895.39204601434175856411,598.63629512511022312538,0.00282515013349187317,4,VZ{9.0361445783%} IBM{76.5060240964%} BA{13.8554216867%} TRV{0.6024096386%} 
6,212061.96925550763262435794,831.44759947301247393625,0.00392077656541623548,3,VZ{9.0909090909%} IBM{76.9696969697%} BA{13.9393939394%} 
7,212438.89286200041533447802,884.90606324110024161200,0.00416546165967797682,3,VZ{9.2592592593%} IBM{76.5432098765%} BA{14.1975308642%} 
8,212928.67884499553474597633,965.36770223975474891631,0.00453376082299607880,3,VZ{8.6956521739%} IBM{77.0186335404%} BA{14.2857142857%} 
9,213696.15046204710961319506,1010.70852700921466293948,0.00472965247536697494,4,MCD{0.6250000000%} VZ{7.5000000000%} IBM{77.5000000000%} BA{14.3750000000%} 
10,213930.36957625442300923169,1128.72088274042243938311,0.00527611336799049205,3,VZ{7.5471698113%} IBM{77.9874213836%} BA{14.4654088050%} 
11,214311.94858009077142924070,1142.48508036887187699904,0.00533094439175383836,3,VZ{10.0671140940%} IBM{74.4966442953%} BA{15.4362416107%} 
12,214446.03703111934009939432,1212.06578656125702764257,0.00565207827265825410,3,VZ{6.9620253165%} IBM{78.4810126582%} BA{14.5569620253%} 
13,216661.27048278148868121207,1398.43520421604080183897,0.00645447707889803667,3,VZ{13.1147540984%} IBM{69.3989071038%} BA{17.4863387978%} 
14,218527.24247990708681754768,1698.70104084318222703587,0.00777340628823142057,3,VZ{11.1731843575%} IBM{70.9497206704%} BA{17.8770949721%} 
15,219110.23330896368133835495,1932.35125955203557168716,0.00881908266159006464,3,VZ{2.7210884354%} IBM{81.6326530612%} BA{15.6462585034%} 
16,219622.20374230135348625481,2024.54086166005254199263,0.00921828862092465354,3,VZ{0.6622516556%} IBM{84.1059602649%} BA{15.2317880795%} 
17,219815.91940472388523630798,2051.88427404483036298188,0.00933455720405268821,3,VZ{0.6666666667%} IBM{84.0000000000%} BA{15.3333333333%} 
18,220440.15962015505647286773,2146.20114097495479654754,0.00973598070638815455,2,IBM{84.5637583893%} BA{15.4362416107%} 
19,220846.46634688973426818848,2203.62094598153453262057,0.00997806748929478196,2,IBM{84.3537414966%} BA{15.6462585034%} 
20,222457.28709612466627731919,2278.37126218709454406053,0.01024183694734441888,4,JNJ{0.5813953488%} VZ{6.9767441860%} IBM{73.8372093023%} BA{18.6046511628%} 
21,222659.72047052986454218626,2341.28298550718727710773,0.01051507196972821002,3,VZ{7.0175438596%} IBM{74.2690058480%} BA{18.7134502924%} 
22,222698.24631155483075417578,2420.91682740442956855986,0.01087083920731718271,3,VZ{3.0534351145%} IBM{79.3893129771%} BA{17.5572519084%} 
23,227399.58862259588204324245,3046.98144927537441617460,0.01339923905637446962,3,VZ{2.4539877301%} IBM{77.9141104294%} BA{19.6319018405%} 
24,227649.31408063953858800232,3078.66564953881425026339,0.01352372029747591319,3,VZ{2.4691358025%} IBM{77.7777777778%} BA{19.7530864198%} 
25,228160.03177092247642576694,3142.98560737811703802436,0.01377535575789953261,3,VZ{2.5000000000%} IBM{77.5000000000%} BA{20.0000000000%} 
26,230512.35671495113638229668,3332.27702239789505256340,0.01445595832642737437,3,VZ{6.8571428571%} IBM{70.8571428571%} BA{22.2857142857%} 
27,238282.51963529977365396917,3561.08101054017606656998,0.01494478493844425722,5,WMT{4.3010752688%} NKE{0.5376344086%} VZ{2.1505376344%} IBM{67.7419354839%} BA{25.2688172043%} 
28,238906.24079409020487219095,3980.50872200267167499987,0.01666138443588593282,3,VZ{16.0000000000%} IBM{56.0000000000%} BA{28.0000000000%} 
29,241688.71454920404357835650,4131.85701185767356946599,0.01709577966668564611,4,VZ{12.7272727273%} HON{0.9090909091%} IBM{57.7272727273%} BA{28.6363636364%} 
30,241993.49371951736975461245,4203.14867720684924279340,0.01736884993312469080,4,VZ{12.7272727273%} AMGN{0.9090909091%} IBM{57.7272727273%} BA{28.6363636364%} 
31,242861.59552892742794938385,4540.52866666664249351015,0.01869595172829957228,3,VZ{12.8440366972%} IBM{58.2568807339%} BA{28.8990825688%} 
32,243164.49696499513811431825,4571.01106192363113223109,0.01879801993702087670,3,VZ{12.9032258065%} IBM{58.0645161290%} BA{29.0322580645%} 
33,246391.50758449791464954615,5166.54730698286311962875,0.02096885301621460515,3,VZ{6.2827225131%} IBM{64.9214659686%} BA{28.7958115183%} 
34,247530.66628567027510143816,5172.24545191037577751558,0.02089537239778278127,3,VZ{9.5238095238%} IBM{60.4761904762%} BA{30.0000000000%} 
35,247868.31114540967973880470,5206.55740711466205539182,0.02100533699953392730,3,VZ{9.5693779904%} IBM{60.2870813397%} BA{30.1435406699%} 
36,250403.61854485032381489873,5228.27165612649787362898,0.02087937740879751425,5,WMT{0.9708737864%} VZ{5.8252427184%} AMGN{0.9708737864%} IBM{61.6504854369%} BA{30.5825242718%} 
37,251039.15753098903223872185,5434.58856916994591301773,0.02164837000976265607,4,KO{1.9417475728%} VZ{5.8252427184%} IBM{61.6504854369%} BA{30.5825242718%} 
38,251980.28986007365165278316,5475.51728063240534538636,0.02172994278113179675,4,VZ{5.9113300493%} IBM{62.5615763547%} CAT{0.4926108374%} BA{31.0344827586%} 
39,252032.20671755835064686835,5777.68236890643674996682,0.02292438115014894251,3,VZ{6.0913705584%} IBM{62.9441624365%} BA{30.9644670051%} 
40,252701.96305904848850332201,5853.67413702244539308595,0.02316433978652799805,3,VZ{5.9405940594%} IBM{62.8712871287%} BA{31.1881188119%} 
41,253089.78794807614758610725,5893.11386561264862393728,0.02328467660979540929,3,VZ{5.9701492537%} IBM{62.6865671642%} BA{31.3432835821%} 
42,254065.31778939013020135462,6062.61294334647209325340,0.02386241851543126694,3,VZ{4.1025641026%} IBM{64.6153846154%} BA{31.2820512821%} 
43,255971.80666804322390817106,6101.08185770751606469275,0.02383497595740962857,3,VZ{8.3769633508%} IBM{58.6387434555%} BA{32.9842931937%} 
44,257019.12865252303890883923,6441.50630039523366576759,0.02506236144432590768,3,VZ{2.0942408377%} IBM{65.9685863874%} BA{31.9371727749%} 
45,257377.74623800572589971125,6444.79860869564527092734,0.02504023250998525102,3,VZ{3.0769230769%} IBM{64.6153846154%} BA{32.3076923077%} 
46,258124.47403209260664880276,6539.91294861661663162522,0.02533627612468668591,3,VZ{2.5773195876%} IBM{64.9484536082%} BA{32.4742268041%} 
47,258706.56565030416822992265,6552.26962055331568990368,0.02532703259417881658,3,WMT{1.0582010582%} IBM{66.6666666667%} BA{32.2751322751%} 
48,258729.39962059765821322799,6575.23655072461860982003,0.02541356552586055209,4,UNH{0.5154639175%} VZ{2.0618556701%} IBM{64.9484536082%} BA{32.4742268041%} 
49,258884.16760636871913447976,6636.24761528329145221505,0.02563404196031660032,3,VZ{2.0725388601%} IBM{65.2849740933%} BA{32.6424870466%} 
50,258896.92746212196652777493,6689.92036100126551900757,0.02584009175612961631,3,VZ{0.5291005291%} IBM{67.1957671958%} BA{32.2751322751%} 
51,259618.92024092772044241428,6716.77663768112415709766,0.02587167619158079954,3,KO{0.5319148936%} IBM{67.0212765957%} BA{32.4468085106%} 
52,260142.23876907158410176635,6836.80247167325615009759,0.02628101650859662741,2,IBM{67.3796791444%} BA{32.6203208556%} 
53,260450.58282531204167753458,6868.91750461131596239284,0.02637320842249140859,2,IBM{67.2619047619%} BA{32.7380952381%} 
54,261002.36727255882578901947,6868.99379710139965027338,0.02631774519473329549,3,JNJ{1.0471204188%} IBM{65.9685863874%} BA{32.9842931937%} 
55,261303.00337902043247595429,6889.04555467720820161048,0.02636420349399748800,3,WMT{0.5263157895%} IBM{66.3157894737%} BA{33.1578947368%} 
56,261499.00385029369499534369,6911.89209222660247178283,0.02643181041019801100,3,KO{0.5263157895%} IBM{66.3157894737%} BA{33.1578947368%} 
57,262028.41114721077610738575,7031.52799999994113022694,0.02683498315779788562,2,IBM{66.6666666667%} BA{33.3333333333%} 
58,263566.40753752680029720068,7111.75482213438044709619,0.02698278163965869836,3,VZ{2.1857923497%} IBM{63.3879781421%} BA{34.4262295082%} 
59,265051.34813399642007425427,7339.98901449276308994740,0.02769270583291671972,2,IBM{65.5367231638%} BA{34.4632768362%} 
60,265860.57939472032012417912,7362.85274835303971485700,0.02769441323386831119,3,JNJ{1.1049723757%} IBM{64.0883977901%} BA{34.8066298343%} 
61,266117.84161787800258025527,7376.27054018443868699251,0.02771806089866052369,3,VZ{1.9900497512%} IBM{62.6865671642%} BA{35.3233830846%} 
62,266145.30520957650151103735,7431.23198418974425294437,0.02792170982816326655,3,VZ{0.5555555556%} IBM{64.4444444444%} BA{35.0000000000%} 
63,266500.78812580875819548965,7486.55640316206063289428,0.02809206102470448649,2,IBM{65.0000000000%} BA{35.0000000000%} 
64,266656.98150387569330632687,7502.24107509877649135888,0.02813442585597458398,2,IBM{64.9425287356%} BA{35.0574712644%} 
65,267027.33224475913448259234,7539.70381027666917361785,0.02823570061871315609,2,IBM{64.8044692737%} BA{35.1955307263%} 
