Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,50576.39669108590896939859,261.04305853660798675264,0.00516136133878862969,8,WMT{19.0909090909%} JPM{0.1515151515%} CVX{15.4545454545%} MRK{0.3030303030%} KO{14.5454545455%} MCD{14.8484848485%} DIS{16.3636363636%} VZ{19.2424242424%} 
2,50655.16888115790061419830,362.78820487803125161008,0.00716191877139268299,9,V{0.1522070015%} WMT{18.5692541857%} JPM{0.1522070015%} CVX{15.5251141553%} MRK{0.3044140030%} KO{14.6118721461%} MCD{14.9162861492%} DIS{16.4383561644%} VZ{19.3302891933%} 
3,50658.04734478543832665309,409.70912473869060477227,0.00808774017581363920,8,WMT{18.5975609756%} JPM{0.1524390244%} CVX{15.5487804878%} MRK{0.3048780488%} KO{14.6341463415%} MCD{14.9390243902%} DIS{16.4634146341%} VZ{19.3597560976%} 
4,50773.33604465953249018639,467.47571080137004173594,0.00920711040909710614,9,WMT{18.4568835098%} JPM{0.1512859304%} CVX{15.4311649017%} MRK{0.3025718608%} KO{15.1285930408%} MCD{14.8260211800%} DIS{16.3388804841%} VZ{19.2133131619%} AMGN{0.1512859304%} 
5,50876.73390756900334963575,541.90932473861562357342,0.01065141732020645667,11,V{0.1533742331%} WMT{17.6380368098%} JPM{0.1533742331%} CVX{15.6441717791%} MRK{0.3067484663%} KO{14.7239263804%} MCD{15.0306748466%} DIS{16.5644171779%} VZ{19.4785276074%} AMGN{0.1533742331%} CAT{0.1533742331%} 
6,50978.63839751971681835130,599.83538954700975409651,0.01176640664408553152,12,V{0.1531393568%} WMT{17.6110260337%} JPM{0.1531393568%} CVX{15.6202143951%} MRK{0.3062787136%} KO{14.7013782542%} MCD{15.0076569678%} DIS{16.5390505360%} VZ{19.4486983155%} AMGN{0.1531393568%} CAT{0.1531393568%} AXP{0.1531393568%} 
7,51058.02346048771141795442,699.72206341461492229428,0.01370444870346595144,11,V{0.1515151515%} WMT{17.4242424242%} JPM{0.1515151515%} CVX{15.4545454545%} MRK{0.3030303030%} KO{15.7575757576%} MCD{14.8484848485%} DIS{16.3636363636%} VZ{19.2424242424%} AMGN{0.1515151515%} CAT{0.1515151515%} 
8,51491.81702968807803699747,821.64801254351903025963,0.01595686576897821160,15,UNH{0.1522070015%} V{0.1522070015%} WMT{16.2861491629%} JPM{0.1522070015%} CVX{16.1339421613%} MRK{0.4566210046%} KO{15.2207001522%} CSCO{0.1522070015%} MCD{14.9162861492%} DIS{16.4383561644%} VZ{19.3302891933%} AMGN{0.1522070015%} GS{0.1522070015%} CAT{0.1522070015%} INTC{0.1522070015%} 
9,51532.01833524969697464257,867.42185714285210451635,0.01683267772474390453,14,UNH{0.1515151515%} V{0.1515151515%} WMT{16.2121212121%} JPM{0.1515151515%} CVX{16.6666666667%} MRK{0.4545454545%} KO{15.1515151515%} MCD{14.8484848485%} DIS{16.3636363636%} VZ{19.2424242424%} AMGN{0.1515151515%} GS{0.1515151515%} CAT{0.1515151515%} INTC{0.1515151515%} 
10,51562.45744573719275649637,903.75026689895173603873,0.01752729236867796303,14,UNH{0.1512859304%} V{0.1512859304%} WMT{16.1875945537%} JPM{0.1512859304%} CVX{16.6414523449%} MRK{0.4538577912%} KO{15.1285930408%} MCD{14.8260211800%} DIS{16.4901664145%} VZ{19.2133131619%} AMGN{0.1512859304%} GS{0.1512859304%} CAT{0.1512859304%} INTC{0.1512859304%} 
11,51592.73766267739847535267,940.53512961671071934688,0.01822999073563606048,14,UNH{0.1510574018%} V{0.1510574018%} WMT{16.1631419940%} JPM{0.1510574018%} CVX{16.6163141994%} MRK{0.4531722054%} KO{15.1057401813%} MCD{14.8036253776%} DIS{16.6163141994%} VZ{19.1842900302%} AMGN{0.1510574018%} GS{0.1510574018%} CAT{0.1510574018%} INTC{0.1510574018%} 
