7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
2067.000,2162.000,155.400,728.000,5131.000,4313.000,22746.667,3376.000,14220.000,3082.000,1267.400,21660,1273.333,1338.333,3693.000,3759.000,3476.000,1414.750,1746.250,2619.667,1064.333,2290.500,1750.667,1542.500,4211,2058.500,1689.000,4745.000,2686.500,3080.000,138.930,259.580,517.400,179.520,199.180,40.877,114.050,146.110,146.510,279.080,92.420,64.380,42.600,252.960,101.180,96.140,51.640,245.550,175.110,141.120,168.200,299.230,178.290,36.340,140.400,139.840,128.490,171.180,54.750,38.560
2113.000,2207.000,156.520,734.800,5283.000,4241.000,22456.667,3411.000,14136.667,3142.000,1285.200,22025,1324.000,1353.000,3770.000,3812.000,3529.000,1461.500,1750.000,2630.000,1075.000,2329.000,1803.000,1559.500,4246,2095.500,1718.000,4778.000,2688.000,3079.000,138.930,259.580,517.400,179.520,199.180,40.877,114.050,146.110,146.510,279.080,92.420,64.380,42.600,252.960,101.180,96.140,51.640,245.550,175.110,141.120,168.200,299.230,178.290,36.340,140.400,139.840,128.490,171.180,54.750,38.560
2116.500,2221.000,155.880,743.000,5378.000,4304.000,23430.000,3459.000,14190.000,3161.000,1298.600,22075,1326.667,1365.333,3799.000,3838.000,3571.000,1466.750,1753.750,2712.667,1067.667,2355.500,1771.333,1575.000,4293,2125.000,1754.500,4817.000,2708.000,3062.000,141.560,262.850,505.240,178.140,200.540,41.417,112.620,144.700,142.660,283.730,92.640,63.280,41.960,252.290,104.320,97.180,51.420,246.730,172.090,137.620,172.200,297.200,173.760,36.690,139.650,137.700,129.210,167.200,54.180,38.510
2058.000,2166.000,153.040,710.000,5343.000,4265.000,22693.333,3475.000,14006.667,3152.000,1266.200,21555,1261.333,1324.000,3730.000,3862.000,3624.000,1386.750,1719.250,2601.667,1053.667,2328.000,1758.667,1531.000,4218,2126.500,1743.000,4834.000,2692.000,3024.000,142.920,266.210,515.290,178.300,201.120,41.710,111.890,146.050,140.780,283.580,93.130,63.410,42.690,251.460,104.230,96.080,51.510,245.250,173.210,138.080,172.730,293.760,172.310,36.990,138.150,136.310,129.840,169.900,54.980,37.780
2105.000,2245.000,153.880,713.700,5388.000,4348.000,22666.667,3521.000,14273.333,3205.000,1287.400,22160,1265.000,1334.667,3792.000,3932.000,3664.000,1401.500,1762.500,2664.000,1069.000,2355.000,1786.667,1540.000,4376,2144.000,1801.000,4993.000,2732.000,2997.000,146.350,268.400,514.380,178.500,202.800,41.773,114.720,146.000,143.520,286.690,93.010,62.910,43.220,252.940,108.130,97.430,50.710,247.420,173.790,140.830,176.640,298.600,180.280,38.140,141.030,139.970,130.050,169.630,56.360,38.210
2111.000,2229.000,153.200,724.600,5400.000,4293.000,22753.333,3443.000,14516.667,3196.000,1298.000,22040,1295.000,1354.667,3803.000,3884.000,3657.000,1425.750,1820.000,2653.000,1083.333,2342.500,1775.000,1559.000,4381,2122.000,1789.000,4966.000,2705.500,2972.000,147.040,267.660,518.630,178.280,203.570,41.800,114.360,145.020,142.770,286.470,92.780,63.140,43.390,253.240,107.930,95.860,50.490,248.480,173.340,140.470,175.500,296.470,179.100,37.990,141.760,139.070,128.720,169.000,55.440,37.550
2152.000,2276.000,156.560,739.500,5446.000,4433.000,22966.667,3596.000,14316.667,3235.000,1313.000,22095,1301.667,1376.000,3865.000,3973.000,3737.000,1451.000,1852.500,2729.333,1104.333,2380.000,1827.333,1582.500,4383,2164.000,1814.500,5038.000,2745.500,3035.000,144.870,264.510,516.950,178.350,205.060,41.817,112.860,146.040,141.510,286.390,94.300,62.940,43.250,253.280,105.110,93.640,50.500,247.780,172.840,141.000,174.360,293.180,175.020,37.200,140.580,136.990,129.010,168.520,54.890,37.430
2116.500,2242.000,156.640,729.100,5213.000,4434.000,22803.333,3599.000,13903.333,3151.000,1293.800,21870,1282.333,1357.000,3794.000,3972.000,3695.000,1428.500,1807.750,2735.333,1084.667,2366.000,1826.667,1567.000,4184,2162.500,1780.000,5007.000,2685.000,3008.000,145.860,253.670,514.420,175.850,204.820,41.690,112.970,144.750,138.920,285.120,93.600,62.670,42.860,251.480,103.760,93.600,50.780,246.970,173.610,139.180,166.330,292.530,174.490,37.210,139.180,147.150,130.200,165.280,55.540,37.970
2134.500,2238.000,156.240,731.700,5338.000,4398.000,23033.333,3626.000,14093.333,3193.000,1295.800,21925,1279.333,1364.667,3769.000,3940.000,3721.000,1417.750,1824.000,2646.667,1111.667,2366.500,1850.000,1579.000,4215,2170.000,1765.500,5013.000,2673.500,3018.000,145.490,252.720,501.240,175.440,204.150,41.790,111.910,145.700,137.990,287.180,93.770,62.380,42.700,252.670,105.110,92.940,50.510,247.090,170.870,137.180,163.490,290.150,173.870,37.210,139.400,143.950,128.370,163.320,54.860,37.240
2135.000,2241.000,156.200,718.800,5385.000,4399.000,23376.667,3624.000,14563.333,3203.000,1285.600,21715,1296.667,1353.333,3775.000,3948.000,3689.000,1423.500,1828.250,2630.000,1114.000,2349.500,1819.667,1564.000,4210,2162.000,1769.500,5046.000,2718.000,3013.000,148.470,254.080,502.430,175.680,205.910,42.607,108.000,145.270,135.940,289.480,93.880,62.180,42.330,252.600,103.220,91.840,50.490,245.590,169.510,139.060,161.040,281.590,169.940,37.710,136.480,147.150,128.310,155.680,53.490,36.860
