7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1281.200,1065.200,89.640,537.900,3652.500,2624.000,18790.000,1170.333,4171.667,1707.200,587.100,11695,1006.667,1215.000,1867.000,3705.000,2126.667,845.250,1223.250,1745.333,964.833,2616.500,1594.333,1703.000,3334,1401.500,684.700,4236.000,843.750,4633.000,39.435,101.570,249.120,129.050,131.940,31.050,97.620,91.920,108.790,171.820,76.410,47.350,43.330,177.570,74.140,109.650,56.220,194.670,132.120,113.670,136.970,167.050,127.070,46.930,95.320,322.500,190.540,119.750,160.440,68.330
1281.200,1065.200,89.640,537.900,3652.500,2624.000,18790.000,1170.333,4171.667,1707.200,587.100,11695,1006.667,1215.000,1867.000,3705.000,2126.667,845.250,1223.250,1745.333,964.833,2616.500,1594.333,1703.000,3334,1401.500,684.700,4236.000,843.750,4633.000,39.480,101.120,243.490,127.750,132.920,31.113,99.310,91.280,110.690,172.410,75.590,46.930,42.950,176.060,74.060,108.970,56.020,191.900,131.830,115.210,135.550,172.030,126.380,47.080,95.680,323.810,190.950,117.370,163.560,68.040
1281.200,1065.200,89.640,537.900,3652.500,2624.000,18790.000,1170.333,4171.667,1707.200,587.100,11695,1006.667,1215.000,1867.000,3705.000,2126.667,845.250,1223.250,1745.333,964.833,2616.500,1594.333,1703.000,3334,1401.500,684.700,4236.000,843.750,4633.000,35.547,97.400,236.850,125.720,128.130,30.953,97.110,90.640,108.570,168.610,74.040,46.640,41.070,174.900,72.750,106.330,56.220,188.980,130.070,112.910,130.400,169.510,121.510,44.490,93.430,310.900,183.760,115.260,157.530,67.330
1269.200,1036.400,90.640,537.700,3547.000,2652.500,17766.667,1171.333,3961.667,1658.000,571.800,11245,1010.000,1220.667,1858.500,3715.000,2106.667,839.250,1201.750,1739.000,960.833,2587.000,1647.667,1706.000,3187,1386.000,652.900,4162.000,803.750,4665.000,37.065,101.930,239.620,127.830,133.650,31.147,100.690,92.490,110.820,173.620,76.270,47.570,42.920,178.280,74.650,109.610,56.360,195.440,134.620,117.320,137.960,175.050,128.150,47.220,97.640,327.080,191.320,118.680,164.190,69.570
1309.200,1074.000,89.900,550.100,3677.000,2643.000,17956.667,1176.000,4213.333,1728.600,601.400,11590,1037.333,1253.667,1901.000,3995.000,2163.333,865.250,1237.500,1792.000,996.333,2642.500,1683.667,1719.000,3326,1455.500,679.800,4245.000,836.250,4694.000,36.983,102.060,240.080,127.010,136.060,31.513,100.760,92.120,112.260,177.040,75.430,46.950,43.210,180.220,75.720,110.560,56.720,198.070,135.370,118.150,142.220,176.020,128.230,47.440,98.170,328.110,190.880,118.300,164.280,69.970
1325.200,1075.200,90.140,557.300,3886.000,2682.500,17890.000,1188.000,4280.000,1738.400,608.000,11865,1030.333,1260.667,1892.000,4085.000,2146.667,863.250,1252.750,1792.000,1028.000,2622.000,1634.667,1724.000,3438,1483.000,695.300,4223.000,906.250,4621.000,37.688,102.800,243.290,129.960,136.800,31.733,100.570,92.460,111.770,177.890,75.990,47.480,43.560,180.600,76.730,111.420,58.380,200.610,135.090,119.830,145.720,175.370,129.770,47.740,98.650,340.530,191.680,117.840,166.170,71.370
1335.400,1082.600,89.980,560.000,3942.000,2667.500,17733.333,1224.000,4350.000,1749.800,618.800,12350,1036.000,1271.000,1919.500,4200.000,2210.000,869.000,1271.250,1773.000,1041.333,2664.500,1668.667,1737.000,3503,1523.500,703.700,4293.000,906.250,4679.000,38.328,104.270,243.640,128.930,138.410,31.630,100.400,90.950,113.270,179.730,75.410,46.570,43.320,180.290,76.590,112.670,57.050,200.370,135.720,120.690,145.990,176.470,130.270,48.010,98.830,343.830,192.300,118.680,166.860,72.230
1340.800,1049.200,91.860,561.800,3794.500,2688.500,17353.333,1217.667,4463.333,1715.000,616.000,12110,1029.333,1273.000,1926.000,4200.000,2183.333,869.750,1269.250,1739.667,1031.667,2654.000,1642.000,1733.000,3418,1503.500,687.000,4225.000,911.250,4746.000,38.450,103.600,244.870,129.710,138.670,31.653,100.390,91.170,113.450,179.060,74.480,47.070,43.240,181.550,76.420,112.800,57.600,202.680,137.750,121.790,147.040,176.000,132.960,48.560,98.260,352.610,193.600,120.270,167.040,72.480
1364.200,1064.000,91.700,564.600,3849.000,2665.000,18426.667,1210.667,4508.333,1722.000,669.200,12150,1030.333,1272.667,1921.500,4414.000,2153.333,869.000,1269.750,1728.333,1056.667,2663.000,1611.333,1741.000,3437,1520.000,691.800,4260.000,1001.250,4758.000,38.072,102.800,247.670,129.750,138.060,31.613,99.910,91.770,112.540,179.410,74.900,47.340,43.490,182.370,76.040,112.650,58.020,200.560,137.360,121.460,147.550,176.930,132.100,48.930,98.550,352.900,192.210,120.470,165.840,71.710
1364.200,1064.000,91.700,564.600,3849.000,2665.000,18426.667,1210.667,4508.333,1722.000,669.200,12150,1030.333,1272.667,1921.500,4414.000,2153.333,869.000,1269.750,1728.333,1056.667,2663.000,1611.333,1741.000,3437,1520.000,691.800,4260.000,1001.250,4758.000,37.500,102.050,248.060,128.280,137.100,31.650,100.940,91.150,111.720,178.810,73.370,47.150,43.210,181.220,76.090,112.420,58.030,196.780,137.610,120.390,146.050,178.720,131.800,48.350,98.440,350.360,192.170,120.580,166.140,70.650
1378.400,1089.400,91.480,571.300,3854.500,2706.000,17776.667,1206.000,4653.333,1759.400,716.600,12395,1040.333,1294.000,1937.500,4369.000,2180.000,875.750,1285.500,1739.667,1073.000,2688.000,1573.667,1749.000,3600,1543.000,687.500,4329.000,1176.250,4684.000,38.267,105.010,256.870,129.360,137.340,32.083,101.680,92.010,112.120,176.470,74.500,47.570,44.020,181.020,77.880,111.760,58.100,199.380,137.770,121.730,149.190,179.910,130.690,48.600,97.990,352.240,188.940,121.820,165.030,71.790
1368.800,1071.200,91.960,565.900,3849.500,2711.500,17366.667,1203.000,4636.667,1729.600,697.800,12475,1034.000,1284.000,1927.000,4321.000,2180.000,872.000,1279.500,1742.667,1070.000,2690.500,1575.667,1750.000,3584,1536.500,686.400,4280.000,1118.750,4652.000,38.735,105.380,261.460,128.040,137.340,32.117,102.500,91.370,111.400,177.040,74.610,46.920,43.960,179.350,77.680,110.910,57.080,198.890,138.020,121.620,148.540,197.080,131.660,48.130,99.410,352.060,189.480,122.300,166.200,72.000
1358.000,1073.200,91.040,570.500,3885.000,2697.000,16946.667,1211.667,4545.000,1737.400,696.400,12480,1029.667,1295.667,1924.500,4281.000,2183.333,875.000,1276.500,1767.333,1068.667,2683.000,1577.333,1753.000,3602,1538.000,692.500,4222.000,1130.000,4651.000,38.965,106.120,259.770,129.090,137.280,32.247,102.920,90.640,111.960,174.870,75.600,47.060,44.210,181.110,79.130,111.010,56.830,201.920,139.880,122.190,149.820,199.090,134.540,48.470,99.490,359.090,191.710,122.940,171.120,71.990
1359.600,1085.800,90.100,572.900,3917.000,2699.000,17143.333,1267.000,4718.333,1710.000,695.000,12185,1034.333,1303.000,1956.000,4296.000,2226.667,886.000,1277.000,1776.667,1071.667,2745.000,1569.333,1762.000,3690,1562.000,697.400,4265.000,1137.500,4662.000,39.205,107.710,265.500,130.690,138.500,32.577,104.590,91.420,114.370,179.580,75.870,47.610,45.030,182.570,80.450,111.040,57.090,203.880,141.850,123.820,152.510,202.540,136.600,49.190,100.480,364.730,195.860,124.010,174.180,72.430
1363.400,1087.200,90.860,581.400,3934.000,2691.500,17106.667,1271.333,4838.333,1726.200,695.000,11840,1052.667,1318.333,1996.000,4437.000,2206.667,899.500,1266.750,1779.333,1081.000,2753.000,1566.333,1775.000,3715,1558.500,706.700,4268.000,1127.500,4639.000,39.205,107.710,265.500,130.690,138.500,32.577,104.590,91.420,114.370,179.580,75.870,47.610,45.030,182.570,80.450,111.040,57.090,203.880,141.850,123.820,152.510,202.540,136.600,49.190,100.480,364.730,195.860,124.010,174.180,72.430
1356.800,1070.400,90.960,577.100,3919.500,2701.000,17020.000,1252.000,4753.333,1706.400,690.000,11780,1042.000,1309.333,1985.000,4449.000,2186.667,889.750,1258.000,1774.000,1079.667,2759.500,1601.333,1769.000,3637,1558.500,708.300,4269.000,1135.000,4682.000,38.325,105.680,265.690,128.800,138.050,32.497,102.940,90.440,112.340,177.110,75.830,47.720,44.780,184.570,80.750,110.600,56.990,201.980,139.820,122.520,148.950,197.680,132.240,48.270,99.830,357.900,192.260,122.360,168.720,71.590
