Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,71205.311427464315784163773059844971,12503.547232735849320306442677974701,0.175598519016000764736418204848,7,MSFT UNH JNJ PG KO VZ CRM 
2,72855.331087052531074732542037963867,18060.577833321432990487664937973022,0.247896448534993540935289502158,7,MSFT JNJ PG KO MCD IBM GS 
3,73026.829864411629387177526950836182,19787.747361687797820195555686950684,0.270965443774946301846995311280,5,JNJ PG KO IBM CRM 
4,73396.351805286351009272038936614990,21802.068682017117680516093969345093,0.297045672513205627485177728886,6,JNJ PG KO MCD IBM CRM 
5,75183.543058800540165975689888000488,22782.593124126462498679757118225098,0.303026329928457238693795261497,6,AAPL JNJ PG KO MCD IBM 
6,77080.105445116525515913963317871094,24395.799534385478182230144739151001,0.316499301518938125354907242581,3,PG KO IBM 
7,77688.239453204892924986779689788818,26266.372063843467913102358579635620,0.338099720739132969526963279350,4,PG KO MCD IBM 
8,91999.898587956617120653390884399414,26825.024470368589391000568866729736,0.291576674345162378809703795923,3,PG MCD IBM 
9,92092.736217279249103739857673645020,27253.906834759891353314742445945740,0.295939809741979142909684696860,9,AAPL UNH WMT PG KO MCD VZ IBM MMM 
10,94098.846673091014963574707508087158,27588.212805521263362606987357139587,0.293183325629542801404880947302,8,AAPL UNH WMT PG MCD VZ IBM MMM 
11,95310.923967963462928310036659240723,28258.710373899470141623169183731079,0.296489732734077526821181436389,9,AAPL JNJ WMT PG KO MCD IBM MMM TRV 
12,96432.911809348486713133752346038818,28489.963802552509150700643658638000,0.295438178397830042420935114933,8,AAPL JNJ WMT PG KO MCD IBM MMM 
13,96734.796226435806602239608764648438,29064.464903133008192526176571846008,0.300455120979416845372611533094,7,AAPL WMT PG KO MCD IBM MMM 
14,96921.137064886279404163360595703125,30905.255631956428260309621691703796,0.318870130581176858264313977998,3,JNJ MCD IBM 
15,102148.011778277985285967588424682617,31511.882940900410176254808902740479,0.308492376819824554168292252143,7,WMT PG HD KO MCD IBM MMM 
16,106456.782507574680494144558906555176,31797.658570306364708812907338142395,0.298690772173617780094190266027,7,JNJ WMT PG MCD IBM MMM TRV 
17,107154.981377506133867427706718444824,31814.795261933664733078330755233765,0.296904491540625592449487157864,7,WMT PG KO MCD IBM MMM TRV 
18,107250.682382453553145751357078552246,31873.074813662373344413936138153076,0.297182955908883605911086078777,6,9433.T WMT PG MCD IBM MMM 
19,108120.943682085548061877489089965820,32694.444582589439960429444909095764,0.302387710180581303909264079266,6,JNJ WMT PG MCD IBM MMM 
20,109043.113183506982750259339809417725,32714.299857989604788599535822868347,0.300012526265049039864152291557,6,WMT PG KO MCD IBM MMM 
21,109976.322072125098202377557754516602,32882.571016006753779947757720947266,0.298996824011277417820764412681,5,WMT PG KO IBM MMM 
22,112944.211661684734281152486801147461,34340.265371808083727955818176269531,0.304046262013599910556393979277,5,WMT PG MCD IBM MMM 
23,115700.770361127404612489044666290283,34955.566633374495722819119691848755,0.302120431214680129627936366887,4,WMT PG IBM MMM 
24,124221.478960459338850341737270355225,35058.612503137082967441529035568237,0.282226655136641135790398493555,6,JNJ WMT MCD IBM MMM TRV 
25,126910.719526831468101590871810913086,35078.467778537247795611619949340820,0.276402717668943309625717574818,6,WMT KO MCD IBM MMM TRV 
26,129558.114582789959968067705631256104,35295.702586282524862326681613922119,0.272431431253408185000353114447,5,WMT HD KO IBM MMM 
27,130963.025376903198775835335254669189,35563.559907162751187570393085479736,0.271554202453807902450932942884,5,9433.T MCD IBM MMM TRV 
28,131192.835654546332079917192459106445,35719.345883331108780112117528915405,0.272265979351085818382927072889,5,WMT KO IBM MMM TRV 
29,131601.128347868419950827956199645996,35806.162008957253419794142246246338,0.272080965098634108834119160747,5,9433.T WMT MCD IBM MMM 
30,132298.689442944509210065007209777832,36788.332397343423508573323488235474,0.278070270780791495290884540736,5,JNJ WMT MCD IBM MMM 
31,135525.933348983729956671595573425293,37387.630980198133329395204782485962,0.275870676971644634978275689718,6,UNH WMT MCD IBM MMM TRV 
32,141924.540887109673349186778068542480,38045.749979494190483819693326950073,0.268070269889100654125968503649,4,WMT KO IBM MMM 
33,149340.479535202088300138711929321289,39867.906826904436456970870494842529,0.266959815255627952446104700357,4,WMT MCD IBM MMM 
34,162716.918448714364785701036453247070,42531.079488272916933055967092514038,0.261380807194170172724767553518,3,WMT IBM MMM 
35,199010.018683354894164949655532836914,43948.044655635014350991696119308472,0.220833327620358677023659765837,3,MCD IBM MMM 
36,228037.763747076649451628327369689941,45612.917733138812764082103967666626,0.200023526733622225570741193224,2,WMT MMM 
37,261220.250717743008863180875778198242,49983.361196886398829519748687744141,0.191345659685837471419844746379,2,IBM MMM 
38,441351.575493788870517164468765258789,51023.592948449841060210019350051880,0.115607592181729723623817562839,2,UNH MMM 
39,450631.446633405575994402170181274414,53574.677274053516157437115907669067,0.118888012974463358473187213349,2,4519.T MMM 
40,545347.876457340084016323089599609375,63599.139096622158831451088190078735,0.116621228104474353171049472166,1,MMM 

fitness_time:,134577
execution time:,0.545673666000000001652381342865 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
