Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,51102.923742716964625287801027297974,653.446442641322960298566613346338,0.012786870002412537711267148666,13,9432.T 8306.T 8058.T 6902.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM GS 
2,51958.386927108418603893369436264038,1087.442344952754865516908466815948,0.020929101330230095306950133249,14,9432.T 8306.T 8058.T 6902.T 6702.T 5108.T AAPL MSFT V WMT PG CVX NKE AXP 
3,52538.105937635766167659312486648560,1469.572897987508213191176764667034,0.027971562197768098934069769257,13,9432.T 8306.T 8058.T 6902.T 6702.T 5108.T AAPL MSFT WMT PG CVX NKE AXP 
4,53001.775470310392847750335931777954,1612.735315112370699353050440549850,0.030427948890424709460500451996,15,9432.T 6501.T 8058.T 6902.T 6954.T 6702.T 5108.T AAPL V WMT PG CVX NKE IBM AXP 
5,53031.192019484667980577796697616577,1931.483339134144216586719267070293,0.036421646687188939661705688877,14,9432.T 8306.T 8058.T 6902.T 2914.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM GS 
6,53194.366124813837814144790172576904,2128.018277478249729028902947902679,0.040004580043027954117107469756,14,9432.T 8306.T 8001.T 6902.T 6702.T 5108.T AAPL V WMT PG CVX NKE IBM AXP 
7,53198.203184584461268968880176544189,2163.612897133399656013352796435356,0.040670789004399340860196332414,13,9432.T 8001.T 4502.T 6902.T 2914.T 6702.T 5108.T AAPL WMT CVX NKE IBM AXP 
8,53201.976168242872518021613359451294,2442.489630918704278883524239063263,0.045909753863178227872854364477,17,9432.T 8306.T 8058.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL MSFT V WMT PG CVX NKE IBM AXP 
9,53277.846138600936683360487222671509,2452.153743233846853399882093071938,0.046025767198895999043894988745,12,9432.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL WMT CVX NKE IBM AXP 
10,53460.991511421801988035440444946289,2579.268956493885070813121274113655,0.048245812200150291204625574437,13,9432.T 8306.T 8001.T 6902.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM AXP 
11,53681.105448034504661336541175842285,2599.223965515393501846119761466980,0.048419717586321839308816095127,13,9432.T 8306.T 8058.T 6902.T 6702.T 5108.T AAPL MSFT WMT PG CVX NKE GS 
12,53694.093116948839451652020215988159,2841.706864036719707655720412731171,0.052924012662758229685877608972,16,9432.T 8306.T 8058.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL MSFT WMT PG CVX NKE IBM AXP 
13,53900.102413288237585220485925674438,2947.883382266591070219874382019043,0.054691610039312950342083041733,14,9432.T 8306.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL V WMT CVX NKE IBM AXP 
14,53950.439757228719827253371477127075,3729.837677254045956942718476057053,0.069134518532896510611962526127,14,9432.T 8306.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM AXP 
15,54754.552712521239300258457660675049,3913.498989377029374736594036221504,0.071473490248822588166710545465,14,8306.T 8058.T 8001.T 6902.T 6702.T 5108.T AAPL MSFT WMT PG CVX NKE IBM AXP 
16,54756.439270002301782369613647460938,3916.173395612011518096551299095154,0.071519869586506204517384333030,12,8306.T 8058.T 6902.T 6702.T 5108.T AAPL MSFT WMT PG CVX NKE AXP 
17,55066.911549127900798339396715164185,5121.312825922153024293947964906693,0.093001635316939432196470249892,12,8306.T 8001.T 6902.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM AXP 
18,56844.323119174150633625686168670654,5367.581728180221034563146531581879,0.094425994253235862041506720743,13,8306.T 4063.T 8001.T 6902.T 6702.T 5108.T AAPL V WMT PG CVX NKE AXP 
19,56939.442555953028204385191202163696,6076.595356429817911703139543533325,0.106720316948282253899371596617,12,8306.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL WMT CVX NKE IBM AXP 
20,57095.405055020564759615808725357056,6152.291500667271066049579530954361,0.107754581909674740369808887408,13,8306.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL WMT PG CVX NKE IBM AXP 
21,58276.875729412706277798861265182495,6183.811745155599965073633939027786,0.106110900211395367542799306193,16,8306.T 6501.T 8058.T 8001.T 6902.T 6702.T 5108.T AAPL V WMT PG CVX KO NKE IBM AXP 
22,58283.137564568402012810111045837402,6431.139054823043807118665426969528,0.110343048153479547646149683260,13,8306.T 6501.T 8058.T 6902.T 6702.T 5108.T AAPL V WMT PG CVX NKE AXP 
23,58437.098982998657447751611471176147,7246.705232157149112026672810316086,0.124008641056351245901545610195,11,8306.T 8001.T 6902.T 6702.T 5108.T AAPL MSFT WMT CVX NKE AXP 
24,59703.809824953445058781653642654419,8010.885548070240474771708250045776,0.134177124903041927739266725439,12,6501.T 8058.T 8001.T 6902.T 6702.T AAPL UNH V WMT CVX NKE AXP 
25,60452.468789168931834865361452102661,8184.237562803602486383169889450073,0.135383016222985846921389452291,12,8306.T 8001.T 6902.T 2914.T 6702.T 5108.T AAPL MSFT WMT CVX NKE AXP 
26,60737.501613372878637164831161499023,8618.989487215078042936511337757111,0.141905565067190569950028589119,10,8306.T 8001.T 6902.T 6702.T AAPL WMT PG CVX NKE AXP 
27,61652.731778855311858933418989181519,9099.734249719738727435469627380371,0.147596610679960549283862292214,12,8306.T 6501.T 8058.T 6902.T 6702.T AAPL WMT PG CVX NKE GS AXP 
28,61728.043948752871074248105287551880,9486.612636203497459064237773418427,0.153683998865724008586752802330,13,8306.T 6501.T 8001.T 6902.T 6702.T 5108.T AAPL V WMT PG CVX NKE AXP 
29,62710.585371004701300989836454391479,9526.939492766763578401878476142883,0.151919160639372774479483041432,11,8306.T 8001.T 6902.T 2914.T 6702.T AAPL WMT PG CVX NKE AXP 
30,63017.321090965939220041036605834961,9583.442562216398073360323905944824,0.152076324355055220172161511982,11,8306.T 6501.T 6902.T 6954.T 6702.T AAPL WMT PG CVX NKE AXP 
31,63136.025749380052729975432157516479,10176.317776864361803745850920677185,0.161180841778978872769201302617,13,8306.T 6501.T 8001.T 6902.T 6954.T 6702.T AAPL V WMT PG CVX NKE AXP 
32,63699.501015738787828013300895690918,10362.082731009440976777113974094391,0.162671332832720172412166448339,12,6501.T 8058.T 8001.T 6902.T 6702.T AAPL WMT PG CVX NKE GS AXP 
33,63886.623738826667249668389558792114,10599.222139539842828526161611080170,0.165906750415709264290242686002,12,8306.T 6501.T 8001.T 6902.T 6702.T 5108.T AAPL WMT PG CVX NKE AXP 
