Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,67426.270830679088248871266841888428,585.370477980027885678282473236322,0.008681638043575192267842233207,8,2914.T V CVX KO MCD AMGN AXP TRV 
2,67458.532639597295201383531093597412,2438.115455378208025649655610322952,0.036142432394787454841278417916,10,8316.T 2914.T 3382.T AAPL V CVX CSCO MCD AMGN WBA 
3,68139.689192068457487039268016815186,3150.477645844227026827866211533546,0.046235574056756136018808689414,10,8316.T 2914.T 3382.T MSFT V CVX CSCO MCD AMGN WBA 
4,68399.401684483993449248373508453369,3933.531963636360160307958722114563,0.057508280288490580545168739945,9,8316.T 2914.T 3382.T AAPL V CVX CSCO AMGN WBA 
5,68633.626801786100259050726890563965,4725.180197768640027788933366537094,0.068846430211461209780487990884,9,8316.T 2914.T 3382.T MSFT V CVX CSCO AMGN WBA 
6,70780.556068761899950914084911346436,6438.498050499126293289009481668472,0.090964219668523846329399873412,6,2914.T MSFT V CVX KO AMGN 
7,72433.420531023570219986140727996826,6664.696843751665255695115774869919,0.092011350491133361839679594141,8,8316.T 2914.T 6702.T V CVX CSCO AMGN WBA 
8,73885.642466792560298927128314971924,7272.894776704212745244149118661880,0.098434479743110717131493458965,7,9432.T 8316.T V CVX CSCO AMGN WBA 
9,75477.384635941780288703739643096924,7424.072772113380779046565294265747,0.098361553039002513898481083743,8,8316.T V CVX KO CSCO MCD AMGN TRV 
10,75828.691818209190387278795242309570,8317.043743767684645717963576316833,0.109682015400013321837491275801,7,8316.T 2914.T V CVX CSCO AMGN WBA 
11,76159.100248048722278326749801635742,9268.881418566161300987005233764648,0.121704187528182364297357764826,9,8316.T 2914.T UNH V CVX KO CSCO MCD AMGN 
12,76804.306418906882754527032375335693,9321.776549298027020995505154132843,0.121370493191554809642163093031,9,2914.T 8411.T UNH V CVX KO CSCO MCD AMGN 
13,78001.380926465222728438675403594971,9380.616107404051945195533335208893,0.120262179925346504583139051192,6,8316.T V CVX KO MCD AMGN 
14,78040.305855095182778313755989074707,9704.307426573421253124251961708069,0.124349940972711292541674765744,9,2914.T 8411.T MSFT UNH V CVX KO CSCO AMGN 
15,78539.788890105366590432822704315186,10056.209768963861279189586639404297,0.128039684229795114323025018166,7,8316.T V CVX KO CSCO AMGN TRV 
16,79024.980711354670347645878791809082,11285.731625153473942191340029239655,0.142812203477474419788251225327,8,8316.T 2914.T V JPM CVX KO CSCO AMGN 
17,79074.810801886109402403235435485840,11729.671383654518649564124643802643,0.148336382530740634733135152601,7,8316.T UNH V CVX CSCO MCD AMGN 
18,81228.442310669226571917533874511719,11863.572032029049296397715806961060,0.146051945532270632810423194314,8,2914.T 8411.T UNH V CVX KO CSCO AMGN 
19,82185.262028715602355077862739562988,13459.479238456209714058786630630493,0.163769986323745675438345870134,5,8316.T V CVX KO AMGN 
20,84570.607052288847626186907291412354,13491.421513692423104657791554927826,0.159528493219291439553231271020,8,8316.T 2914.T UNH V CVX HD CSCO AMGN 
21,85310.330669337636209093034267425537,13692.810966956705669872462749481201,0.160505894884289734836357865788,7,2914.T 8411.T V JPM CVX CSCO AMGN 
22,85803.626809938286896795034408569336,15521.281098916351766092702746391296,0.180893065666060920415603163747,6,8316.T UNH V CVX CSCO AMGN 
23,89182.640314639123971574008464813232,15603.468034271079886821098625659943,0.174960821738642857692269672043,6,8411.T UNH V CVX CSCO AMGN 
24,89886.458821606036508455872535705566,15766.419223295795745798386633396149,0.175403719647992367702826754794,8,8316.T 2914.T UNH V CVX CSCO AMGN CAT 
25,91153.634482417299295775592327117920,16752.940231997024966403841972351074,0.183787956751505221486553409704,5,8316.T V CVX AMGN DD 
26,95655.162606220779707655310630798340,17301.779229167772427899762988090515,0.180876585829383956793847687550,5,8316.T JPM CVX CSCO AMGN 
27,97848.601901648318744264543056488037,18180.449793732994294259697198867798,0.185801835084030309008795711634,5,8316.T V CVX AMGN IBM 
28,98984.483936242904746904969215393066,18901.722430043246276909485459327698,0.190956417393841976215540512385,5,8316.T CVX CSCO AMGN DD 
29,104343.701179023861186578869819641113,19076.968037473980075446888804435730,0.182828170957280627950680695903,6,8316.T 2914.T V AMGN IBM CAT 
30,104497.696083770759287290275096893311,19267.404963860553834820166230201721,0.184381146053352262814684081604,4,8316.T JPM CSCO AMGN 
31,105406.399636376867420040071010589600,19801.210998024882428580895066261292,0.187855870861101614810451110316,5,8316.T V CVX AMGN CAT 
32,107782.780487735653878189623355865479,20329.231991779226518701761960983276,0.188612985300490004769713436872,5,8316.T CVX CSCO AMGN IBM 
33,107948.719929798477096483111381530762,20365.633460844499495578929781913757,0.188660259001577207405020430997,4,8316.T V AMGN IBM 
34,109154.275685974484076723456382751465,21267.296699727750819874927401542664,0.194837046612004044510157996228,4,8316.T CSCO AMGN DD 
35,109864.160914453881559893488883972168,21949.993196071107377065345644950867,0.199792116131142588608682331142,5,8316.T CVX CSCO AMGN CAT 
36,116618.110863676905864849686622619629,22604.064459723500476684421300888062,0.193829794466032628852403263409,5,8316.T 8411.T CSCO AMGN DD 
37,118628.101913543679984286427497863770,23051.559830459609656827524304389954,0.194317867846015263078029988719,4,8316.T CSCO AMGN IBM 
38,123311.202338389790384098887443542480,24135.231674905240652151405811309814,0.195726188839465659041749745484,4,8316.T CVX AMGN CAT 
39,126780.831462448739330284297466278076,25077.305822986156272236257791519165,0.197800452432068257779818054587,4,8316.T CSCO AMGN CAT 
40,128281.251779994971002452075481414795,25652.335225751354300882667303085327,0.199969480105679386916506246052,5,8316.T 8411.T CSCO AMGN CAT 
41,135763.453891680692322552204132080078,26331.605197779339505359530448913574,0.193952086831763237384507192473,3,8316.T AMGN IBM 
42,139283.302306357916677370667457580566,26490.290589974931208416819572448730,0.190189995148942692093640971507,3,8411.T AMGN IBM 
43,145441.456683865311788395047187805176,26713.659009875624178675934672355652,0.183672933556633777296696052872,5,8316.T 8411.T AMGN IBM CAT 
44,147208.105824762867996469140052795410,29033.010880158017243957147002220154,0.197224267763617788773444772232,3,8316.T AMGN CAT 
45,169193.601421917002880945801734924316,30478.396168045699596405029296875000,0.180139177320553151018245330306,2,8411.T AMGN 
46,316959.791804616048466414213180541992,32975.987723909667693078517913818359,0.104038394069355971671697602687,1,AMGN 

fitness_time:,137633
execution time:,0.556676493999999966177938404144 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
