Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,36059.669911542376212310045957565308,521.126975342017658476834185421467,0.014451795499525901464443755629,11,4502.T 8766.T 2914.T 9022.T UNH PG MRK NKE VZ IBM INTC 
2,36065.078195595175202470272779464722,997.754407320878272003028541803360,0.027665388715079494708071194964,12,4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ IBM INTC 
3,36454.034739436210657004266977310181,1108.633167688561570685124024748802,0.030411809710853075772174491931,10,4502.T 8766.T 2914.T 9022.T UNH PG MRK NKE IBM INTC 
4,36603.366198115909355692565441131592,1579.318112955386595785967074334621,0.043146799789049977702504179433,11,4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE IBM INTC 
5,38220.149561887126765213906764984131,1685.443269911555489670718088746071,0.044098290802929457354863984619,11,4502.T 8766.T 2914.T 9022.T UNH PG MRK MCD NKE IBM INTC 
6,38898.523202139789646025747060775757,1931.810733006183681936818175017834,0.049662829690663309878395637043,13,4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ IBM CRM INTC 
7,38908.736690866920980624854564666748,2927.650536742114582011708989739418,0.075244039918400243416307660027,14,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ AMGN IBM CRM 
8,39039.053053385745442938059568405151,2952.210835331206453702179715037346,0.075621988865715319971805286059,15,8001.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK MCD NKE VZ IBM CRM INTC 
9,39122.469542030463344417512416839600,3101.270219034697674942435696721077,0.079270819437993508826956201574,12,4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ CRM INTC 
10,39155.062962842355773318558931350708,3267.933167382504507259000092744827,0.083461318156574801352398651488,15,8058.T 4502.T 8766.T 2914.T 9022.T UNH V PG HD MRK NKE VZ IBM CRM INTC 
11,39522.938338004401884973049163818359,3344.835734383447743311990052461624,0.084630239426483275244628146083,14,9433.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ HON IBM CRM 
12,39928.907088725231005810201168060303,3560.340510584459025267278775572777,0.089166991289621258531816749837,13,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE AMGN IBM CRM 
13,40235.854796391919080633670091629028,3777.905266320477039698744192719460,0.093893997914001173232811936487,12,4502.T 8766.T 2914.T 9022.T UNH JNJ PG HD KO IBM CRM INTC 
14,40328.064936705668515060096979141235,3886.024890299011076422175392508507,0.096360311272015469752361127576,14,8058.T 4502.T 8766.T 2914.T 9022.T UNH V PG HD MRK NKE IBM CRM INTC 
15,40477.254507976431341376155614852905,4079.494382203813074738718569278717,0.100784858849552391713011445518,13,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ AMGN CRM 
16,40585.819780800797161646187305450439,4121.437527489000785863026976585388,0.101548707153099201927481942676,14,8058.T 4502.T 8766.T 2914.T 9022.T UNH V PG HD MRK NKE VZ IBM CRM 
17,40797.973585114130401052534580230713,4218.975510676274097932036966085434,0.103411398653771441358273364131,16,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK KO MCD NKE VZ IBM CRM INTC 
18,41275.085359144271933473646640777588,4969.294281857957685133442282676697,0.120394524653770040867328816603,14,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK MCD NKE VZ IBM CRM 
19,41557.552254280766646843403577804565,5131.274583630029155756346881389618,0.123473936872724884827867697368,14,8058.T 4502.T 8766.T 2914.T 9022.T UNH V PG HD NKE VZ IBM CRM TRV 
20,41749.873656404844950884580612182617,5733.670793380998475186061114072800,0.137333847775642226007875024152,13,8058.T 4502.T 8766.T 2914.T 9022.T UNH JNJ PG HD VZ HON IBM CRM 
21,41862.348417772234824951738119125366,6180.010475347124156542122364044189,0.147626941844558906558049216073,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK NKE VZ CRM 
22,42125.850755328719969838857650756836,6277.813496679275885981041938066483,0.149025203862147820332850756131,13,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK MCD NKE VZ CRM 
23,43091.240473152094637043774127960205,6657.721529713022391661070287227631,0.154502897958138429856944640051,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH JNJ PG HD HON IBM CRM 
24,43221.481297735430416651070117950439,7039.229992542414947820361703634262,0.162864154147147027762443372012,10,4502.T 8766.T 2914.T 9022.T UNH WMT PG HD KO CRM 
25,43423.137694990713498555123805999756,7220.219656951058823324274271726608,0.166275862137525404227389458356,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH JNJ PG HD VZ HON CRM 
26,43524.354483089220593683421611785889,7247.309771518353045394178479909897,0.166511596957381491357352842897,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH PG HD MRK MCD NKE CRM 
27,44306.537818328477442264556884765625,7565.512720304826871142722666263580,0.170753868228791461092441750225,13,8058.T 4502.T 8766.T 2914.T 9022.T UNH WMT PG HD MCD VZ HON CRM 
28,44406.331154168146895244717597961426,7575.077239734343493182677775621414,0.170585523344306239090784060863,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH WMT PG HD VZ HON CRM 
29,44771.206851997834746725857257843018,8368.621326328024224494583904743195,0.186919717263654444616705063709,11,8058.T 4502.T 8766.T 2914.T 9022.T UNH JNJ PG HD HON CRM 
30,45445.187375147106649819761514663696,8392.199210097836839850060641765594,0.184666401324760115487677580859,11,8058.T 8766.T 2914.T 9022.T UNH WMT PG HD VZ HON CRM 
31,45860.951234732019656803458929061890,8642.376535905570563045330345630646,0.188447389406969229019850331497,12,8058.T 4502.T 8766.T 2914.T 9022.T UNH WMT PG HD MCD HON CRM 
32,46461.187651860367623157799243927002,8755.767317952269877423532307147980,0.188453368509654911600037507924,11,8058.T 4502.T 8766.T 2914.T 9022.T UNH WMT PG HD HON CRM 
33,47054.482181829072942491620779037476,9556.515504667369896196760237216949,0.203094690697877638951851508864,11,8058.T 8766.T 2914.T 9022.T UNH WMT PG HD MCD HON CRM 
34,47305.046263260213891044259071350098,9767.542420205871167127043008804321,0.206479925330754821022338774128,10,8058.T 8766.T 2914.T 9022.T UNH WMT PG HD HON CRM 
35,48283.348243820611969567835330963135,9773.561311280232985154725611209869,0.202420951876117471979199535781,11,8058.T 8766.T 2914.T 9022.T UNH WMT PG HD KO MCD CRM 
36,48474.665402388098300434648990631104,9884.340553769088728586211800575256,0.203907349781977831337798079403,10,8058.T 8766.T 2914.T 9022.T UNH WMT PG MCD HON CRM 
37,48787.731424672077991999685764312744,10006.303639536425180267542600631714,0.205098768631742783830063103778,10,8058.T 8766.T 2914.T 9022.T UNH WMT PG HD KO CRM 
38,49643.821563213845365680754184722900,10123.101773099635465769097208976746,0.203914635383366016352368887965,10,8058.T 8766.T 2914.T 9022.T UNH WMT PG KO MCD CRM 
39,50031.408290024948655627667903900146,10230.037348129486417747102677822113,0.204472304453782643962611587085,10,8058.T 8766.T 9022.T UNH WMT PG HD KO MCD CRM 
40,50996.308711282101285178214311599731,10717.806243886509037110954523086548,0.210168275209208804676919157828,10,8058.T 8766.T 2914.T 9022.T MSFT UNH PG HD HON CRM 
41,51484.189587985194521024823188781738,10848.725164740202671964652836322784,0.210719548109036508565239387281,11,8058.T 8766.T 2914.T 9022.T MSFT WMT PG HD MCD HON CRM 
42,52112.459028702738578431308269500732,10909.299555942094229976646602153778,0.209341484920782971990149690100,11,8058.T 8766.T 2914.T 9022.T MSFT UNH WMT PG HD MCD CRM 
43,52290.340773485411773435771465301514,11188.708923608204713673330843448639,0.213972767400315067032323668172,10,8058.T 8766.T 2914.T 9022.T MSFT WMT PG HD HON CRM 
44,52389.783511621360958088189363479614,11411.149032799097767565399408340454,0.217812486861447329733465494428,7,8058.T 8766.T PG HD MRK HON CRM 
45,53608.920342548350163269788026809692,11427.470142938758726813830435276031,0.213163594228720165713042433708,10,8058.T 8766.T 2914.T 9022.T MSFT WMT PG HD KO CRM 
46,54016.391691846758476458489894866943,11578.176317768649823847226798534393,0.214345607974333857148607762610,7,8058.T 8766.T PG MRK MCD HON CRM 
47,54093.866094537574099376797676086426,11867.063295457097410690039396286011,0.219379093273117692364237996117,6,8766.T 2914.T WMT PG MCD CRM 
48,55920.026007202992332167923450469971,11929.646476122454259893856942653656,0.213334065234265291000070874361,9,8058.T 8766.T 2914.T MSFT PG HD MRK MCD CRM 
49,56196.290240376336441840976476669312,12263.632009283732259063981473445892,0.218228497945803290303246058102,6,8058.T 8766.T PG MRK HON CRM 
50,56930.690110392999486066401004791260,12303.130356158371796482242643833160,0.216107170531424308546064594339,9,8058.T 8766.T 2914.T UNH WMT PG HD MCD CRM 
51,57300.192678014464036095887422561646,12754.454130012954919948242604732513,0.222590074027913642495946078270,5,8766.T 2914.T WMT PG CRM 
52,58489.193493557497276924550533294678,13058.583326797313930001109838485718,0.223264889577178021751180381216,8,8058.T 8766.T 2914.T UNH WMT PG MCD CRM 
53,58762.505691369638952892273664474487,13608.994806765891553368419408798218,0.231593167218610007651591331523,7,8058.T 8766.T 2914.T JNJ PG MCD CRM 
54,61011.493010615347884595394134521484,13760.800072984360667760483920574188,0.225544391621265993830292018174,7,8058.T 8766.T JNJ PG HD MCD CRM 
55,62029.441537795028125401586294174194,13882.070077850659799878485500812531,0.223798082550722393646580599125,9,8058.T 8766.T 2914.T MSFT WMT PG HD MCD CRM 
56,62766.598735376559488940984010696411,15004.962619765148701844736933708191,0.239059673808771161462871646108,6,8058.T 8766.T JNJ PG MCD CRM 
57,66635.641891834966372698545455932617,15122.523368472060610656626522541046,0.226943463574935000437449161836,9,8058.T 8766.T 2914.T 7733.T MSFT WMT PG MCD CRM 
58,67481.466268021147698163986206054688,15216.917031880917420494370162487030,0.225497723648190429024396053137,6,8058.T 8766.T PG KO MCD CRM 
59,67761.711934311824734322726726531982,15240.616532181875300011597573757172,0.224914868546357310519212546751,9,8058.T 8766.T 7733.T MSFT WMT PG HD MCD CRM 
60,68743.335386257225763984024524688721,15286.738011079254647484049201011658,0.222374109798217506339668148030,7,8058.T 8766.T 2914.T MSFT JNJ PG CRM 
61,69131.360705815706751309335231781006,15446.254380734733786084689199924469,0.223433391488782190359430046556,7,8058.T 8766.T MSFT PG MCD HON CRM 
62,69170.427057249413337558507919311523,16298.614128237813929445110261440277,0.235629803394854647757838961297,5,8058.T 8766.T PG HON CRM 
63,71104.374186401531915180385112762451,16363.706716887189031695015728473663,0.230136428372035267697626181871,8,8058.T 8766.T 7733.T MSFT WMT PG MCD CRM 
64,72402.881194782574311830103397369385,16521.764722396215802291408181190491,0.228192089178721663200732905352,5,8058.T 8766.T JNJ PG CRM 
65,74201.236821807426167652010917663574,16776.660547250081435777246952056885,0.226096777706534024510176550393,6,8058.T 8766.T MSFT PG HON CRM 
66,74797.377280440836329944431781768799,16874.124413686859043082222342491150,0.225597808736261173923054457191,7,8058.T 8766.T 7733.T MSFT PG HON CRM 
67,76803.793699110508896410465240478516,17033.440595219388342229649424552917,0.221778635856846456642088583067,7,8058.T 8766.T 7733.T MSFT JNJ PG CRM 
68,77438.627026900183409452438354492188,17298.986879260570276528596878051758,0.223389638264781587029261800126,6,8058.T 8766.T MSFT PG MCD CRM 
69,80279.216462503522052429616451263428,17321.819132165550399804487824440002,0.215769658642049055874423402202,7,8058.T 8766.T 7733.T MSFT PG MCD CRM 
70,80807.172955412170267663896083831787,17641.800009253121970687061548233032,0.218319727866083446166101111885,7,8058.T 8766.T 7733.T MSFT WMT PG CRM 
71,82114.764300789640401490032672882080,17672.305393395297869574278593063354,0.215214712529173707311613839011,6,8058.T 8766.T MSFT WMT PG CRM 
72,85555.125162020209245383739471435547,18063.344015812926954822614789009094,0.211131057100383268121390756278,5,8058.T 8766.T MSFT KO CRM 
73,88510.883559443696867674589157104492,18956.304866548995050834491848945618,0.214169197100128216870729147558,5,8058.T 8766.T AAPL PG CRM 
74,90954.430810366684454493224620819092,19274.435649238414043793454766273499,0.211913102830847216440091074219,5,8058.T 8766.T MSFT PG CRM 
75,98389.477221377921523526310920715332,20143.912751390012999763712286949158,0.204736454753854241195298868661,7,6367.T 8058.T 8766.T PG MCD CRM AXP 
76,103669.957262136187637224793434143066,20243.607278175073588499799370765686,0.195269756183923226533494243995,5,8058.T 8766.T AAPL MSFT CRM 
77,106698.292200143681839108467102050781,20546.386266493911534780636429786682,0.192565277689292241314333864466,8,6367.T 8058.T 8766.T 7733.T MSFT MCD CRM AXP 
78,107345.899919599585700780153274536133,20811.544520153824123553931713104248,0.193873678787371939158390432567,4,8058.T 8766.T MSFT PG 
79,108710.734535207346198149025440216064,21063.240968404727027518674731254578,0.193754931915974953904324706855,7,6367.T 8058.T 8766.T MSFT MCD CRM AXP 
80,111285.982517905023996718227863311768,21209.934828638757608132436871528625,0.190589455641695465493157257697,8,6367.T 8058.T 8766.T 7733.T MSFT PG CRM AXP 
81,113891.637325181814958341419696807861,21331.904375817430263850837945938110,0.187300006188433953990823965796,6,6367.T 8058.T 8766.T MCD CRM AXP 
82,116013.039838680488173849880695343018,21821.655955703361541964113712310791,0.188096579367690142081670501284,7,6367.T 8058.T 8766.T MSFT PG CRM AXP 
83,116970.693072023539571091532707214355,22216.635664214816642925143241882324,0.189933350660196093029341568581,6,6367.T 8058.T 8766.T PG CRM AXP 
84,120674.023231446582940407097339630127,22281.665380153230216819792985916138,0.184643428498427852879615329584,8,6758.T 6367.T 8058.T 8766.T MSFT PG MCD CRM 
85,121975.586320738409995101392269134521,22302.146409728524304227903485298157,0.182841067482835212265612767624,8,6367.T 8058.T 8766.T 7733.T MSFT PG MCD CRM 
86,123746.734842563149868510663509368896,22491.111001356854103505611419677734,0.181751147050232736424035806522,7,6367.T 8058.T 8766.T 7733.T MSFT CRM AXP 
87,126287.641753158794017508625984191895,22820.083257914120622444897890090942,0.180699258780349564235123693834,7,6367.T 8058.T 8766.T 7733.T PG MCD CRM 
88,128117.650624445624998770654201507568,23289.531983881006453884765505790710,0.181782384163054755443766907774,6,6367.T 8058.T 8766.T MSFT CRM AXP 
89,131342.457593563856789842247962951660,23672.982599361359461909160017967224,0.180238614634552124504907055780,6,6367.T 8058.T 8766.T PG MCD CRM 
90,134921.438785676931729540228843688965,23739.411474928841926157474517822266,0.175949883788587224664468067203,7,6367.T 8058.T 8766.T 7733.T MSFT MCD CRM 
91,138066.650030208518728613853454589844,23792.327768845447280909866094589233,0.172324944247142702868913488601,6,6758.T 6367.T 8766.T MSFT PG CRM 
