Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,45999.240115004024119116365909576416,2961.208888912623933720169588923454,0.064375169709526072758798420637,9,9432.T 9433.T 4503.T WMT PG MRK MCD NKE DD 
2,46057.310663257005217019468545913696,4071.185068040360420127399265766144,0.088393894680616189041266750337,10,6758.T 9432.T 9433.T 4503.T WMT PG MRK MCD NKE DD 
3,47606.900090447605180088430643081665,4384.065911279570173064712435007095,0.092088875834182695734320134306,9,6758.T 9432.T 4503.T WMT PG MRK MCD NKE DD 
4,47751.234735533209459390491247177124,5576.630260278659079631324857473373,0.116785048411091899045466391271,11,6758.T 9432.T 4503.T MSFT WMT PG CVX MRK NKE VZ DD 
5,48075.094324927769775968044996261597,5778.035327048520230164285749197006,0.120187706507577429793087731014,10,6758.T 9432.T UNH WMT PG CVX MRK VZ IBM DD 
6,48177.453290167904924601316452026367,6402.986168152471691428218036890030,0.132904205823996895974303811272,9,9432.T 4503.T MSFT WMT PG MRK MCD NKE DD 
7,48997.988205436515272594988346099854,6615.728575668610574211925268173218,0.135020412428577429864162695594,9,9432.T 4503.T MSFT WMT PG MRK NKE TRV DD 
8,49827.349368232629785779863595962524,7169.229120087543378758709877729416,0.143881406717136700601500365337,10,6758.T 9432.T 4503.T MSFT WMT PG MRK MCD NKE DD 
9,50668.863072343498060945421457290649,7437.528112144351325696334242820740,0.146786954771913252804083072078,11,6758.T 9432.T 4503.T WMT PG MRK MCD NKE VZ AMGN DD 
10,51005.040237972338218241930007934570,7655.200382255908152728807181119919,0.150087135438759011751841399018,11,6758.T 9432.T 4503.T UNH WMT JPM PG MRK NKE VZ DD 
11,51536.705522608448518440127372741699,7768.307840004275931278243660926819,0.150733496858785925853752019066,11,6758.T 9432.T 9433.T WMT PG CVX MRK MCD NKE VZ DD 
12,51792.074649764988862443715333938599,8166.814633043300091230776160955429,0.157684639749806926323216771380,11,6758.T 9432.T 9433.T WMT PG CVX MRK NKE VZ IBM DD 
13,51814.587783239454438444226980209351,8588.465866855292915715835988521576,0.165753820194115636388332291062,11,6758.T 9432.T 4503.T MSFT WMT PG MRK MCD NKE TRV DD 
14,53255.760177230258705094456672668457,9292.663610526882621343247592449188,0.174491239625568284044021538648,9,9432.T 9433.T WMT PG MRK MCD NKE TRV DD 
15,53916.674937340569158550351858139038,9772.938028057435076334513723850250,0.181260028356998753595874518396,10,6758.T 9432.T 9433.T WMT PG MRK MCD NKE TRV DD 
16,54457.055944571940926834940910339355,10734.655005818614881718531250953674,0.197121471582023727320276407227,9,9432.T 9433.T WMT JPM PG MRK NKE VZ DD 
