Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,91651.470108918583719059824943542480,18917.783217432992387330159544944763,0.206410035703203709189779146982,9,6758.T 9984.T 9433.T 6902.T 2914.T WMT PG MRK MCD 
2,92414.328319271910004317760467529297,19677.188812295327807078137993812561,0.212923571162199148920635138893,8,6758.T 9984.T 9433.T 6902.T 5108.T PG MRK MCD 
3,92979.100731046375585719943046569824,20733.240269636095035821199417114258,0.222988178059600444802512697606,9,6758.T 9984.T 9433.T 6902.T 6954.T PG HD MRK MCD 
4,95051.516869506856892257928848266602,23661.346450352462852606549859046936,0.248931813290642761637982971479,11,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG HD MRK MCD TRV 
5,95166.229328715751762501895427703857,26510.253353261032316368073225021362,0.278567865305363593364518237649,10,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG MRK MCD TRV 
6,97050.478960824053501710295677185059,26665.881558135497471084818243980408,0.274763008319614754348947371909,9,6758.T 9984.T 9433.T 4063.T 6902.T PG MRK MCD TRV 
7,98231.428513924882281571626663208008,27650.733119902866746997460722923279,0.281485605352702505932427357038,9,6758.T 9984.T 9433.T 4063.T 6902.T WMT PG MCD TRV 
8,98414.544638224775553680956363677979,27833.015750910519273020327091217041,0.282814047996925999051143207907,7,6758.T 9984.T 9433.T 6902.T 6954.T PG MCD 
9,98616.724614474849659018218517303467,28424.517654176142968935891985893250,0.288232221920743325593861072775,10,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG MCD NKE TRV 
10,99237.087254066689638420939445495605,28449.300331357557297451421618461609,0.286680122508248202972680473977,10,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG HD NKE TRV 
11,100141.205366763984784483909606933594,29811.296041052421060157939791679382,0.297692602479363965795045032792,9,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG MCD TRV 
12,100883.171268766571301966905593872070,30432.878205486576916882768273353577,0.301664567268699612689886180306,8,6758.T 9984.T 9433.T 4063.T 6902.T PG MCD TRV 
13,101565.200317299808375537395477294922,30851.227065526771184522658586502075,0.303757851795146971429772975171,9,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T MSFT PG TRV 
14,101805.450450390824698843061923980713,32139.129357178557256702333688735962,0.315691637481038012147394056228,9,6758.T 9984.T 9433.T 4063.T 6902.T 2914.T PG NKE TRV 
