Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,61083.607000176256406120955944061279,1578.701782067107387774740345776081,0.025844933847186727510214510062,5,2914.T 8411.T 9022.T JNJ AMGN 
2,64187.780788701842539012432098388672,1879.465325144603639273555018007755,0.029280733841407738382578429537,5,8316.T 2914.T 9022.T JNJ AMGN 
3,67939.558094946129131130874156951904,2145.734707889120727486442774534225,0.031582994768532900164981214175,6,9432.T 8766.T 8411.T 9022.T UNH AMGN 
4,68048.527099371087388135492801666260,3364.062393262654495629249140620232,0.049436226420450257723615550276,4,9432.T 8411.T 9022.T AMGN 
5,68173.837783959083026275038719177246,3460.095638179564957681577652692795,0.050754009905449475048566654323,6,9432.T 8031.T 2914.T 9022.T JNJ AMGN 
6,68808.040303744535776786506175994873,3530.914500770250015193596482276917,0.051315434725120304126910752984,5,2914.T 3382.T 9022.T JNJ AMGN 
7,71560.820045573054812848567962646484,3739.305601432330149691551923751831,0.052253532017254369912429012857,4,9432.T 8316.T 9022.T AMGN 
8,71645.888961347445729188621044158936,4124.989119066319290141109377145767,0.057574679843692466718607647636,8,9432.T 8031.T 2914.T 8411.T 9022.T UNH JNJ AMGN 
9,71820.090659441120806150138378143311,4166.320131196372130943927913904190,0.058010510609800905457156261491,5,9432.T 2914.T 8411.T 9022.T AMGN 
10,71902.182478918359265662729740142822,4263.845764172976487316191196441650,0.059300644530826743250351285042,7,9432.T 8031.T 2914.T 8411.T 9022.T JNJ AMGN 
11,72874.100889575434848666191101074219,4463.446143683488116948865354061127,0.061248730196299130956738565601,6,2914.T 3382.T 8411.T 9022.T JNJ AMGN 
12,73669.638144609169103205204010009766,4501.256914100028552638832479715347,0.061100570431258612036362620756,7,9432.T 8058.T 2914.T 8411.T 9022.T JNJ AMGN 
13,75210.599305156880291178822517395020,5232.758449719950476719532161951065,0.069574747416766849483771295581,4,9432.T 2914.T 9022.T UNH 
14,75960.304474146178108640015125274658,5514.428801481306436471641063690186,0.072596191387808289841032660661,6,8031.T 2914.T 8411.T 9022.T JNJ AMGN 
15,77208.406694129196694120764732360840,6007.325445261724780721124261617661,0.077806623688797246773951599152,4,2914.T 8411.T 9022.T AMGN 
16,77555.008310431614518165588378906250,6011.759935115942425909452140331268,0.077516076215896997925192124512,5,9432.T 2914.T 8411.T 9022.T UNH 
17,79115.584375307051232084631919860840,6076.043837453197738796006888151169,0.076799582350675341113621641398,8,9432.T 8031.T 2914.T 8411.T 9022.T JNJ WMT AMGN 
18,79160.205898823522147722542285919189,6123.099787698554791859351098537445,0.077350730940804135471466906893,7,9432.T 2914.T 3382.T 8411.T 9022.T UNH AMGN 
19,79778.991462801554007455706596374512,6545.711620601708091271575540304184,0.082048061783956849346566286840,5,2914.T 8411.T 9022.T JNJ WMT 
20,82081.720720369034097529947757720947,7142.375061976506913197226822376251,0.087015415847685642636299974129,6,8031.T 2914.T 3382.T 9022.T JNJ AMGN 
21,82326.942425447050482034683227539062,8449.244836004527314798906445503235,0.102630373327127072391462547785,4,2914.T 3382.T 9022.T AMGN 
22,83494.973703188152285292744636535645,8583.732645861609853454865515232086,0.102805381751187391303759000039,5,2914.T 3382.T 8411.T 9022.T AMGN 
23,85334.814964517339831218123435974121,8887.456632456309307599440217018127,0.104148074102601143064994460019,4,3382.T 8411.T 9022.T AMGN 
24,90317.387027140954160131514072418213,9208.914053315105775254778563976288,0.101961697037888932015903264983,6,9432.T 8031.T 2914.T 8411.T 9022.T UNH 
25,91188.261801020271377637982368469238,10429.172449781179238925687968730927,0.114369681401959688571423612302,5,2914.T 3382.T 8411.T 9022.T UNH 
26,92038.484777413192205131053924560547,10491.562032625661231577396392822266,0.113991033837623045865683479860,2,2914.T 9022.T 
27,92071.721966075419913977384567260742,10756.152688913602105458267033100128,0.116823629006056764478849174793,4,2914.T 3382.T 9022.T UNH 
