Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,39743.015250863791152369230985641479,6064.399297891425703710410743951797,0.152590317056017027441683353572,15,4502.T 8766.T 2914.T 6702.T 5108.T AAPL JNJ V MRK MCD DIS VZ IBM CRM CAT 
2,40589.322792751299857627600431442261,6287.824537116307510586921125650406,0.154913265471855243760046505486,16,4502.T 8766.T 2914.T 6702.T 5108.T AAPL JNJ V MRK KO MCD DIS VZ IBM CRM CAT 
3,41290.901858992445340845733880996704,6994.923690385952795622870326042175,0.169405931463387948721077691516,15,6501.T 4502.T 2914.T 5108.T AAPL JNJ V PG MRK MCD DIS VZ IBM CRM CAT 
4,41566.495454734642407856881618499756,7251.632005113961895403917878866196,0.174458585593555565163015330654,16,4502.T 8766.T 2914.T 6702.T 5108.T AAPL JNJ V MRK MCD DIS VZ IBM CRM CAT AXP 
5,41874.886553831631317734718322753906,7808.576357753689080709591507911682,0.186473970448027159818593645468,16,6501.T 4502.T 2914.T 3382.T 5108.T AAPL JNJ V PG MRK MCD DIS VZ IBM CRM CAT 
6,42403.356876547964930068701505661011,7920.999326899046536709647625684738,0.186801232505248077098158887566,17,6501.T 4502.T 2914.T 3382.T 5108.T AAPL JNJ V PG MRK KO MCD DIS VZ IBM CRM CAT 
7,42414.287370625577750615775585174561,8331.011276666835328796878457069397,0.196419928121592285430452307082,16,6501.T 4502.T 2914.T 3382.T 5108.T AAPL JNJ V MRK KO MCD DIS VZ IBM CRM CAT 
8,42863.344519562524510547518730163574,9043.454612875668317428790032863617,0.210983410516374897403224508707,13,6501.T 4502.T 2914.T 5108.T AAPL JNJ V MRK MCD VZ IBM CRM CAT 
9,43584.124165365727094467729330062866,9544.495180323501699604094028472900,0.218990179637659598821386452983,14,6501.T 4502.T 2914.T 5108.T AAPL UNH JNJ PG MRK DIS VZ IBM CRM AXP 
10,43603.579627734128735028207302093506,10531.042662317837312002666294574738,0.241517846750810116773777735943,13,6501.T 2914.T 3382.T 5108.T JNJ V PG MRK MCD DIS VZ IBM CRM 
11,44374.068479880268569104373455047607,10611.552391384184375056065618991852,0.239138595015140176247570025225,16,6501.T 4502.T 2914.T 3382.T 5108.T AAPL UNH JNJ MRK KO MCD DIS VZ IBM CRM AXP 
12,44540.912994053171132691204547882080,11004.110195046176158939488232135773,0.247056233367182603855027878126,16,6501.T 4502.T 2914.T 3382.T 5108.T AAPL UNH JNJ PG MRK KO MCD DIS IBM CRM AXP 
13,44656.482358629298687446862459182739,11079.752762387228358420543372631073,0.248110737281262955233884781592,16,6501.T 4502.T 2914.T 3382.T 5108.T AAPL JNJ V PG MRK KO MCD VZ IBM CRM AXP 
14,44657.346062995660759042948484420776,11090.630679207813955144956707954407,0.248349524926153725212785161602,15,6501.T 4502.T 2914.T 3382.T 5108.T AAPL UNH JNJ PG MRK MCD DIS IBM CRM AXP 
15,44962.631966525557800196111202239990,11831.198625762017400120384991168976,0.263134031712607074915410976246,12,6501.T 2914.T 3382.T 5108.T JNJ V PG MRK MCD DIS IBM CRM 
16,45014.566116037938627414405345916748,11837.020790562117326771840453147888,0.262959788617062428794923789610,15,6501.T 4502.T 2914.T 3382.T 5108.T AAPL UNH JNJ V MRK KO MCD VZ CRM AXP 
17,45267.678080301026056986302137374878,11850.296718357973077218048274517059,0.261782738167761763747876102570,13,6501.T 4502.T 2914.T 5108.T AAPL UNH JNJ MRK MCD VZ IBM CRM AXP 
