Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,24574.79887933229838381521,25917.75376562969177030027,1.05464764504855557092,24,NVDA{0.3926701571%} V{0.3926701571%} CSCO{10.3403141361%} TRV{0.5235602094%} JPM{14.5287958115%} MCD{14.7905759162%} AMZN{0.2617801047%} MRK{0.1308900524%} VZ{6.2827225131%} AAPL{0.2617801047%} AXP{5.7591623037%} UNH{4.9738219895%} MMM{0.3926701571%} IBM{5.1047120419%} WMT{0.7853403141%} GS{0.2617801047%} CVX{12.6963350785%} PG{15.0523560209%} CAT{1.4397905759%} KO{0.3926701571%} HON{0.9162303665%} JNJ{3.2722513089%} BA{0.5235602094%} CRM{0.5235602094%} 
2,24686.51779605465708300471,26480.96671942009561462328,1.07268943065158528505,24,NVDA{0.3926701571%} V{0.3926701571%} CSCO{10.3403141361%} TRV{0.5235602094%} JPM{14.5287958115%} MCD{14.7905759162%} AMZN{0.2617801047%} MRK{0.1308900524%} VZ{6.2827225131%} AAPL{0.2617801047%} AXP{5.7591623037%} UNH{4.9738219895%} MMM{0.3926701571%} IBM{0.9162303665%} WMT{0.7853403141%} GS{0.2617801047%} CVX{12.6963350785%} PG{15.0523560209%} CAT{5.6282722513%} KO{0.3926701571%} HON{0.9162303665%} JNJ{3.2722513089%} BA{0.5235602094%} CRM{0.5235602094%} 
3,24748.70421122888728859834,26698.07052974932230426930,1.07876639931863493871,24,NVDA{0.3768844221%} V{0.3768844221%} CSCO{9.9246231156%} TRV{0.5025125628%} JPM{13.9447236181%} MCD{14.1959798995%} AMZN{0.2512562814%} MRK{0.1256281407%} VZ{6.0301507538%} AAPL{0.2512562814%} AXP{9.5477386935%} UNH{4.7738693467%} MMM{0.3768844221%} IBM{4.8994974874%} WMT{0.7537688442%} GS{0.2512562814%} CVX{12.1859296482%} PG{14.4472361809%} CAT{1.3819095477%} KO{0.3768844221%} HON{0.8793969849%} JNJ{3.1407035176%} BA{0.5025125628%} CRM{0.5025125628%} 
4,25061.13197471480452804826,26732.77191845366542111151,1.06670249154848417739,27,NVDA{0.3516998828%} V{0.1172332943%} SHW{0.1172332943%} CSCO{9.1441969519%} TRV{0.4689331770%} JPM{13.0128956624%} MCD{13.4818288394%} AMZN{0.2344665885%} MRK{1.9929660023%} VZ{9.8475967175%} MSFT{0.2344665885%} AAPL{0.7033997655%} AXP{9.1441969519%} UNH{4.2203985932%} MMM{0.3516998828%} IBM{2.6963657679%} WMT{0.7033997655%} GS{0.2344665885%} CVX{11.8405627198%} PG{14.4196951934%} CAT{3.1652989449%} KO{0.3516998828%} HON{0.8206330598%} HD{0.2344665885%} JNJ{1.0550996483%} BA{0.5861664713%} CRM{0.4689331770%} 
5,25063.28280214682672522031,27706.36185321650918922387,1.10545621943998839676,24,NVDA{0.3846153846%} V{0.3846153846%} CSCO{10.1282051282%} TRV{0.5128205128%} JPM{14.2307692308%} MCD{14.4871794872%} AMZN{0.2564102564%} MRK{0.1282051282%} VZ{6.1538461538%} AAPL{0.2564102564%} AXP{9.7435897436%} UNH{4.8717948718%} MMM{0.3846153846%} IBM{2.9487179487%} WMT{0.7692307692%} GS{0.2564102564%} CVX{12.4358974359%} PG{14.7435897436%} CAT{1.4102564103%} KO{0.3846153846%} HON{0.8974358974%} JNJ{3.2051282051%} BA{0.5128205128%} CRM{0.5128205128%} 
6,25211.30570371103385696188,27982.37267472058374551125,1.10991366348001796460,24,NVDA{0.3846153846%} V{0.3846153846%} CSCO{10.1282051282%} TRV{0.5128205128%} JPM{14.2307692308%} MCD{14.4871794872%} AMZN{0.2564102564%} MRK{0.1282051282%} VZ{6.1538461538%} AAPL{0.2564102564%} AXP{9.7435897436%} UNH{4.8717948718%} MMM{0.3846153846%} IBM{0.8974358974%} WMT{0.7692307692%} GS{0.2564102564%} CVX{12.4358974359%} PG{14.7435897436%} CAT{3.4615384615%} KO{0.3846153846%} HON{0.8974358974%} JNJ{3.2051282051%} BA{0.5128205128%} CRM{0.5128205128%} 
7,25397.21247631973164970987,28427.13592570219771005213,1.11930141751609779632,23,NVDA{1.7917133259%} CSCO{13.4378499440%} JPM{14.2217245241%} MCD{14.1097424412%} AMZN{0.3359462486%} MRK{0.1119820829%} AMGN{0.1119820829%} VZ{9.0705487122%} MSFT{0.1119820829%} AXP{7.0548712206%} UNH{7.1668533035%} IBM{3.9193729003%} WMT{0.2239641657%} GS{0.4479283315%} CVX{9.7424412094%} PG{13.4378499440%} CAT{3.2474804031%} KO{0.1119820829%} HD{0.1119820829%} JNJ{0.5599104143%} BA{0.1119820829%} CRM{0.4479283315%} NKE{0.1119820829%} 
8,25565.29857298994102166034,29008.71447296887345146388,1.13469101055666699018,23,NVDA{1.7297297297%} CSCO{12.9729729730%} JPM{13.7297297297%} MCD{13.6216216216%} AMZN{0.3243243243%} MRK{0.1081081081%} AMGN{0.1081081081%} VZ{8.7567567568%} MSFT{0.1081081081%} AXP{10.2702702703%} UNH{6.9189189189%} IBM{3.7837837838%} WMT{0.2162162162%} GS{0.4324324324%} CVX{9.4054054054%} PG{12.9729729730%} CAT{3.1351351351%} KO{0.1081081081%} HD{0.1081081081%} JNJ{0.5405405405%} BA{0.1081081081%} CRM{0.4324324324%} NKE{0.1081081081%} 
9,25972.60285802823273115791,29269.57956206585367908701,1.12694055817430371924,24,NVDA{1.6477857878%} SHW{0.9268795057%} CSCO{12.3583934089%} DIS{0.2059732235%} JPM{13.0792996910%} MCD{12.9763130793%} AMZN{0.2059732235%} AMGN{0.1029866117%} VZ{8.7538619979%} MSFT{0.1029866117%} AXP{9.3717816684%} UNH{6.5911431514%} IBM{2.7806385170%} WMT{0.6179196704%} GS{0.4119464470%} CVX{12.2554067971%} PG{12.7703398558%} CAT{2.6776519053%} KO{0.1029866117%} HD{0.1029866117%} JNJ{1.3388259526%} BA{0.1029866117%} CRM{0.4119464470%} NKE{0.1029866117%} 
10,26000.66742293855349998921,29287.84804288735176669434,1.12642677845449279417,23,NVDA{1.7003188098%} CSCO{12.7523910733%} JPM{13.4962805526%} MCD{13.3900106270%} AMZN{0.3188097768%} MRK{0.1062699256%} AMGN{0.1062699256%} VZ{8.6078639745%} MSFT{0.1062699256%} AXP{11.7959617428%} UNH{6.8012752391%} IBM{3.7194473964%} WMT{0.2125398512%} GS{0.4250797024%} CVX{9.2454835282%} PG{12.7523910733%} CAT{3.0818278427%} KO{0.1062699256%} HD{0.1062699256%} JNJ{0.5313496281%} BA{0.1062699256%} CRM{0.4250797024%} NKE{0.1062699256%} 
