Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,37121.16033126213733339682,20585.23384042557154316455,0.55454176692557233253,23,NVDA{8.6058519793%} V{1.0327022375%} CSCO{1.8932874355%} DIS{1.0327022375%} TRV{0.3442340792%} JPM{1.3769363167%} MCD{1.3769363167%} AMZN{2.2375215146%} MRK{0.1721170396%} AMGN{0.1721170396%} VZ{0.1721170396%} UNH{6.0240963855%} IBM{2.4096385542%} WMT{8.9500860585%} GS{2.2375215146%} CVX{1.8932874355%} PG{0.6884681583%} CAT{11.3597246127%} KO{15.8347676420%} HON{2.2375215146%} JNJ{21.8588640275%} BA{2.2375215146%} CRM{5.8519793460%} 
2,37230.56940964687964878976,20591.27425208142085466534,0.55307438426515120877,23,NVDA{8.6058519793%} V{1.0327022375%} CSCO{1.8932874355%} DIS{1.0327022375%} TRV{0.3442340792%} JPM{1.3769363167%} MCD{1.3769363167%} AMZN{2.2375215146%} MRK{0.1721170396%} AMGN{0.1721170396%} VZ{0.1721170396%} UNH{6.0240963855%} IBM{2.4096385542%} WMT{9.2943201377%} GS{2.2375215146%} CVX{1.8932874355%} PG{0.6884681583%} CAT{11.3597246127%} KO{15.8347676420%} HON{2.2375215146%} JNJ{21.5146299484%} BA{2.2375215146%} CRM{5.8519793460%} 
3,37260.78992848839698126540,20598.47962395931244827807,0.55281918777063765447,23,NVDA{8.6206896552%} V{1.0344827586%} CSCO{1.8965517241%} DIS{1.0344827586%} TRV{0.3448275862%} JPM{1.3793103448%} MCD{1.3793103448%} AMZN{2.2413793103%} MRK{0.1724137931%} AMGN{0.1724137931%} VZ{0.1724137931%} UNH{6.0344827586%} IBM{2.4137931034%} WMT{9.1379310345%} GS{2.2413793103%} CVX{1.8965517241%} PG{0.6896551724%} CAT{11.3793103448%} KO{15.8620689655%} HON{2.2413793103%} JNJ{21.5517241379%} BA{2.2413793103%} CRM{5.8620689655%} 
4,37293.71067879935435485095,20605.60009065681879292242,0.55252212010028389777,23,NVDA{8.6355785838%} V{1.0362694301%} CSCO{1.8998272884%} DIS{1.0362694301%} TRV{0.3454231434%} JPM{1.3816925734%} MCD{1.3816925734%} AMZN{2.2452504318%} MRK{0.1727115717%} AMGN{0.1727115717%} VZ{0.1727115717%} UNH{6.0449050086%} IBM{2.4179620035%} WMT{8.9810017271%} GS{2.2452504318%} CVX{1.8998272884%} PG{0.6908462867%} CAT{11.3989637306%} KO{15.8894645941%} HON{2.2452504318%} JNJ{21.5889464594%} BA{2.2452504318%} CRM{5.8721934370%} 
5,37343.80670170341181801632,20644.68481822387911961414,0.55282754067174910695,23,NVDA{8.6206896552%} V{1.0344827586%} CSCO{1.8965517241%} DIS{1.0344827586%} TRV{0.3448275862%} JPM{1.3793103448%} MCD{1.3793103448%} AMZN{2.2413793103%} MRK{0.1724137931%} AMGN{0.1724137931%} VZ{0.1724137931%} UNH{6.0344827586%} IBM{2.4137931034%} WMT{8.9655172414%} GS{2.2413793103%} CVX{1.8965517241%} PG{0.6896551724%} CAT{11.3793103448%} KO{15.8620689655%} HON{2.2413793103%} JNJ{21.5517241379%} BA{2.2413793103%} CRM{6.0344827586%} 
6,37389.77009073295630514622,20693.83496392229790217243,0.55346248221652638577,23,NVDA{8.6206896552%} V{1.0344827586%} CSCO{1.8965517241%} DIS{1.0344827586%} TRV{0.3448275862%} JPM{1.3793103448%} MCD{1.3793103448%} AMZN{2.2413793103%} MRK{0.1724137931%} AMGN{0.1724137931%} VZ{0.1724137931%} UNH{6.0344827586%} IBM{2.4137931034%} WMT{8.9655172414%} GS{2.2413793103%} CVX{1.8965517241%} PG{0.6896551724%} CAT{11.5517241379%} KO{15.8620689655%} HON{2.2413793103%} JNJ{21.5517241379%} BA{2.2413793103%} CRM{5.8620689655%} 
7,37503.23292454467446077615,20762.07893617020454257727,0.55360771104568118339,23,NVDA{8.5763293310%} V{1.0291595197%} CSCO{1.8867924528%} DIS{1.0291595197%} TRV{0.3430531732%} JPM{1.3722126930%} MCD{1.3722126930%} AMZN{2.2298456261%} MRK{0.1715265866%} AMGN{0.1715265866%} VZ{0.1715265866%} UNH{6.0034305317%} IBM{2.4013722127%} WMT{8.9193825043%} GS{2.2298456261%} CVX{1.8867924528%} PG{0.6861063465%} CAT{11.3207547170%} KO{15.7804459691%} HON{2.2298456261%} JNJ{21.4408233276%} BA{2.2298456261%} CRM{6.5180102916%} 
8,37595.57001140733336796984,20967.74235383903214824386,0.55771843191836034670,23,NVDA{8.4033613445%} V{1.0084033613%} CSCO{0.5042016807%} DIS{1.0084033613%} TRV{0.3361344538%} JPM{1.3445378151%} MCD{4.0336134454%} AMZN{2.1848739496%} MRK{0.1680672269%} AMGN{0.1680672269%} VZ{0.1680672269%} UNH{5.8823529412%} IBM{2.3529411765%} WMT{8.7394957983%} GS{2.1848739496%} CVX{1.8487394958%} PG{0.6722689076%} CAT{12.4369747899%} KO{15.4621848739%} HON{2.1848739496%} JNJ{21.0084033613%} BA{2.1848739496%} CRM{5.7142857143%} 
9,37680.41493681463180109859,20970.37286725255034980364,0.55653242944424197169,23,NVDA{8.5178875639%} V{2.3850085179%} CSCO{1.8739352641%} DIS{1.0221465077%} TRV{0.3407155026%} JPM{1.3628620102%} MCD{1.3628620102%} AMZN{2.2146507666%} MRK{0.1703577513%} AMGN{0.1703577513%} VZ{0.1703577513%} UNH{5.9625212947%} IBM{1.0221465077%} WMT{8.8586030664%} GS{2.2146507666%} CVX{1.8739352641%} PG{0.6814310051%} CAT{12.6064735945%} KO{15.6729131175%} HON{2.2146507666%} JNJ{21.2947189097%} BA{2.2146507666%} CRM{5.7921635434%} 
10,37687.65209050427074544132,21209.59564893611604929902,0.56277306949243610656,23,NVDA{8.4033613445%} V{1.0084033613%} CSCO{1.8487394958%} DIS{1.0084033613%} TRV{0.3361344538%} JPM{1.3445378151%} MCD{4.0336134454%} AMZN{2.1848739496%} MRK{0.1680672269%} AMGN{0.1680672269%} VZ{0.1680672269%} UNH{5.8823529412%} IBM{2.3529411765%} WMT{8.7394957983%} GS{2.1848739496%} CVX{1.8487394958%} PG{0.6722689076%} CAT{12.4369747899%} KO{15.4621848739%} HON{0.8403361345%} JNJ{21.0084033613%} BA{2.1848739496%} CRM{5.7142857143%} 
11,37695.21713772898510796949,21312.95766558745890506543,0.56540217258107816622,23,NVDA{8.6058519793%} V{1.0327022375%} CSCO{0.5163511188%} DIS{1.0327022375%} TRV{0.3442340792%} JPM{1.3769363167%} MCD{1.3769363167%} AMZN{2.2375215146%} MRK{0.1721170396%} AMGN{0.1721170396%} VZ{0.1721170396%} UNH{6.0240963855%} IBM{2.4096385542%} WMT{8.9500860585%} GS{2.2375215146%} CVX{1.8932874355%} PG{0.6884681583%} CAT{12.7366609294%} KO{15.8347676420%} HON{2.2375215146%} JNJ{21.8588640275%} BA{2.2375215146%} CRM{5.8519793460%} 
