Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
76,26092.84117,24702.76245,0.946726,14,JNJ{0.142045%} V{0.284091%} WMT{18.039773%} JPM{18.039773%} PG{0.568182%} MRK{9.090909%} KO{0.994318%} CSCO{4.545455%} DIS{9.090909%} VZ{2.840909%} CAT{9.232955%} INTC{4.545455%} AXP{4.545455%} TRV{18.039773%} ,
77,26114.11341,24711.00104,0.94627,13,AAPL{0.144928%} JNJ{0.434783%} WMT{18.405797%} JPM{18.405797%} MRK{9.565217%} KO{3.333333%} CSCO{4.637681%} DIS{9.275362%} VZ{1.159420%} CAT{9.275362%} INTC{4.637681%} AXP{2.318841%} TRV{18.405797%} ,
78,26125.96447,24746.20212,0.947188,12,WMT{18.676471%} JPM{18.676471%} MRK{9.411765%} KO{1.470588%} CSCO{4.705882%} NKE{0.147059%} DIS{9.411765%} VZ{2.500000%} CAT{9.411765%} INTC{4.705882%} AXP{2.352941%} TRV{18.529412%} ,
79,26140.85471,24804.2718,0.94887,12,JNJ{0.147275%} WMT{18.703976%} JPM{18.556701%} MRK{9.425626%} KO{1.472754%} CSCO{4.712813%} DIS{9.425626%} VZ{2.356406%} CAT{9.425626%} INTC{4.712813%} AXP{2.356406%} TRV{18.703976%} ,
80,26149.86517,24810.84983,0.948795,13,WMT{18.898810%} JPM{18.898810%} PG{1.488095%} HD{0.297619%} MRK{9.672619%} KO{1.488095%} CSCO{4.761905%} DIS{9.523810%} VZ{1.339286%} CAT{9.523810%} INTC{4.761905%} AXP{0.595238%} TRV{18.750000%} ,
81,26150.76417,24821.06609,0.949153,12,JNJ{0.147059%} WMT{18.676471%} JPM{18.529412%} MRK{9.411765%} KO{1.470588%} CSCO{4.705882%} DIS{9.411765%} VZ{2.352941%} CAT{9.411765%} INTC{4.705882%} AXP{2.500000%} TRV{18.676471%} ,
82,26154.1319,24833.10063,0.949491,13,JNJ{0.143266%} WMT{18.194842%} JPM{18.194842%} PG{4.584527%} MRK{9.169054%} KO{1.432665%} CSCO{3.438395%} DIS{9.169054%} VZ{1.146132%} CAT{9.312321%} INTC{4.584527%} AXP{2.435530%} TRV{18.194842%} ,
83,26170.25051,24854.12074,0.949709,11,WMT{18.703976%} JPM{18.556701%} MRK{9.425626%} KO{1.472754%} CSCO{4.712813%} DIS{9.425626%} VZ{2.356406%} CAT{9.425626%} INTC{4.712813%} AXP{2.503682%} TRV{18.703976%} ,
84,26186.9281,24921.95902,0.951695,13,JNJ{0.447094%} WMT{18.926975%} JPM{16.542474%} PG{3.576751%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
85,26237.20062,24983.34422,0.952211,13,JNJ{0.436681%} WMT{18.486172%} JPM{18.486172%} PG{2.328967%} MRK{9.315866%} KO{1.018923%} CSCO{4.657933%} DIS{9.315866%} VZ{1.164483%} CAT{9.315866%} INTC{4.657933%} AXP{2.328967%} TRV{18.486172%} ,
86,26248.41005,24987.02429,0.951944,13,JNJ{0.437318%} WMT{18.513120%} JPM{18.513120%} PG{2.332362%} MRK{9.329446%} KO{1.020408%} CSCO{4.664723%} DIS{9.329446%} VZ{1.166181%} CAT{9.329446%} INTC{4.664723%} AXP{2.332362%} TRV{18.367347%} ,
87,26253.48807,25014.95828,0.952824,13,JNJ{0.291545%} WMT{18.513120%} JPM{18.513120%} PG{2.332362%} MRK{9.329446%} KO{1.020408%} CSCO{4.664723%} DIS{9.329446%} VZ{1.166181%} CAT{9.329446%} INTC{4.664723%} AXP{2.332362%} TRV{18.513120%} ,
88,26254.0056,25063.58806,0.954658,13,JNJ{0.447094%} WMT{18.926975%} JPM{17.734724%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{3.576751%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
89,26258.84559,25082.84369,0.955215,13,JNJ{0.444444%} WMT{18.814815%} JPM{18.222222%} PG{1.185185%} MRK{9.481481%} KO{1.037037%} CSCO{3.555556%} DIS{9.481481%} VZ{2.370370%} CAT{9.481481%} INTC{4.740741%} AXP{2.370370%} TRV{18.814815%} ,
90,26263.76803,25091.21868,0.955355,13,JNJ{0.443131%} WMT{18.759232%} JPM{18.463811%} PG{1.181684%} MRK{9.453471%} KO{1.033973%} CSCO{3.545052%} DIS{9.453471%} VZ{2.363368%} CAT{9.453471%} INTC{4.726736%} AXP{2.363368%} TRV{18.759232%} ,
91,26268.38007,25096.56347,0.955391,13,JNJ{0.442478%} WMT{18.731563%} JPM{18.584071%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{3.539823%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{2.359882%} TRV{18.731563%} ,
92,26272.972,25101.8112,0.955423,13,JNJ{0.441826%} WMT{18.703976%} JPM{18.703976%} PG{1.178203%} MRK{9.425626%} KO{1.030928%} CSCO{3.534610%} DIS{9.425626%} VZ{2.356406%} CAT{9.425626%} INTC{4.712813%} AXP{2.356406%} TRV{18.703976%} ,
93,26280.36309,25104.42534,0.955254,13,JNJ{0.442478%} WMT{18.731563%} JPM{18.731563%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{3.539823%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{2.359882%} TRV{18.584071%} ,
94,26283.17628,25132.78894,0.956231,13,JNJ{0.294985%} WMT{18.731563%} JPM{18.731563%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{3.539823%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{2.359882%} TRV{18.731563%} ,
95,26294.91019,25164.65018,0.957016,13,JNJ{0.147710%} WMT{18.759232%} JPM{18.759232%} PG{1.181684%} MRK{9.453471%} KO{1.033973%} CSCO{3.545052%} DIS{9.453471%} VZ{2.363368%} CAT{9.453471%} INTC{4.726736%} AXP{2.363368%} TRV{18.759232%} ,
96,26325.97532,25199.55288,0.957213,13,JNJ{0.443131%} WMT{18.759232%} JPM{18.759232%} PG{1.181684%} MRK{9.453471%} KO{0.738552%} CSCO{3.545052%} DIS{9.453471%} VZ{2.363368%} CAT{9.453471%} INTC{4.726736%} AXP{2.363368%} TRV{18.759232%} ,
97,26384.61564,25201.3689,0.955154,14,AAPL{1.179941%} JNJ{0.294985%} WMT{18.731563%} JPM{18.731563%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{2.359882%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{2.359882%} TRV{18.731563%} ,
98,26387.33889,25300.20886,0.958801,13,JNJ{0.444444%} WMT{18.814815%} JPM{18.814815%} PG{1.185185%} MRK{9.481481%} KO{0.444444%} CSCO{3.555556%} DIS{9.481481%} VZ{2.370370%} CAT{9.481481%} INTC{4.740741%} AXP{2.370370%} TRV{18.814815%} ,
99,26408.34498,25328.3945,0.959106,13,JNJ{0.449775%} WMT{19.040480%} JPM{17.841079%} PG{1.199400%} MRK{9.595202%} KO{1.049475%} CSCO{2.998501%} DIS{9.595202%} VZ{2.398801%} CAT{9.595202%} INTC{4.797601%} AXP{2.398801%} TRV{19.040480%} ,
100,26414.83596,25345.16158,0.959505,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.330849%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.980626%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
101,26422.08519,25353.78727,0.959568,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.573551%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.971768%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
102,26427.87707,25359.61514,0.959578,13,JNJ{0.445104%} WMT{18.842730%} JPM{18.694362%} PG{1.186944%} MRK{9.495549%} KO{1.038576%} CSCO{2.967359%} DIS{9.495549%} VZ{2.373887%} CAT{9.495549%} INTC{4.747774%} AXP{2.373887%} TRV{18.842730%} ,
103,26431.72572,25362.76843,0.959558,13,JNJ{0.444444%} WMT{18.814815%} JPM{18.814815%} PG{1.185185%} MRK{9.481481%} KO{1.037037%} CSCO{2.962963%} DIS{9.481481%} VZ{2.370370%} CAT{9.481481%} INTC{4.740741%} AXP{2.370370%} TRV{18.814815%} ,
104,26440.51507,25367.48437,0.959417,13,JNJ{0.445104%} WMT{18.842730%} JPM{18.842730%} PG{1.186944%} MRK{9.495549%} KO{1.038576%} CSCO{2.967359%} DIS{9.495549%} VZ{2.373887%} CAT{9.495549%} INTC{4.747774%} AXP{2.373887%} TRV{18.694362%} ,
105,26443.38017,25396.27758,0.960402,13,JNJ{0.296736%} WMT{18.842730%} JPM{18.842730%} PG{1.186944%} MRK{9.495549%} KO{1.038576%} CSCO{2.967359%} DIS{9.495549%} VZ{2.373887%} CAT{9.495549%} INTC{4.747774%} AXP{2.373887%} TRV{18.842730%} ,
106,26454.1488,25427.60242,0.961195,13,JNJ{0.148588%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.971768%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
107,26472.48242,25434.51202,0.960791,13,JNJ{0.449775%} WMT{19.040480%} JPM{17.841079%} PG{1.799100%} MRK{9.595202%} KO{1.049475%} CSCO{2.398801%} DIS{9.595202%} VZ{2.398801%} CAT{9.595202%} INTC{4.797601%} AXP{2.398801%} TRV{19.040480%} ,
108,26484.06256,25462.76662,0.961437,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{0.742942%} CSCO{2.971768%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
109,26497.77262,25478.41679,0.961531,13,JNJ{0.448430%} WMT{18.983558%} JPM{18.385650%} PG{1.195815%} MRK{9.566517%} KO{1.046338%} CSCO{2.690583%} DIS{9.566517%} VZ{2.391629%} CAT{9.566517%} INTC{4.783259%} AXP{2.391629%} TRV{18.983558%} ,
110,26504.58196,25485.7032,0.961558,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.628912%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.682563%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
111,26510.07371,25490.75106,0.96155,13,JNJ{0.446429%} WMT{18.898810%} JPM{18.750000%} PG{1.190476%} MRK{9.523810%} KO{1.041667%} CSCO{2.678571%} DIS{9.523810%} VZ{2.380952%} CAT{9.523810%} INTC{4.761905%} AXP{2.380952%} TRV{18.898810%} ,
112,26515.05133,25494.23343,0.9615,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.674591%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
113,26520.3681,25514.47405,0.962071,13,JNJ{0.451128%} WMT{19.097744%} JPM{17.894737%} PG{1.503759%} MRK{9.624060%} KO{1.052632%} CSCO{2.406015%} DIS{9.624060%} VZ{2.406015%} CAT{9.624060%} INTC{4.812030%} AXP{2.406015%} TRV{19.097744%} ,
114,26526.34058,25527.90378,0.962361,13,JNJ{0.297619%} WMT{18.898810%} JPM{18.898810%} PG{1.190476%} MRK{9.523810%} KO{1.041667%} CSCO{2.678571%} DIS{9.523810%} VZ{2.380952%} CAT{9.523810%} INTC{4.761905%} AXP{2.380952%} TRV{18.898810%} ,
115,26530.51851,25528.58541,0.962235,13,JNJ{0.451807%} WMT{19.126506%} JPM{17.921687%} PG{1.204819%} MRK{9.638554%} KO{1.054217%} CSCO{2.560241%} DIS{9.638554%} VZ{2.409639%} CAT{9.638554%} INTC{4.819277%} AXP{2.409639%} TRV{19.126506%} ,
116,26534.81007,25532.82866,0.962239,13,JNJ{0.148588%} WMT{18.870728%} JPM{18.870728%} PG{1.783061%} MRK{9.509658%} KO{1.040119%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
117,26537.64244,25560.00863,0.96316,13,JNJ{0.149031%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.682563%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
118,26542.90717,25563.76543,0.963111,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{0.447094%} CSCO{2.980626%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
119,26548.13985,25564.16692,0.962936,13,WMT{18.898810%} JPM{18.898810%} PG{2.380952%} MRK{9.523810%} KO{0.297619%} CSCO{2.380952%} NKE{0.148810%} DIS{9.523810%} VZ{2.529762%} CAT{9.523810%} INTC{4.761905%} AXP{2.380952%} TRV{18.750000%} ,
120,26556.57312,25568.157,0.962781,13,JNJ{0.451807%} WMT{19.126506%} JPM{17.921687%} PG{1.204819%} MRK{9.789157%} KO{1.054217%} CSCO{2.409639%} DIS{9.638554%} VZ{2.409639%} CAT{9.638554%} INTC{4.819277%} AXP{2.409639%} TRV{19.126506%} ,
121,26558.59247,25571.41514,0.96283,13,JNJ{0.449102%} WMT{19.011976%} JPM{18.413174%} PG{1.347305%} MRK{9.580838%} KO{1.047904%} CSCO{2.395210%} DIS{9.580838%} VZ{2.395210%} CAT{9.580838%} INTC{4.790419%} AXP{2.395210%} TRV{19.011976%} ,
122,26561.98978,25577.41746,0.962933,14,AAPL{0.298063%} JNJ{0.149031%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
123,26566.66088,25595.27608,0.963436,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{0.745156%} CSCO{2.682563%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
124,26573.20855,25596.33186,0.963238,13,JNJ{0.452489%} WMT{19.155354%} JPM{17.948718%} PG{1.206637%} MRK{9.653092%} KO{1.055807%} CSCO{2.413273%} DIS{9.653092%} VZ{2.413273%} CAT{9.653092%} INTC{4.826546%} AXP{2.413273%} TRV{19.155354%} ,
125,26573.76477,25609.69148,0.963721,13,JNJ{0.451807%} WMT{19.126506%} JPM{17.921687%} PG{1.204819%} MRK{9.638554%} KO{1.054217%} CSCO{2.409639%} DIS{9.638554%} VZ{2.409639%} CAT{9.789157%} INTC{4.819277%} AXP{2.409639%} TRV{19.126506%} ,
126,26577.29598,25623.20841,0.964101,13,JNJ{0.451128%} WMT{19.097744%} JPM{17.894737%} PG{1.203008%} MRK{9.624060%} KO{1.052632%} CSCO{2.406015%} DIS{9.624060%} VZ{2.406015%} CAT{9.924812%} INTC{4.812030%} AXP{2.406015%} TRV{19.097744%} ,
127,26581.39041,25627.35417,0.964109,13,JNJ{0.149254%} WMT{18.955224%} JPM{18.955224%} PG{1.194030%} MRK{9.552239%} KO{1.044776%} CSCO{2.537313%} DIS{9.552239%} VZ{2.388060%} CAT{9.552239%} INTC{4.776119%} AXP{2.388060%} TRV{18.955224%} ,
128,26585.69657,25638.89187,0.964387,13,JNJ{0.448430%} WMT{18.983558%} JPM{18.385650%} PG{1.195815%} MRK{9.566517%} KO{1.046338%} CSCO{2.391629%} DIS{9.566517%} VZ{2.391629%} CAT{9.865471%} INTC{4.783259%} AXP{2.391629%} TRV{18.983558%} ,
129,26592.51287,25646.08282,0.96441,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.628912%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.836066%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
130,26593.36061,25650.8908,0.96456,13,JNJ{0.449775%} WMT{19.040480%} JPM{17.841079%} PG{1.199400%} MRK{9.595202%} KO{1.049475%} CSCO{2.398801%} DIS{9.595202%} VZ{2.398801%} CAT{10.194903%} INTC{4.797601%} AXP{2.398801%} TRV{19.040480%} ,
131,26599.09903,25665.92083,0.964917,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.330849%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{10.134128%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
132,26605.4851,25673.19131,0.964959,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.573551%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{10.104012%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
133,26607.10381,25678.3338,0.965093,13,JNJ{0.447094%} WMT{18.926975%} JPM{18.330849%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.980626%} TRV{18.926975%} ,
134,26613.56229,25686.67311,0.965172,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.573551%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.971768%} TRV{18.870728%} ,
135,26614.31007,25687.11912,0.965162,13,JNJ{0.297619%} WMT{18.898810%} JPM{18.898810%} PG{1.190476%} MRK{9.523810%} KO{1.041667%} CSCO{2.380952%} DIS{9.523810%} VZ{2.380952%} CAT{9.821429%} INTC{4.761905%} AXP{2.380952%} TRV{18.898810%} ,
136,26618.35704,25691.56001,0.965182,13,JNJ{0.445104%} WMT{18.842730%} JPM{18.694362%} PG{1.186944%} MRK{9.495549%} KO{1.038576%} CSCO{2.373887%} DIS{9.495549%} VZ{2.373887%} CAT{9.495549%} INTC{4.747774%} AXP{2.967359%} TRV{18.842730%} ,
137,26621.78051,25694.52237,0.965169,13,JNJ{0.444444%} WMT{18.814815%} JPM{18.814815%} PG{1.185185%} MRK{9.481481%} KO{1.037037%} CSCO{2.370370%} DIS{9.481481%} VZ{2.370370%} CAT{9.481481%} INTC{4.740741%} AXP{2.962963%} TRV{18.814815%} ,
138,26622.50643,25694.76945,0.965152,13,JNJ{0.297619%} WMT{18.898810%} JPM{18.898810%} PG{1.190476%} MRK{9.523810%} KO{1.041667%} CSCO{2.380952%} DIS{9.523810%} VZ{2.380952%} CAT{9.523810%} INTC{4.761905%} AXP{2.678571%} TRV{18.898810%} ,
139,26625.60371,25708.17385,0.965543,13,JNJ{0.149254%} WMT{18.955224%} JPM{18.955224%} PG{1.194030%} MRK{9.552239%} KO{1.044776%} CSCO{2.388060%} DIS{9.552239%} VZ{2.388060%} CAT{9.701493%} INTC{4.776119%} AXP{2.388060%} TRV{18.955224%} ,
140,26627.30405,25720.38825,0.96594,13,JNJ{0.149031%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.836066%} INTC{4.769001%} AXP{2.384501%} TRV{18.926975%} ,
141,26634.32173,25726.96976,0.965933,13,JNJ{0.149031%} WMT{18.926975%} JPM{18.926975%} PG{1.192250%} MRK{9.538003%} KO{1.043219%} CSCO{2.384501%} DIS{9.538003%} VZ{2.384501%} CAT{9.538003%} INTC{4.769001%} AXP{2.682563%} TRV{18.926975%} ,
142,26634.50083,25728.22244,0.965974,13,JNJ{0.296736%} WMT{18.842730%} JPM{18.842730%} PG{1.186944%} MRK{9.495549%} KO{1.038576%} CSCO{2.373887%} DIS{9.495549%} VZ{2.373887%} CAT{9.495549%} INTC{4.747774%} AXP{2.967359%} TRV{18.842730%} ,
143,26640.98564,25747.00646,0.966443,13,JNJ{0.148588%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{10.104012%} INTC{4.754829%} AXP{2.377415%} TRV{18.870728%} ,
144,26644.19082,25752.55824,0.966536,13,JNJ{0.443131%} WMT{18.759232%} JPM{18.463811%} PG{1.181684%} MRK{9.453471%} KO{1.033973%} CSCO{2.363368%} DIS{9.453471%} VZ{2.363368%} CAT{9.453471%} INTC{4.726736%} AXP{3.545052%} TRV{18.759232%} ,
145,26646.70328,25756.11655,0.966578,13,JNJ{0.442478%} WMT{18.731563%} JPM{18.584071%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{2.359882%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{3.539823%} TRV{18.731563%} ,
146,26646.90048,25760.48826,0.966735,13,JNJ{0.148588%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{1.040119%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.971768%} TRV{18.870728%} ,
147,26650.59271,25760.98243,0.966619,13,JNJ{0.441826%} WMT{18.703976%} JPM{18.703976%} PG{1.178203%} MRK{9.425626%} KO{1.030928%} CSCO{2.356406%} DIS{9.425626%} VZ{2.356406%} CAT{9.425626%} INTC{4.712813%} AXP{3.534610%} TRV{18.703976%} ,
148,26658.65246,25763.97841,0.96644,13,JNJ{0.442478%} WMT{18.731563%} JPM{18.731563%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{2.359882%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{3.539823%} TRV{18.584071%} ,
149,26662.76604,25792.34201,0.967354,13,JNJ{0.294985%} WMT{18.731563%} JPM{18.731563%} PG{1.179941%} MRK{9.439528%} KO{1.032448%} CSCO{2.359882%} DIS{9.439528%} VZ{2.359882%} CAT{9.439528%} INTC{4.719764%} AXP{3.539823%} TRV{18.731563%} ,
150,26677.51249,25795.65246,0.966944,13,JNJ{0.445765%} WMT{18.870728%} JPM{18.870728%} PG{1.188707%} MRK{9.509658%} KO{0.742942%} CSCO{2.377415%} DIS{9.509658%} VZ{2.377415%} CAT{9.509658%} INTC{4.754829%} AXP{2.971768%} TRV{18.870728%} ,
151,26677.84262,25825.98974,0.968069,13,JNJ{0.147710%} WMT{18.759232%} JPM{18.759232%} PG{1.181684%} MRK{9.453471%} KO{1.033973%} CSCO{2.363368%} DIS{9.453471%} VZ{2.363368%} CAT{9.453471%} INTC{4.726736%} AXP{3.545052%} TRV{18.759232%} ,
152,26698.56474,25863.84273,0.968735,12,V{0.166389%} WMT{21.131448%} JPM{20.465890%} PG{5.324459%} MRK{0.831947%} KO{0.332779%} CSCO{2.828619%} DIS{8.652246%} VZ{0.166389%} CAT{10.815308%} INTC{8.153078%} TRV{21.131448%} ,
153,26713.24269,26173.25861,0.979786,12,JNJ{0.706714%} WMT{22.438163%} JPM{16.784452%} MRK{5.830389%} KO{0.530035%} CSCO{2.826855%} DIS{9.187279%} VZ{2.826855%} CAT{11.307420%} INTC{4.416961%} TRV{22.438163%} DD{0.706714%} ,
154,26858.12034,26229.8368,0.976607,12,JNJ{0.687285%} WMT{21.821306%} JPM{19.072165%} MRK{5.670103%} KO{0.515464%} CSCO{2.749141%} DIS{8.934708%} VZ{2.749141%} CAT{10.996564%} INTC{4.295533%} TRV{21.821306%} DD{0.687285%} ,
155,26944.47652,26238.71722,0.973807,13,JNJ{0.449775%} WMT{19.040480%} JPM{19.040480%} PG{2.398801%} MRK{9.595202%} KO{0.449775%} CSCO{2.398801%} DIS{9.595202%} VZ{1.199400%} CAT{9.595202%} INTC{4.797601%} AXP{2.398801%} TRV{19.040480%} ,
156,26962.57329,26346.52315,0.977152,11,JNJ{0.673401%} WMT{21.380471%} JPM{21.380471%} MRK{5.555556%} KO{0.336700%} CSCO{5.387205%} DIS{8.754209%} VZ{0.168350%} CAT{10.774411%} INTC{4.208754%} TRV{21.380471%} ,
157,26966.12053,26491.77893,0.98241,12,WMT{22.597865%} JPM{16.903915%} MRK{5.871886%} KO{0.533808%} CSCO{2.846975%} NKE{0.711744%} DIS{9.252669%} VZ{2.846975%} CAT{11.387900%} INTC{3.736655%} TRV{22.597865%} DD{0.711744%} ,
158,27015.87424,26540.23804,0.982394,12,WMT{21.972318%} JPM{19.204152%} MRK{5.709343%} KO{0.519031%} CSCO{2.768166%} NKE{0.692042%} DIS{8.996540%} VZ{2.768166%} CAT{11.072664%} INTC{3.633218%} TRV{21.972318%} DD{0.692042%} ,
159,27095.2634,26607.02557,0.981981,9,WMT{21.561969%} JPM{21.561969%} MRK{5.602716%} KO{0.339559%} CSCO{5.432937%} DIS{8.828523%} CAT{10.865874%} INTC{4.244482%} TRV{21.561969%} ,
160,27171.9828,26611.29726,0.979365,13,JNJ{0.302115%} WMT{19.184290%} JPM{19.184290%} PG{2.416918%} MRK{9.667674%} KO{1.057402%} CSCO{1.208459%} DIS{9.667674%} VZ{1.208459%} CAT{9.667674%} INTC{4.833837%} AXP{2.416918%} TRV{19.184290%} ,
161,27187.01424,26629.21829,0.979483,13,JNJ{0.453172%} WMT{19.184290%} JPM{19.184290%} PG{2.416918%} MRK{9.667674%} KO{0.906344%} CSCO{1.208459%} DIS{9.667674%} VZ{1.208459%} CAT{9.667674%} INTC{4.833837%} AXP{2.416918%} TRV{19.184290%} ,
162,27188.38388,26646.28953,0.980062,13,JNJ{0.151286%} WMT{19.213313%} JPM{19.213313%} PG{2.420575%} MRK{9.682300%} KO{1.059002%} CSCO{1.210287%} DIS{9.682300%} VZ{1.210287%} CAT{9.682300%} INTC{4.841150%} AXP{2.420575%} TRV{19.213313%} ,
163,27213.8799,26673.70011,0.980151,12,WMT{18.649046%} JPM{18.649046%} PG{2.936858%} MRK{9.397944%} KO{1.027900%} CSCO{0.587372%} DIS{9.397944%} VZ{1.762115%} CAT{9.544787%} INTC{4.698972%} AXP{4.698972%} TRV{18.649046%} ,
164,27218.55793,26682.0783,0.98029,13,JNJ{0.453858%} WMT{19.213313%} JPM{19.213313%} PG{2.420575%} MRK{9.682300%} KO{0.756430%} CSCO{1.210287%} DIS{9.682300%} VZ{1.210287%} CAT{9.682300%} INTC{4.841150%} AXP{2.420575%} TRV{19.213313%} ,
165,27232.24194,26683.79201,0.97986,13,JNJ{0.441826%} WMT{18.703976%} JPM{18.703976%} PG{1.767305%} MRK{9.425626%} KO{0.883652%} CSCO{1.178203%} DIS{9.425626%} VZ{1.767305%} CAT{9.572901%} INTC{4.712813%} AXP{4.712813%} TRV{18.703976%} ,
166,27236.99607,26721.04935,0.981057,12,WMT{19.184290%} JPM{19.184290%} PG{1.510574%} MRK{9.818731%} KO{1.510574%} CSCO{1.208459%} DIS{9.667674%} VZ{1.359517%} CAT{9.667674%} INTC{4.833837%} AXP{3.021148%} TRV{19.033233%} ,
