Risk,Expected Return
43736.06936058306018821895,40.39897496712949731545
43790.37597293537692166865,766.00487220032982804696
44512.78670644001977052540,1828.70500658763694445952
45239.70776934295281535015,2965.98354940715216798708
45381.46610490039893193170,3165.01690382081460484187
46622.19279103914595907554,4049.68470355731415111222
47399.01379235764034092426,4547.10128063242518692277
48304.29295465142058674246,6560.30046376810241781641
50413.70490187824907479808,8483.58719894599198596552
51066.23444607201963663101,9589.74186561266287753824
51635.69357036013389006257,10978.74649275369665701874
54892.09554334464337443933,12996.57141501980549946893
55046.16831024902057833970,15064.39356785244308412075
56213.81332107217167504132,16098.10836363636553869583
56817.05428435481007909402,16650.72143873518507461995
58149.15292762119497638196,17295.52367588936976972036
59293.89033087965799495578,18295.23666139656779705547
60722.88846896465111058205,19899.97159683795689488761
62390.44097439587494591251,21291.90471146243362454697
63482.16208030801499262452,21680.33692490116663975641
64046.36201241995149757713,22789.62470092226431006566
65539.77992520530824549496,23855.02920158106644521467
66880.19788654422154650092,24081.39323583667282946408
68810.46403384777659084648,25464.07496969698695465922
71660.46248842147178947926,26405.27000790514284744859
73128.27283788590284530073,26988.30463241108736838214
75481.36128668808669317514,27814.85578656128927832469
76248.97432802620460279286,28910.86693017136713024229
77176.17897272264235652983,29680.78176811600860673934
77548.40514053906372282654,30018.65964426874779746868
79400.84086186229251325130,30705.48601054020764422603
82555.25410177595040295273,31270.00931752310498268344
83365.51101742521859705448,31773.34474044793751090765
84514.25496283806569408625,32591.60564690381579566747
86195.83806809416273608804,32962.95622924901545047760
86826.71868232147244270891,33584.49655335967690916732
87155.52425863791722804308,34160.56943083005899097770
88586.63580130593618378043,35114.54099077738646883518
91021.17448462615720927715,35568.85447694334288826212
91197.34122540995304007083,35700.28291699608962517232
92735.74933266098378226161,36342.08791304352052975446
93358.05086546285019721836,36789.19035836630064295605
96297.42422259408340323716,37294.19456917000206885859
97117.62076523821451701224,37820.07837944661878282204
99460.97046987951034680009,38807.88054545457998756319
101126.00855847247294150293,39749.98969696974381804466
103037.70599378814222291112,40677.75937812914344249293
104532.16375555557897314429,41083.76751251646783202887
105998.60799237497849389911,41602.25484057973517337814
108252.49454175043501891196,41751.90391304351942380890
108521.33637961062777321786,42222.52330434781470103189
110938.88780940696597099304,42479.10647430837707361206
112761.39436526372446678579,43715.95511725954565918073
115698.70057604578323662281,44370.33419762845005607232
116524.73985227431694511324,44918.40216337282618042082
119990.67778306153195444494,45498.62227140971663175151
120051.10697828214324545115,45642.78428985507343895733
123061.38946367663447745144,46947.05406060606765095145
124341.98325526848202571273,47590.60996310938935494050
125954.01762223491095937788,48045.01491699606413021684
127443.05042174979462288320,48771.04153886694984976202
131003.42910849209874868393,49947.03305138341966085136
131686.85246596822980791330,50325.62897760214400477707
133202.83672658217255957425,50683.54659025036380626261
138108.54504231733153574169,50994.05985770755069097504
138996.26444124444969929755,51962.50485111992020392790
139649.22784101322758942842,52385.82165217393048806116
140659.78706821973901242018,52998.59532542821398237720
142837.27886101347394287586,53002.82989459820237243548
145853.24653582921018823981,54138.35798155467637116089
146479.84411564830224961042,54588.62759420294605661184
147543.18228383627138100564,55157.72161791836697375402
149963.03916778869461268187,55927.20961001320392824709
152181.39099255707697011530,56131.78360737818729830906
153651.58750871304073370993,57262.97985243747825734317
153715.84935847856104373932,57300.31884057973365997896
155952.52125285260262899101,58008.62867457179527264088
157002.92665120723540894687,58456.76895915676141157746
160007.13702780517633073032,58827.78888274049677420408
161106.11520630831364542246,59115.80453491437219781801
161964.00646912073716521263,59644.03998418975970707834
165180.53322331947856582701,59952.77262977603095350787
166068.98097364741261117160,60687.63337549410061910748
168580.68632934548077173531,61133.57152569176105316728
169930.28963920695241540670,61386.63734123852918855846
171718.05905993148917332292,62125.65775494074478046969
172940.63362201658310368657,62713.37256916999467648566
174362.81589574852841906250,63285.09096179190237307921
175071.73813219464500434697,63617.34238998686487320811
177803.56026692033628933132,63698.91966798418434336782
181077.64194799427059479058,64506.63132015815062914044
182923.73602869734168052673,64787.70855335971282329410
183248.50721679342677816749,65617.06227404481614939868
193661.90834494979935698211,66236.45253491433686576784
196387.59912795055424794555,67237.02760210800624918193
197582.40077202484826557338,67798.06526745720475446433
199974.12149956723442301154,67929.10739393948460929096
207929.28050610484206117690,68606.87190250339335761964
209070.32028191350400447845,68850.35425032943021506071
