DailyRisk,ExpectedReturn
45508.2460494012411800213158131,41172.3474071146338246762752533
45535.8601857599205686710774899,41683.7391725955676520243287086
45611.9928127832899917848408222,41830.4474756258205161429941654
45619.6082838843794888816773891,42077.0786271409597247838973999
45620.5865019215925713069736958,42143.5685164690221427008509636
45634.8449726397666381672024727,42196.5032753623454482294619083
45649.2866675448312889784574509,42249.8392305665984167717397213
45650.8057032894139410927891731,42271.574524374191241804510355
45672.6678495308733545243740082,42458.9241133069954230450093746
45699.2290773484637611545622349,42562.504629776056390255689621
45702.5111755089892540127038956,42584.6075862977668293751776218
45708.8038114954251796007156372,42624.6719262187616550363600254
45727.3361353713844437152147293,42687.4834808958839857950806618
45744.082088001923693809658289,42715.9481343873558216728270054
45765.3577468318544561043381691,42717.7996627141255885362625122
45770.1155484687988064251840115,42738.3589038208592683076858521
45778.0940776450297562405467033,42840.7695994730020174756646156
45817.0421035002000280655920506,42904.3729749670237652026116848
45819.3395591483858879655599594,42918.3870698287500999867916107
45832.5677834858142887242138386,42996.3616653491480974480509758
45854.8917204472090816125273705,43053.6964743083299254067242146
45886.8313220127383829094469547,43055.4525243741663871333003044
45900.7941106951766414567828178,43101.1904743083359790034592152
45970.389208230240910779684782,43356.6298287220342899672687054
46082.1285767216540989466011524,44062.3547140974842477589845657
46134.9115015107672661542892456,44365.8048511198940104804933071
46205.7535299609153298661112785,44400.0690303030423820018768311
46235.4058025541307870298624039,44674.0520685111987404525279999
46312.6572140079879318363964558,44869.7985507246194174513220787
46349.4289127232405007816851139,44982.6257602107725688256323338
46405.5242618005577242001891136,44990.6095283267932245507836342
46405.6364031518751289695501328,45114.3883188405961846001446247
46448.7189051318709971383213997,45188.9759947299826308153569698
46470.2925938053231220692396164,45255.5406903821203741244971752
46511.472953449265332892537117,45322.9372938076703576371073723
46539.4165355820732656866312027,45369.0543425559953902848064899
46539.9207054576982045546174049,45388.7541844532097456976771355
46581.1943399253141251392662525,45451.4855309617560124024748802
46586.6506297552041360177099705,45465.9110408431952237151563168
46599.891027906487579457461834,45483.3672727273078635334968567
