7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1162.600,402.200,55.550,568.000,3975.000,1938.333,12330.000,571.000,2110.333,1176.600,777.000,5924,639.667,1480.333,1207.000,4854.000,879.000,727.000,1241.000,1035.667,1206.333,3242.000,1305.000,2080.000,3639,1211.000,629.000,3668.000,818.750,2400.000,19.345,41.420,81.840,97.940,53.675,25.590,60.670,80.340,119.000,79.380,56.370,38.410,23.100,97.900,37.195,81.570,47.750,126.070,93.260,194.500,58.800,165.920,99.810,25.990,91.170,128.210,136.530,84.390,149.130,65.830
1169.400,398.000,55.870,579.000,4033.000,1919.667,12576.667,587.000,2197.000,1180.000,778.000,6015,640.333,1514.000,1203.000,4822.000,870.333,736.500,1251.250,1048.667,1220.667,3232.000,1310.000,2100.000,3632,1214.000,624.000,3696.000,813.750,2399.000,19.377,41.350,81.610,98.230,53.665,25.727,60.480,80.130,119.350,79.950,56.460,38.330,22.990,97.590,37.270,81.670,47.820,125.980,93.880,193.550,58.150,167.270,102.630,25.890,90.400,128.310,136.000,84.650,149.700,66.350
1168.000,398.200,55.540,580.000,4070.000,1950.667,12800.000,583.000,2220.667,1177.400,781.000,6060,643.333,1515.667,1198.000,4861.000,886.000,740.000,1263.500,1048.333,1233.333,3290.000,1326.000,2100.000,3677,1205.000,627.000,3740.000,822.500,2426.000,19.242,41.010,82.250,98.260,53.752,25.820,60.660,80.100,119.040,79.400,56.210,38.070,23.090,97.660,36.995,81.690,48.120,124.130,94.280,192.690,55.740,166.090,102.550,26.410,90.980,128.780,136.140,84.980,148.680,67.090
1158.400,398.800,55.000,582.000,3960.500,1913.333,12888.333,585.000,2208.667,1182.000,783.000,6059,640.000,1516.000,1179.000,4851.000,894.000,740.500,1268.000,1050.333,1224.667,3296.000,1309.667,2100.000,3692,1210.000,615.000,3773.000,820.000,2413.000,18.994,39.870,81.530,98.420,51.925,25.770,59.810,79.770,118.800,78.720,56.120,38.220,22.712,97.870,36.420,80.430,48.040,119.110,93.330,191.770,54.410,163.240,102.170,26.160,89.170,127.380,135.860,85.200,146.070,66.050
1151.600,397.600,54.080,569.000,3778.000,1862.667,12658.333,604.333,2151.333,1162.600,755.000,6018,627.000,1467.667,1166.000,4821.000,883.667,734.000,1256.000,1031.000,1190.333,3274.000,1303.333,2050.000,3629,1194.000,610.000,3745.000,793.750,2385.000,18.695,39.800,81.080,97.890,50.852,25.770,59.000,80.490,117.340,77.130,55.190,38.620,22.850,97.010,35.415,79.130,48.120,118.820,91.900,194.520,53.970,158.560,101.110,26.485,86.600,125.590,134.400,85.000,143.790,65.100
1124.600,392.200,52.880,558.000,3608.500,1846.667,12740.000,608.333,2112.333,1168.200,743.000,5889,624.000,1416.000,1152.000,4572.000,848.667,726.000,1231.000,1020.333,1151.667,3219.000,1301.000,2040.000,3568,1147.000,595.000,3625.000,762.500,2363.000,18.694,39.820,80.660,98.060,50.648,26.060,58.850,81.350,117.800,77.110,55.040,38.900,22.940,98.080,36.460,79.570,48.210,117.980,91.970,193.290,55.210,156.560,102.390,26.910,86.490,124.150,134.840,84.730,144.210,63.820
1090.000,379.000,52.140,542.000,3628.000,1776.000,12416.667,586.333,2056.667,1160.800,725.000,5736,610.000,1369.333,1137.000,4522.000,828.667,714.000,1201.500,1011.667,1145.000,3191.000,1267.000,2000.000,3529,1142.000,588.000,3573.000,747.750,2306.000,18.940,40.470,81.390,98.950,51.885,25.990,59.270,81.490,119.100,77.760,57.100,38.990,23.120,98.350,36.780,80.470,47.980,120.000,93.210,196.640,56.950,158.160,102.990,26.980,88.720,126.880,135.840,85.820,146.910,65.520
1064.200,375.800,51.920,542.000,3587.000,1740.000,12236.667,584.000,2052.000,1177.600,731.000,5781,615.333,1364.667,1151.000,4492.000,841.000,722.000,1199.500,1001.667,1140.000,3193.000,1269.667,2000.000,3648,1125.000,598.000,3574.000,780.000,2317.000,18.696,39.360,79.990,96.540,50.388,25.630,57.400,81.090,116.690,76.780,55.850,38.890,22.650,99.430,36.225,77.510,47.470,114.110,91.340,195.680,54.550,155.980,102.260,26.425,85.360,123.640,133.970,84.990,143.100,63.400
1062.800,375.200,51.590,530.000,3450.000,1710.333,11273.333,577.000,1958.667,1168.000,713.000,5570,610.667,1354.000,1137.000,4452.000,805.000,720.000,1183.750,981.667,1148.333,3152.000,1251.333,1980.000,3588,1092.000,587.000,3525.000,743.250,2292.000,18.558,39.209,78.950,96.870,49.157,25.500,55.300,80.760,117.030,75.700,55.920,38.630,22.460,99.290,35.625,77.010,47.070,111.940,90.400,195.190,52.870,152.720,101.450,26.180,84.540,122.070,132.390,85.300,140.850,64.260
1082.000,374.000,51.620,537.000,3390.000,1718.333,10931.667,572.667,1989.000,1170.800,716.000,5668,606.333,1355.667,1137.000,4452.000,811.667,719.500,1170.000,983.333,1147.667,3157.000,1246.333,1980.000,3573,1084.000,583.000,3467.000,734.500,2291.000,18.631,39.180,79.180,97.140,50.252,25.793,54.960,80.810,118.700,75.970,55.570,38.730,22.850,100.110,36.190,77.620,47.270,113.320,90.920,197.770,53.780,154.740,102.780,26.560,85.500,123.250,133.150,85.500,142.500,65.670
1080.000,375.800,52.920,546.000,3504.000,1740.000,10886.667,572.667,1977.333,1184.600,727.000,5758,605.667,1357.667,1139.000,4425.000,811.667,724.000,1164.750,976.333,1151.667,3215.000,1252.000,1990.000,3582,1097.000,589.000,3488.000,721.500,2280.000,18.499,39.750,79.510,99.200,51.013,25.627,54.800,80.840,120.300,75.890,56.050,40.180,22.890,100.830,36.140,77.660,46.920,115.000,91.710,197.020,55.230,154.920,102.500,26.770,86.040,124.270,134.090,85.890,142.710,66.010
1104.600,384.600,53.850,566.000,3802.000,1798.333,11316.667,583.333,1997.333,1203.000,755.000,5933,618.333,1393.333,1158.000,4528.000,826.667,736.000,1166.250,1006.333,1177.667,3251.000,1286.667,2030.000,3651,1121.000,601.000,3543.000,765.000,2346.000,18.536,40.400,78.190,98.750,52.340,25.740,55.260,81.650,121.830,76.580,56.260,40.590,23.030,100.830,36.550,78.950,47.100,115.540,93.300,196.400,55.980,157.220,102.930,26.930,87.400,126.040,136.770,86.780,145.500,66.160
1102.400,381.600,53.670,565.000,3802.500,1793.667,11143.333,584.333,1937.667,1213.200,752.000,6034,617.333,1374.333,1158.000,4546.000,829.667,733.000,1165.500,997.667,1153.000,3230.000,1281.667,2030.000,3714,1140.000,603.000,3507.000,750.000,2356.000,18.748,40.010,75.780,98.960,51.987,25.887,55.220,81.760,123.680,77.090,56.470,40.720,23.210,100.250,37.015,79.990,47.600,115.460,93.100,190.010,56.100,157.440,102.830,27.040,86.220,127.920,137.730,86.680,146.160,66.750
1112.800,386.400,53.850,566.000,3811.500,1796.333,11236.667,589.667,1969.667,1224.000,759.000,6165,615.000,1377.333,1167.000,4547.000,848.667,735.000,1188.750,1007.333,1142.333,3229.000,1281.333,2020.000,3727,1139.000,619.000,3568.000,741.000,2362.000,18.748,40.010,75.780,98.960,51.987,25.887,55.220,81.760,123.680,77.090,56.470,40.720,23.210,100.250,37.015,79.990,47.600,115.460,93.100,190.010,56.100,157.440,102.830,27.040,86.220,127.920,137.730,86.680,146.160,66.750
