7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1647.200,647.000,73.330,748.700,3464.000,2669.500,15590.000,620.500,2751.000,1528.600,815.800,7993,797.000,1529.333,1258.500,5877.000,1255.000,796.500,1344.750,1511.333,1291.667,3839.000,1664.167,2106.000,5240,1917.500,813.000,4755.000,1105.000,4374.000,31.062,40.720,117.450,99.150,65.180,26.903,59.950,82.320,104.790,113.130,56.860,40.680,27.250,96.290,49.775,105.440,48.920,157.100,103.240,159.180,66.080,192.230,79.640,30.810,78.930,148.640,162.520,107.110,143.700,84.260
1675.400,667.200,74.740,773.000,3497.500,2772.000,15705.000,626.500,2766.333,1548.600,831.000,8134,813.500,1559.167,1270.500,5945.000,1253.333,799.250,1346.500,1545.000,1313.500,3859.000,1704.333,2144.000,5335,1932.000,804.300,4891.000,1060.000,4514.000,31.330,40.290,117.360,99.640,65.290,26.910,60.520,82.430,105.280,114.540,57.100,40.680,27.130,95.830,49.830,106.000,49.470,155.880,103.510,160.450,66.680,191.550,80.240,30.810,79.700,149.280,162.800,107.740,144.720,85.970
1685.200,690.000,75.450,771.400,3482.500,2805.000,15870.000,623.833,2762.667,1540.200,831.400,8164,806.667,1549.333,1273.500,5933.000,1258.333,793.250,1371.500,1552.167,1331.833,3892.500,1688.333,2139.000,5333,1954.500,818.200,5000.000,1060.000,4532.000,31.330,40.290,117.360,99.640,65.290,26.910,60.520,82.430,105.280,114.540,57.100,40.680,27.130,95.830,49.830,106.000,49.470,155.880,103.510,160.450,66.680,191.550,80.240,30.810,79.700,149.280,162.800,107.740,144.720,85.970
1666.600,696.500,74.980,764.600,3487.500,2835.000,15766.667,622.333,2734.667,1523.400,825.600,8101,802.167,1539.000,1275.000,5935.000,1268.333,783.000,1359.000,1546.167,1345.333,3881.500,1702.333,2121.000,5286,1956.000,840.900,5000.000,1060.000,4504.000,31.837,41.545,117.700,99.160,65.200,26.997,60.470,83.040,106.920,114.950,57.180,41.170,27.220,96.280,49.865,105.630,49.630,155.280,104.490,162.040,67.940,192.050,81.490,31.040,79.630,150.930,165.480,108.130,146.040,88.010
1682.000,698.000,76.430,788.000,3545.000,2840.500,15846.667,629.000,2763.667,1567.200,827.300,8078,817.833,1558.833,1325.000,5949.000,1301.667,801.750,1366.750,1590.000,1348.833,3893.500,1739.000,2150.000,5445,1961.000,854.300,5060.000,1081.250,4534.000,31.503,41.530,117.350,100.100,65.800,26.833,60.850,82.390,108.540,114.300,57.430,41.010,27.390,96.350,49.805,105.430,49.270,157.280,104.130,162.070,68.200,192.390,80.540,31.260,78.330,152.320,166.210,107.340,145.560,87.280
1674.400,705.000,76.830,794.000,3560.000,2863.000,15860.000,639.000,2725.667,1588.400,823.900,8114,820.333,1569.667,1327.000,6045.000,1320.000,808.000,1382.250,1563.667,1358.667,3932.500,1760.000,2146.000,5423,1976.000,861.000,5031.000,1085.000,4516.000,31.400,41.420,118.190,100.160,66.500,27.010,61.050,82.770,106.660,115.590,57.150,40.890,27.550,96.850,50.420,106.360,49.130,160.330,103.850,161.850,68.210,192.560,80.440,31.310,78.690,153.360,166.270,107.340,145.110,87.680
1673.400,723.900,77.910,785.800,3557.000,2879.500,16166.667,644.000,2745.000,1581.800,815.600,8150,814.667,1566.500,1340.000,6084.000,1333.333,803.250,1382.750,1572.833,1368.000,4056.000,1770.667,2143.000,5485,1996.000,864.600,5065.000,1093.750,4462.000,31.640,41.480,118.550,101.330,66.440,26.947,61.470,82.890,106.950,114.570,57.430,41.050,27.625,96.550,50.360,106.770,49.010,161.490,104.390,162.340,67.740,194.890,80.680,31.240,79.160,153.420,166.790,107.300,146.220,92.620
1665.200,735.500,78.670,777.300,3605.500,2852.500,16566.667,642.000,2740.667,1565.600,807.600,8080,811.000,1569.333,1329.500,6065.000,1308.333,788.000,1391.750,1579.167,1390.500,4044.000,1791.667,2136.000,5447,1944.500,860.000,5033.000,1097.500,4464.000,31.775,41.720,119.000,102.060,66.340,26.883,61.700,83.350,106.910,115.240,57.250,40.880,28.040,97.800,49.985,106.950,49.220,163.380,104.700,162.860,67.640,195.640,82.600,31.930,79.590,154.380,167.070,107.650,145.170,92.020
1649.600,734.000,80.310,771.400,3676.500,2839.000,16716.667,646.167,2751.333,1549.200,810.400,8050,814.667,1576.833,1342.000,6079.000,1311.667,793.000,1394.250,1563.333,1355.167,4089.000,1796.667,2133.000,5394,1939.500,835.700,5028.000,1115.000,4384.000,31.712,41.760,119.370,100.550,65.610,26.763,62.070,83.430,106.500,114.440,56.730,40.700,27.980,97.440,49.635,106.510,49.040,162.490,103.280,162.380,67.080,195.580,82.140,31.730,79.270,153.240,165.840,107.870,144.810,91.710
1657.000,750.000,79.990,780.000,3750.500,2841.000,16601.667,644.167,2712.333,1531.800,815.200,8011,812.000,1583.000,1365.000,6038.000,1288.333,792.500,1401.250,1562.667,1370.000,4066.000,1814.667,2139.000,5306,1943.500,827.100,5021.000,1116.250,4412.000,31.575,41.650,119.920,100.520,65.530,26.717,63.040,83.600,108.840,114.050,57.760,40.510,27.810,97.580,49.765,106.660,49.180,162.570,103.250,162.300,66.910,197.720,83.000,31.490,79.490,153.210,165.990,107.790,146.490,91.980
1654.600,755.900,80.250,783.700,3812.000,2862.000,16395.000,641.667,2688.333,1530.000,807.000,8114,810.333,1574.667,1377.500,6017.000,1250.000,792.750,1417.500,1582.500,1381.667,4064.000,1818.333,2131.000,5322,1923.000,814.600,5009.000,1101.250,4410.000,31.695,42.255,117.320,100.600,65.680,26.580,64.210,83.510,110.410,113.450,58.450,40.400,28.250,96.440,49.915,106.980,49.390,165.470,103.790,164.130,67.210,201.100,85.160,32.830,79.750,152.430,166.440,108.080,150.330,91.540
1661.800,738.400,82.450,805.300,3843.000,2864.000,16200.000,650.500,2681.333,1531.800,808.800,8059,816.500,1635.000,1415.000,6026.000,1258.333,806.250,1422.750,1602.333,1404.833,4109.000,1800.333,2207.000,5250,1916.000,803.400,5070.000,1110.000,4318.000,31.543,42.160,121.600,99.790,65.650,26.413,63.810,83.500,110.160,113.370,57.840,40.600,28.600,95.630,49.950,108.100,49.270,166.870,103.920,163.130,67.910,200.210,84.340,32.870,80.910,151.970,165.890,108.670,149.250,89.520
1659.400,711.100,81.410,822.000,3832.000,2842.000,15920.000,656.667,2578.333,1520.000,794.100,7914,832.333,1650.500,1451.000,6095.000,1240.000,820.000,1426.750,1598.167,1409.333,4133.000,1771.333,2226.000,5148,1896.500,792.500,5041.000,1097.500,4308.000,31.188,41.615,118.710,99.580,64.520,25.960,62.840,82.530,109.110,112.100,56.880,40.300,27.915,94.880,49.275,106.690,48.900,163.580,101.700,160.670,65.810,197.350,83.280,32.470,77.320,149.600,161.710,105.400,148.980,86.960
1652.400,723.200,81.710,826.400,3791.500,2878.000,16025.000,654.833,2558.667,1508.800,798.300,7966,828.167,1652.667,1429.500,6223.000,1228.333,809.750,1415.250,1591.333,1392.500,4122.000,1753.000,2229.000,5125,1883.000,789.300,5002.000,1105.000,4332.000,31.900,42.905,118.580,100.210,64.720,26.047,63.240,82.870,110.290,112.860,57.610,40.660,28.480,96.180,49.995,108.220,49.380,165.970,102.580,166.160,66.900,198.100,84.600,32.730,77.230,152.670,164.510,106.140,150.270,87.120
1689.400,736.100,82.290,854.000,3794.000,2930.000,16128.333,683.667,2622.000,1536.000,807.300,8091,833.500,1683.333,1420.000,6299.000,1251.667,808.500,1435.000,1652.333,1414.167,4122.000,1785.000,2268.000,5261,1957.500,796.100,5166.000,1111.250,4461.000,31.727,42.635,119.280,100.300,65.350,26.010,62.310,83.080,109.730,113.170,57.660,40.780,28.690,94.870,50.145,107.680,49.170,168.460,101.330,164.260,67.380,196.840,83.920,32.430,77.280,153.330,164.000,101.880,148.950,87.090
1692.400,735.100,81.720,879.200,3864.500,2952.000,16415.000,688.667,2661.000,1553.400,837.000,8243,836.833,1747.000,1430.000,6299.000,1295.000,812.250,1443.500,1678.667,1418.333,4264.500,1772.000,2325.000,5337,1983.000,796.200,5121.000,1118.750,4397.000,32.155,42.985,117.810,100.430,68.010,26.143,62.940,83.090,109.500,112.990,57.690,41.310,28.620,97.840,50.075,107.940,49.570,169.100,102.190,165.360,67.710,198.320,84.870,32.700,78.440,151.190,164.670,102.020,150.060,87.020
1695.600,723.200,82.860,861.700,3854.000,3000.500,16465.000,687.833,2627.000,1551.200,842.500,8247,850.000,1739.667,1438.500,6299.000,1280.000,840.000,1452.250,1715.333,1440.000,4489.000,1777.667,2322.000,5339,1975.500,795.500,5050.000,1123.750,4412.000,32.417,43.340,118.260,100.460,67.720,26.393,62.800,80.950,109.970,113.960,57.510,40.950,28.675,97.000,50.555,109.000,50.050,169.170,103.010,170.240,68.470,199.310,84.790,32.350,78.150,149.870,159.660,103.480,153.000,86.690
1682.600,747.800,83.890,856.800,3873.500,2913.500,16235.000,699.167,2604.000,1554.800,836.700,8195,851.167,1745.667,1432.000,6247.000,1268.333,833.250,1445.000,1683.000,1448.667,4442.000,1738.667,2307.000,5300,1948.000,803.900,5054.000,1127.500,4393.000,32.570,47.870,118.690,101.080,67.480,26.613,62.600,81.000,109.870,113.700,57.600,40.890,28.820,98.740,50.475,109.530,50.030,167.910,102.500,169.780,67.830,197.990,84.600,32.080,77.990,148.400,158.990,103.950,153.360,85.980
1668.000,745.800,83.530,851.100,3876.500,2935.000,16016.667,707.333,2565.667,1559.000,838.300,8220,846.000,1753.000,1452.000,6248.000,1260.000,830.000,1442.000,1668.333,1438.833,4480.500,1750.333,2303.000,5360,1933.500,799.600,5050.000,1126.250,4400.000,33.163,48.030,116.240,100.580,67.100,26.457,62.340,80.600,109.700,111.390,57.100,40.830,28.890,96.440,50.470,110.160,50.080,162.380,102.540,170.730,67.840,196.520,85.330,32.500,77.490,147.800,157.980,103.330,154.410,86.120
1703.000,738.200,83.690,855.700,3877.000,3022.000,16310.000,715.167,2185.667,1581.800,837.000,8360,862.167,1766.667,1475.500,6291.000,1261.667,841.000,1506.250,1689.000,1443.500,4438.000,1766.000,2317.000,5537,1924.500,796.400,5065.000,1135.000,4458.000,32.640,49.155,117.590,100.740,66.770,26.367,62.760,80.420,111.120,110.580,59.980,40.770,29.320,96.830,49.930,109.920,50.550,162.490,102.930,173.920,66.890,197.490,86.200,33.020,77.490,147.510,158.330,103.680,155.460,86.080
1703.000,738.200,83.690,855.700,3877.000,3022.000,16310.000,715.167,2185.667,1581.800,837.000,8360,862.167,1766.667,1475.500,6291.000,1261.667,841.000,1506.250,1689.000,1443.500,4438.000,1766.000,2317.000,5537,1924.500,796.400,5065.000,1135.000,4458.000,32.160,49.060,113.610,100.390,67.340,25.960,63.600,79.850,111.730,108.710,59.680,40.490,29.050,97.020,50.085,109.810,50.470,160.980,101.740,174.400,74.650,198.560,87.500,32.885,77.160,146.150,156.970,102.850,154.830,84.570
1671.600,728.900,80.840,855.900,3752.500,2840.000,15765.000,695.167,2200.000,1471.000,819.300,8104,863.500,1747.333,1480.000,6157.000,1218.333,840.250,1491.000,1633.667,1347.167,4211.000,1725.000,2287.000,5305,1869.500,793.200,5021.000,1085.000,4291.000,31.288,48.640,111.400,99.200,66.050,26.017,63.260,79.510,111.060,106.980,59.560,40.560,28.830,96.550,49.420,108.720,50.440,157.910,100.920,171.290,72.820,196.420,86.880,32.550,77.450,143.340,156.390,101.110,153.000,82.930
1663.000,725.700,81.210,842.200,3740.000,2856.500,15863.333,698.333,2196.667,1477.800,818.800,8111,863.000,1721.667,1500.000,6193.000,1236.667,837.250,1502.500,1624.833,1366.500,4362.500,1715.000,2263.000,5312,1875.000,651.000,5006.000,1080.000,4258.000,32.237,48.655,113.200,100.130,65.770,26.200,63.610,80.290,109.040,109.550,59.860,40.910,29.130,97.800,50.390,110.520,50.410,160.360,102.500,173.670,73.360,197.530,87.370,33.420,77.680,144.670,157.680,102.120,155.070,83.460
1663.000,725.700,81.210,842.200,3740.000,2856.500,15863.333,698.333,2196.667,1477.800,818.800,8111,863.000,1721.667,1500.000,6193.000,1236.667,837.250,1502.500,1624.833,1366.500,4362.500,1715.000,2263.000,5312,1875.000,651.000,5006.000,1080.000,4258.000,32.175,48.240,114.560,100.350,65.580,26.393,64.720,80.350,108.320,110.060,60.640,40.960,29.170,96.130,50.415,111.030,50.520,162.110,102.580,173.970,71.600,199.300,87.300,33.430,78.280,144.020,159.020,102.170,154.950,84.130
1663.000,725.700,81.210,842.200,3740.000,2856.500,15863.333,698.333,2196.667,1477.800,818.800,8111,863.000,1721.667,1500.000,6193.000,1236.667,837.250,1502.500,1624.833,1366.500,4362.500,1715.000,2263.000,5312,1875.000,651.000,5006.000,1080.000,4258.000,31.450,47.600,113.370,99.500,65.960,26.043,64.400,80.070,108.000,108.060,60.490,40.750,28.890,96.130,50.210,110.810,50.090,159.440,101.540,173.080,72.750,197.290,87.000,32.640,77.840,142.910,157.910,102.050,154.050,83.140
1663.000,725.700,81.210,842.200,3740.000,2856.500,15863.333,698.333,2196.667,1477.800,818.800,8111,863.000,1721.667,1500.000,6193.000,1236.667,837.250,1502.500,1624.833,1366.500,4362.500,1715.000,2263.000,5312,1875.000,651.000,5006.000,1080.000,4258.000,31.253,46.280,113.490,99.170,65.670,25.883,63.920,80.400,107.950,108.310,60.260,40.660,28.970,96.390,50.110,109.720,49.640,158.950,100.990,170.050,73.790,196.250,86.990,32.220,77.850,141.040,157.640,101.770,152.640,83.100
1642.800,721.900,81.210,836.400,3614.500,2847.000,15701.667,691.500,2194.667,1482.000,815.300,7930,853.833,1707.000,1489.500,6171.000,1228.333,830.500,1492.750,1643.833,1363.000,4257.000,1719.667,2266.000,5125,1825.000,663.300,4898.000,1062.500,4228.000,31.315,46.700,114.760,99.660,66.580,26.010,64.500,80.200,107.570,110.040,60.300,40.700,28.805,96.780,50.725,109.260,49.730,157.900,101.010,170.990,74.520,197.390,86.430,32.245,78.430,141.490,158.610,102.580,151.920,84.230
1655.800,724.600,81.270,882.800,3677.000,2821.500,15706.667,685.000,2246.333,1497.600,822.900,7986,854.000,1785.667,1488.500,6113.000,1230.000,842.000,1481.500,1662.000,1394.500,4240.000,1707.000,2341.000,5010,1832.000,678.100,4898.000,1055.000,4271.000,31.905,47.750,115.680,101.470,69.470,26.177,65.490,80.960,108.650,112.470,60.740,40.980,29.230,98.230,51.220,110.110,50.140,162.340,102.120,172.680,72.400,200.500,87.310,32.800,78.980,145.460,160.600,103.730,155.550,85.020
1647.000,745.400,81.700,872.000,3700.000,2868.500,16150.000,693.833,2360.667,1491.800,824.300,8035,881.000,1793.333,1541.500,6207.000,1250.000,847.250,1499.750,1665.333,1403.500,4268.000,1715.333,2335.000,5095,1813.000,670.200,4911.500,1021.250,4266.000,31.580,47.370,114.770,101.030,69.020,26.033,65.450,80.270,107.360,111.900,60.000,40.940,29.210,97.510,51.395,108.600,49.800,161.050,102.690,171.120,71.200,201.730,88.770,32.690,79.700,145.890,159.900,102.220,155.700,84.250
1656.800,766.600,81.610,864.700,3674.500,2856.000,16111.667,693.833,2409.333,1458.200,824.700,7974,894.333,1800.000,1556.000,6220.000,1255.000,846.000,1519.500,1662.167,1390.333,4302.500,1723.000,2353.000,5160,1755.500,689.100,4749.500,1055.000,4285.000,31.466,47.350,114.640,100.470,68.690,26.320,65.360,79.950,107.560,112.520,59.440,40.690,29.230,97.950,51.185,109.240,49.620,158.240,102.310,170.550,71.770,200.530,88.160,32.250,79.080,145.430,160.070,101.670,152.850,84.180
1639.200,776.200,81.030,865.200,3665.000,2786.500,16505.000,700.000,2435.667,1474.400,831.800,8361,897.667,1752.667,1569.000,6215.000,1250.000,851.500,1553.500,1641.333,1397.000,4334.000,1735.000,2347.000,5249,1755.000,689.900,4650.500,1065.000,4250.000,31.503,47.625,115.860,100.550,68.650,26.053,65.520,79.700,107.700,111.190,59.180,41.050,29.350,97.350,51.080,109.190,49.730,158.390,104.440,172.280,71.790,201.430,88.440,32.640,79.860,145.620,161.310,101.970,152.190,84.070
1635.800,763.200,80.020,844.000,3630.000,2688.000,16091.667,728.000,2433.667,1449.400,838.300,8654,893.667,1703.333,1564.500,6170.000,1243.333,845.000,1552.750,1632.667,1396.000,4380.000,1694.333,2297.000,5177,1719.000,674.400,4632.500,1058.750,4079.000,32.237,48.720,118.530,101.830,70.000,26.240,66.050,80.570,108.450,111.940,59.780,41.500,29.050,97.710,51.720,109.930,49.970,161.980,106.440,174.050,72.880,202.620,88.740,32.970,80.750,147.960,163.150,102.750,153.720,85.350
1659.200,778.400,82.740,871.900,3623.000,2746.500,16188.333,738.167,2399.333,1477.400,839.800,8626,891.333,1713.333,1544.500,6226.000,1253.333,849.000,1563.500,1652.833,1392.667,4370.500,1748.000,2346.000,5194,1760.000,680.300,4641.000,1056.250,4194.000,32.193,48.295,119.330,102.300,69.570,26.413,65.880,81.050,108.030,113.350,60.230,41.520,29.550,98.040,52.490,110.300,49.790,162.360,106.850,173.260,72.400,202.970,88.430,32.990,80.220,146.880,163.300,102.680,154.530,86.470
1670.400,780.000,84.100,911.800,3660.000,2819.000,16345.000,758.833,2410.667,1478.000,852.600,8871,913.167,1774.000,1580.500,6067.000,1278.333,858.500,1591.000,1700.000,1412.167,4458.500,1761.667,2457.000,5090,1775.000,679.600,4703.000,1055.000,4243.000,32.547,48.010,119.800,103.420,70.000,26.640,66.420,80.740,106.650,114.330,60.010,41.320,29.760,98.020,52.375,110.330,49.600,163.440,106.770,173.060,72.800,204.660,88.290,33.410,80.170,146.710,162.870,103.170,153.000,86.360
1672.800,791.400,84.170,899.100,3635.000,2834.000,16670.000,769.667,2428.333,1483.000,850.000,8855,912.833,1771.000,1581.000,6047.000,1295.000,859.000,1567.500,1710.667,1393.500,4532.500,1757.000,2464.000,5133,1785.000,669.600,4722.500,1050.000,4327.000,32.517,47.580,120.550,103.960,70.160,25.477,67.010,80.830,105.020,112.340,60.520,41.310,29.735,100.680,52.320,110.560,49.550,163.560,105.810,173.480,71.480,205.400,87.240,33.150,81.360,147.050,163.120,103.660,152.190,85.840
1681.000,781.300,85.150,898.700,3623.500,2859.500,16733.333,785.500,2466.333,1497.000,847.300,8924,904.000,1781.667,1602.500,5998.000,1298.333,854.500,1603.250,1646.667,1394.500,4548.000,1748.000,2461.000,5161,1819.000,670.000,4825.000,1068.750,4407.000,32.515,47.580,121.240,103.600,69.780,25.300,66.480,80.480,105.250,112.100,60.460,41.350,29.620,100.110,52.305,110.200,49.690,163.980,106.230,173.760,70.160,205.080,87.930,33.370,80.960,146.420,161.900,103.700,153.120,84.890
1684.600,770.700,86.700,906.800,3607.500,2828.500,16700.000,785.167,2442.333,1506.000,848.700,9056,912.333,1801.667,1617.500,6004.000,1278.333,855.250,1590.000,1640.667,1385.000,4639.000,1738.333,2488.000,5211,1821.500,669.400,4798.500,1063.750,4387.000,32.847,47.420,120.460,102.420,69.370,25.370,66.650,80.410,105.490,112.010,60.100,41.230,29.430,99.280,52.200,110.390,49.900,163.840,106.360,173.340,72.910,204.950,89.330,33.550,80.760,147.350,162.060,103.090,154.140,87.140
1669.200,768.400,87.150,899.500,3676.000,2854.500,16766.667,778.333,2502.667,1511.400,850.000,9275,922.000,1798.333,1660.000,5975.000,1270.000,857.000,1578.250,1634.167,1374.667,4650.500,1738.000,2484.000,5187,1821.000,663.600,4857.000,1053.750,4372.000,33.135,46.900,119.590,101.350,69.620,25.287,66.470,79.950,104.890,112.160,59.380,41.210,29.260,98.990,52.215,110.260,49.610,163.580,105.920,172.220,75.010,207.800,88.630,33.450,81.250,144.810,160.980,102.730,153.870,86.450
1691.800,785.900,87.270,905.400,3702.000,2870.500,16890.000,788.333,2513.667,1516.200,846.100,9468,935.333,1815.333,1686.000,6004.000,1283.333,860.000,1593.250,1667.667,1393.500,4700.500,1749.000,2511.000,5208,1817.500,674.000,4868.500,1042.500,4414.000,33.135,46.900,119.590,101.350,69.620,25.287,66.470,79.950,104.890,112.160,59.380,41.210,29.260,98.990,52.215,110.260,49.610,163.580,105.920,172.220,75.010,207.800,88.630,33.450,81.250,144.810,160.980,102.730,153.870,86.450
