7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1300.000,393.700,68.360,620.000,3842.500,2204.000,12260.000,570.000,2362.333,1428.200,841.800,6645,742.667,1506.000,1295.000,4740.000,1046.667,846.750,1256.250,1121.667,1247.833,3524.500,1415.333,1961.000,3957,1634.000,667.600,3628.500,962.500,2983.000,24.795,45.900,84.880,104.300,52.502,25.373,59.770,83.140,117.650,91.020,58.710,42.740,25.030,94.190,43.850,87.490,49.430,138.820,91.660,187.170,56.730,180.700,97.610,33.990,85.810,124.670,139.180,93.100,151.350,59.040
1255.000,380.900,65.520,599.600,3747.000,2142.333,12123.333,556.500,2281.333,1377.400,813.100,6480,719.167,1464.167,1272.500,4663.000,1036.667,828.000,1216.375,1089.167,1196.000,3468.000,1387.500,1935.000,3839,1592.000,649.800,3530.000,935.000,2900.000,24.975,45.760,84.900,103.850,52.430,25.410,58.840,83.050,117.110,92.240,58.850,42.660,25.060,94.120,44.650,86.790,49.290,137.200,91.120,186.910,56.640,182.880,97.410,33.520,85.870,124.170,138.670,93.070,151.260,59.760
1258.000,379.000,64.960,601.900,3719.500,2140.000,12456.667,556.000,2246.667,1387.200,813.200,6552,720.667,1460.000,1267.500,4659.000,1045.000,831.000,1224.875,1088.333,1179.500,3485.500,1370.500,1941.000,3847,1606.500,667.000,3556.000,938.750,2897.000,24.905,46.090,86.020,105.130,52.998,25.773,60.300,83.790,117.710,93.540,59.900,43.000,25.310,94.860,45.145,88.450,49.710,139.150,91.710,188.670,58.460,188.070,97.390,34.030,87.160,126.360,140.170,94.460,151.860,60.770
1276.600,387.400,65.040,613.100,3714.000,2188.333,12613.333,561.667,2289.000,1397.000,835.000,6597,722.667,1466.333,1265.000,4682.000,1088.333,833.750,1237.750,1095.333,1201.667,3603.000,1378.167,1958.000,3890,1649.000,685.900,3611.000,948.750,2900.000,24.905,46.090,85.090,104.860,52.947,25.783,60.180,83.570,118.090,93.260,59.580,43.600,25.010,93.840,44.610,88.560,50.080,137.610,91.950,189.040,58.300,187.480,98.000,34.110,87.030,126.260,140.340,94.700,151.500,60.650
1273.200,382.600,65.380,610.000,3733.500,2203.000,12321.667,556.667,2282.667,1394.000,828.200,6471,716.000,1463.667,1266.500,4678.000,1078.333,831.000,1240.625,1121.333,1197.000,3602.500,1378.667,1957.000,3846,1660.500,693.000,3595.500,948.750,2918.000,24.688,45.530,84.190,102.390,52.013,25.767,59.270,83.160,116.020,92.470,58.460,43.920,24.635,92.810,44.035,87.110,49.680,136.030,89.790,185.710,56.910,183.800,94.700,33.470,85.350,123.320,137.680,93.660,148.500,59.840
1250.400,383.000,63.780,605.600,3655.500,2210.333,12235.000,551.833,2258.333,1376.400,801.600,6408,711.000,1433.333,1270.000,4624.500,1103.333,823.000,1214.500,1109.167,1180.333,3567.500,1374.833,1938.000,3766,1622.000,694.900,3536.500,931.250,2904.000,25.200,46.780,86.620,104.910,53.090,26.080,60.400,84.180,117.950,94.090,60.180,44.550,24.660,93.830,44.415,88.110,49.870,140.070,91.450,189.360,57.900,186.640,96.650,34.270,87.410,124.980,141.410,94.450,150.000,61.460
1248.000,376.500,64.150,601.600,3616.500,2183.000,12418.333,551.500,2300.000,1378.600,791.400,6331,697.167,1415.500,1246.500,4608.000,1100.000,810.750,1207.125,1101.667,1175.167,3567.500,1375.167,1930.000,3733,1612.500,675.400,3501.000,922.500,2878.000,25.255,45.850,84.940,102.080,51.928,25.953,59.080,83.660,114.510,93.070,59.210,43.870,24.190,92.720,43.615,85.710,48.930,137.580,89.770,186.420,57.130,181.270,93.500,33.620,85.890,122.760,138.640,93.890,144.690,61.550
1244.000,376.400,63.120,589.400,3550.000,2152.000,12630.000,546.500,2252.667,1340.800,781.200,6304,689.500,1373.333,1223.500,4586.500,1098.333,798.750,1177.500,1093.000,1157.667,3493.500,1352.667,1893.000,3635,1601.000,675.300,3451.000,912.500,2847.000,25.183,44.030,85.390,101.230,51.245,26.097,58.520,84.690,113.890,92.550,58.660,44.470,23.340,92.300,43.595,86.270,48.940,137.390,87.900,185.930,54.770,180.380,93.130,31.910,84.990,121.500,133.830,94.040,142.710,62.990
1244.000,376.400,63.120,589.400,3550.000,2152.000,12630.000,546.500,2252.667,1340.800,781.200,6304,689.500,1373.333,1223.500,4586.500,1098.333,798.750,1177.500,1093.000,1157.667,3493.500,1352.667,1893.000,3635,1601.000,675.300,3451.000,912.500,2847.000,24.953,43.650,83.950,99.120,51.070,25.853,58.160,83.370,112.030,90.600,56.140,44.070,22.930,90.730,42.695,83.910,48.370,133.560,85.660,183.520,53.230,178.770,91.680,31.470,82.780,120.450,132.900,93.520,134.670,60.690
1195.600,364.400,62.180,577.400,3438.500,2094.667,12310.000,539.667,2102.333,1314.400,759.200,6049,671.667,1341.167,1214.000,4500.000,1080.000,787.250,1152.750,1069.667,1134.667,3391.500,1320.333,1870.000,3601,1536.500,668.800,3358.000,872.500,2747.000,24.688,43.730,82.820,97.010,50.680,25.993,57.990,83.550,109.780,90.100,56.330,43.640,23.055,91.100,42.545,84.140,48.220,132.200,86.190,183.800,52.720,178.700,92.800,32.140,82.740,122.290,134.180,93.680,131.790,60.690
