AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
186.860,403.780,507.140,158.360,277.050,56.103,173.730,159.180,147.890,360.070,126.380,60.980,50.180,298.080,101.760,97.060,42.490,324.560,197.310,186.900,283.800,383.850,307.690,43.360,203.220,209.810,95.910,212.020,61.960,23.250
185.850,411.220,510.230,156.610,277.180,56.523,174.730,158.090,152.240,357.230,126.410,60.540,50.180,297.050,100.710,97.130,42.130,323.190,196.110,185.790,285.660,387.860,315.090,42.600,206.410,209.380,94.870,214.820,62.360,22.640
187.680,405.650,502.960,155.800,275.580,56.220,174.500,158.210,152.330,355.140,126.180,60.040,49.510,285.970,99.680,96.650,41.380,321.970,193.010,183.420,288.110,383.020,321.400,42.770,205.940,206.630,92.730,213.080,61.210,22.160
189.300,405.490,510.670,158.060,276.760,56.603,175.100,158.960,152.350,356.250,126.880,59.940,49.980,284.650,102.610,99.290,41.100,316.070,193.640,183.410,285.830,384.990,322.720,42.740,205.650,208.580,93.760,213.010,65.740,23.110
189.410,414.050,519.390,157.980,279.390,56.460,175.430,159.120,152.130,362.690,127.470,59.990,49.770,287.330,103.790,99.140,40.420,295.870,194.100,183.740,288.840,386.660,323.590,42.780,209.080,211.920,93.840,214.220,66.480,22.810
188.320,414.110,520.090,156.400,275.780,56.457,174.800,158.640,154.060,363.720,126.610,59.830,49.950,291.930,103.770,110.540,39.910,294.850,193.460,184.360,291.950,385.040,322.000,42.500,211.210,209.220,93.200,213.810,67.100,22.540
188.850,420.550,518.220,156.760,276.430,56.427,175.010,157.420,151.040,363.150,125.450,59.560,50.130,289.470,104.500,108.390,39.720,291.120,194.840,186.340,291.300,384.260,317.160,43.310,212.470,209.200,92.900,214.500,67.680,22.240
187.150,415.260,517.640,157.850,275.070,56.767,175.790,157.110,152.080,365.450,125.340,59.700,49.990,289.440,107.180,109.290,40.100,294.430,197.350,186.160,287.320,392.640,321.630,44.030,212.260,209.330,94.630,214.690,68.470,22.630
185.040,406.320,516.850,156.470,275.810,56.380,174.260,156.270,150.600,357.590,125.430,59.350,49.640,287.110,105.000,110.460,40.130,290.480,194.010,183.700,281.150,378.750,312.840,43.160,209.670,204.460,92.660,215.950,66.840,21.550
184.150,409.490,516.940,155.740,277.560,56.200,176.030,155.630,151.010,358.230,125.820,59.290,50.280,288.170,106.330,111.560,40.150,290.070,194.870,183.570,289.150,378.040,316.710,44.190,210.900,203.380,92.420,216.620,67.650,21.540
183.860,406.560,520.880,157.920,280.980,56.430,179.870,157.010,154.460,361.080,126.540,59.400,49.060,291.860,106.050,112.450,40.590,289.070,197.950,186.870,291.940,385.420,323.070,44.050,212.530,205.330,92.380,219.020,68.450,22.290
182.310,404.060,521.550,156.550,278.560,56.787,179.030,157.510,154.630,362.350,127.790,59.390,48.440,292.020,103.510,111.600,40.490,283.700,197.170,187.640,289.720,384.440,321.910,43.510,212.560,203.890,91.250,217.530,68.450,21.980
182.310,404.060,521.550,156.550,278.560,56.787,179.030,157.510,154.630,362.350,127.790,59.390,48.440,292.020,103.510,111.600,40.490,283.700,197.170,187.640,289.720,384.440,321.910,43.510,212.560,203.890,91.250,217.530,68.450,21.980
181.560,402.790,521.060,157.860,275.150,58.620,179.730,158.510,154.000,362.570,127.370,60.700,48.280,292.650,103.300,109.440,40.500,283.510,198.940,183.440,286.390,384.520,313.740,44.520,212.490,203.370,91.820,220.100,67.970,22.310
182.320,402.180,521.970,158.680,276.760,57.900,180.900,160.400,155.440,364.130,128.120,61.240,48.480,293.910,105.270,107.670,41.100,283.460,199.530,179.700,283.550,388.270,317.140,43.470,210.890,201.570,91.710,219.480,69.060,21.750
184.370,411.650,526.500,160.450,283.750,58.470,183.070,160.560,155.430,371.340,129.260,61.150,48.570,295.920,105.080,107.640,40.730,285.180,200.810,184.210,293.650,390.470,322.090,42.980,213.990,201.500,92.230,222.300,69.930,21.570
182.520,410.340,527.240,161.840,283.600,58.520,183.990,161.030,154.660,371.960,129.450,61.200,48.860,297.750,105.630,107.740,40.660,289.180,200.630,185.720,292.800,391.050,323.880,42.990,214.560,200.830,92.580,220.960,69.960,21.730
181.160,407.540,525.320,160.790,284.150,59.600,183.360,160.220,154.450,371.600,128.840,60.710,48.400,297.120,104.540,107.680,39.690,286.370,199.190,184.130,300.390,390.220,325.380,42.990,216.960,200.540,91.820,220.080,69.910,20.990
182.630,407.480,513.420,160.980,283.170,59.590,183.450,159.300,152.160,375.560,129.030,60.340,48.310,293.760,105.150,109.420,39.930,278.490,198.180,184.870,299.500,390.810,327.630,42.730,217.980,201.400,92.300,221.880,69.600,21.630
181.420,407.720,498.280,161.550,285.630,59.620,184.380,160.050,152.340,377.610,128.190,60.400,48.060,295.190,104.350,110.800,40.100,277.460,197.570,185.300,299.770,393.180,329.560,41.990,218.030,207.000,91.460,220.420,69.630,21.160
180.750,413.640,493.600,161.380,282.640,58.610,186.060,158.940,152.010,380.610,127.150,60.020,48.370,292.280,103.930,111.580,40.020,273.830,198.730,185.030,308.820,389.050,333.960,43.050,219.420,203.720,92.120,220.960,69.190,21.260
