Risk,Expected Return
32114.73898254997766343877,20933.24508710800728294998
32324.71980579889350337908,21437.08177351918857311830
32387.07220417432836256921,23000.79029268298836541362
33405.34677619285503169522,25240.23282578395446762443
33457.91646913885051617399,26374.18857142858905717731
34388.70928660214849514887,26726.03960975613517803140
34928.01998888822708977386,28504.97510104527100338601
35759.33049352661328157410,29758.92650174220398184843
36490.28789196602156152949,30311.60449128918844508007
37040.97591790674050571397,31605.33934494777713553049
37560.28879350484203314409,32252.97088501743564847857
41014.68991532132349675521,33653.03120905924879480153
42910.23175803160847863182,35239.74027874560852069408
43360.76636271224560914561,36737.40114285708114039153
45945.73310046484402846545,37542.42495470384164946154
46813.87769273261801572517,38944.21690243903867667541
47319.79266841466596815735,39857.43597212539316387847
49036.47926836261467542499,41153.28370034842373570427
52000.92494605731917545199,43155.88426829264790285379
54599.36789593327557668090,43657.95872473866620566696
56773.49544741524732671678,45127.57811149828194174916
57510.52367931460321415216,45242.02852613237337209284
59875.21096186808426864445,46556.22926132405700627714
61630.52771175321686314419,47242.96099303134542424232
63329.42147573058173293248,47775.64683972131024347618
66388.28837949103035498410,48601.91722299649700289592
70133.41590534235001541674,48922.01254703831364167854
71778.04009237632271833718,49097.34640766546363011003
71852.45621806998678948730,50092.68497212544025387615
72679.57839748538390267640,51391.09756097564240917563
75117.93201704989769496024,51514.76999651572987204418
76675.19444176298566162586,52389.46841463410964934155
78526.56671368821116629988,53407.67936236927198478952
79094.49130170731223188341,53536.20564459930028533563
85810.90077768030459992588,54304.86660278747149277478
86618.46283550754014868289,54323.21527526127465534955
89952.05871130447485484183,55785.46215679437591461465
94660.13255755191494245082,56633.54293031356792198494
97589.09587411126994993538,57471.36439721254282630980
101077.69761449884390458465,58264.17856097556068561971
102854.59509521244035568088,59047.89345296166720800102
105268.73501994306570850313,59727.17520209052599966526
109604.14863658993272110820,60054.14838675955979852006
109751.73766134522156789899,60311.96854703831195365638
113353.04177296358102466911,60972.12912543553102295846
116869.51423503420664928854,61359.27392334495380055159
120311.01070909938425756991,61876.25477700341434683651
123029.25443240096501540393,62592.16936933799297548831
129178.67317282146541401744,63856.45648780482588335872
131880.32222296248073689640,64315.25177003482531290501
134470.55888972667162306607,65262.47067247384984511882
138248.04350719563080929220,65737.92853310098871588707
142506.27291162821347825229,66434.96788850173470564187
145162.58429986747796647251,66804.00788850171375088394
147456.12206698767840862274,67646.59370383269560988992
148775.08415276152663864195,67965.18280139371927361935
155238.14425804908387362957,68204.59744947736908216029
157876.15938955557066947222,69195.66535191636648960412
163498.50904918072046712041,70109.81301045289728790522
168823.92188782611628994346,70522.84222996520111337304
171015.13615955493878573179,71260.45983275260368827730
172038.83387488892185501754,71321.51633449480868875980
174606.97807438793824985623,72049.76524738682201132178
175237.73203094390919432044,72153.56293379791895858943
180691.00382519670529291034,73133.98390592334908433259
184010.78493697050726041198,73563.97880487810471095145
189738.57428617047844454646,74018.94566550521994940937
190394.59973374204128049314,74612.61753658532688859850
199397.91092287129140459001,74935.74015331010741647333
204057.46937407739460468292,75414.57702090594102628529
207160.41555882358807139099,75903.29438327522075269371
212624.22544327430659905076,77011.41688501746102701873
215575.38218392626731656492,77258.19901045291044283658
223317.07013076110160909593,78162.34358885019901208580
228664.98366703395731747150,78505.62358885015419218689
231797.66627606135443784297,78746.29431358884903602302
236363.63012106990208849311,79048.32796864112606272101
237282.21579900648794136941,79738.06068292682175524533
239469.71045419774600304663,80409.90409756099688820541
244696.78839835492544807494,80921.26369337979122065008
248849.18232106848154217005,81346.64062717765045817941
252606.19203480696887709200,81787.35186759581847582012
258390.14326614519814029336,82568.96828222993644885719
264313.40542341215768828988,83868.61697560975153464824
265873.49859576573362573981,84317.25063414637406822294
270398.06495837605325505137,84465.40525435536983422935
270679.63353989494498819113,84914.15994773517013527453
277759.07356856053229421377,86198.44739372827461920679
285659.40240497922059148550,86231.55909059230179991573
288902.37293344346107915044,86436.66499303138698451221
290404.67589354829397052526,87497.83488153311191126704
294886.33787297294475138187,87628.95864808358601294458
300168.20145352947292849422,88763.08699651565984822810
304584.79994511348195374012,88843.18649128920515067875
306754.73836469108937308192,89404.57072125436388887465
312936.12428240297595039010,90025.50140069688495714217
316388.03813450050074607134,91161.29924738677800633013
