Risk,Expected Return,Remaining Fund,Selected Stocks
28725.41135819712872034870,13825.57668989542071358301,0.00000000000000000000,MSFT:0.0343511450; UNH:0.0019083969; JNJ:0.1040076336; V:0.0009541985; WMT:0.1211832061; JPM:0.0181297710; PG:0.1202290076; MRK:0.0019083969; KO:0.1211832061; MCD:0.1192748092; NKE:0.1068702290; AMGN:0.0009541985; HON:0.0038167939; IBM:0.1183206107; GS:0.0658396947; TRV:0.0610687023; 
28941.9569220398,14047.9305135889,0.0000000000,MSFT:0.0410447761; UNH:0.0018656716; JNJ:0.1166044776; V:0.0009328358; WMT:0.1184701493; JPM:0.0177238806; PG:0.1175373134; MRK:0.0018656716; KO:0.1184701493; MCD:0.1166044776; NKE:0.1044776119; AMGN:0.0009328358; HON:0.0037313433; IBM:0.1156716418; GS:0.0643656716; TRV:0.0597014925; 
29311.7667760543,14512.5863344948,0.0000000000,MSFT:0.0377002828; UNH:0.0018850141; JNJ:0.1178133836; V:0.0009425071; WMT:0.1196983977; JPM:0.0179076343; PG:0.1187558907; MRK:0.0018850141; KO:0.1196983977; MCD:0.1178133836; NKE:0.1074458058; AMGN:0.0009425071; HON:0.0037700283; IBM:0.1055607917; GS:0.0650329877; CAT:0.0009425071; TRV:0.0622054665; 
29896.2313375117,14699.6830954704,0.0000000000,MSFT:0.0154589372; JNJ:0.1207729469; V:0.0009661836; WMT:0.1227053140; JPM:0.0183574879; PG:0.1217391304; MRK:0.0019323671; KO:0.1227053140; MCD:0.1207729469; NKE:0.1101449275; AMGN:0.0009661836; HON:0.0038647343; IBM:0.1082125604; GS:0.0666666667; CAT:0.0009661836; TRV:0.0637681159; 
30246.5469656867,15216.8407512195,0.0000000000,MSFT:0.0378228782; JNJ:0.1042435424; V:0.0009225092; WMT:0.1134686347; JPM:0.0212177122; PG:0.1162361624; CVX:0.0009225092; MRK:0.0350553506; KO:0.1162361624; MCD:0.1153136531; NKE:0.1051660517; AMGN:0.0009225092; HON:0.0036900369; IBM:0.1033210332; GS:0.0636531365; CAT:0.0009225092; TRV:0.0608856089; 
30300.4127725359,15527.8082299652,0.0000000000,MSFT:0.0315270936; UNH:0.0019704433; JNJ:0.1231527094; V:0.0009852217; WMT:0.1251231527; JPM:0.0187192118; PG:0.1221674877; KO:0.1221674877; MCD:0.1192118227; NKE:0.1123152709; AMGN:0.0009852217; HON:0.0039408867; IBM:0.0857142857; GS:0.0679802956; TRV:0.0630541872; WBA:0.0009852217; 
30528.2655173755,15832.6426989547,0.0000000000,MSFT:0.0351219512; UNH:0.0019512195; JNJ:0.1219512195; V:0.0009756098; WMT:0.1239024390; JPM:0.0185365854; PG:0.1229268293; MRK:0.0019512195; KO:0.1239024390; MCD:0.1219512195; NKE:0.1112195122; AMGN:0.0009756098; HON:0.0039024390; IBM:0.0780487805; GS:0.0673170732; CAT:0.0009756098; TRV:0.0643902439; 
30822.8297594466,16169.3474599303,0.0000000000,MSFT:0.0356083086; UNH:0.0019782394; JNJ:0.1236399604; V:0.0009891197; WMT:0.1256181998; JPM:0.0187932740; PG:0.1246290801; MRK:0.0019782394; KO:0.1256181998; MCD:0.1236399604; NKE:0.1127596439; AMGN:0.0009891197; HON:0.0039564787; IBM:0.0712166172; GS:0.0642927794; MMM:0.0009891197; TRV:0.0633036597; 
31107.4824840178,16315.4273763066,0.0000000000,MSFT:0.0327706058; UNH:0.0019860973; JNJ:0.1241310824; V:0.0009930487; WMT:0.1261171797; JPM:0.0188679245; PG:0.1251241311; CVX:0.0009930487; MRK:0.0019860973; KO:0.1261171797; MCD:0.1241310824; NKE:0.1132075472; AMGN:0.0009930487; HON:0.0009930487; IBM:0.0635551142; GS:0.0675273088; CAT:0.0009930487; BA:0.0039721946; MMM:0.0009930487; TRV:0.0635551142; WBA:0.0009930487; 
31350.8549883960,16643.8024181185,0.0000000000,MSFT:0.0317460317; UNH:0.0019841270; JNJ:0.1240079365; V:0.0009920635; WMT:0.1259920635; JPM:0.0188492063; PG:0.1250000000; CVX:0.0009920635; MRK:0.0019841270; KO:0.1259920635; MCD:0.1240079365; NKE:0.1130952381; HON:0.0009920635; IBM:0.0634920635; GS:0.0763888889; TRV:0.0634920635; WBA:0.0009920635; 
31833.9655161723,16697.1659059234,0.0000000000,MSFT:0.0309777348; UNH:0.0019361084; JNJ:0.1210067764; V:0.0009680542; WMT:0.1229428848; JPM:0.0183930300; PG:0.1219748306; CVX:0.0009680542; MRK:0.0019361084; KO:0.1229428848; MCD:0.1210067764; NKE:0.1103581801; HON:0.0009680542; IBM:0.0619554695; GS:0.0745401742; TRV:0.0871248790; 
31856.7688168710,17204.2929365854,0.0000000000,MSFT:0.0648429585; UNH:0.0020263425; JNJ:0.1225937183; V:0.0010131712; WMT:0.1236068896; JPM:0.0182370821; PG:0.1256332320; CVX:0.0010131712; MRK:0.0020263425; KO:0.1276595745; MCD:0.1225937183; NKE:0.1155015198; AMGN:0.0010131712; IBM:0.0405268490; GS:0.0658561297; CAT:0.0010131712; TRV:0.0648429585; 
31947.8810013062,17452.6188780488,0.0000000000,MSFT:0.0415368640; UNH:0.0020768432; JNJ:0.1256490135; V:0.0010384216; WMT:0.1266874351; JPM:0.0186915888; PG:0.1287642783; CVX:0.0010384216; MRK:0.0020768432; KO:0.1308411215; MCD:0.1256490135; NKE:0.1183800623; AMGN:0.0010384216; IBM:0.0415368640; GS:0.0674974039; CAT:0.0010384216; TRV:0.0664589823; 
