Risk,Expected Return
106034.03568259926396422088,1369.28523219247563247336
110196.80905199100379832089,2243.66619472711636262829
113999.88373946557112503797,3373.99328399636806352646
116221.51664613842149265110,4361.44857631822924304288
118626.72646264679497107863,5031.33029602221722598188
120783.89158592546300496906,5510.96593432010377000552
121850.20414458730374462903,5903.13634828865997405956
127789.65801538794767111540,7738.18830943573902914068
130790.84648298070533201098,8611.91689639221476681996
133366.54257766954833641648,8886.11653561520870425738
135236.56468768010381609201,9431.30514199821118381806
137912.12088478883379139006,10468.29413043479689804371
141413.91329878242686390877,10773.75777058283711085096
142946.60771809521247632802,11187.31894310823008709121
147559.27319818222895264626,12070.06688945421774405986
149919.99173447329667396843,13358.16412812214366567787
153860.82192664558533579111,13529.48955134137395361904
155124.98918494660756550729,14227.38183209988164890092
155645.00021926630870439112,14484.87890610547583492007
157011.08804712572600692511,15047.51000000002568413038
159399.71976496325805783272,15612.34229879741542390548
164798.18119446455966681242,16957.85249768731227959506
166738.97593242363655008376,17405.94780527292459737509
168050.98657574597746133804,17915.32262488441483583301
171208.77734728320501744747,18340.94722710453424951993
173041.30628868559142574668,18850.58985245148869580589
174072.06334847805555909872,19097.13183441259025130421
177836.50159524209448136389,19672.76917437556403456256
179201.51623681496130302548,20057.94913506017110194080
180489.98205895876162685454,20796.32280527290640748106
182535.62566688173683360219,20984.99607076781467185356
185037.64953746847459115088,21618.10137234038120368496
188183.62786406121449545026,22332.69397779832434025593
189223.90899253339739516377,22734.66301803882379317656
192547.41634122826508246362,23618.87966928771493257955
195497.29459289732039906085,24072.11490980574671993963
197445.24204310597269795835,24779.41524514338379958645
200269.49463241724879480898,25234.36042553193328785710
202259.78141552457236684859,25611.45583256238387548365
203840.33977431029779836535,26153.29958140607413952239
212472.48109418890089727938,26645.49633903788344468921
218229.11127186563680879772,28001.98829972249950515106
219993.09412437857827171683,28318.43234967619719100185
223045.22158420726191252470,29015.80518270122411195189
225735.78995190284331329167,29774.26299722475232556462
232923.97737332902033813298,30002.23021045327914180234
235355.08149688591947779059,30205.44093663268358795904
236757.88013087230501696467,30651.69928075857023941353
239496.88416871457593515515,31259.93843663273582933471
241618.93579108611447736621,31991.87835337649084976874
244423.36697608971735462546,32061.75063367251277668402
246385.72682595069636590779,32696.43125578163017053157
251542.74245990050258114934,33128.74209759481163928285
253438.17695416559581644833,33149.99739361701358575374
255937.69074081908911466599,33624.90433163732086541131
257294.60592410890967585146,33934.50737742827914189547
262368.03513237339211627841,34489.78154255316621856764
264095.09998967463616281748,34802.74189176688378211111
268927.33490245399298146367,35016.75087187785538844764
272623.56650708918459713459,35567.13564986121491529047
276429.46661960281198844314,36127.32526364474324509501
277731.27483990532346069813,36504.78294172063033329323
282279.24181183782638981938,37129.41574468079488724470
284361.90079192369012162089,37709.35067992595577379689
289232.44646211137296631932,38356.71947733575507299975
294090.82997646124567836523,38951.88509666972822742537
301055.13459492748370394111,39060.37912164655426749960
303662.04814825596986338496,39614.13538621647603577003
307779.66248377284500747919,39673.69888529137097066268
311519.37543368479236960411,40170.63427844582474790514
313988.46539777750149369240,41192.55355735430202912539
317889.41880587022751569748,41287.70481267335708253086
319470.11592482967535033822,41790.10717622565425699577
324252.90343211201252415776,41971.93430296020960668102
326271.23176729935221374035,42313.73865633664536289871
329653.12982484698295593262,42666.50195189635996939614
332041.92523455992341041565,43131.01230573534121504053
334420.97396495717111974955,43727.47819611462909961119
339981.91208010492846369743,44444.53054347824217984453
361121.84958893898874521255,44662.77220397780183702707
363201.50011994474334642291,45243.91646392229449702427
366859.25582659681094810367,45681.73030527289665769786
372261.33061944751534610987,46791.11395467157126404345
378785.07632370170904323459,47026.18189639222691766918
382861.07564413076033815742,47662.40380434778489870951
388740.63824552495498210192,47987.95448196113284211606
395856.23993966437410563231,48785.06300185013242298737
405577.42972054652636870742,49160.47510129512374987826
409835.10326341685140505433,49573.18912580941832857206
413356.19628003280377015471,50111.02061748383130179718
419889.26373739849077537656,50218.58978445883985841647
424195.39246625098166987300,50280.17043015726812882349
424789.33182796731125563383,50709.94805041621293639764
427574.47214800590882077813,50872.29197964844206580892
430542.76034441520459949970,51044.48119565213710302487
442029.83854443597374483943,51437.82756151712237624452
