Risk,Expected Return
38846.11468789477657992393,11882.27094588346335513052
39213.33069798018550500274,12819.80332562446528754663
41105.79957739031669916585,13044.69376503243074694183
41266.13813928639137884602,13793.57258788161925622262
41578.57751865461614215747,14680.71281452365656150505
42895.18350396282767178491,15220.00069611470644304063
43892.50897063669253839180,15506.11804579099225520622
44168.36184024225804023445,16366.40826549490338948090
45287.79989189742627786472,17347.91684551340949838050
46204.36937648522143717855,18341.62542090655551874079
47189.09089753279113210738,18446.77802728953975019976
47376.62845882096007699147,19279.55288621646468527615
50539.91776269266847521067,19623.72124884366348851472
50805.66382245757995406166,19992.40975485660601407290
50930.08389783894381253049,20375.30956521737243747339
51078.56926193868275731802,21317.98620027753713657148
51986.16310050759784644470,21346.32137835337198339403
53785.55099388756207190454,22133.36716003702167654410
55368.53356627905304776505,22311.78539777984769898467
58613.87566444413823774084,22689.13836031451501185074
58882.21861036422342294827,23548.00383672524912981316
59623.83647852755530038849,23720.42231267346141976304
62566.13787572874571196735,24580.27696808509426773526
65468.32217852254689205438,24847.56789777983067324385
68002.38809043730725534260,25593.49357308050457504578
68139.61847416704404167831,26302.06613783535431139171
68619.66499240320990793407,26450.70176456987974233925
70495.80999531669658608735,26775.63975023127568420023
72330.55308441210945602506,27118.30787465305911609903
72523.23016379890032112598,27452.52120952822224353440
75204.36404717317782342434,27677.58289315453293966129
76155.81344061817799229175,28235.48421369104835321195
78935.70401060672884341329,29201.10503469012110144831
82527.31647341421921737492,29831.65447271046650712378
83777.46838874307286459953,30383.61740286771600949578
85480.06698927030083723366,30820.08228260870237136260
85891.26975774268794339150,30967.37260638298175763339
88446.52766270774009171873,31472.44262950971460668370
93330.22966684674611315131,31488.31493293248058762401
93825.36370018865272868425,31774.32266651251848088577
94152.84153649728978052735,32225.88572155412111897022
95466.14989775918365921825,32783.14666743754060007632
96149.50020319210307206959,33146.39177844588266452774
99361.01149474797421135008,33355.84213922297203680500
99882.52203766591264866292,33525.83897086036449763924
100866.43268936681852210313,34165.52804810360976262018
102419.24631003801187034696,34698.32834181313228327781
105131.56610967130109202117,34906.20940333024918800220
106541.41330407685018144548,35361.53546716002892935649
108633.14051828822994139045,35706.39936864010815043002
110250.69282335205934941769,36172.56829555965668987483
114188.00154027862299699336,36422.44341813136998098344
114305.84342157495848368853,37138.22493293249135604128
118464.36802110511052887887,37394.83157493059843545780
120084.25475883029866963625,37699.21417437555646756664
122451.15915338095510378480,38386.89022895466769114137
122909.72572817039326764643,38810.53828630903444718570
125496.42578940591192804277,39535.56650555044325301424
128475.76025566572207026184,39987.39611702127876924351
130726.18914373061852529645,40578.16853839038230944425
133849.09596878523007035255,40741.58570074005547212437
137015.07596207899041473866,41058.25469472710392437875
140130.39683491125470027328,41156.34492368179053300992
140785.70604537133476696908,41562.60456753005564678460
140818.07999160414328798652,42260.75954671598447021097
143437.22093168020364828408,43398.90109389452845789492
144669.06403131803381256759,43682.98880203515000175685
147420.15471367302234284580,44080.34881359847349813208
152436.87244840571656823158,44740.32448889924125978723
153227.58957706377259455621,44911.60876734501653118059
158089.25507292544352822006,45185.66315679928084136918
158793.48998813188518397510,45561.21948196113226003945
164567.83274397379136644304,45776.75369102684635436162
178862.83671954687451943755,45932.42739592971338424832
179803.90518412899109534919,46326.16113552266324404627
184831.11005112738348543644,46778.00898704902647295967
187354.95251900766743347049,47177.38817067530180793256
217891.35375888875569216907,47331.27545559666759800166
220850.72799273062264546752,47675.16811748381587676704
223799.15844499511877074838,48235.16734967617230722681
224701.33308811445022001863,48386.76351757626980543137
228123.93935717706335708499,48714.26273358002072200179
229070.41741010037367232144,48872.41802266422018874437
243634.29996543278684839606,48898.76970397779223276302
247119.03840506038977764547,49201.34722941722429823130
250692.01703136245487257838,49244.45660268267238279805
251778.01806524430867284536,49594.20040471786342095584
266826.16224860784132033587,49633.85945420908683445305
267728.72072219254914671183,49771.33775439408054808155
271872.46502973197493702173,49989.41483348749898141250
272907.27389632404083386064,50084.57655642922327388078
274805.17325919755967333913,50363.76893617022869875655
283587.28644481120863929391,50364.73744218319188803434
285298.74279951583594083786,50575.00753700280620250851
288760.14636745996540412307,50996.50619333944632671773
