Risk,Expected Return,Remaining Fund,Selected Stocks
54256.87616509905637940392,22171.95566798422078136355,0.00000000000000000000,MSFT:0.0099009901; PG:0.4603960396; MRK:0.0297029703; KO:0.3514851485; MCD:0.0148514851; NKE:0.0891089109; VZ:0.0049504950; CRM:0.0396039604; 
54565.4628820158,22432.5221870884,0.0000000000,PG:0.4626865672; MRK:0.0298507463; KO:0.3532338308; MCD:0.0149253731; NKE:0.0895522388; VZ:0.0049751244; CRM:0.0398009950; TRV:0.0049751244; 
54903.4773123555,23400.2320869565,0.0000000000,PG:0.4558823529; MRK:0.0294117647; KO:0.3480392157; MCD:0.0147058824; NKE:0.1078431373; VZ:0.0049019608; CRM:0.0392156863; 
55977.7548863894,24224.3000527009,0.0000000000,PG:0.5040322581; MRK:0.0241935484; KO:0.2862903226; MCD:0.0362903226; NKE:0.1209677419; VZ:0.0201612903; CAT:0.0080645161; 
56641.8139002997,24665.5643715416,0.0000000000,PG:0.5081300813; MRK:0.0243902439; KO:0.2886178862; MCD:0.0447154472; NKE:0.1219512195; VZ:0.0040650407; CAT:0.0081300813; 
57698.9927434113,26589.4385823452,0.0000000000,PG:0.4416961131; MRK:0.0070671378; KO:0.3392226148; MCD:0.0247349823; NKE:0.1554770318; VZ:0.0106007067; CAT:0.0212014134; 
60677.4446277685,27959.3872990777,0.0000000000,PG:0.4770992366; MRK:0.0229007634; KO:0.2709923664; MCD:0.0114503817; NKE:0.1908396947; VZ:0.0038167939; CAT:0.0229007634; 
61260.7559714484,28157.1729354414,0.0000000000,PG:0.4689922481; MRK:0.0232558140; KO:0.2751937984; MCD:0.0116279070; NKE:0.1937984496; VZ:0.0038759690; CAT:0.0232558140; 
63209.4117166326,28656.0111515152,0.0000000000,PG:0.4807692308; MRK:0.0230769231; KO:0.2730769231; MCD:0.0115384615; NKE:0.2076923077; VZ:0.0038461538; 
65977.2499009485,29331.2616653492,0.0000000000,PG:0.4125412541; MRK:0.0066006601; KO:0.3168316832; MCD:0.0297029703; NKE:0.2046204620; VZ:0.0033003300; GS:0.0066006601; CAT:0.0198019802; 
68221.9907243396,29712.2273702240,0.0000000000,JNJ:0.0142857143; PG:0.4464285714; MRK:0.0214285714; KO:0.2535714286; MCD:0.0321428571; NKE:0.2214285714; VZ:0.0035714286; CAT:0.0071428571; 
69072.6343645827,30110.9709565218,0.0000000000,PG:0.4669117647; MRK:0.0220588235; KO:0.2463235294; MCD:0.0330882353; NKE:0.2279411765; VZ:0.0036764706; 
71410.3689562499,30629.7802028986,0.0000000000,UNH:0.0039682540; PG:0.4960317460; KO:0.2063492063; MCD:0.0119047619; NKE:0.2460317460; VZ:0.0039682540; HON:0.0079365079; CAT:0.0238095238; 
71602.5329969908,30990.1782766799,0.0000000000,PG:0.5000000000; KO:0.2080000000; MCD:0.0120000000; NKE:0.2480000000; VZ:0.0040000000; CAT:0.0240000000; TRV:0.0040000000; 
74465.8442269677,31826.9734888011,0.0000000000,PG:0.4428571429; KO:0.2523809524; MCD:0.0142857143; NKE:0.2571428571; VZ:0.0047619048; CAT:0.0285714286; 
74640.0407172496,31965.0383530962,0.0000000000,PG:0.4449760766; KO:0.2535885167; MCD:0.0143540670; NKE:0.2583732057; CAT:0.0287081340; 
78305.5454729212,32324.1083715415,0.0000000000,JPM:0.0028409091; PG:0.3522727273; MRK:0.0056818182; KO:0.3465909091; MCD:0.0085227273; NKE:0.2670454545; VZ:0.0170454545; 
82394.2858283959,33278.9971040844,0.0000000000,PG:0.4133333333; MRK:0.0044444444; KO:0.2355555556; MCD:0.0400000000; NKE:0.2755555556; VZ:0.0044444444; CAT:0.0266666667; 
82563.1761743325,33378.5770592886,0.0000000000,PG:0.4151785714; KO:0.2366071429; MCD:0.0401785714; NKE:0.2767857143; VZ:0.0044642857; CAT:0.0267857143; 
86565.7801962607,34259.9319472991,0.0000000000,PG:0.3791208791; KO:0.2692307692; MCD:0.0164835165; NKE:0.2967032967; VZ:0.0054945055; CAT:0.0329670330; 
87712.8984536409,34674.7815362319,0.0000000000,PG:0.3501400560; MRK:0.0056022409; KO:0.3249299720; MCD:0.0084033613; NKE:0.3081232493; VZ:0.0028011204; 
91708.9476154554,35367.9540368907,0.0000000000,PG:0.3387533875; KO:0.3224932249; MCD:0.0081300813; NKE:0.3197831978; MMM:0.0108401084; 
92217.4155434555,35411.9843267458,0.0000000000,PG:0.3387533875; KO:0.3224932249; CSCO:0.0027100271; MCD:0.0081300813; NKE:0.3197831978; VZ:0.0027100271; TRV:0.0054200542; 
95795.5722663621,35768.9719130435,0.0000000000,UNH:0.0025510204; PG:0.3188775510; MRK:0.0051020408; KO:0.3035714286; MCD:0.0280612245; NKE:0.3214285714; VZ:0.0051020408; CAT:0.0025510204; MMM:0.0051020408; TRV:0.0076530612; 
95848.7802186600,35834.8855599473,0.0000000000,PG:0.3196930946; MRK:0.0051150895; KO:0.3043478261; MCD:0.0281329923; NKE:0.3222506394; VZ:0.0051150895; CAT:0.0025575448; MMM:0.0051150895; TRV:0.0076726343; 
99511.3018798767,36744.8573596838,0.0000000000,PG:0.3387533875; MRK:0.0081300813; KO:0.2791327913; MCD:0.0298102981; NKE:0.3414634146; VZ:0.0027100271; 
103348.2046259783,37656.8256785244,0.0000000000,PG:0.2809667674; KO:0.3534743202; MCD:0.0090634441; NKE:0.3564954683; 
105896.4952884528,37924.6396600791,0.0000000000,PG:0.2491909385; MRK:0.0064724919; KO:0.3754045307; MCD:0.0097087379; NKE:0.3592233010; 
107250.0453256506,38144.9134782609,0.0000000000,PG:0.4032258065; KO:0.1967741935; MCD:0.0096774194; NKE:0.3806451613; VZ:0.0032258065; IBM:0.0032258065; TRV:0.0032258065; 
110293.8288456317,38654.9801449276,0.0000000000,PG:0.4152823920; KO:0.1760797342; MCD:0.0099667774; NKE:0.3920265781; VZ:0.0033222591; TRV:0.0033222591; 
112020.3538470446,38947.2214229249,0.0000000000,PG:0.4222972973; KO:0.1655405405; MCD:0.0101351351; NKE:0.3986486486; VZ:0.0033783784; 
114274.4490482097,39205.8987852438,0.0000000000,PG:0.3906250000; KO:0.1718750000; MCD:0.0343750000; NKE:0.3937500000; VZ:0.0062500000; TRV:0.0031250000; 
117827.0832501388,40029.3768326746,0.0000000000,PG:0.3217993080; MRK:0.0069204152; KO:0.2456747405; MCD:0.0103806228; NKE:0.4083044983; TRV:0.0069204152; 
121035.1112270564,40271.1121791832,0.0000000000,PG:0.3812949640; KO:0.1582733813; MCD:0.0215827338; NKE:0.4172661871; VZ:0.0071942446; TRV:0.0143884892; 
123973.7296127121,40613.4475889328,0.0000000000,PG:0.3286219081; KO:0.1872791519; MCD:0.0106007067; NKE:0.4169611307; TRV:0.0565371025; 
124728.8105841060,40958.5915467721,0.0000000000,PG:0.3406593407; MRK:0.0146520147; KO:0.1941391941; NKE:0.4322344322; CAT:0.0073260073; TRV:0.0109890110; 
126823.8579636220,41658.9916574441,0.0000000000,PG:0.3483146067; KO:0.1985018727; MCD:0.0112359551; NKE:0.4419475655; 
130586.0274482034,42174.5018287221,0.0000000000,PG:0.3333333333; KO:0.1971326165; MCD:0.0107526882; NKE:0.4516129032; VZ:0.0035842294; TRV:0.0035842294; 
135243.6969603194,42512.2446534914,0.0000000000,PG:0.3632812500; KO:0.1523437500; CSCO:0.0078125000; MCD:0.0117187500; NKE:0.4609375000; VZ:0.0039062500; 
136207.9394952207,43106.7319789197,0.0000000000,PG:0.3043478261; KO:0.2094861660; MCD:0.0118577075; NKE:0.4664031621; VZ:0.0039525692; TRV:0.0039525692; 
142251.0957700243,43468.4308353097,0.0000000000,PG:0.3780487805; KO:0.0894308943; MCD:0.0284552846; NKE:0.4796747967; HON:0.0081300813; IBM:0.0040650407; TRV:0.0121951220; 
146203.9450912891,44439.5682239790,0.0000000000,WMT:0.0041152263; PG:0.2181069959; MRK:0.0041152263; KO:0.2592592593; MCD:0.0123456790; NKE:0.4814814815; VZ:0.0041152263; TRV:0.0164609053; 
150944.9857139657,45071.9434703558,0.0000000000,WMT:0.0042372881; PG:0.2245762712; MRK:0.0042372881; KO:0.2330508475; MCD:0.0127118644; NKE:0.4957627119; VZ:0.0042372881; MMM:0.0084745763; TRV:0.0127118644; 
154839.8645286690,45628.2566561265,0.0000000000,PG:0.3392070485; MRK:0.0088105727; KO:0.0925110132; MCD:0.0132158590; NKE:0.5198237885; VZ:0.0044052863; CAT:0.0088105727; TRV:0.0132158590; 
155896.5243617859,45949.3869565218,0.0000000000,PG:0.2086614173; MRK:0.0039370079; KO:0.2165354331; MCD:0.0433070866; NKE:0.5000000000; VZ:0.0039370079; CAT:0.0236220472; 
157379.1765314985,46405.5549011858,0.0000000000,PG:0.2137096774; MRK:0.0040322581; KO:0.2217741935; MCD:0.0443548387; NKE:0.5120967742; VZ:0.0040322581; 
161353.8951150814,46730.5607957840,0.0000000000,PG:0.2376681614; MRK:0.0044843049; KO:0.1748878924; MCD:0.0134529148; NKE:0.5291479821; VZ:0.0044843049; TRV:0.0358744395; 
