Risk,Expected Return
49522.68422286339045967907,34.41377351912394289002
49718.68739955878118053079,305.80341811846125210650
49950.53958008235349552706,541.45536585367358384246
50083.66624583485099719837,770.68435017423837507522
50897.28351426425797399133,833.52245296164699084329
50946.13957287312950938940,1061.16557665502818963432
51155.65725277389719849452,1314.34628048776448849821
51439.23285610425227787346,1490.51191811841954404372
52121.40928401121345814317,1625.29163066207684096298
52465.74561190455278847367,1889.10374564463040769624
53181.62221511558163911104,2100.15167944251516018994
53297.93048259646457154304,2225.00260278744417519192
53704.22203950980474473909,2489.94857839719225012232
53768.25206896191230043769,2777.11164111499192586052
54425.73002964986517326906,3016.67180836235638707876
55121.75088607759244041517,3196.49730139374469217728
55276.04506450775807024911,3468.46423519165318793966
55912.69525191406137309968,3735.07643902438212535344
56213.46838083153852494434,3919.02613240417986162356
56563.31409690083819441497,4046.16172648085102991899
57135.25992022366699529812,4138.18146341463034332264
57322.91894875171419698745,4404.08083623695983988000
57691.95219436297338688746,4574.99604878046193334740
57902.78368355372367659584,4689.33314111498202692019
58210.57297050345368916169,5011.27759930314095981885
59032.08009658892842708156,5054.83302961669505748432
59382.42176255892263725400,5364.32656794430567970267
59821.19327451664867112413,5526.67740766547922248719
60074.80204662660980829969,5781.22190243904333328828
60315.91371528991294326261,5856.03155574913034797646
60565.48406452595372684300,6032.70543205573903833283
61620.16301822620880557224,6323.47456445989701023791
62209.60141517782176379114,6582.47979965160266146995
62756.68238808220485225320,6699.64131533103227411630
62853.33959907935786759481,6797.33757839718873583479
63996.82935638540220679715,7194.20853832752163725672
64861.24223816566518507898,7340.63340418117968511069
65603.21378083615854848176,7357.51964808359662129078
65702.16410166467539966106,7576.20485365851072856458
66592.50828942863154225051,7819.43608780491558718495
66881.13575109178782440722,8067.02825435543036292074
67325.62742285786953289062,8181.86683623693170375191
69149.42157020280137658119,8563.70494773524478659965
69308.75327847979497164488,8577.62236933799977123272
69944.76545278351113665849,8799.08859756088713766076
70532.35472287659649737179,8882.74154355400060012471
70624.50121147838945034891,9140.04515679439646191895
72003.58850520751730073243,9140.20184320559746993240
72177.97953875907114706933,9393.29109233453709748574
73755.19267061269783880562,9471.73205226477875839919
73815.23409585037734359503,9590.09313588844815967605
74805.38257321348646655679,9968.41795818814534868579
75479.52065707361907698214,10191.45804878044509678148
75781.47623474581632763147,10314.82373519159227726050
76613.04202327757957391441,10496.65745296165187028237
76850.01340376571170054376,10659.71916027870793186594
78173.27458228333853185177,10776.47368118468511966057
78941.73172571639588568360,11077.70389547039849276189
81010.69793480112275574356,11168.55490592332716914825
81828.57366528986312914640,11284.80127874570825952105
83647.90324358326324727386,11485.07467317067312251311
84947.13761567238543648273,11880.24779790938919177279
87693.42190424598811659962,12043.12511846685811178759
90402.73261958274815697223,12185.59844250868081871886
90955.89076548334560357034,12536.03711149819173442665
92463.27719207329209893942,12675.84955749129585456103
92810.82381996585172601044,12863.68708362371216935571
93960.67565471335547044873,12939.76030313581577502191
94477.69034068117616698146,13017.82071776997509005014
96612.00589753063104581088,13318.34213937276763317641
96991.37146008797571994364,13410.42221254357173165772
99511.11648327345028519630,13547.38786062712460989133
100421.67590639989066403359,13714.20422648075873439666
102298.05976106008165515959,13774.35394599300707341172
103317.35298627041629515588,13873.40155749121004191693
104406.50608149477920960635,13927.04583623690996319056
106470.91834886696597095579,14153.75463414633486536331
107218.64799739040608983487,14193.34314808363160409499
109286.22620945889502763748,14321.27816376302871503867
109757.69267055629461538047,14415.62710452958526730072
110763.04360651437309570611,14573.05824041806772584096
111995.31180370980291627347,14596.87001045296347001567
112782.17268365209747571498,14681.26725087109298328869
113821.49020169951836578548,14845.30388153306921594776
129553.36553806235315278172,14949.01832752607333532069
129725.79703934566350653768,15089.52830313584126997739
139288.79479233807069249451,15270.87312369339633733034
139861.35414657444925978780,15306.95130313579284120351
140702.28953432023990899324,15596.44227177695938735269
142514.50324422671110369265,15809.34392682912039163057
164112.44141820870572701097,16042.93871080134522344451
164161.99345925994566641748,16256.47071080134628573433
165396.17432718188501894474,16379.93239372822790755890
167938.78345272198203019798,16633.82807317070182762109
