Risk,Expected Return
27870.28669004673429299146,33165.14277243289689067751
28120.13093692447364446707,34156.33463506012776633725
28219.99377274406651849858,35131.24006012950121657923
28248.92917745602244394831,35422.82368871414655586705
28645.72978279710514470935,36720.28386725256859790534
28908.61280640200129710138,37430.34681452350923791528
30504.56226182218233589083,38189.71454810357681708410
30767.05630397289132815786,39620.26093709527776809409
31104.88126396461666445248,39643.09704579095705412328
31515.41851681822299724445,40951.60551063834282103926
31900.17315184819017304108,41364.38713552266563056037
32448.27470564465693314560,42656.53315957445738604292
33427.78664038721035467461,44072.74712303422711556777
33509.75879351983894594014,44803.06262118407903471962
33885.80805737569608027115,45779.25725901941768825054
34172.52827396686916472390,46931.72619518963620066643
34827.49925516476650955155,47755.11265171136619755998
35375.02830101206200197339,48617.30132608693384099752
35821.19428742941090604290,49647.59587742828443879262
37436.47010217556089628488,50613.12765818685875274241
37927.86460882322717225179,51107.79342414435814134777
40047.79876371638965792954,51717.38274745605303905904
40116.33364032753888750449,53103.52888945422455435619
40477.26130931152147240937,54414.43709481960831908509
40716.24108085625630337745,55180.55766281222167890519
41787.98356791662808973342,55615.53846438481559744105
44112.93952450680080801249,56119.72281683623441495001
44182.29862889904325129464,57712.14454255321470554918
45832.49796573975618230179,58219.54725208144373027608
48005.78316560664097778499,59185.02803654020681278780
48160.90891367047152016312,59667.51629740981297800317
48439.36566703597054583952,60549.81794634596008108929
49821.23189291833114111796,60987.14164199815422762185
51046.88413613670854829252,61578.15815911192476050928
53093.92649498105311067775,62817.15053885292581981048
55279.72484789749432820827,63302.88019657716358778998
57016.92328238455957034603,64188.87948889917606720701
58873.20780332326830830425,64917.82912812211725395173
59927.94454119397414615378,65852.16230666046612896025
61260.77242275865864939988,67343.15293478257081005722
62905.55262273336120415479,68100.51384366325510200113
64662.79937900164804887027,68600.23391766881104558706
66281.48169952131866011769,69354.87633441260550171137
68426.69468730599328409880,69440.05254394077928736806
70912.36024891320266760886,70740.12474329330143518746
72588.65940520986623596400,71496.54232654950465075672
74364.32375209279416594654,71538.88790471790707670152
75637.38381872184982057661,72093.08995837187103461474
79759.18072684328944887966,72215.45651711370737757534
82153.35242969190585426986,72790.10686216464091558009
85297.12325464400055352598,73490.07816604997788090259
87491.11736929971084464341,74243.30802266417595092207
89107.29686742821650113910,74533.22195189638296142220
92597.02651441413036081940,74957.31068917668017093092
93536.20610692376794759184,75193.86122109157440718263
97748.90132405019539874047,75194.32604532832920085639
101136.63069858786184340715,76389.42644773356732912362
104887.90526988275814801455,76874.81891535615432076156
108063.98544867688906379044,77355.63819611469807568938
113380.13645680477202404290,77536.39235892692522611469
114728.61607178421400021762,77680.04001387605967465788
120177.35401659371564164758,77868.45597363551496528089
120384.78941827465314418077,78034.74290703053702600300
124616.73745700412837322801,79004.46189176685584243387
127431.63591920840553939342,79440.82105457906436640769
133178.20362566827679984272,79497.10254394079674966633
134273.56450670244521461427,79974.04226179460238199681
137858.61928781555616296828,80608.06628815911244601011
139887.48083971542655490339,81121.97289084180374629796
146039.59007760972599498928,81155.44661655870731920004
146682.40782741049770265818,81396.86589269191608764231
150012.28525286543299444020,81769.54251387604745104909
152522.11701907857786864042,82067.03989824232121463865
155824.06781185077852569520,82566.29615171141631435603
157985.12480705440975725651,82718.65303654022864066064
162105.44984346308046951890,83194.53766419977182522416
168553.20463388971984386444,83304.81161887139023747295
172239.53140119506861083210,83358.07500693797192070633
174606.86492906059720553458,84034.08015726176381576806
176785.37235307801165618002,84349.51052497685304842889
183455.90600869417539797723,84449.73049028679088223726
185062.28398012698744423687,84531.82607770580216310918
193676.79848022380610927939,84641.99278214614605531096
197183.12580262930714525282,84821.88389454208663664758
200361.11921278090449050069,85160.08346669749880675226
203485.81869099626783281565,86202.76003931544255465269
208566.65963667095638811588,86520.10939407955447677523
218166.52002595365047454834,87049.74666743754642084241
222322.55577050161082297564,87417.76971091580344364047
223675.64242800622014328837,87820.90185013876180164516
227878.19603372385608963668,88180.63402636446699034423
236497.93129503767704591155,88936.03460915817413479090
244461.97837360014091245830,89280.37977335802861489356
245039.93712176001281477511,89397.55129278448293916881
250506.93405809500836767256,89960.62633672528318129480
266353.10431741125648841262,90466.87127890842384658754
