Risk,Expected Return,Remaining Fund,Selected Stocks
60829.28404185699037043378,37395.28526113305269973353,0.00000000000000000000,UNH:0.0227882038; JNJ:0.0281501340; V:0.0013404826; WMT:0.1608579088; PG:0.0026809651; CVX:0.0013404826; MRK:0.1702412869; KO:0.0080428954; CSCO:0.0067024129; MCD:0.1662198391; NKE:0.0509383378; DIS:0.0013404826; AMGN:0.0013404826; HON:0.0013404826; IBM:0.0040214477; GS:0.1072386059; CAT:0.0120643432; INTC:0.0013404826; AXP:0.0026809651; BA:0.0871313673; TRV:0.1608579088; DD:0.0013404826; 
61226.6431229048,39409.8702018445,0.0000000000,JNJ:0.0014084507; V:0.0014084507; WMT:0.1704225352; PG:0.0028169014; CVX:0.0014084507; MRK:0.1788732394; KO:0.0084507042; CSCO:0.0070422535; MCD:0.1774647887; NKE:0.0507042254; DIS:0.0014084507; AMGN:0.0014084507; HON:0.0014084507; IBM:0.0042253521; GS:0.1126760563; CAT:0.0126760563; INTC:0.0014084507; AXP:0.0028169014; BA:0.0915492958; TRV:0.1690140845; DD:0.0014084507; 
62396.8826641080,39606.0144437418,0.0000000000,UNH:0.0246376812; JNJ:0.0304347826; V:0.0014492754; WMT:0.1739130435; PG:0.0028985507; CVX:0.0014492754; MRK:0.1840579710; KO:0.0086956522; CSCO:0.0072463768; MCD:0.1797101449; NKE:0.0550724638; DIS:0.0014492754; AMGN:0.0014492754; HON:0.0014492754; IBM:0.0043478261; GS:0.1159420290; CAT:0.0130434783; INTC:0.0014492754; AXP:0.0028985507; BA:0.0942028986; TRV:0.0927536232; DD:0.0014492754; 
63921.0784680202,41839.6363156785,0.0000000000,JNJ:0.0014880952; V:0.0014880952; WMT:0.1815476190; PG:0.0029761905; CVX:0.0014880952; MRK:0.1889880952; KO:0.0089285714; CSCO:0.0059523810; MCD:0.0952380952; NKE:0.0297619048; DIS:0.0014880952; VZ:0.0119047619; AMGN:0.0074404762; HON:0.0282738095; IBM:0.0148809524; GS:0.1190476190; CAT:0.0119047619; INTC:0.0074404762; AXP:0.0014880952; BA:0.0967261905; TRV:0.1785714286; DD:0.0014880952; WBA:0.0014880952; 
64033.0120494955,41927.6996084322,0.0000000000,MSFT:0.0014992504; JNJ:0.0074962519; V:0.0014992504; WMT:0.1799100450; PG:0.0029985007; CVX:0.0014992504; MRK:0.1904047976; KO:0.0089955022; CSCO:0.0059970015; MCD:0.0959520240; NKE:0.0299850075; DIS:0.0014992504; AMGN:0.0074962519; HON:0.0284857571; IBM:0.0149925037; GS:0.1199400300; CAT:0.0119940030; INTC:0.0074962519; AXP:0.0014992504; BA:0.0974512744; TRV:0.1799100450; DD:0.0014992504; WBA:0.0014992504; 
64903.1904825900,44423.3111146245,0.0000000000,UNH:0.0016778523; JNJ:0.0083892617; V:0.0016778523; WMT:0.2013422819; PG:0.0033557047; CVX:0.0016778523; MRK:0.2130872483; KO:0.0100671141; CSCO:0.0067114094; MCD:0.1073825503; NKE:0.0335570470; DIS:0.0016778523; AMGN:0.0083892617; HON:0.0016778523; IBM:0.0167785235; GS:0.1342281879; CAT:0.0134228188; INTC:0.0016778523; AXP:0.0016778523; BA:0.1090604027; TRV:0.1208053691; DD:0.0016778523; 
65163.2367519489,44775.4639393939,0.0000000000,JNJ:0.0016920474; V:0.0016920474; WMT:0.2030456853; PG:0.0033840948; CVX:0.0016920474; MRK:0.2148900169; KO:0.0101522843; CSCO:0.0067681895; MCD:0.1082910321; NKE:0.0338409475; DIS:0.0016920474; AMGN:0.0084602369; HON:0.0016920474; IBM:0.0169204738; GS:0.1353637902; CAT:0.0135363790; INTC:0.0016920474; AXP:0.0016920474; BA:0.1099830795; TRV:0.1218274112; DD:0.0016920474; 
65713.6496600600,47632.8621069829,0.0000000000,JNJ:0.0018552876; V:0.0055658627; WMT:0.2226345083; PG:0.0037105751; CVX:0.0018552876; MRK:0.2356215213; KO:0.0111317254; CSCO:0.0074211503; NKE:0.0519480519; DIS:0.0018552876; AMGN:0.0055658627; HON:0.0018552876; IBM:0.0037105751; GS:0.1187384045; INTC:0.0018552876; AXP:0.0018552876; BA:0.1205936920; TRV:0.2003710575; DD:0.0018552876; 
68498.8844455113,50490.8293823452,0.0000000000,JNJ:0.0019157088; V:0.0057471264; WMT:0.2298850575; PG:0.0038314176; CVX:0.0019157088; MRK:0.2432950192; KO:0.0114942529; CSCO:0.0076628352; NKE:0.0536398467; DIS:0.0019157088; AMGN:0.0019157088; HON:0.0019157088; IBM:0.0038314176; GS:0.1532567050; INTC:0.0019157088; AXP:0.0019157088; BA:0.1245210728; TRV:0.1455938697; DD:0.0019157088; WBA:0.0019157088; 
69807.0883076822,52862.3746260870,0.0000000000,JNJ:0.0023094688; V:0.0069284065; WMT:0.2771362587; PG:0.0046189376; CVX:0.0023094688; MRK:0.2933025404; KO:0.0092378753; CSCO:0.0092378753; NKE:0.0484988453; IBM:0.0046189376; CAT:0.0023094688; INTC:0.0023094688; BA:0.1870669746; TRV:0.1478060046; DD:0.0023094688; 
