Risk,Expected Return,Remaining Fund,Selected Stocks
40966.01524683093884959817,12657.13253469009941909462,0.00000000000000000000,AAPL:0.0024660912; MSFT:0.1344019729; UNH:0.0012330456; JNJ:0.1183723798; V:0.0012330456; WMT:0.1553637485; JPM:0.0086313194; PG:0.0036991369; CVX:0.0012330456; KO:0.1504315660; CSCO:0.0086313194; MCD:0.0086313194; NKE:0.0123304562; VZ:0.0049321825; AMGN:0.1097410604; HON:0.0049321825; IBM:0.0110974106; CRM:0.1528976572; GS:0.0061652281; CAT:0.0012330456; BA:0.0480887793; MMM:0.0049321825; TRV:0.0012330456; DD:0.0480887793; 
41000.6272065074,13018.4386170213,0.0000000000,AAPL:0.0024660912; MSFT:0.1245376079; JNJ:0.1196054254; V:0.0012330456; WMT:0.1553637485; JPM:0.0086313194; PG:0.0135635018; CVX:0.0012330456; KO:0.1504315660; CSCO:0.0086313194; MCD:0.0086313194; NKE:0.0123304562; VZ:0.0049321825; AMGN:0.1097410604; HON:0.0049321825; IBM:0.0110974106; CRM:0.1528976572; GS:0.0061652281; CAT:0.0012330456; BA:0.0480887793; MMM:0.0049321825; TRV:0.0012330456; DD:0.0480887793; 
41688.4883803430,13943.1479278446,0.0000000000,AAPL:0.0027063599; MSFT:0.1366711773; JNJ:0.1312584574; V:0.0013531800; WMT:0.1705006766; JPM:0.0094722598; PG:0.0040595399; CVX:0.0013531800; KO:0.1650879567; CSCO:0.0094722598; MCD:0.0094722598; NKE:0.0135317997; VZ:0.0067658999; AMGN:0.1204330176; IBM:0.0121786198; CRM:0.1677943166; GS:0.0067658999; CAT:0.0013531800; AXP:0.0027063599; BA:0.0202976996; MMM:0.0054127199; TRV:0.0013531800; 
41883.5693884434,14649.4770397780,0.0000000000,AAPL:0.0038022814; MSFT:0.1280101394; JNJ:0.1432192649; V:0.0012674271; WMT:0.1596958175; JPM:0.0025348542; PG:0.0240811153; HD:0.0025348542; KO:0.1546261090; CSCO:0.0088719899; MCD:0.0088719899; NKE:0.0126742712; AMGN:0.1128010139; HON:0.0050697085; IBM:0.0114068441; CRM:0.1571609632; GS:0.0063371356; CAT:0.0012674271; BA:0.0088719899; MMM:0.0050697085; TRV:0.0012674271; DD:0.0405576679; 
41933.8321601006,16713.7941928770,0.0000000000,AAPL:0.0549828179; MSFT:0.0206185567; JNJ:0.0773195876; WMT:0.2182130584; JPM:0.0051546392; PG:0.0051546392; CVX:0.0017182131; MRK:0.0017182131; KO:0.2010309278; CSCO:0.0068728522; MCD:0.0120274914; NKE:0.0463917526; AMGN:0.1116838488; IBM:0.0017182131; CRM:0.1855670103; GS:0.0120274914; CAT:0.0017182131; INTC:0.0034364261; BA:0.0120274914; MMM:0.0068728522; TRV:0.0017182131; DD:0.0120274914; 
42203.6461823254,17021.5013135985,0.0000000000,AAPL:0.0608695652; MSFT:0.0208695652; JNJ:0.0782608696; WMT:0.2208695652; JPM:0.0052173913; PG:0.0052173913; CVX:0.0017391304; MRK:0.0017391304; KO:0.2034782609; CSCO:0.0086956522; MCD:0.0121739130; NKE:0.0469565217; AMGN:0.1130434783; IBM:0.0017391304; CRM:0.1878260870; GS:0.0121739130; CAT:0.0017391304; INTC:0.0034782609; BA:0.0052173913; MMM:0.0086956522; 
42315.4265756076,18122.1051665125,0.0000000000,AAPL:0.0573476703; MSFT:0.0215053763; JNJ:0.0806451613; WMT:0.2275985663; JPM:0.0053763441; PG:0.0053763441; CVX:0.0017921147; MRK:0.0017921147; KO:0.2096774194; CSCO:0.0089605735; MCD:0.0125448029; NKE:0.0483870968; AMGN:0.1164874552; IBM:0.0161290323; CRM:0.1362007168; GS:0.0125448029; CAT:0.0053763441; INTC:0.0035842294; BA:0.0197132616; MMM:0.0089605735; 
42481.9256069554,18523.8424028677,0.0000000000,AAPL:0.0638686131; MSFT:0.0072992701; JNJ:0.0675182482; WMT:0.2317518248; JPM:0.0127737226; PG:0.0036496350; CVX:0.0018248175; MRK:0.0018248175; KO:0.2208029197; CSCO:0.0091240876; MCD:0.0054744526; NKE:0.0492700730; AMGN:0.1186131387; IBM:0.0164233577; CRM:0.1386861314; GS:0.0127737226; CAT:0.0054744526; INTC:0.0036496350; BA:0.0200729927; MMM:0.0091240876; 
42912.8847250489,18927.6099167437,0.0000000000,AAPL:0.0660377358; UNH:0.0037735849; JNJ:0.0622641509; WMT:0.2396226415; JPM:0.0056603774; PG:0.0056603774; MRK:0.0018867925; KO:0.2132075472; CSCO:0.0094339623; MCD:0.0056603774; NKE:0.0509433962; AMGN:0.1226415094; IBM:0.0169811321; CRM:0.1433962264; GS:0.0132075472; CAT:0.0056603774; INTC:0.0037735849; BA:0.0207547170; MMM:0.0094339623; 
43320.9732059125,19253.4746716004,0.0000000000,AAPL:0.0596252129; MSFT:0.0068143101; JNJ:0.0902896082; WMT:0.2163543441; JPM:0.0119250426; PG:0.0034071550; HD:0.0017035775; KO:0.1959114140; CSCO:0.0051107325; MCD:0.0119250426; NKE:0.0051107325; AMGN:0.1107325383; IBM:0.0017035775; CRM:0.1839863714; GS:0.0119250426; CAT:0.0017035775; BA:0.0119250426; MMM:0.0068143101; TRV:0.0017035775; DD:0.0613287905; 
43760.5881619777,19791.4692807586,0.0000000000,AAPL:0.0603448276; UNH:0.0034482759; JNJ:0.0844827586; WMT:0.2189655172; JPM:0.0051724138; PG:0.0051724138; HD:0.0017241379; KO:0.1982758621; CSCO:0.0051724138; MCD:0.0120689655; NKE:0.0051724138; AMGN:0.1120689655; IBM:0.0017241379; CRM:0.1862068966; GS:0.0120689655; CAT:0.0017241379; BA:0.0120689655; MMM:0.0103448276; TRV:0.0017241379; DD:0.0620689655; 
44387.5732136378,20589.3855527290,0.0000000000,AAPL:0.0657894737; MSFT:0.0018796992; UNH:0.0037593985; JNJ:0.0921052632; WMT:0.2387218045; JPM:0.0056390977; PG:0.0056390977; KO:0.2161654135; MCD:0.0056390977; AMGN:0.1221804511; IBM:0.0018796992; CRM:0.2030075188; GS:0.0131578947; CAT:0.0018796992; BA:0.0131578947; MMM:0.0075187970; TRV:0.0018796992; 
44435.8460079869,21146.1081036077,0.0000000000,AAPL:0.0609981516; JNJ:0.0905730129; WMT:0.2347504621; JPM:0.0110905730; PG:0.0055452865; HD:0.0018484288; KO:0.2273567468; CSCO:0.0055452865; MCD:0.0129390018; NKE:0.0203327172; AMGN:0.1201478743; IBM:0.0147874307; CRM:0.1404805915; GS:0.0129390018; CAT:0.0055452865; INTC:0.0036968577; BA:0.0166358595; MMM:0.0129390018; TRV:0.0018484288; 
