Risk,Expected Return
45393.26478812124696560204,40628.48144195189524907619
46317.63975055203627562150,41019.68539662347757257521
47607.07934447751176776364,42676.13657493062783032656
47717.42861868357431376353,42686.53978145235305419192
48887.27114097750745713711,44561.96459065678209299222
49419.96667472735134651884,46792.21437095279543427750
51313.65914071107545169070,47544.87363552265014732257
51423.37451727974257664755,50788.37101526364131132141
54687.95781313233601395041,52173.68408880662900628522
55471.15919879680586745963,53076.30819264570891391486
58845.46198880381416529417,54801.05304232189519098029
61553.22201693537499522790,55601.72097594816295895725
67550.77344013062247540802,56741.96075508792273467407
69246.25851096192491240799,57076.11746415353991324082
71090.71782048858585767448,58779.78404602218506624922
75714.84885014308383688331,60216.16250925070198718458
77028.37342066271230578423,60227.07100832562719006091
78461.43787751888157799840,61185.40188367248629219830
79137.31888801016611978412,62286.78362858466425677761
82664.90059143172402400523,62331.15380434781400253996
82817.93504260032204911113,63292.26407955599279375747
85355.25138158553454559296,64044.47323311748186824843
89443.11305260867811739445,65116.57762025902047753334
94788.15607777041441295296,66209.33631938017788343132
95030.47871129670238588005,67204.53759597594034858048
97158.80020142688590567559,68231.35187442181631922722
98812.04818639536097180098,68812.26056891768530476838
101382.03617314236180391163,69813.76871993525128345937
108031.44444867872516624629,70611.75371299723337870091
109885.89254330919357016683,71848.62230573537817690521
113825.29878952915896661580,72007.39271970393019728363
114983.43412780786457005888,73382.51515957446827087551
116292.61953775741858407855,74356.21310592042573262006
120043.91840143909212201834,74785.54270814062329009175
121474.52949065649590920657,75398.22594241438491735607
125192.44770604363293386996,76235.77417090660310350358
126830.23348720681678969413,77277.64029024046612903476
130217.89430009675561450422,77820.03825046253041364253
134169.85462881636340171099,78435.03509366327489260584
136950.88811881677247583866,79467.46003700276196468621
139566.75496190992998890579,80052.49326665124681312591
144321.47012214388814754784,81508.78269888991781044751
151098.85426064289640635252,82405.62272201661835424602
153694.98673402800341136754,82891.38426341346348635852
158116.13326479302486404777,84526.12931429228046908975
164699.98109720295178703964,85212.90946345972770359367
167030.71227998915128409863,85519.63561979646328836679
169229.33151989348698407412,86624.75325508785317651927
172557.55649121224996633828,87274.61317761334066744894
177788.67560273117851465940,88009.92827937092806678265
179383.47423283488024026155,88160.51290240515663754195
185811.12595682824030518532,89216.17019195188186131418
191740.94243131234543398023,89961.28006706749147269875
195132.81961324770236387849,90442.64548797412135172635
202466.15562250744551420212,91964.72418246987217571586
212574.63512422653730027378,93164.45384135062340646982
215017.76950582215795293450,93219.60385291400598362088
218078.62539477905374951661,94203.25734967621974647045
223196.93711728730704635382,95046.55577012023422867060
227910.75847402226645499468,95268.77654602218535728753
229656.67666652234038338065,96152.85085800186789128929
231035.08076459055882878602,96353.79294865862175356597
236222.79275423835497349501,96989.65711956522136460990
239126.43182283369242213666,97214.75305966695304960012
241380.47459478990640491247,97834.07734967622673138976
245960.86797178117558360100,98697.08907724329037591815
253346.66696212664828635752,100085.05379047179303597659
257848.64742739591747522354,100957.36218894539342727512
267281.60704466316383332014,101235.91955134124145843089
270178.29166737140621989965,101866.70092160033527761698
271537.62821655301377177238,102238.52444727104739286005
276329.21658966282848268747,102525.47123265489062760025
280971.63254490232793614268,103533.93538159110175911337
283996.23700851440662518144,104102.93853376497281715274
287949.30231536121573299170,104576.97080481039301957935
292252.22538008325500413775,104954.15683626275858841836
293040.02317925030365586281,105517.56400901936285663396
296594.38756496133282780647,105829.76153330254601314664
298556.14367233111988753080,106489.31343432006542570889
301120.35149773559533059597,106787.21734736354846972972
305786.26187067932914942503,107112.04272664197196718305
309577.60396580304950475693,108245.20293940792907960713
323356.04139875195687636733,108411.57302035145403351635
323945.83501871215412393212,109419.72068455129920039326
326451.17082720802864059806,110013.21274051806540228426
330918.17049152898835018277,110994.80972941720392554998
337869.75045002455590292811,111427.62547178534441627562
344903.71968973026378080249,113031.10395120255998335779
350645.23163113615009933710,113742.78505666046112310141
355602.29366389481583610177,114256.29164893613778986037
362101.17592296394286677241,115356.56235430153901688755
363473.58048957621213048697,115832.83882284925493877381
367973.91666576656280085444,115958.73982423676352482289
372480.83528664399636909366,116526.96286077699915040284
375749.60116526286583393812,117022.54990055502275936306
379228.57459257869049906731,117659.86995721553103066981
385771.42289180360967293382,119087.64221554115647450089
