Risk,Expected Return
26888.20264096506070927717,6081.85288130474418721860
26940.02883574030784075148,7747.05661129566124145640
27702.99656118323764530942,8213.19387194197224744130
27716.37553674897208111361,9014.22805496828004834242
27813.44978591875769780017,9422.88772274237635429017
28180.73782464994292240590,10068.35888553308359405492
28628.58100166931399144232,10350.66651162789821682964
28885.72019789967453107238,10808.81125943825827562250
29391.81958997208857908845,11115.78398067047965014353
29611.58918395168439019471,11393.18620658410873147659
30005.70556039699658867903,11887.59657203261849645060
30942.51657470093414303847,12227.78466324369946960360
31325.08858919361591688357,12838.75259438234570552595
31926.61625908859423361719,13059.48138326789921848103
31951.97575706379939219914,13725.23302929629971913528
32383.96579969219965278171,13786.88798852311265363824
32691.68980607669436722063,14293.88739051648190070409
33350.51110346122004557401,14751.99725460587615089025
34074.83992510802636388689,15951.24084264571683888789
34131.22520849602733505890,16059.87515252191587933339
35428.09738403007213491946,16599.69653881001067929901
35578.08857829292537644506,16920.80393838716918253340
36415.55891590259125223383,17212.37263364546379307285
37265.33625581644446356222,17589.41257928121558506973
37426.11315081410430138931,17824.04915131379311787896
37836.59299065782397519797,18181.81982180612249067053
39167.02307189993734937161,18865.39098157654370879754
40442.46030893265560735017,19294.11032316522687324323
41393.85292956158082233742,19758.13015101177734322846
41866.60466520934278378263,20350.31464814255377859809
42700.10377902930486015975,20562.55752038657738012262
43481.75736830836831359193,21415.53873150107028777711
43778.05481897245772415772,21696.05957112655960372649
44284.09840396655636141077,21998.71606463297575828619
45706.32422729760583024472,22907.96748112349087023176
46313.86614023094443837181,23306.24572938690835144371
47148.95463624629337573424,23760.49681969192533870228
47946.41594633561180671677,24150.07287828453263500705
48446.46995029287063516676,24638.60101781939738430083
48734.66332397880614735186,24820.41120205373226781376
49668.00028537175239762291,25242.26334642103392980061
50622.27017139585223048925,25607.89649048627325100824
51800.64692930961609818041,25988.90779522799857659265
52029.81846742837660713121,26867.10331017820499255322
52197.77513452288985718042,26950.90821806095118517987
53503.59101117768295807764,27453.57048323768322006799
54057.41545400671748211607,27766.74225913624832173809
55371.50000653581810183823,28451.35085170644742902368
56319.71528169618250103667,28615.70826034435958717950
56805.48052443155029322952,29104.71406523711266345344
57599.19101592335937311873,29289.76725460585657856427
57902.53059446944826049730,29781.80562065842968877405
59823.57895639452181058004,30426.99369978859613183886
60893.52072102697275113314,31022.92297795231934287585
61500.21241158609336707741,31045.87152823924770927988
62280.94721533328265650198,31499.90775596501407562755
63767.91395411956909811124,31560.27551495017905835994
64237.43350937640934716910,31866.62176079731580102816
64522.53625708906474756077,32455.31825430387107189745
66415.19854780277819372714,32555.25427061314258025959
67246.19114760970114730299,32930.48139534887741319835
67598.94745799628435634077,33440.17765931737812934443
68775.13497303401527460665,33857.58405013591982424259
70434.14456590946065261960,34167.93891875568078830838
71243.26104744119220413268,34578.24644518271088600159
71614.31279922889370936900,34732.51797342191275674850
72954.61261771502904593945,34783.09130474178527947515
74217.59875662600097712129,35112.87765327698434703052
75475.82082031917525455356,35742.73062820899940561503
76849.68940445203043054789,35917.82265478705812711269
77333.19893249918823130429,36514.25116581097972812131
80109.29409946613304782659,37029.03958924798644147813
80598.45047755668929312378,37340.78897311991022434086
82123.53171644976828247309,37531.29585623672755900770
82586.78868648744537495077,37656.54585623685125028715
83326.04438127008324954659,38025.99038356995151843876
84697.76885002110793720931,38466.40241618848813232034
85018.78778896020958200097,38479.94151313803740777075
86026.17514743530773557723,38787.54261854424839839339
86708.61813276077737100422,38971.54776200541527941823
87628.06453588145086541772,39191.25963153130578575656
88280.72974611034442204982,39338.03391422532877186313
89167.10854657509480603039,39798.97361522197752492502
89354.05627725560043472797,40067.54608577469480223954
90658.70977682307420764118,40252.10700090606405865401
92350.62775457161478698254,40649.93047115678200498223
93118.17853951912547927350,40912.49342192692711250857
94081.71315062821668107063,41146.49589247965923277661
97242.23123584610584657639,41236.11874358201021095738
97695.60072825122915674001,41661.02938689216534839943
98284.59866126353153958917,42008.81210208398988470435
99300.78899531275965273380,42024.59879794628068339080
100507.09900074463803321123,42399.25890667473868234083
101303.43023802488460205495,42591.05620054365863325074
104898.69199209369253367186,42967.67355783753737341613
105519.68475048959953710437,43129.92190878886322025210
106517.73441773017111700028,43454.76692237993847811595
