Risk,Expected Return,Remaining Fund,Selected Stocks
30567.40829888444932294078,3853.56828450620832882123,0.00000000000000000000,MSFT:0.0018416206; UNH:0.2191528545; JNJ:0.0018416206; V:0.0018416206; WMT:0.0460405157; JPM:0.0018416206; PG:0.2302025783; CVX:0.2025782689; HD:0.0018416206; MRK:0.0313075506; KO:0.0165745856; CSCO:0.0018416206; MCD:0.0239410681; AMGN:0.0018416206; HON:0.0055248619; CRM:0.0018416206; CAT:0.0018416206; INTC:0.0018416206; MMM:0.0313075506; TRV:0.1749539595; 
31177.8689049002,6726.4202355784,0.0000000000,MSFT:0.0018348624; UNH:0.2183486239; JNJ:0.0018348624; V:0.0018348624; WMT:0.0495412844; JPM:0.0018348624; PG:0.2201834862; CVX:0.2330275229; MRK:0.0018348624; KO:0.0073394495; MCD:0.0091743119; AMGN:0.0587155963; HON:0.0018348624; CRM:0.0018348624; INTC:0.0018348624; TRV:0.1889908257; 
31359.5264392742,7227.4547689520,0.0000000000,MSFT:0.0018083183; UNH:0.2151898734; JNJ:0.0018083183; V:0.0018083183; WMT:0.0488245931; JPM:0.0018083183; PG:0.2169981917; CVX:0.2296564195; MRK:0.0018083183; KO:0.0072332731; MCD:0.0090415913; AMGN:0.0578661844; HON:0.0018083183; CRM:0.0018083183; INTC:0.0018083183; TRV:0.2007233273; 
32098.2250294889,8146.7899456358,0.0000000000,MSFT:0.0017605634; UNH:0.2095070423; JNJ:0.0017605634; V:0.0017605634; WMT:0.0475352113; PG:0.2112676056; CVX:0.2235915493; MRK:0.0017605634; KO:0.0070422535; MCD:0.0088028169; AMGN:0.0563380282; HON:0.0052816901; CRM:0.0017605634; INTC:0.0017605634; TRV:0.2200704225; 
33933.5763932125,9086.2650226518,0.0000000000,MSFT:0.0044742729; UNH:0.1588366890; JNJ:0.0044742729; V:0.0067114094; WMT:0.0022371365; PG:0.2416107383; CVX:0.2572706935; MRK:0.0022371365; KO:0.0894854586; CSCO:0.0022371365; MCD:0.0022371365; AMGN:0.0067114094; CRM:0.0380313199; CAT:0.0022371365; INTC:0.0022371365; MMM:0.0022371365; TRV:0.1767337808; 
34258.9747427460,10820.8254364241,0.0000000000,MSFT:0.0050251256; UNH:0.1758793970; JNJ:0.0050251256; V:0.0075376884; WMT:0.0025125628; PG:0.2763819095; CVX:0.2889447236; KO:0.0050251256; NKE:0.0025125628; VZ:0.0025125628; AMGN:0.0728643216; CRM:0.0025125628; TRV:0.1532663317; 
35591.5740690433,11119.1377831471,0.0000000000,MSFT:0.0083333333; UNH:0.1416666667; JNJ:0.0111111111; V:0.0055555556; WMT:0.0027777778; PG:0.3222222222; CVX:0.3083333333; KO:0.0055555556; NKE:0.0027777778; AMGN:0.0805555556; CRM:0.0027777778; TRV:0.1083333333; 
36056.9574637712,12519.7771428571,0.0000000000,MSFT:0.0056980057; UNH:0.1424501425; V:0.0028490028; WMT:0.0028490028; PG:0.3304843305; CVX:0.3162393162; KO:0.0056980057; NKE:0.0028490028; AMGN:0.0598290598; CRM:0.0028490028; TRV:0.1282051282; 
36557.2671331196,13141.0997493204,0.0000000000,UNH:0.1428571429; V:0.0028571429; WMT:0.0028571429; PG:0.3314285714; CVX:0.3171428571; KO:0.0057142857; NKE:0.0028571429; AMGN:0.0571428571; CRM:0.0028571429; TRV:0.1342857143; 
38239.1311341127,13826.7249109031,0.0000000000,UNH:0.1261261261; V:0.0030030030; WMT:0.0030030030; PG:0.3483483483; CVX:0.3333333333; KO:0.0060060060; NKE:0.0030030030; AMGN:0.0630630631; CRM:0.0030030030; TRV:0.1111111111; 
