Risk,Expected Return,Remaining Fund,Selected Stocks
22070.19243094998091692105,14922.16752340683888178319,0.00000000000000000000,AAPL:0.0018939394; JNJ:0.0018939394; WMT:0.1164772727; JPM:0.0426136364; PG:0.1089015152; CVX:0.0085227273; MRK:0.1193181818; KO:0.0009469697; CSCO:0.0814393939; MCD:0.0047348485; DIS:0.0634469697; VZ:0.0558712121; AMGN:0.0009469697; HON:0.0018939394; IBM:0.0028409091; CAT:0.0738636364; INTC:0.0719696970; AXP:0.1003787879; BA:0.0236742424; TRV:0.1183712121; 
22152.1331152343,15730.0407067351,0.0000000000,AAPL:0.0019342360; JNJ:0.0019342360; WMT:0.1189555126; JPM:0.0435203095; PG:0.1112185687; CVX:0.0087040619; MRK:0.1218568665; KO:0.0009671180; CSCO:0.0831721470; MCD:0.0048355899; DIS:0.0647969052; VZ:0.0570599613; AMGN:0.0009671180; HON:0.0019342360; IBM:0.0029013540; GS:0.0009671180; CAT:0.0754352031; INTC:0.0735009671; AXP:0.1034816248; BA:0.0009671180; TRV:0.1208897485; 
23165.5800487059,16573.3564300815,0.0000000000,JNJ:0.0037348273; V:0.0009337068; WMT:0.1185807656; JPM:0.0420168067; PG:0.1073762838; CVX:0.0261437908; HD:0.0074696545; MRK:0.1176470588; KO:0.0009337068; CSCO:0.0802987862; MCD:0.0046685341; DIS:0.0625583567; VZ:0.0476190476; AMGN:0.0009337068; HON:0.0037348273; IBM:0.0018674136; CRM:0.0112044818; CAT:0.0728291317; INTC:0.0672268908; AXP:0.1027077498; BA:0.0009337068; TRV:0.1185807656; 
23254.9868049434,17809.7134551495,0.0000000000,JNJ:0.0019920319; WMT:0.1264940239; JPM:0.0916334661; PG:0.0328685259; CVX:0.0079681275; MRK:0.1254980080; KO:0.0049800797; CSCO:0.0836653386; MCD:0.0069721116; DIS:0.0667330677; VZ:0.0587649402; AMGN:0.0009960159; HON:0.0019920319; IBM:0.0029880478; CRM:0.0039840637; CAT:0.0776892430; INTC:0.0717131474; AXP:0.1055776892; BA:0.0009960159; TRV:0.1264940239; 
23801.7132125507,17827.2198671096,0.0000000000,WMT:0.1205882353; JPM:0.1225490196; PG:0.0029411765; CVX:0.0088235294; MRK:0.1235294118; KO:0.0009803922; CSCO:0.0843137255; MCD:0.0049019608; DIS:0.0656862745; VZ:0.0578431373; AMGN:0.0009803922; HON:0.0019607843; IBM:0.0029411765; CAT:0.0764705882; INTC:0.0745098039; AXP:0.1039215686; BA:0.0245098039; TRV:0.1225490196; 
24241.3066242386,18838.0818332829,0.0000000000,MSFT:0.0009940358; V:0.0019880716; WMT:0.1222664016; JPM:0.1242544732; PG:0.0009940358; CVX:0.0019880716; MRK:0.1252485089; KO:0.0049701789; CSCO:0.0834990060; MCD:0.0049701789; NKE:0.0079522863; DIS:0.0666003976; VZ:0.0586481113; AMGN:0.0009940358; HON:0.0019880716; IBM:0.0029821074; CRM:0.0039761431; CAT:0.0775347913; INTC:0.0715705765; AXP:0.1093439364; BA:0.0009940358; TRV:0.1262425447; 
24260.1054160794,20106.1065539112,0.0000000000,JNJ:0.0020898642; WMT:0.1327063741; JPM:0.0961337513; PG:0.0428422153; CVX:0.0083594566; MRK:0.1316614420; KO:0.0010449321; CSCO:0.0229885057; MCD:0.0041797283; DIS:0.0700104493; VZ:0.0616509927; AMGN:0.0052246604; IBM:0.0010449321; CAT:0.0815047022; INTC:0.0794148380; AXP:0.1274817137; BA:0.0010449321; TRV:0.1306165099; 
25422.1401717689,21253.3932920568,0.0000000000,MSFT:0.0010362694; JNJ:0.0062176166; V:0.0020725389; WMT:0.1316062176; JPM:0.1284974093; PG:0.0196891192; CVX:0.0290155440; HD:0.0020725389; MRK:0.1025906736; KO:0.0082901554; CSCO:0.0217616580; MCD:0.0031088083; NKE:0.0051813472; DIS:0.0694300518; VZ:0.0611398964; AMGN:0.0010362694; HON:0.0020725389; IBM:0.0031088083; CRM:0.0041450777; CAT:0.0808290155; INTC:0.0746113990; AXP:0.1098445596; BA:0.0010362694; TRV:0.1316062176; 
25946.6352048116,21713.3851646028,0.0000000000,JNJ:0.0085744909; V:0.0010718114; WMT:0.1286173633; JPM:0.1318327974; PG:0.0010718114; CVX:0.0353697749; HD:0.0042872454; MRK:0.1061093248; KO:0.0042872454; CSCO:0.0235798499; MCD:0.0042872454; DIS:0.0718113612; VZ:0.0632368703; AMGN:0.0010718114; IBM:0.0010718114; CAT:0.0836012862; INTC:0.0814576635; AXP:0.1136120043; BA:0.0010718114; TRV:0.1339764202; 
26111.3110457359,22902.2162035639,0.0000000000,JNJ:0.0063025210; V:0.0178571429; WMT:0.1260504202; JPM:0.1313025210; PG:0.0388655462; CVX:0.0084033613; HD:0.0021008403; MRK:0.0861344538; KO:0.0357142857; CSCO:0.0073529412; DIS:0.0787815126; VZ:0.0367647059; AMGN:0.0010504202; IBM:0.0010504202; CAT:0.0819327731; INTC:0.0798319328; AXP:0.1281512605; BA:0.0010504202; TRV:0.1313025210; 
